Id_transect,Pasture,Date,Date_mean,Year,Season,Low,High,Biomass_kg_ha,geometry
25SE_P3_4.0,25SE,2022-06-09,2022-06-09,2022,June,2.44,18.31,691.6153005477086,
25SE_P3_4.0,25SE,2023-06-14,2023-06-14,2023,June,2.75,15.62,709.2931293464889,
25SE_P4_1.0,25SE,2014-06-12,2014-06-12,2014,June,3.0,8.62,639.6490810931163,
25SE_P4_1.0,25SE,2015-06-12,2015-06-12,2015,June,3.94,21.56,993.4590214059513,
25SE_P4_1.0,25SE,2016-06-12,2016-06-12,2016,June,3.12,15.0,762.1481718608757,
25SE_P4_1.0,25SE,2017-06-12,2017-06-12,2017,June,1.5,8.62,397.5957239989555,
25SE_P4_1.0,25SE,2018-06-11,2018-06-11,2018,June,3.12,12.69,726.7971003559021,
25SE_P4_1.0,25SE,2019-06-17,2019-06-15,2019,June,1.38,8.38,373.5103191088858,
25SE_P4_1.0,25SE,2020-06-10,2020-06-10,2020,June,0.94,5.0,249.26497070751478,
25SE_P4_1.0,25SE,2021-06-21,2021-06-18,2021,June,1.5,10.44,422.51627183587465,
25SE_P4_1.0,25SE,2022-06-09,2022-06-09,2022,June,2.0,24.38,681.858956738324,
25SE_P4_1.0,25SE,2023-06-15,2023-06-14,2023,June,2.5,15.12,659.744319596835,
25SE_P4_2.0,25SE,2014-06-12,2014-06-12,2014,June,2.62,8.62,580.5665484916298,
25SE_P4_2.0,25SE,2015-06-12,2015-06-12,2015,June,4.25,21.5,1044.1844405852594,
25SE_P4_2.0,25SE,2016-06-12,2016-06-12,2016,June,5.25,23.94,1244.0574568924549,
25SE_P4_2.0,25SE,2017-06-12,2017-06-12,2017,June,3.06,9.56,665.5508690731743,
25SE_P4_2.0,25SE,2018-06-11,2018-06-11,2018,June,3.31,13.5,770.1484931765632,
25SE_P4_2.0,25SE,2019-06-17,2019-06-15,2019,June,1.88,8.81,464.4503175735001,
25SE_P4_2.0,25SE,2020-06-10,2020-06-10,2020,June,1.12,4.19,266.67292087294663,
25SE_P4_2.0,25SE,2021-06-21,2021-06-18,2021,June,1.44,9.19,395.13306399766793,
25SE_P4_2.0,25SE,2022-06-09,2022-06-09,2022,June,1.81,23.38,633.6676660186683,
25SE_P4_2.0,25SE,2023-06-15,2023-06-14,2023,June,2.06,13.38,560.076128502412,
25SE_P4_3.0,25SE,2014-06-12,2014-06-12,2014,June,3.0,9.0,646.4192724043746,
25SE_P4_3.0,25SE,2015-06-12,2015-06-12,2015,June,3.56,17.56,872.5887788882461,
25SE_P4_3.0,25SE,2016-06-12,2016-06-12,2016,June,4.0,18.5,958.8074150571634,
25SE_P4_3.0,25SE,2017-06-12,2017-06-12,2017,June,2.94,11.44,677.996197321522,
25SE_P4_3.0,25SE,2018-06-11,2018-06-11,2018,June,3.31,14.5,785.6949817912293,
25SE_P4_3.0,25SE,2019-06-17,2019-06-15,2019,June,2.06,8.25,485.2221390857698,
25SE_P4_3.0,25SE,2020-06-10,2020-06-10,2020,June,1.25,4.38,290.90533153258053,
25SE_P4_3.0,25SE,2021-06-21,2021-06-18,2021,June,1.44,9.44,398.5357866248127,
25SE_P4_3.0,25SE,2022-06-09,2022-06-09,2022,June,1.94,25.19,678.9461544581086,
25SE_P4_3.0,25SE,2023-06-15,2023-06-14,2023,June,2.62,13.25,653.4738649658694,
25SE_P4_4.0,25SE,2014-06-12,2014-06-12,2014,June,2.94,10.62,664.6540187368711,
25SE_P4_4.0,25SE,2015-06-12,2015-06-12,2015,June,2.94,18.44,780.636663585923,
25SE_P4_4.0,25SE,2016-06-12,2016-06-12,2016,June,3.31,17.5,830.1943788537288,
25SE_P4_4.0,25SE,2017-06-12,2017-06-12,2017,June,1.75,10.31,464.3285521702946,
25SE_P4_4.0,25SE,2018-06-11,2018-06-11,2018,June,3.44,15.19,817.4015802092415,
25SE_P4_4.0,25SE,2019-06-17,2019-06-15,2019,June,2.0,8.88,485.32624439378884,
25SE_P4_4.0,25SE,2020-06-10,2020-06-10,2020,June,1.31,6.94,340.9545082480854,
25SE_P4_4.0,25SE,2021-06-21,2021-06-18,2021,June,1.69,12.56,484.06861439041313,
25SE_P4_4.0,25SE,2022-06-09,2022-06-09,2022,June,2.38,21.56,721.1533881848596,
25SE_P4_4.0,25SE,2023-06-15,2023-06-14,2023,June,2.25,14.31,605.6219640964664,
26E_P1_1.0,26E,2014-06-12,2014-06-12,2014,June,5.0,11.12,988.4383674006257,
26E_P1_1.0,26E,2015-06-12,2015-06-12,2015,June,4.62,16.62,1028.6690067555705,
26E_P1_1.0,26E,2016-06-12,2016-06-12,2016,June,5.88,18.94,1263.9831323457765,
26E_P1_1.0,26E,2017-06-12,2017-06-12,2017,June,2.31,10.75,564.904012367892,
26E_P1_1.0,26E,2018-06-12,2018-06-12,2018,June,4.62,20.75,1093.6632501858735,
26E_P1_1.0,26E,2019-06-18,2019-06-18,2019,June,3.12,10.94,698.4381049804879,
26E_P1_1.0,26E,2020-06-15,2020-06-15,2020,June,1.06,6.19,287.1883023335118,
26E_P1_1.0,26E,2021-06-21,2021-06-21,2021,June,1.94,9.5,484.7885005982603,
26E_P1_1.0,26E,2022-06-14,2022-06-14,2022,June,1.36,13.21,431.7602556579417,
26E_P1_1.0,26E,2023-06-21,2023-06-20,2023,June,3.07,17.43,788.8660414771992,
26E_P1_2.0,26E,2014-06-12,2014-06-12,2014,June,5.06,19.12,1138.7260993673046,
26E_P1_2.0,26E,2015-06-12,2015-06-12,2015,June,5.88,21.06,1299.3843434044327,
26E_P1_2.0,26E,2016-06-12,2016-06-12,2016,June,5.38,25.44,1287.618916287907,
26E_P1_2.0,26E,2017-06-12,2017-06-12,2017,June,4.31,22.19,1064.1128134910407,
26E_P1_2.0,26E,2018-06-12,2018-06-12,2018,June,5.94,25.62,1381.047807667562,
26E_P1_2.0,26E,2019-06-18,2019-06-18,2019,June,2.88,18.81,775.274380231116,
26E_P1_2.0,26E,2020-06-15,2020-06-15,2020,June,1.75,15.81,535.6478150585921,
26E_P1_2.0,26E,2021-06-21,2021-06-21,2021,June,1.62,37.62,735.1904055831502,
26E_P1_2.0,26E,2022-06-14,2022-06-14,2022,June,1.75,30.75,697.8081145427897,
26E_P1_2.0,26E,2023-06-21,2023-06-20,2023,June,4.12,40.19,1262.3360611626074,
26E_P1_3.0,26E,2014-06-12,2014-06-12,2014,June,4.62,12.81,963.1783580129446,
26E_P1_3.0,26E,2015-06-12,2015-06-12,2015,June,4.12,19.12,987.7064109226053,
26E_P1_3.0,26E,2016-06-12,2016-06-12,2016,June,3.88,18.5,939.1614398704426,
26E_P1_3.0,26E,2017-06-12,2017-06-12,2017,June,2.75,15.38,705.9116440561914,
26E_P1_3.0,26E,2018-06-12,2018-06-12,2018,June,4.56,21.25,1091.4188774891174,
26E_P1_3.0,26E,2019-06-18,2019-06-18,2019,June,2.12,11.12,538.7444841737082,
26E_P1_3.0,26E,2020-06-15,2020-06-15,2020,June,1.12,6.44,301.14427950767043,
26E_P1_3.0,26E,2021-06-21,2021-06-21,2021,June,1.88,13.94,535.7985152975859,
26E_P1_3.0,26E,2022-06-14,2022-06-14,2022,June,1.5,20.44,540.3363200981923,
26E_P1_3.0,26E,2023-06-21,2023-06-20,2023,June,4.0,19.69,976.4741763488767,
26E_P1_4.0,26E,2014-06-12,2014-06-12,2014,June,4.69,10.81,936.2928980206877,
26E_P1_4.0,26E,2015-06-12,2015-06-12,2015,June,4.62,20.0,1082.234516435296,
26E_P1_4.0,26E,2016-06-12,2016-06-12,2016,June,6.56,20.81,1400.9029965120546,
26E_P1_4.0,26E,2017-06-12,2017-06-12,2017,June,3.44,13.44,790.0458898355117,
26E_P1_4.0,26E,2018-06-12,2018-06-12,2018,June,4.06,23.56,1041.6625450835265,
26E_P1_4.0,26E,2019-06-18,2019-06-18,2019,June,3.0,12.94,711.2969262571595,
26E_P1_4.0,26E,2020-06-15,2020-06-15,2020,June,1.0,9.69,321.767507064523,
26E_P1_4.0,26E,2021-06-21,2021-06-21,2021,June,2.06,14.5,574.9808301552558,
26E_P1_4.0,26E,2022-06-14,2022-06-14,2022,June,2.25,28.25,773.0896594906267,
26E_P1_4.0,26E,2023-06-21,2023-06-20,2023,June,4.31,23.75,1086.372480918823,
26E_P2_1.0,26E,2014-06-12,2014-06-12,2014,June,4.56,20.88,1085.872204047805,
26E_P2_1.0,26E,2015-06-12,2015-06-12,2015,June,6.56,22.56,1430.3935613865565,
26E_P2_1.0,26E,2016-06-12,2016-06-12,2016,June,7.07,24.79,1546.7799519632147,
26E_P2_1.0,26E,2017-06-12,2017-06-12,2017,June,2.38,14.0,623.7093701692347,
26E_P2_1.0,26E,2018-06-13,2018-06-12,2018,June,5.19,25.62,1259.1578771178936,
26E_P2_1.0,26E,2019-06-18,2019-06-18,2019,June,2.88,14.31,712.2546885043623,
26E_P2_1.0,26E,2020-06-15,2020-06-15,2020,June,1.44,12.5,438.0231969552087,
26E_P2_1.0,26E,2021-06-22,2021-06-21,2021,June,2.12,33.0,797.2818645294227,
26E_P2_1.0,26E,2022-06-14,2022-06-14,2022,June,1.94,25.19,678.9461544581086,
26E_P2_1.0,26E,2023-06-20,2023-06-20,2023,June,3.62,39.25,1158.217077920729,
26E_P2_2.0,26E,2014-06-12,2014-06-12,2014,June,6.25,21.81,1369.621943328802,
26E_P2_2.0,26E,2015-06-12,2015-06-12,2015,June,7.62,28.75,1697.295822812799,
26E_P2_2.0,26E,2016-06-12,2016-06-12,2016,June,5.64,23.93,1306.8763228507944,
26E_P2_2.0,26E,2017-06-12,2017-06-12,2017,June,3.12,17.5,798.295794564722,
26E_P2_2.0,26E,2018-06-13,2018-06-12,2018,June,4.25,24.06,1080.6540573876903,
26E_P2_2.0,26E,2019-06-18,2019-06-18,2019,June,3.56,19.12,895.1766955561574,
26E_P2_2.0,26E,2020-06-15,2020-06-15,2020,June,1.0,10.25,328.43637117833913,
26E_P2_2.0,26E,2021-06-22,2021-06-21,2021,June,1.62,20.81,568.1989711229435,
26E_P2_2.0,26E,2022-06-14,2022-06-14,2022,June,0.94,17.12,390.19770520206265,
26E_P2_2.0,26E,2023-06-20,2023-06-20,2023,June,2.38,21.62,721.8766778071499,
26E_P2_3.0,26E,2014-06-12,2014-06-12,2014,June,5.12,18.06,1130.9049519870198,
26E_P2_3.0,26E,2015-06-12,2015-06-12,2015,June,6.5,22.88,1426.32356725681,
26E_P2_3.0,26E,2016-06-12,2016-06-12,2016,June,4.5,19.0,1047.4802253285134,
26E_P2_3.0,26E,2017-06-12,2017-06-12,2017,June,2.94,11.31,675.9049168154958,
26E_P2_3.0,26E,2018-06-13,2018-06-12,2018,June,4.5,21.81,1089.9095234596525,
26E_P2_3.0,26E,2019-06-18,2019-06-18,2019,June,3.0,12.62,706.327314258278,
26E_P2_3.0,26E,2020-06-15,2020-06-15,2020,June,1.31,7.0,341.8301514471049,
26E_P2_3.0,26E,2021-06-22,2021-06-21,2021,June,1.62,12.19,466.77093136728047,
26E_P2_3.0,26E,2022-06-14,2022-06-14,2022,June,1.62,23.25,594.3431904029252,
26E_P2_3.0,26E,2023-06-20,2023-06-20,2023,June,3.79,22.57,982.2541488206866,
26E_P2_4.0,26E,2014-06-12,2014-06-12,2014,June,6.25,16.0,1268.144748064417,
26E_P2_4.0,26E,2015-06-12,2015-06-12,2015,June,5.44,22.38,1250.8001880309491,
26E_P2_4.0,26E,2016-06-12,2016-06-12,2016,June,4.56,24.88,1144.1516167132565,
26E_P2_4.0,26E,2017-06-12,2017-06-12,2017,June,2.56,12.69,635.2594869689113,
26E_P2_4.0,26E,2018-06-13,2018-06-12,2018,June,5.38,20.56,1212.4998323321358,
26E_P2_4.0,26E,2019-06-18,2019-06-18,2019,June,3.56,14.5,826.0927634510662,
26E_P2_4.0,26E,2020-06-15,2020-06-15,2020,June,1.19,9.44,353.8981342419418,
26E_P2_4.0,26E,2021-06-22,2021-06-21,2021,June,3.0,15.88,755.0800172104969,
26E_P2_4.0,26E,2022-06-14,2022-06-14,2022,June,1.62,29.69,659.8057148019928,
26E_P2_4.0,26E,2023-06-20,2023-06-20,2023,June,4.38,28.56,1164.1030281258643,
26E_P3_1.0,26E,2014-06-12,2014-06-12,2014,June,6.12,11.25,1155.213416539952,
26E_P3_1.0,26E,2015-06-12,2015-06-12,2015,June,3.06,13.0,721.9607668365782,
26E_P3_1.0,26E,2016-06-12,2016-06-12,2016,June,3.69,14.56,847.8805863298546,
26E_P3_1.0,26E,2017-06-12,2017-06-12,2017,June,2.31,10.31,558.2033087092016,
26E_P3_1.0,26E,2018-06-13,2018-06-12,2018,June,4.19,14.88,932.363503435822,
26E_P3_1.0,26E,2019-06-18,2019-06-18,2019,June,3.19,11.94,725.9888513890761,
26E_P3_1.0,26E,2020-06-16,2020-06-15,2020,June,1.12,7.88,320.9587565905588,
26E_P3_1.0,26E,2021-06-22,2021-06-21,2021,June,3.75,16.31,884.8891003604574,
26E_P3_1.0,26E,2022-06-15,2022-06-14,2022,June,2.06,31.31,767.6503891554867,
26E_P3_1.0,26E,2023-06-20,2023-06-20,2023,June,4.44,17.88,1020.3645051235272,
26E_P3_2.0,26E,2014-06-12,2014-06-12,2014,June,4.31,9.81,860.1934621238108,
26E_P3_2.0,26E,2015-06-12,2015-06-12,2015,June,3.19,14.19,761.4183580969877,
26E_P3_2.0,26E,2016-06-12,2016-06-12,2016,June,5.56,18.5,1206.9182161323822,
26E_P3_2.0,26E,2017-06-12,2017-06-12,2017,June,2.81,11.44,657.0991863905092,
26E_P3_2.0,26E,2018-06-13,2018-06-12,2018,June,4.94,20.44,1140.5110133483365,
26E_P3_2.0,26E,2019-06-18,2019-06-18,2019,June,4.56,16.12,1011.0049390056627,
26E_P3_2.0,26E,2020-06-16,2020-06-15,2020,June,1.31,11.81,405.5279337567147,
26E_P3_2.0,26E,2021-06-22,2021-06-21,2021,June,4.0,14.62,898.1281366196798,
26E_P3_2.0,26E,2022-06-15,2022-06-14,2022,June,1.56,25.5,605.3303777399525,
26E_P3_2.0,26E,2023-06-20,2023-06-20,2023,June,3.81,16.25,893.6724158249093,
26E_P3_3.0,26E,2014-06-12,2014-06-12,2014,June,4.94,9.94,955.9347073780565,
26E_P3_3.0,26E,2015-06-12,2015-06-12,2015,June,3.94,17.56,934.8275922187868,
26E_P3_3.0,26E,2016-06-12,2016-06-12,2016,June,6.0,13.44,1182.1108279431232,
26E_P3_3.0,26E,2017-06-12,2017-06-12,2017,June,1.94,10.75,503.00156570771793,
26E_P3_3.0,26E,2018-06-13,2018-06-12,2018,June,4.19,13.44,908.1487062493458,
26E_P3_3.0,26E,2019-06-18,2019-06-18,2019,June,3.62,11.5,786.234492877647,
26E_P3_3.0,26E,2020-06-16,2020-06-15,2020,June,0.94,8.31,293.66139791473046,
26E_P3_3.0,26E,2021-06-22,2021-06-21,2021,June,2.25,14.31,605.6219640964664,
26E_P3_3.0,26E,2022-06-15,2022-06-14,2022,June,1.94,25.75,684.9887760688588,
26E_P3_3.0,26E,2023-06-20,2023-06-20,2023,June,4.0,19.44,972.7946874114142,
26E_P3_4.0,26E,2014-06-12,2014-06-12,2014,June,5.69,11.69,1101.6037080413873,
26E_P3_4.0,26E,2015-06-12,2015-06-12,2015,June,6.12,22.31,1357.4574438907282,
26E_P3_4.0,26E,2016-06-12,2016-06-12,2016,June,8.07,17.14,1560.0786940068178,
26E_P3_4.0,26E,2017-06-12,2017-06-12,2017,June,2.36,11.21,580.0893831664093,
26E_P3_4.0,26E,2018-06-13,2018-06-12,2018,June,4.44,18.75,1033.951618759388,
26E_P3_4.0,26E,2019-06-18,2019-06-18,2019,June,4.69,13.69,989.6270637023807,
26E_P3_4.0,26E,2020-06-16,2020-06-15,2020,June,1.44,8.81,389.89974082940984,
26E_P3_4.0,26E,2021-06-22,2021-06-21,2021,June,2.38,18.19,679.4069176022049,
26E_P3_4.0,26E,2022-06-15,2022-06-14,2022,June,1.56,22.25,571.6670951519122,
26E_P3_4.0,26E,2023-06-20,2023-06-20,2023,June,3.75,21.31,958.0124447347864,
26E_P4_1.0,26E,2014-06-12,2014-06-12,2014,June,4.88,9.69,942.009404842526,
26E_P4_1.0,26E,2015-06-12,2015-06-12,2015,June,3.06,12.56,715.0808009777472,
26E_P4_1.0,26E,2016-06-12,2016-06-12,2016,June,2.5,12.69,625.2695950413234,
26E_P4_1.0,26E,2017-06-12,2017-06-12,2017,June,2.44,10.31,579.4271046148598,
26E_P4_1.0,26E,2018-06-13,2018-06-12,2018,June,4.19,13.69,912.4192915073909,
26E_P4_1.0,26E,2019-06-19,2019-06-18,2019,June,2.31,11.44,575.2187654920306,
26E_P4_1.0,26E,2020-06-16,2020-06-15,2020,June,0.94,6.75,273.6713884056985,
26E_P4_1.0,26E,2021-06-22,2021-06-21,2021,June,1.75,9.12,447.323628103061,
26E_P4_1.0,26E,2022-06-15,2022-06-14,2022,June,1.12,18.5,442.29418598033703,
26E_P4_1.0,26E,2023-06-20,2023-06-20,2023,June,3.38,15.19,807.6315355289319,
26E_P4_2.0,26E,2014-06-12,2014-06-12,2014,June,6.19,10.0,1138.2015403041978,
26E_P4_2.0,26E,2015-06-12,2015-06-12,2015,June,2.94,14.94,731.4530942689196,
26E_P4_2.0,26E,2016-06-12,2016-06-12,2016,June,4.31,14.88,951.2074690915028,
26E_P4_2.0,26E,2017-06-12,2017-06-12,2017,June,2.12,9.62,516.4204948987416,
26E_P4_2.0,26E,2018-06-13,2018-06-12,2018,June,4.06,15.38,919.9722548876911,
26E_P4_2.0,26E,2019-06-19,2019-06-18,2019,June,2.5,11.62,609.3650486767197,
26E_P4_2.0,26E,2020-06-16,2020-06-15,2020,June,1.25,7.38,336.9678424366609,
26E_P4_2.0,26E,2021-06-22,2021-06-21,2021,June,1.94,10.25,495.8104756037515,
26E_P4_2.0,26E,2022-06-15,2022-06-14,2022,June,1.25,21.5,500.00657150275345,
26E_P4_2.0,26E,2023-06-20,2023-06-20,2023,June,2.81,15.31,715.0367965083833,
26E_P4_3.0,26E,2014-06-12,2014-06-12,2014,June,5.25,10.5,1012.8504050006031,
26E_P4_3.0,26E,2015-06-12,2015-06-12,2015,June,3.56,17.38,869.938041968118,
26E_P4_3.0,26E,2016-06-12,2016-06-12,2016,June,4.56,12.56,949.5157789755486,
26E_P4_3.0,26E,2017-06-12,2017-06-12,2017,June,2.0,8.38,477.53801593173324,
26E_P4_3.0,26E,2018-06-13,2018-06-12,2018,June,3.69,13.81,835.8311935421497,
26E_P4_3.0,26E,2019-06-19,2019-06-18,2019,June,2.5,9.62,578.1487071381084,
26E_P4_3.0,26E,2020-06-16,2020-06-15,2020,June,0.88,6.0,252.85393300954462,
26E_P4_3.0,26E,2021-06-22,2021-06-21,2021,June,2.0,14.19,560.3303093674399,
26E_P4_3.0,26E,2022-06-15,2022-06-14,2022,June,1.88,31.06,728.0949920632413,
26E_P4_3.0,26E,2023-06-20,2023-06-20,2023,June,4.88,18.19,1095.2537164386506,
26E_P4_4.0,26E,2014-06-12,2014-06-12,2014,June,5.94,9.88,1099.7251572222847,
26E_P4_4.0,26E,2015-06-12,2015-06-12,2015,June,2.56,13.19,642.5862151438084,
26E_P4_4.0,26E,2016-06-12,2016-06-12,2016,June,2.56,16.31,686.3086594490965,
26E_P4_4.0,26E,2017-06-12,2017-06-12,2017,June,2.44,9.62,568.505702901961,
26E_P4_4.0,26E,2018-06-13,2018-06-12,2018,June,4.12,13.88,904.7164901112493,
26E_P4_4.0,26E,2019-06-19,2019-06-18,2019,June,3.69,11.31,793.7931942386399,
26E_P4_4.0,26E,2020-06-16,2020-06-15,2020,June,0.81,6.56,247.51784293012918,
26E_P4_4.0,26E,2021-06-22,2021-06-21,2021,June,1.88,15.12,550.8480136362034,
26E_P4_4.0,26E,2022-06-15,2022-06-14,2022,June,1.12,25.31,508.61561626932684,
26E_P4_4.0,26E,2023-06-20,2023-06-20,2023,June,2.62,14.19,667.0737529346425,
26W_P1_1.0,26W,2014-06-12,2014-06-12,2014,June,6.19,13.94,1220.0123087942852,
26W_P1_1.0,26W,2015-06-12,2015-06-12,2015,June,6.25,20.69,1350.9344052275176,
26W_P1_1.0,26W,2016-06-12,2016-06-12,2016,June,5.88,19.5,1273.471046059919,
26W_P1_1.0,26W,2017-06-12,2017-06-12,2017,June,2.0,12.75,541.1237236529445,
26W_P1_1.0,26W,2018-06-13,2018-06-13,2018,June,5.69,16.94,1200.1619652655597,
26W_P1_1.0,26W,2019-06-20,2019-06-19,2019,June,4.62,14.62,995.0855177215363,
26W_P1_1.0,26W,2020-06-12,2020-06-12,2020,June,1.88,6.38,425.54712021437075,
26W_P1_1.0,26W,2021-06-23,2021-06-22,2021,June,3.0,20.75,821.8450663818709,
26W_P1_1.0,26W,2022-06-16,2022-06-15,2022,June,1.44,24.56,570.7639667758118,
26W_P1_1.0,26W,2023-06-21,2023-06-21,2023,June,4.94,22.81,1176.69799587077,
26W_P1_2.0,26W,2014-06-12,2014-06-12,2014,June,7.31,16.06,1426.9848663937519,
26W_P1_2.0,26W,2015-06-12,2015-06-12,2015,June,8.44,20.62,1682.0698890196952,
26W_P1_2.0,26W,2016-06-12,2016-06-12,2016,June,5.62,21.69,1268.5796965012228,
26W_P1_2.0,26W,2017-06-12,2017-06-12,2017,June,3.14,15.93,779.1498571416578,
26W_P1_2.0,26W,2018-06-13,2018-06-13,2018,June,4.94,16.62,1078.791776115896,
26W_P1_2.0,26W,2019-06-20,2019-06-19,2019,June,3.19,18.31,821.4868896212118,
26W_P1_2.0,26W,2020-06-12,2020-06-12,2020,June,1.86,8.79,460.82947062060924,
26W_P1_2.0,26W,2021-06-23,2021-06-22,2021,June,2.29,18.07,661.7954391221995,
26W_P1_2.0,26W,2022-06-16,2022-06-15,2022,June,1.12,17.44,431.39488636447504,
26W_P1_2.0,26W,2023-06-21,2023-06-21,2023,June,3.0,21.0,825.1193789419423,
26W_P1_3.0,26W,2014-06-12,2014-06-12,2014,June,6.06,10.0,1119.5839611073964,
26W_P1_3.0,26W,2015-06-12,2015-06-12,2015,June,7.56,21.62,1568.0256128456913,
26W_P1_3.0,26W,2016-06-12,2016-06-12,2016,June,5.5,21.81,1251.4280169681342,
26W_P1_3.0,26W,2017-06-12,2017-06-12,2017,June,3.08,13.92,739.3520011046087,
26W_P1_3.0,26W,2018-06-13,2018-06-13,2018,June,3.38,12.31,762.1987463322961,
26W_P1_3.0,26W,2019-06-20,2019-06-19,2019,June,3.75,12.69,826.7894520058837,
26W_P1_3.0,26W,2020-06-12,2020-06-12,2020,June,1.93,8.79,472.4170014955836,
26W_P1_3.0,26W,2021-06-23,2021-06-22,2021,June,2.71,14.43,685.6392299239637,
26W_P1_3.0,26W,2022-06-16,2022-06-15,2022,June,1.43,19.43,515.4807273580886,
26W_P1_3.0,26W,2023-06-21,2023-06-21,2023,June,4.81,21.94,1142.487360406554,
26W_P1_4.0,26W,2014-06-12,2014-06-12,2014,June,4.81,13.81,1010.1269198911773,
26W_P1_4.0,26W,2015-06-12,2015-06-12,2015,June,5.81,21.62,1297.487619556467,
26W_P1_4.0,26W,2016-06-12,2016-06-12,2016,June,6.69,23.06,1458.9418755106512,
26W_P1_4.0,26W,2017-06-12,2017-06-12,2017,June,2.25,13.81,598.7980857047164,
26W_P1_4.0,26W,2018-06-13,2018-06-13,2018,June,3.88,15.38,891.2927476998235,
26W_P1_4.0,26W,2019-06-20,2019-06-19,2019,June,3.81,10.75,802.3265296936498,
26W_P1_4.0,26W,2020-06-12,2020-06-12,2020,June,1.31,7.5,349.02801581404043,
26W_P1_4.0,26W,2021-06-23,2021-06-22,2021,June,2.06,12.44,547.2376282877802,
26W_P1_4.0,26W,2022-06-16,2022-06-15,2022,June,1.06,14.19,384.6966533727391,
26W_P1_4.0,26W,2023-06-21,2023-06-21,2023,June,5.25,25.0,1259.8689356852014,
26W_P2_1.0,26W,2014-06-12,2014-06-12,2014,June,7.31,12.75,1359.0021907656605,
26W_P2_1.0,26W,2015-06-12,2015-06-12,2015,June,5.94,21.12,1309.7720483069522,
26W_P2_1.0,26W,2016-06-12,2016-06-12,2016,June,6.69,20.38,1413.4774563051346,
26W_P2_1.0,26W,2017-06-12,2017-06-12,2017,June,1.44,10.38,411.06678558139384,
26W_P2_1.0,26W,2018-06-14,2018-06-13,2018,June,3.06,17.44,787.3147198918774,
26W_P2_1.0,26W,2019-06-20,2019-06-19,2019,June,4.0,12.25,858.1364770359963,
26W_P2_1.0,26W,2020-06-12,2020-06-12,2020,June,1.81,5.69,402.563945517532,
26W_P2_1.0,26W,2021-06-23,2021-06-22,2021,June,2.88,12.5,684.9926378314999,
26W_P2_1.0,26W,2022-06-16,2022-06-15,2022,June,0.81,11.38,303.6764350527368,
26W_P2_1.0,26W,2023-06-21,2023-06-21,2023,June,3.62,20.94,930.8990231668255,
26W_P2_2.0,26W,2014-06-12,2014-06-12,2014,June,4.88,13.31,1011.7904369918549,
26W_P2_2.0,26W,2015-06-12,2015-06-12,2015,June,9.0,22.69,1804.324491421265,
26W_P2_2.0,26W,2016-06-12,2016-06-12,2016,June,5.38,20.94,1218.5647726802265,
26W_P2_2.0,26W,2017-06-12,2017-06-12,2017,June,2.12,13.0,565.28585804598,
26W_P2_2.0,26W,2018-06-14,2018-06-13,2018,June,3.12,16.44,783.2055153922234,
26W_P2_2.0,26W,2019-06-20,2019-06-19,2019,June,5.0,16.69,1089.3170935263204,
26W_P2_2.0,26W,2020-06-12,2020-06-12,2020,June,2.31,8.62,531.4412468325595,
26W_P2_2.0,26W,2021-06-23,2021-06-22,2021,June,3.12,21.31,850.1308876628925,
26W_P2_2.0,26W,2022-06-16,2022-06-15,2022,June,1.38,17.88,488.73950871953195,
26W_P2_2.0,26W,2023-06-21,2023-06-21,2023,June,5.19,30.69,1330.926801431033,
26W_P2_3.0,26W,2014-06-12,2014-06-12,2014,June,6.06,19.81,1306.620381234627,
26W_P2_3.0,26W,2015-06-12,2015-06-12,2015,June,8.38,22.12,1700.9263421433732,
26W_P2_3.0,26W,2016-06-12,2016-06-12,2016,June,6.88,22.62,1481.082924397546,
26W_P2_3.0,26W,2017-06-12,2017-06-12,2017,June,3.5,17.38,860.0303097820092,
26W_P2_3.0,26W,2018-06-14,2018-06-13,2018,June,3.06,19.31,813.055059892434,
26W_P2_3.0,26W,2019-06-20,2019-06-19,2019,June,4.0,20.44,987.4154283233968,
26W_P2_3.0,26W,2020-06-12,2020-06-12,2020,June,2.25,11.56,566.9649289905198,
26W_P2_3.0,26W,2021-06-23,2021-06-22,2021,June,3.56,37.5,1127.0121322785778,
26W_P2_3.0,26W,2022-06-16,2022-06-15,2022,June,1.56,23.88,588.7168186144065,
26W_P2_3.0,26W,2023-06-21,2023-06-21,2023,June,7.19,51.62,1950.6150610124355,
26W_P2_4.0,26W,2014-06-12,2014-06-12,2014,June,4.5,13.56,958.1556403742568,
26W_P2_4.0,26W,2015-06-12,2015-06-12,2015,June,5.88,19.19,1268.2315144094496,
26W_P2_4.0,26W,2016-06-12,2016-06-12,2016,June,5.69,18.69,1230.3102574202464,
26W_P2_4.0,26W,2017-06-12,2017-06-12,2017,June,2.12,11.06,537.8727862055806,
26W_P2_4.0,26W,2018-06-14,2018-06-13,2018,June,3.0,14.12,729.2542596811015,
26W_P2_4.0,26W,2019-06-20,2019-06-19,2019,June,4.29,13.36,922.2683927738271,
26W_P2_4.0,26W,2020-06-12,2020-06-12,2020,June,2.0,9.56,495.6703884087933,
26W_P2_4.0,26W,2021-06-23,2021-06-22,2021,June,1.62,16.12,515.1374227420071,
26W_P2_4.0,26W,2022-06-16,2022-06-15,2022,June,1.25,10.31,375.8730256314453,
26W_P2_4.0,26W,2023-06-21,2023-06-21,2023,June,4.07,24.21,1052.3297130664378,
