SamplingDate,Pasture,Plot,Transect,Distance
8/7/2019,15E,1,1,n
8/7/2019,15E,1,1,n
8/7/2019,15E,1,1,s
8/7/2019,15E,1,1,s
8/7/2019,15E,1,1,s
8/7/2019,15E,1,1,s
8/7/2019,15E,1,1,s
8/7/2019,15E,2,1,n
8/7/2019,15E,2,1,n
8/7/2019,15E,2,1,n
8/7/2019,15E,2,1,n
8/7/2019,15E,2,1,n
8/7/2019,15E,2,1,n
8/7/2019,15E,2,1,s
8/7/2019,15E,2,1,s
8/7/2019,15E,2,1,s
8/7/2019,15E,2,1,s
8/7/2019,15E,2,1,s
8/7/2019,15E,2,1,s
8/7/2019,15E,2,1,s
8/7/2019,15E,2,4,n
8/7/2019,15E,2,4,n
8/7/2019,15E,2,4,n
8/7/2019,15E,2,4,n
8/7/2019,15E,2,4,n
8/7/2019,15E,2,4,s
8/7/2019,15E,2,4,s
8/7/2019,15E,2,4,s
8/7/2019,15E,2,4,s
8/7/2019,15E,2,4,s
8/7/2019,15E,2,4,s
8/7/2019,15E,2,4,s
8/7/2019,15E,3,1,n
8/7/2019,15E,3,1,n
8/7/2019,15E,3,1,n
8/7/2019,15E,3,1,n
8/7/2019,15E,3,1,n
8/7/2019,15E,3,1,n
8/7/2019,15E,3,1,s
8/7/2019,15E,3,4,s
8/7/2019,15E,3,4,s
8/7/2019,15E,3,4,s
8/7/2019,15E,3,4,s
8/7/2019,15E,3,4,s
8/7/2019,15E,3,4,s
8/7/2019,15E,3,4,s
8/7/2019,15E,4,1,n
8/7/2019,15E,4,1,n
8/7/2019,15E,4,1,n
8/7/2019,15E,4,1,n
8/7/2019,15E,4,1,n
8/7/2019,15E,4,1,n
8/7/2019,15E,4,1,s
8/7/2019,15E,4,1,s
8/7/2019,15E,4,1,s
8/7/2019,15E,4,1,s
8/7/2019,15E,4,1,s
8/7/2019,15E,4,4,n
8/7/2019,15E,4,4,n
8/7/2019,15E,4,4,n
8/7/2019,15E,4,4,n
8/7/2019,15E,4,4,n
8/7/2019,15E,4,4,s
8/7/2019,15E,4,4,s
8/7/2019,15E,4,4,s
8/7/2019,15E,4,4,s
8/7/2019,17S,5,1,n
8/7/2019,17S,5,1,n
8/7/2019,17S,5,1,n
8/7/2019,17S,5,1,n
8/7/2019,17S,5,1,n
8/7/2019,17S,5,1,n
8/7/2019,17S,5,1,n
8/7/2019,17S,5,1,n
8/7/2019,17S,5,1,s
8/7/2019,17S,5,1,s
8/7/2019,17S,5,1,s
8/7/2019,17S,5,1,s
8/7/2019,17S,5,1,s
8/7/2019,17S,5,4,s
8/7/2019,17S,5,4,s
8/7/2019,17S,5,4,s
8/7/2019,17S,5,4,s
8/7/2019,17S,5,4,s
8/7/2019,17S,6,1,n
8/7/2019,17S,6,1,n
8/7/2019,17S,6,1,n
8/7/2019,17S,6,1,n
8/7/2019,17S,6,1,s
8/7/2019,17S,6,1,s
8/7/2019,17S,6,1,s
8/7/2019,17S,6,1,s
8/7/2019,17S,6,4,n
8/7/2019,17S,6,4,n
8/7/2019,17S,6,4,n
8/7/2019,17S,6,4,n
8/7/2019,17S,6,4,n
8/7/2019,17S,6,4,n
8/7/2019,17S,6,4,n
8/7/2019,17S,6,4,s
8/7/2019,17S,6,4,s
8/7/2019,17S,6,4,s
8/7/2019,17S,6,4,s
8/7/2019,17S,6,4,s
8/7/2019,17S,6,4,s
8/7/2019,20NW,1,1,n
8/7/2019,20NW,1,1,n
8/7/2019,20NW,1,1,n
8/7/2019,20NW,1,1,n
8/7/2019,20NW,1,1,n
8/7/2019,20NW,1,1,n
8/7/2019,20NW,1,1,n
8/7/2019,20NW,1,1,s
8/7/2019,20NW,1,1,s
8/7/2019,20NW,1,1,s
8/7/2019,20NW,1,1,s
8/7/2019,20NW,1,1,s
8/7/2019,20NW,1,1,s
8/7/2019,20NW,1,4,n
8/7/2019,20NW,1,4,n
8/7/2019,20NW,1,4,n
8/7/2019,20NW,1,4,n
8/7/2019,20NW,1,4,n
8/7/2019,20NW,1,4,n
8/7/2019,20NW,1,4,s
8/7/2019,20NW,1,4,s
8/7/2019,20NW,1,4,s
8/7/2019,20NW,1,4,s
8/7/2019,20NW,1,4,s
8/7/2019,20NW,1,4,s
8/7/2019,20NW,1,4,s
8/7/2019,20NW,1,4,s
8/7/2019,20NW,2,1,n
8/7/2019,20NW,2,1,n
8/7/2019,20NW,2,1,n
8/7/2019,20NW,2,1,n
8/7/2019,20NW,2,1,n
8/7/2019,20NW,2,1,s
8/7/2019,20NW,2,1,s
8/7/2019,20NW,2,1,s
8/7/2019,20NW,2,1,s
8/7/2019,20NW,2,4,n
8/7/2019,20NW,2,4,n
8/7/2019,20NW,2,4,n
8/7/2019,20NW,2,4,n
8/7/2019,20NW,2,4,s
8/7/2019,20NW,2,4,s
8/7/2019,20NW,2,4,s
8/7/2019,20NW,2,4,s
8/7/2019,20NW,3,1,n
8/7/2019,20NW,3,1,n
8/7/2019,20NW,3,1,n
8/7/2019,20NW,3,1,n
8/7/2019,20NW,3,1,n
8/7/2019,20NW,3,1,s
8/7/2019,20NW,3,1,s
8/7/2019,20NW,3,1,s
8/7/2019,20NW,3,1,s
8/7/2019,20NW,3,1,s
8/7/2019,20NW,3,4,n
8/7/2019,20NW,3,4,n
8/7/2019,20NW,3,4,n
8/7/2019,20NW,3,4,n
8/7/2019,20NW,3,4,n
8/7/2019,20NW,3,4,s
8/7/2019,20NW,3,4,s
8/7/2019,20NW,3,4,s
8/7/2019,20NW,3,4,s
8/7/2019,20NW,3,4,s
8/7/2019,20NW,3,4,s
8/7/2019,20NW,4,1,n
8/7/2019,20NW,4,1,n
8/7/2019,20NW,4,1,n
8/7/2019,20NW,4,1,n
8/7/2019,20NW,4,1,n
8/7/2019,20NW,4,1,n
8/7/2019,20NW,4,1,s
8/7/2019,20NW,4,1,s
8/7/2019,20NW,4,1,s
8/7/2019,20NW,4,1,s
8/7/2019,20NW,4,1,s
8/7/2019,20NW,4,4,n
8/7/2019,20NW,4,4,n
8/7/2019,20NW,4,4,n
8/7/2019,20NW,4,4,n
8/7/2019,20NW,4,4,n
8/7/2019,20NW,4,4,s
8/7/2019,20NW,4,4,s
8/7/2019,20NW,4,4,s
8/7/2019,20NW,4,4,s
8/7/2019,20NW,4,4,s
8/7/2019,20NW,5,1,n
8/7/2019,20NW,5,1,n
8/7/2019,20NW,5,1,n
8/7/2019,20NW,5,1,n
8/7/2019,20NW,5,1,n
8/7/2019,20NW,5,1,n
8/7/2019,20NW,5,1,n
8/7/2019,20NW,5,1,s
8/7/2019,20NW,5,1,s
8/7/2019,20NW,5,1,s
8/7/2019,20NW,5,1,s
8/7/2019,20NW,5,1,s
8/7/2019,20NW,5,4,n
8/7/2019,20NW,5,4,n
8/7/2019,20NW,5,4,n
8/7/2019,20NW,5,4,n
8/7/2019,20NW,5,4,s
8/7/2019,20NW,5,4,s
8/7/2019,20NW,5,4,s
8/7/2019,20NW,5,4,s
8/7/2019,20NW,6,1,n
8/7/2019,20NW,6,1,n
8/7/2019,20NW,6,1,n
8/7/2019,20NW,6,1,n
8/7/2019,20NW,6,1,n
8/7/2019,20NW,6,1,s
8/7/2019,20NW,6,1,s
8/7/2019,20NW,6,1,s
8/7/2019,20NW,6,1,s
8/7/2019,20NW,6,1,s
8/7/2019,20NW,6,4,n
8/7/2019,20NW,6,4,n
8/7/2019,20NW,6,4,s
8/7/2019,20NW,6,4,s
8/7/2019,20NW,6,4,s
8/7/2019,20NW,6,4,s
8/7/2019,20NW,6,4,s
8/7/2019,20SE,1,1,n
8/7/2019,20SE,1,1,n
8/7/2019,20SE,1,1,n
8/7/2019,20SE,1,1,n
8/7/2019,20SE,1,1,n
8/7/2019,20SE,1,1,s
8/7/2019,20SE,1,1,s
8/7/2019,20SE,1,1,s
8/7/2019,20SE,1,1,s
8/7/2019,20SE,1,4,n
8/7/2019,20SE,1,4,n
8/7/2019,20SE,1,4,n
8/7/2019,20SE,1,4,n
8/7/2019,20SE,1,4,s
8/7/2019,20SE,1,4,s
8/7/2019,20SE,1,4,s
8/7/2019,20SE,2,1,n
8/7/2019,20SE,2,1,n
8/7/2019,20SE,2,1,n
8/7/2019,20SE,2,1,n
8/7/2019,20SE,2,1,n
8/7/2019,20SE,2,1,s
8/7/2019,20SE,2,1,s
8/7/2019,20SE,2,1,s
8/7/2019,20SE,2,1,s
8/7/2019,20SE,2,1,s
8/7/2019,20SE,2,4,n
8/7/2019,20SE,2,4,n
8/7/2019,20SE,2,4,n
8/7/2019,20SE,2,4,n
8/7/2019,20SE,2,4,s
8/7/2019,20SE,2,4,s
8/7/2019,20SE,2,4,s
8/7/2019,20SE,2,4,s
8/7/2019,20SE,3,1,n
8/7/2019,20SE,3,1,n
8/7/2019,20SE,3,1,n
8/7/2019,20SE,3,1,n
8/7/2019,20SE,3,1,n
8/7/2019,20SE,3,1,s
8/7/2019,20SE,3,1,s
8/7/2019,20SE,3,1,s
8/7/2019,20SE,3,1,s
8/7/2019,20SE,3,4,n
8/7/2019,20SE,3,4,n
8/7/2019,20SE,3,4,n
8/7/2019,20SE,3,4,n
8/7/2019,20SE,3,4,n
8/7/2019,20SE,3,4,n
8/7/2019,20SE,3,4,s
8/7/2019,20SE,3,4,s
8/7/2019,20SE,3,4,s
8/7/2019,20SE,3,4,s
8/7/2019,20SE,6,1,n
8/7/2019,20SE,6,1,n
8/7/2019,20SE,6,1,n
8/7/2019,20SE,6,1,n
8/7/2019,20SE,6,1,s
8/7/2019,20SE,6,1,s
8/7/2019,20SE,6,1,s
8/7/2019,20SE,6,1,s
8/7/2019,20SE,6,1,s
8/7/2019,20SE,6,4,n
8/7/2019,20SE,6,4,n
8/7/2019,20SE,6,4,n
8/7/2019,20SE,6,4,n
8/7/2019,20SE,6,4,n
8/7/2019,20SE,6,4,n
8/7/2019,20SE,6,4,s
8/7/2019,20SE,6,4,s
8/7/2019,20SE,6,4,s
8/7/2019,20SE,6,4,s
8/7/2019,20SE,6,4,s
8/7/2019,21N,1,1,n
8/7/2019,21N,1,1,n
8/7/2019,21N,1,1,n
8/7/2019,21N,1,1,n
8/7/2019,21N,1,1,n
8/7/2019,21N,1,1,n
8/7/2019,21N,1,1,n
8/7/2019,21N,1,1,s
8/7/2019,21N,1,1,s
8/7/2019,21N,1,1,s
8/7/2019,21N,1,1,s
8/7/2019,21N,1,1,s
8/7/2019,21N,1,1,s
8/7/2019,21N,1,4,n
8/7/2019,21N,1,4,n
8/7/2019,21N,1,4,n
8/7/2019,21N,1,4,n
8/7/2019,21N,1,4,n
8/7/2019,21N,1,4,n
8/7/2019,21N,1,4,s
8/7/2019,21N,1,4,s
8/7/2019,21N,1,4,s
8/7/2019,21N,1,4,s
8/7/2019,21N,1,4,s
8/7/2019,21N,1,4,s
8/7/2019,21N,1,4,s
8/7/2019,21N,2,1,n
8/7/2019,21N,2,1,n
8/7/2019,21N,2,1,n
8/7/2019,21N,2,1,n
8/7/2019,21N,2,1,n
8/7/2019,21N,2,1,n
8/7/2019,21N,2,1,n
8/7/2019,21N,2,1,s
8/7/2019,21N,2,1,s
8/7/2019,21N,2,1,s
8/7/2019,21N,2,1,s
8/7/2019,21N,2,1,s
8/7/2019,21N,2,1,s
8/7/2019,21N,2,4,s
8/7/2019,21N,2,4,s
8/7/2019,21N,2,4,s
8/7/2019,21N,2,4,s
8/7/2019,21N,2,4,s
8/7/2019,21N,2,4,s
8/7/2019,21N,3,1,n
8/7/2019,21N,3,1,n
8/7/2019,21N,3,1,n
8/7/2019,21N,3,1,n
8/7/2019,21N,3,1,n
8/7/2019,21N,3,1,n
8/7/2019,21N,3,1,n
8/7/2019,21N,3,1,n
8/7/2019,21N,3,1,s
8/7/2019,21N,3,1,s
8/7/2019,21N,3,1,s
8/7/2019,21N,3,1,s
8/7/2019,21N,3,1,s
8/7/2019,21N,3,1,s
8/7/2019,21N,3,4,n
8/7/2019,21N,3,4,n
8/7/2019,21N,3,4,n
8/7/2019,21N,3,4,n
8/7/2019,21N,3,4,n
8/7/2019,21N,3,4,n
8/7/2019,21N,3,4,s
8/7/2019,21N,3,4,s
8/7/2019,21N,3,4,s
8/7/2019,21N,3,4,s
8/7/2019,21N,3,4,s
8/7/2019,21N,3,4,s
8/7/2019,21N,3,4,s
8/7/2019,21N,3,4,s
8/7/2019,21N,4,1,n
8/7/2019,21N,4,1,n
8/7/2019,21N,4,1,n
8/7/2019,21N,4,1,n
8/7/2019,21N,4,1,n
8/7/2019,21N,4,1,n
8/7/2019,21N,4,1,n
8/7/2019,21N,4,1,s
8/7/2019,21N,4,1,s
8/7/2019,21N,4,1,s
8/7/2019,21N,4,1,s
8/7/2019,21N,4,1,s
8/7/2019,21N,4,1,s
8/7/2019,21N,4,1,s
8/7/2019,21N,4,4,n
8/7/2019,21N,4,4,n
8/7/2019,21N,4,4,n
8/7/2019,21N,4,4,n
8/7/2019,21N,4,4,n
8/7/2019,21N,4,4,n
8/7/2019,21N,4,4,s
8/7/2019,21N,4,4,s
8/7/2019,21N,4,4,s
8/7/2019,21N,4,4,s
8/7/2019,21N,4,4,s
8/7/2019,21N,4,4,s
8/7/2019,24W,3,1,s
8/7/2019,24W,3,1,s
8/7/2019,24W,3,1,s
8/7/2019,24W,3,1,s
8/7/2019,24W,3,1,s
8/7/2019,26W,3,1,n
8/7/2019,26W,3,1,n
8/7/2019,26W,3,1,n
8/7/2019,26W,3,1,n
8/7/2019,26W,3,1,n
8/7/2019,26W,3,1,s
8/7/2019,26W,3,1,s
8/7/2019,26W,3,1,s
8/7/2019,26W,3,1,s
8/7/2019,26W,3,1,s
8/7/2019,26W,3,4,n
8/7/2019,26W,3,4,n
8/7/2019,26W,3,4,n
8/7/2019,26W,3,4,n
8/7/2019,26W,3,4,n
8/7/2019,26W,3,4,s
8/7/2019,26W,3,4,s
8/7/2019,26W,3,4,s
8/7/2019,26W,3,4,s
8/7/2019,26W,3,4,s
8/7/2019,26W,3,4,s
8/7/2019,26W,4,1,n
8/7/2019,26W,4,1,n
8/7/2019,26W,4,1,n
8/7/2019,26W,4,1,n
8/7/2019,26W,4,1,n
8/7/2019,26W,4,1,s
8/7/2019,26W,4,1,s
8/7/2019,26W,4,1,s
8/7/2019,26W,4,1,s
8/7/2019,26W,4,1,s
8/7/2019,26W,4,1,s
8/7/2019,26W,4,4,n
8/7/2019,26W,4,4,n
8/7/2019,26W,4,4,n
8/7/2019,26W,4,4,n
8/7/2019,26W,4,4,n
8/7/2019,26W,4,4,s
8/7/2019,26W,4,4,s
8/7/2019,26W,4,4,s
8/7/2019,26W,4,4,s
8/7/2019,26W,4,4,s
8/7/2019,NH,3,1,n
8/7/2019,NH,3,1,n
8/7/2019,NH,3,1,n
8/7/2019,NH,3,1,n
8/7/2019,NH,3,1,s
8/7/2019,NH,3,1,s
8/7/2019,NH,3,1,s
8/7/2019,NH,3,1,s
8/7/2019,NH,3,1,s
8/7/2019,NH,3,1,s
8/7/2019,NH,3,4,n
8/7/2019,NH,3,4,n
8/7/2019,NH,3,4,n
8/7/2019,NH,3,4,n
8/7/2019,NH,3,4,n
8/7/2019,NH,3,4,s
8/7/2019,NH,3,4,s
8/7/2019,NH,3,4,s
8/7/2019,NH,3,4,s
8/7/2019,NH,3,4,s
8/7/2019,NH,3,4,s
8/7/2019,NH,4,1,n
8/7/2019,NH,4,1,n
8/7/2019,NH,4,1,n
8/7/2019,NH,4,1,n
8/7/2019,NH,4,1,n
8/7/2019,NH,4,1,n
8/7/2019,NH,4,1,s
8/7/2019,NH,4,1,s
8/7/2019,NH,4,1,s
8/7/2019,NH,4,1,s
8/7/2019,NH,4,1,s
8/7/2019,NH,4,1,s
8/7/2019,NH,4,4,n
8/7/2019,NH,4,4,n
8/7/2019,NH,4,4,n
8/7/2019,NH,4,4,n
8/7/2019,NH,4,4,n
8/7/2019,NH,4,4,s
8/7/2019,NH,4,4,s
8/7/2019,NH,4,4,s
8/7/2019,NH,4,4,s
8/8/2019,15E,3,1,s
8/8/2019,20SE,4,1,n
8/8/2019,20SE,4,1,n
8/8/2019,20SE,4,1,n
8/8/2019,20SE,4,1,n
8/8/2019,20SE,4,1,n
8/8/2019,20SE,4,1,n
8/8/2019,20SE,4,1,s
8/8/2019,20SE,4,1,s
8/8/2019,20SE,4,1,s
8/8/2019,20SE,4,1,s
8/8/2019,20SE,4,1,s
8/8/2019,20SE,4,1,s
8/8/2019,20SE,4,4,n
8/8/2019,20SE,4,4,n
8/8/2019,20SE,4,4,n
8/8/2019,20SE,4,4,n
8/8/2019,20SE,4,4,n
8/8/2019,20SE,4,4,n
8/8/2019,20SE,4,4,s
8/8/2019,20SE,4,4,s
8/8/2019,20SE,4,4,s
8/8/2019,20SE,5,1,n
8/8/2019,20SE,5,1,n
8/8/2019,20SE,5,1,n
8/8/2019,20SE,5,1,n
8/8/2019,20SE,5,1,n
8/8/2019,20SE,5,1,n
8/8/2019,20SE,5,1,n
8/8/2019,20SE,5,1,s
8/8/2019,20SE,5,1,s
8/8/2019,20SE,5,1,s
8/8/2019,20SE,5,1,s
8/8/2019,20SE,5,1,s
8/8/2019,20SE,5,4,n
8/8/2019,20SE,5,4,n
8/8/2019,20SE,5,4,n
8/8/2019,20SE,5,4,n
8/8/2019,20SE,5,4,n
8/8/2019,20SE,5,4,s
8/8/2019,20SE,5,4,s
8/8/2019,20SE,5,4,s
8/8/2019,20SE,5,4,s
8/8/2019,20SE,5,4,s
8/8/2019,20SE,5,4,s
8/8/2019,20SE,5,4,s
8/8/2019,NH,1,1,n
8/8/2019,NH,1,1,n
8/8/2019,NH,1,1,n
8/8/2019,NH,1,1,n
8/8/2019,NH,1,1,n
8/8/2019,NH,1,1,n
8/8/2019,NH,1,1,n
8/8/2019,NH,1,1,n
8/8/2019,NH,1,1,s
8/8/2019,NH,1,1,s
8/8/2019,NH,1,1,s
8/8/2019,NH,1,1,s
8/8/2019,NH,1,1,s
8/8/2019,NH,1,1,s
8/8/2019,NH,1,1,s
8/8/2019,NH,1,4,n
8/8/2019,NH,1,4,n
8/8/2019,NH,1,4,n
8/8/2019,NH,1,4,n
8/8/2019,NH,1,4,n
8/8/2019,NH,1,4,n
8/8/2019,NH,1,4,n
8/8/2019,NH,1,4,n
8/8/2019,NH,1,4,n
8/8/2019,NH,1,4,s
8/8/2019,NH,1,4,s
8/8/2019,NH,1,4,s
8/8/2019,NH,1,4,s
8/8/2019,NH,1,4,s
8/8/2019,NH,1,4,s
8/8/2019,NH,2,1,n
8/8/2019,NH,2,1,n
8/8/2019,NH,2,1,n
8/8/2019,NH,2,1,n
8/8/2019,NH,2,1,n
8/8/2019,NH,2,1,n
8/8/2019,NH,2,1,n
8/8/2019,NH,2,1,s
8/8/2019,NH,2,1,s
8/8/2019,NH,2,1,s
8/8/2019,NH,2,1,s
8/8/2019,NH,2,1,s
8/8/2019,NH,2,1,s
8/8/2019,NH,2,1,s
8/8/2019,NH,2,4,n
8/8/2019,NH,2,4,n
8/8/2019,NH,2,4,n
8/8/2019,NH,2,4,n
8/8/2019,NH,2,4,n
8/8/2019,NH,2,4,s
8/8/2019,NH,2,4,s
8/8/2019,NH,2,4,s
8/8/2019,NH,2,4,s
8/8/2019,NH,2,4,s
8/9/2019,15E,3,1,s
8/9/2019,25SE,2,4,s
8/9/2019,25SE,2,4,s
8/9/2019,25SE,2,4,s
8/9/2019,25SE,2,4,s
8/9/2019,25SE,2,4,s
8/10/2019,15E,3,1,s
8/11/2019,15E,3,1,s
8/11/2019,25NW,2,1,s
8/11/2019,25NW,2,1,s
8/11/2019,25NW,2,1,s
8/11/2019,25NW,2,1,s
8/11/2019,25NW,2,1,s
8/11/2019,25NW,2,1,s
8/11/2019,25NW,2,1,s
8/12/2019,15E,3,1,s
8/12/2019,31W,3,4,n
8/12/2019,31W,3,4,n
8/12/2019,31W,3,4,n
8/12/2019,31W,3,4,n
4/8/2020,18S,4,4,n
4/8/2020,18S,4,4,n
4/8/2020,18S,4,4,n
4/8/2020,18S,4,4,n
8/3/2020,17N,1,1,n
8/3/2020,17N,1,1,n
8/3/2020,17N,1,1,n
8/3/2020,17N,1,1,s
8/3/2020,17N,1,1,s
8/3/2020,17N,1,1,s
8/3/2020,17N,1,4,n
8/3/2020,17N,1,4,n
8/3/2020,17N,1,4,n
8/3/2020,17N,1,4,n
8/3/2020,17N,1,4,n
8/3/2020,17N,1,4,n
8/3/2020,17N,1,4,n
8/3/2020,17N,1,4,s
8/3/2020,17N,1,4,s
8/3/2020,17N,1,4,s
8/3/2020,17N,1,4,s
8/3/2020,17N,1,4,s
8/3/2020,17N,1,4,s
8/3/2020,17N,1,4,s
8/3/2020,17N,2,1,n
8/3/2020,17N,2,1,n
8/3/2020,17N,2,1,n
8/3/2020,17N,2,1,s
8/3/2020,17N,2,1,s
8/3/2020,17N,2,1,s
8/3/2020,17N,2,1,s
8/3/2020,17N,2,1,s
8/3/2020,17N,2,4,n
8/3/2020,17N,2,4,n
8/3/2020,17N,2,4,n
8/3/2020,17N,2,4,n
8/3/2020,17N,2,4,s
8/3/2020,17N,2,4,s
8/3/2020,17N,2,4,s
8/3/2020,17N,2,4,s
8/3/2020,17N,2,4,s
8/3/2020,17N,2,4,s
8/3/2020,17N,5,1,n
8/3/2020,17N,5,1,n
8/3/2020,17N,5,1,n
8/3/2020,17N,5,1,n
8/3/2020,17N,5,1,n
8/3/2020,17N,5,1,n
8/3/2020,17N,5,1,n
8/3/2020,17N,5,1,s
8/3/2020,17N,5,1,s
8/3/2020,17N,5,1,s
8/3/2020,17N,5,1,s
8/3/2020,17N,5,1,s
8/3/2020,17N,5,1,s
8/3/2020,17N,5,4,n
8/3/2020,17N,5,4,n
8/3/2020,17N,5,4,n
8/3/2020,17N,5,4,n
8/3/2020,17N,5,4,n
8/3/2020,17N,5,4,s
8/3/2020,17N,5,4,s
8/3/2020,17N,5,4,s
8/3/2020,17N,5,4,s
8/3/2020,17N,5,4,s
8/3/2020,17N,5,4,s
8/3/2020,17N,5,4,s
8/3/2020,17N,6,1,s
8/3/2020,17N,6,1,s
8/3/2020,17N,6,1,s
8/3/2020,17N,6,1,s
8/3/2020,17N,6,1,sd
8/3/2020,17N,6,1,sd
8/3/2020,17N,6,1,sd
8/3/2020,17N,6,1,sd
8/3/2020,17N,6,1,sd
8/3/2020,17N,6,4,n
8/3/2020,17N,6,4,n
8/3/2020,17N,6,4,n
8/3/2020,17N,6,4,n
8/3/2020,17N,6,4,n
8/3/2020,17N,6,4,s
8/3/2020,17N,6,4,s
8/3/2020,17N,6,4,s
8/3/2020,17N,6,4,s
8/3/2020,17N,6,4,s
8/3/2020,17N,6,4,s
8/3/2020,17S,1,1,n
8/3/2020,17S,1,1,n
8/3/2020,17S,1,1,n
8/3/2020,17S,1,1,n
8/3/2020,17S,1,1,n
8/3/2020,17S,1,1,n
8/3/2020,17S,1,1,n
8/3/2020,17S,1,1,s
8/3/2020,17S,1,1,s
8/3/2020,17S,1,1,s
8/3/2020,17S,1,1,s
8/3/2020,17S,1,1,s
8/3/2020,17S,1,4,n
8/3/2020,17S,1,4,n
8/3/2020,17S,1,4,n
8/3/2020,17S,1,4,n
8/3/2020,17S,1,4,n
8/3/2020,17S,1,4,s
8/3/2020,17S,1,4,s
8/3/2020,17S,1,4,s
8/3/2020,17S,1,4,s
8/3/2020,17S,2,1,n
8/3/2020,17S,2,1,n
8/3/2020,17S,2,1,n
8/3/2020,17S,2,1,s
8/3/2020,17S,2,1,s
8/3/2020,17S,2,1,s
8/3/2020,17S,2,1,s
8/3/2020,17S,2,4,n
8/3/2020,17S,2,4,n
8/3/2020,17S,2,4,n
8/3/2020,17S,2,4,n
8/3/2020,17S,2,4,n
8/3/2020,17S,2,4,n
8/3/2020,17S,2,4,s
8/3/2020,17S,2,4,s
8/3/2020,17S,2,4,s
8/3/2020,17S,2,4,s
8/3/2020,17S,2,4,s
8/3/2020,17S,2,4,s
8/3/2020,17S,2,4,s
8/3/2020,17S,3,1,n
8/3/2020,17S,3,1,n
8/3/2020,17S,3,1,n
8/3/2020,17S,3,1,s
8/3/2020,17S,3,1,s
8/3/2020,17S,3,1,s
8/3/2020,17S,3,4,n
8/3/2020,17S,3,4,n
8/3/2020,17S,3,4,n
8/3/2020,17S,3,4,s
8/3/2020,17S,3,4,s
8/3/2020,17S,3,4,s
8/3/2020,17S,3,4,s
8/3/2020,17S,3,4,s
8/3/2020,17S,4,1,n
8/3/2020,17S,4,1,n
8/3/2020,17S,4,1,n
8/3/2020,17S,4,1,n
8/3/2020,17S,4,1,s
8/3/2020,17S,4,1,s
8/3/2020,17S,4,1,s
8/3/2020,17S,4,1,s
8/3/2020,17S,4,1,s
8/3/2020,17S,4,1,s
8/3/2020,17S,4,4,n
8/3/2020,17S,4,4,n
8/3/2020,17S,4,4,n
8/3/2020,17S,4,4,n
8/3/2020,17S,4,4,s
8/3/2020,17S,4,4,s
8/3/2020,17S,4,4,s
8/3/2020,17S,4,4,s
8/3/2020,17S,4,4,s
8/3/2020,17S,4,4,s
8/3/2020,5E,1,1,n
8/3/2020,5E,1,1,n
8/3/2020,5E,1,1,n
8/3/2020,5E,1,1,n
8/3/2020,5E,1,1,s
8/3/2020,5E,1,1,s
8/3/2020,5E,1,1,s
8/3/2020,5E,1,1,s
8/3/2020,5E,1,1,s
8/3/2020,5E,1,4,n
8/3/2020,5E,1,4,n
8/3/2020,5E,1,4,n
8/3/2020,5E,1,4,n
8/3/2020,5E,1,4,n
8/3/2020,5E,1,4,n
8/3/2020,5E,1,4,s
8/3/2020,5E,1,4,s
8/3/2020,5E,1,4,s
8/3/2020,5E,1,4,s
8/3/2020,5E,1,4,s
8/3/2020,5E,1,4,s
8/3/2020,5E,1,4,s
8/3/2020,5E,1,4,s
8/3/2020,5E,2,1,n
8/3/2020,5E,2,1,n
8/3/2020,5E,2,1,n
8/3/2020,5E,2,1,n
8/3/2020,5E,2,1,n
8/3/2020,5E,2,1,n
8/3/2020,5E,2,1,n
8/3/2020,5E,2,1,s
8/3/2020,5E,2,1,s
8/3/2020,5E,2,1,s
8/3/2020,5E,2,1,s
8/3/2020,5E,2,4,n
8/3/2020,5E,2,4,n
8/3/2020,5E,2,4,n
8/3/2020,5E,2,4,n
8/3/2020,5E,2,4,n
8/3/2020,5E,2,4,n
8/3/2020,5E,2,4,s
8/3/2020,5E,2,4,s
8/3/2020,5E,2,4,s
8/3/2020,5E,2,4,s
8/3/2020,5E,2,4,s
8/3/2020,5E,3,1,n
8/3/2020,5E,3,1,n
8/3/2020,5E,3,1,n
8/3/2020,5E,3,1,s
8/3/2020,5E,3,1,s
8/3/2020,5E,3,1,s
8/3/2020,5E,3,1,s
8/3/2020,5E,3,4,n
8/3/2020,5E,3,4,n
8/3/2020,5E,3,4,s
8/3/2020,5E,3,4,s
8/3/2020,5E,3,4,s
8/3/2020,5E,4,1,n
8/3/2020,5E,4,1,n
8/3/2020,5E,4,1,n
8/3/2020,5E,4,1,n
8/3/2020,5E,4,1,s
8/3/2020,5E,4,1,s
8/3/2020,5E,4,1,s
8/3/2020,5E,4,1,s
8/3/2020,5E,4,1,s
8/3/2020,5E,4,4,n
8/3/2020,5E,4,4,n
8/3/2020,5E,4,4,n
8/3/2020,5E,4,4,s
8/3/2020,5E,4,4,s
8/3/2020,5E,4,4,s
8/3/2020,8E,1,1,n
8/3/2020,8E,1,1,n
8/3/2020,8E,1,1,n
8/3/2020,8E,1,1,s
8/3/2020,8E,1,1,s
8/3/2020,8E,1,1,s
8/3/2020,8E,1,1,s
8/3/2020,8E,1,1,s
8/3/2020,8E,1,4,n
8/3/2020,8E,1,4,n
8/3/2020,8E,1,4,n
8/3/2020,8E,1,4,n
8/3/2020,8E,1,4,n
8/3/2020,8E,1,4,n
