Concatenate,Year,Pasture Name,PastureID,Treatment,Herd,Week,Date,Rotation,Crude Protein (%),DOM(%),DOM/CP,Fecal Nitrogen (%),Fecal Phosphorus (%),Tag #'s,Notes,Ecological Site,Julian Day,Precip(mm),HerdTreat,WOY,DOY,Phase,NDVI,NDVI_d30,iNDVI,t_peak_IRG,iNDVI_dry,SOS_doy,t_SOS
2018_19N_TRM_TRM_5,2018,,19N,TRM,TRM,5,2018-06-15 00:00:00+00:00,3,8.46,64.44,7.6,1.59,0.17,,,Sandy,,,,23,165,1-early,0.36930017571428575,0.02833520285714286,8.648667009824173,45.0,0.3529081423694301,65.0,100.0
2018_7NW_TRM_TRM_5,2018,,7NW,TRM,TRM,5,2018-06-15 00:00:00+00:00,3,7.86,66.38,8.4,1.47,0.1,,,Mixed,,,,23,165,1-early,0.35722463000000004,0.02520655142857144,8.488224270329672,46.0,0.4477823744036001,70.0,95.0
2018_31E_TRM_Paired TRM_5,2018,,31E,TRM,Paired TRM,5,2018-06-15 00:00:00+00:00,3,10.89,67.01,6.2,1.7,0.12,,,Mixed,,,,23,165,1-early,0.3559217328571429,0.03788113142857145,8.29167606076923,43.0,0.25083414780650864,71.0,94.0
2018_31W_CARM_CARM_6,2018,South,31W,CARM,CARM,6,2018-06-22 00:00:00+00:00,3,7.74,63.49,8.2,1.33,0.28,,,Mixed,,,,24,172,1-early,0.31703088999999995,-0.028692824285714274,9.09885874457143,51.0,0.98064957981751,68.0,104.0
2018_31E_TRM_Paired TRM_6,2018,,31E,TRM,Paired TRM,6,2018-06-22 00:00:00+00:00,3,9.27,65.74,7.1,1.52,0.3,,,Mixed,,,,24,172,1-early,0.33583774,-0.009846689999999991,9.504729229010987,50.0,0.7098780963979182,71.0,101.0
2018_7NW_TRM_TRM_6,2018,,7NW,TRM,TRM,6,2018-06-22 00:00:00+00:00,3,7.87,64.75,8.2,1.43,0.24,,,Mixed,,,,24,172,1-early,0.32930891285714287,-0.031100418571428572,9.623526150769234,53.0,1.08443251253352,70.0,102.0
2018_19N_TRM_TRM_6,2018,,19N,TRM,TRM,6,2018-06-22 00:00:00+00:00,3,7.87,63.27,8.0,1.77,0.32,,,Sandy,,,,24,172,1-early,0.34496429285714286,-0.02206092,9.80599181307692,52.0,0.9051012853919943,65.0,107.0
2018_15E_TRM_TRM_6,2018,,15E,TRM,TRM,6,2018-06-22 00:00:00+00:00,3,8.94,63.58,7.1,1.64,0.34,,,Loamy,,,,24,172,1-early,0.33233668714285713,-0.027509335714285717,10.003193268571431,52.0,1.0803227126287545,69.0,103.0
2018_31W_CARM_CARM_7,2018,South,31W,CARM,CARM,7,2018-06-27 00:00:00+00:00,3,7.84,60.98,7.8,1.37,0.25,,,Mixed,,,,25,177,2-middle,0.2977974285714286,-0.059627985714285715,9.74424454457143,56.0,1.4748190624734168,68.0,109.0
2018_15E_TRM_TRM_7,2018,,15E,TRM,TRM,7,2018-06-27 00:00:00+00:00,3,8.9,61.16,6.9,1.49,0.25,,,Loamy,,,,25,177,2-middle,0.31198195142857144,-0.06148331,10.719901642857144,57.0,1.6296605400418318,69.0,108.0
2018_19N_TRM_TRM_7,2018,,19N,TRM,TRM,7,2018-06-27 00:00:00+00:00,3,8.57,62.95,7.3,1.72,0.32,,,Sandy,,,,25,177,2-middle,0.32506191714285715,-0.054139492857142854,10.518161672747251,57.0,1.4180210077302238,65.0,112.0
2018_7NW_TRM_TRM_7,2018,,7NW,TRM,TRM,7,2018-06-27 00:00:00+00:00,3,8.4,63.78,7.6,1.39,0.19,,,Mixed,,,,25,177,2-middle,0.3074511571428572,-0.06577511000000001,10.306258563736266,58.0,1.6505910357543243,70.0,107.0
2018_31E_TRM_Paired TRM_7,2018,,31E,TRM,Paired TRM,7,2018-06-27 00:00:00+00:00,3,9.59,63.0,6.6,1.44,0.24,,,Mixed,,,,25,177,2-middle,0.31885782285714287,-0.039950844285714285,10.274670709999997,55.0,1.1561883337536352,71.0,106.0
2018_25NW_CARM_CARM_8,2018,Crossroads,25NW,CARM,CARM,8,2018-07-05 00:00:00+00:00,4,9.36,61.3,6.5,1.45,0.18,,,Mixed,,,,26,185,2-middle,0.28764395000000004,-0.08953703857142857,11.372084141274728,62.0,2.2960379004201514,69.0,116.0
2018_15E_TRM_TRM_8,2018,,15E,TRM,TRM,8,2018-07-05 00:00:00+00:00,4,9.51,60.85,6.4,1.36,0.22,,,Loamy,,,,26,185,2-middle,0.2839453442857143,-0.09539488142857144,11.67095321857143,65.0,2.468560773378663,69.0,116.0
2018_19N_TRM_TRM_8,2018,,19N,TRM,TRM,8,2018-07-05 00:00:00+00:00,4,8.31,60.14,7.2,2.01,0.31,,,Sandy,,,,26,185,2-middle,0.2953865271428571,-0.08993566428571428,11.45683552564835,65.0,2.2669188096639687,65.0,120.0
2018_7NW_TRM_TRM_8,2018,,7NW,TRM,TRM,8,2018-07-05 00:00:00+00:00,4,7.31,61.76,8.4,1.42,0.07,,,Mixed,,,,26,185,2-middle,0.2767739414285714,-0.10137372,11.185632822197805,66.0,2.532942863321654,70.0,115.0
2018_25SE_TRM_Paired TRM_8,2018,,25SE,TRM,Paired TRM,8,2018-07-05 00:00:00+00:00,4,8.9,61.48,6.9,1.33,0.13,,,Mixed,,,,26,185,2-middle,0.2876606414285714,-0.09300221285714286,12.088949920549455,62.0,2.4898134090991673,74.0,111.0
2018_25NW_CARM_CARM_9,2018,Crossroads,25NW,CARM,CARM,9,2018-07-12 00:00:00+00:00,4,8.29,57.79,7.0,1.4,0.25,,,Mixed,,,,27,192,2-middle,0.2630328114285715,-0.10770658,12.016686915538466,69.0,3.067265526853998,69.0,123.0
2018_25SE_TRM_Paired TRM_9,2018,,25SE,TRM,Paired TRM,9,2018-07-12 00:00:00+00:00,4,7.53,58.72,7.8,1.31,0.25,,,Mixed,,,,27,192,2-middle,0.2645101128571429,-0.1096289842857143,12.838316642747255,69.0,3.2604444380459143,74.0,118.0
2018_7NW_TRM_TRM_9,2018,,7NW,TRM,TRM,9,2018-07-12 00:00:00+00:00,4,7.07,61.47,8.7,1.52,0.14,,,Mixed,,,,27,192,2-middle,0.2577498228571428,-0.10956691428571429,11.785253435494509,73.0,3.1332123635030054,70.0,122.0
2018_19N_TRM_TRM_9,2018,,19N,TRM,TRM,9,2018-07-12 00:00:00+00:00,4,7.74,60.19,7.8,1.98,0.33,,,Sandy,,,,27,192,2-middle,0.2744159428571428,-0.10242675285714287,12.103454653186807,72.0,2.9195716032276033,65.0,127.0
2018_15E_TRM_TRM_9,2018,,15E,TRM,TRM,9,2018-07-12 00:00:00+00:00,4,7.88,57.22,7.3,1.33,0.18,,,Loamy,,,,27,192,2-middle,0.26616777428571425,-0.10258903428571428,12.346923340000002,72.0,3.049551163366266,69.0,123.0
2018_25NW_CARM_CARM_10,2018,Crossroads,25NW,CARM,CARM,10,2018-07-19 00:00:00+00:00,4,6.7,58.51,8.7,1.39,0.22,,,Mixed,,,,28,199,2-middle,0.24368832142857144,-0.10942571428571428,12.509720916945058,76.0,3.711307863870967,69.0,130.0
2018_25SE_TRM_Paired TRM_10,2018,,25SE,TRM,Paired TRM,10,2018-07-19 00:00:00+00:00,4,7.94,61.49,7.7,1.43,0.09,,,Mixed,,,,28,199,2-middle,0.24680038428571427,-0.1081572042857143,13.447777862087914,76.0,3.8864340640434105,74.0,125.0
2018_7NW_TRM_TRM_10,2018,,7NW,TRM,TRM,10,2018-07-19 00:00:00+00:00,4,7.71,60.67,7.9,1.44,0.13,,,Mixed,,,,28,199,2-middle,0.2461917857142857,-0.09860700142857141,12.28219574736264,80.0,3.524628842932505,70.0,129.0
2018_19N_TRM_TRM_10,2018,,19N,TRM,TRM,10,2018-07-19 00:00:00+00:00,4,6.93,61.59,8.9,1.67,0.19,,,Sandy,,,,28,199,2-middle,0.2584531414285714,-0.0992667142857143,12.62350906786813,79.0,3.445513588999508,65.0,134.0
2018_15E_TRM_TRM_10,2018,,15E,TRM,TRM,10,2018-07-19 00:00:00+00:00,4,8.49,56.59,6.7,0.88,0.13,,,Loamy,,,,28,199,2-middle,0.25368282714285717,-0.09301477000000001,12.921014182857146,79.0,3.4776421043121517,69.0,130.0
2018_26W_CARM_CARM_11,2018,Hilltank,26W,CARM,CARM,11,2018-07-26 00:00:00+00:00,5,8.85,57.36,6.5,1.44,0.16,,,Loamy,,,,29,206,2-middle,0.23981233999999998,-0.09650644857142857,14.895450821010995,85.0,4.9008188588382495,66.0,140.0
2018_26E_TRM_Paired TRM_11,2018,,26E,TRM,Paired TRM,11,2018-07-26 00:00:00+00:00,5,7.49,59.81,8.0,1.28,0.05,,,Loamy,,,,29,206,2-middle,0.23252022142857146,-0.09223643142857142,14.305016484549446,84.0,4.674872308553618,72.0,134.0
2018_7NW_TRM_TRM_11,2018,,7NW,TRM,TRM,11,2018-07-26 00:00:00+00:00,5,7.08,60.67,8.6,1.53,0.07,,,Mixed,,,,29,206,2-middle,0.23999159571428574,-0.07548639142857143,12.721073790659345,87.0,3.745930747906321,70.0,136.0
2018_19N_TRM_TRM_11,2018,,19N,TRM,TRM,11,2018-07-26 00:00:00+00:00,5,6.21,60.57,9.8,1.74,0.2,,,Sandy,,,,29,206,2-middle,0.24658402428571427,-0.08498812,13.048818431120875,86.0,3.852409061299356,65.0,141.0
2018_15E_TRM_TRM_11,2018,,15E,TRM,TRM,11,2018-07-26 00:00:00+00:00,5,7.81,58.38,7.5,1.33,0.18,,,Loamy,,,,29,206,2-middle,0.24353914571428573,-0.07507710571428573,13.418562757142855,86.0,3.831355193077588,69.0,137.0
2018_26W_CARM_CARM_12,2018,Hilltank,26W,CARM,CARM,12,2018-07-31 00:00:00+00:00,5,6.74,56.38,8.4,1.22,0.17,,,Loamy,,,,30,211,2-middle,0.23030921999999995,-0.08450826714285715,15.170314550571433,90.0,5.261984560260457,66.0,145.0
2018_26E_TRM_Paired TRM_12,2018,,26E,TRM,Paired TRM,12,2018-07-31 00:00:00+00:00,5,7.35,58.05,7.9,1.66,0.13,,,Loamy,,,,30,211,2-middle,0.22477714857142855,-0.07820280571428571,14.590428766637363,89.0,4.967902075462342,72.0,139.0
2018_7NW_TRM_TRM_12,2018,,7NW,TRM,TRM,12,2018-07-31 00:00:00+00:00,5,6.82,61.56,9.0,1.42,0.08,,,Mixed,,,,30,211,2-middle,0.23769724142857138,-0.05697707714285715,13.015536715054948,92.0,3.8324548723581295,70.0,141.0
2018_19N_TRM_TRM_12,2018,,19N,TRM,TRM,12,2018-07-31 00:00:00+00:00,5,7.2,60.4,8.4,0.6,0.07,,,Sandy,,,,30,211,2-middle,0.24008148428571427,-0.07208807857142858,13.308558595076919,91.0,4.081750710556355,65.0,146.0
2018_15E_TRM_TRM_12,2018,,15E,TRM,TRM,12,2018-07-31 00:00:00+00:00,5,7.82,60.0,7.7,1.37,0.12,,,Loamy,,,,30,211,2-middle,0.23697793857142857,-0.062361011428571436,13.732762015714284,91.0,4.067393769235288,69.0,142.0
2018_10S_CARM_CARM_13,2018,Nighthawk,10S,CARM,CARM,13,2018-08-09 00:00:00+00:00,6,6.01,58.58,9.7,1.02,0.15,,,Loamy,,,,31,220,3-late,0.23184204857142857,-0.04539671428571428,14.554593697648349,100.0,4.336717432713591,64.0,156.0
2018_15E_TRM_Paired TRM_13,2018,,15E,TRM,Paired TRM,13,2018-08-09 00:00:00+00:00,6,6.46,57.88,9.0,1.3,0.19,,,Loamy,,,,31,220,3-late,0.2268809914285714,-0.04511002571428572,14.223214418571432,100.0,4.44256141466133,69.0,151.0
2018_19N_TRM_TRM_13,2018,,19N,TRM,TRM,13,2018-08-09 00:00:00+00:00,6,7.6,61.8,8.1,0.69,0.16,,,Sandy,,,,31,220,3-late,0.23145678,-0.05050328428571428,13.70822394762637,100.0,4.3924868030611774,65.0,155.0
2018_7NW_TRM_TRM_13,2018,,7NW,TRM,TRM,13,2018-08-09 00:00:00+00:00,6,5.88,61.97,10.5,1.46,0.11,,,Mixed,,,,31,220,3-late,0.2356206985714286,-0.029125841428571435,13.527191134395606,101.0,3.909024794601352,70.0,150.0
2018_10S_CARM_CARM_14,2018,Nighthawk,10S,CARM,CARM,14,2018-08-16 00:00:00+00:00,6,5.27,55.86,10.6,1.22,0.24,,,Loamy,,,,32,227,3-late,0.2243920757142857,-0.03806893999999999,14.913291560593406,107.0,4.6257255463857705,64.0,163.0
2018_15E_TRM_Paired TRM_14,2018,,15E,TRM,Paired TRM,14,2018-08-16 00:00:00+00:00,6,6.79,57.94,8.5,1.32,0.2,,,Loamy,,,,32,227,3-late,0.21991483714285714,-0.037712381428571425,14.54623403571429,107.0,4.706371019739467,69.0,158.0
2018_19N_TRM_TRM_14,2018,,19N,TRM,TRM,14,2018-08-16 00:00:00+00:00,6,6.07,60.28,9.9,1.29,0.13,,,Sandy,,,,32,227,3-late,0.22565740142857144,-0.03823726428571427,13.970955732307688,107.0,4.598174061025804,65.0,162.0
2018_7NW_TRM_TRM_14,2018,,7NW,TRM,TRM,14,2018-08-16 00:00:00+00:00,6,6.87,60.16,8.8,1.22,0.16,,,Mixed,,,,32,227,3-late,0.23325223857142857,-0.016622157142857145,13.910942669120882,108.0,3.9848400948111196,70.0,157.0
2018_8E_CARM_CARM_15,2018,Ridgeline,8E,CARM,CARM,15,2018-08-24 00:00:00+00:00,7,6.12,61.02,10.0,1.33,0.18,,,Mixed,,,,33,235,3-late,0.21833405714285714,-0.01845566142857143,13.378378497428573,115.0,3.7932155769535134,72.0,163.0
2018_5E_TRM_Paired TRM_15,2018,,5E,TRM,Paired TRM,15,2018-08-24 00:00:00+00:00,7,5.81,64.51,11.1,1.4,0.1,,,Mixed,,,,33,235,3-late,0.22092180285714288,-0.008393409999999999,13.793712544945057,116.0,3.860371891454765,73.0,162.0
2018_7NW_TRM_TRM_15,2018,,7NW,TRM,TRM,15,2018-08-24 00:00:00+00:00,7,7.05,62.22,8.8,1.39,0.19,,,Mixed,,,,33,235,3-late,0.2289485557142857,-0.011832732857142854,14.321142121868137,116.0,4.139438819152829,70.0,165.0
2018_19N_TRM_TRM_15,2018,,19N,TRM,TRM,15,2018-08-24 00:00:00+00:00,7,6.76,64.54,9.5,1.29,0.1,,,Sandy,,,,33,235,3-late,0.21949909285714284,-0.029396315714285717,14.222939633780214,115.0,4.824776782127271,65.0,170.0
2018_15E_TRM_TRM_15,2018,,15E,TRM,TRM,15,2018-08-24 00:00:00+00:00,7,8.0,57.0,7.1,0.71,0.21,,,Loamy,,,,33,235,3-late,0.21362177142857144,-0.03204511285714285,14.861964552857144,115.0,4.958230242576566,69.0,166.0
2018_8E_CARM_CARM_16,2018,Ridgeline,8E,CARM,CARM,16,2018-08-31 00:00:00+00:00,7,6.28,61.06,9.7,1.35,0.24,,,Mixed,,,,34,242,3-late,0.21297563142857143,-0.02075883714285714,13.671888320857144,122.0,3.9947799933939927,72.0,170.0
2018_5E_TRM_Paired TRM_16,2018,,5E,TRM,Paired TRM,16,2018-08-31 00:00:00+00:00,7,6.34,59.63,9.4,1.47,0.22,,,Mixed,,,,34,242,3-late,0.21690303285714285,-0.010561071428571442,14.136163698813192,123.0,4.0104273792766785,73.0,169.0
2018_7NW_TRM_TRM_16,2018,,7NW,TRM,TRM,16,2018-08-31 00:00:00+00:00,7,7.22,61.01,8.5,1.39,0.18,,,Mixed,,,,34,242,3-late,0.22461072714285715,-0.012425485714285716,14.649553802307697,123.0,4.299897885822245,70.0,172.0
2018_19N_TRM_TRM_16,2018,,19N,TRM,TRM,16,2018-08-31 00:00:00+00:00,7,7.63,61.89,8.1,1.25,0.11,,,Sandy,,,,34,242,3-late,0.21465931,-0.02474187142857143,14.405616289890105,122.0,5.003916662593385,65.0,177.0
2018_15E_TRM_TRM_16,2018,,15E,TRM,TRM,16,2018-08-31 00:00:00+00:00,7,6.65,58.1,8.7,1.26,0.22,,,Loamy,,,,34,242,3-late,0.20977929999999997,-0.026724824285714276,15.104273758571432,122.0,5.115128359167192,69.0,173.0
2018_7SE_CARM_CARM_17,2018,Headquarters,7SE,CARM,CARM,17,2018-09-07 00:00:00+00:00,8,6.86,61.99,9.0,1.4,0.16,,,Mixed,,,,35,249,3-late,0.22211293428571427,-0.023760315714285725,14.722250960769234,131.0,4.081200536812112,69.0,180.0
2018_19N_TRM_TRM_17,2018,,19N,TRM,TRM,17,2018-09-07 00:00:00+00:00,8,6.14,61.64,10.0,1.09,0.04,,,Sandy,,,,35,249,3-late,0.20996807428571426,-0.02249782142857143,14.555052767428565,129.0,5.178945486065593,65.0,184.0
2018_7NW_TRM_Paired TRM_17,2018,,7NW,TRM,Paired TRM,17,2018-09-07 00:00:00+00:00,8,7.17,62.94,8.8,1.39,0.13,,,Mixed,,,,35,249,3-late,0.2196554057142857,-0.015632248571428566,14.945040884175828,130.0,4.4883170609514025,70.0,179.0
2018_15E_TRM_TRM_17,2018,,15E,TRM,TRM,17,2018-09-07 00:00:00+00:00,8,7.23,57.47,7.9,1.15,0.21,,,Loamy,,,,35,249,3-late,0.20691222857142857,-0.021659182857142852,15.324011960000005,129.0,5.232018929740063,69.0,180.0
2018_7SE_CARM_CARM_18,2018,Headquarters,7SE,CARM,CARM,18,2018-09-14 00:00:00+00:00,8,5.63,58.73,10.4,1.37,0.22,,,Mixed,,,,36,256,3-late,0.21580149714285715,-0.026408558571428573,14.991668072637367,138.0,4.334761312527575,69.0,187.0
2018_15E_TRM_TRM_18,2018,,15E,TRM,TRM,18,2018-09-14 00:00:00+00:00,8,6.65,56.74,8.5,1.34,0.22,,,Loamy,,,,36,256,3-late,0.2039877357142857,-0.017414657142857146,15.523953125714288,136.0,5.347607679026348,69.0,187.0
2018_19N_TRM_TRM_18,2018,,19N,TRM,TRM,18,2018-09-14 00:00:00+00:00,8,6.03,60.74,10.1,1.29,0.14,,,Sandy,,,,36,256,3-late,0.2054755757142857,-0.021226844285714287,14.672360346395601,136.0,5.34890772819269,65.0,191.0
2018_7NW_TRM_Paired TRM_18,2018,,7NW,TRM,Paired TRM,18,2018-09-14 00:00:00+00:00,8,6.31,60.33,9.6,1.49,0.18,,,Mixed,,,,36,256,3-late,0.21439914142857144,-0.018994097142857137,15.204351036043962,137.0,4.694705264263312,70.0,186.0
2018_17S_CARM_CARM_19,2018,Salt Flat,17S,CARM,CARM,19,2018-09-21 00:00:00+00:00,9,4.4,61.81,14.0,1.38,0.09,,,Sandy,,,,37,263,3-late,0.21483716428571428,-0.028400564285714292,16.714378244615382,145.0,4.82588224497028,67.0,196.0
2018_17N_TRM_Paired TRM_19,2018,,17N,TRM,Paired TRM,19,2018-09-21 00:00:00+00:00,9,5.85,59.18,10.1,1.35,0.17,,,Sandy,,,,37,263,3-late,0.21907104714285713,-0.029292624285714285,17.006543032131876,144.0,4.758303216733046,69.0,194.0
2018_7NW_TRM_TRM_19,2018,,7NW,TRM,TRM,19,2018-09-21 00:00:00+00:00,9,5.71,58.76,10.3,1.59,0.19,,,Mixed,,,,37,263,3-late,0.20947592714285718,-0.020480062857142857,15.42790583362638,144.0,4.894178042375218,70.0,193.0
2018_19N_TRM_TRM_19,2018,,19N,TRM,TRM,19,2018-09-21 00:00:00+00:00,9,5.93,61.06,10.3,1.24,0.1,,,Sandy,,,,37,263,3-late,0.20145343285714287,-0.019700678571428567,14.759958343934057,143.0,5.5037096566786134,65.0,198.0
2018_15E_TRM_TRM_19,2018,,15E,TRM,TRM,19,2018-09-21 00:00:00+00:00,9,6.69,55.73,8.3,1.32,0.25,,,Loamy,,,,37,263,3-late,0.20107504428571427,-0.014223478571428574,15.703072992857146,143.0,5.467625230074668,69.0,194.0
2019_7SE_CARM_CARM_1,2019,,7SE,CARM,CARM,1,2019-05-24 00:00:00+00:00,1,8.43,64.94,7.7,1.85,0.08,,,Mixed,,,,20,143,1-early,0.2644592742857143,0.07281497285714286,2.184787153208791,-5.0,0.0,68.0,75.0
2019_19N_TRM_TRM_1,2019,,19N,TRM,TRM,1,2019-05-24 00:00:00+00:00,1,13.32,70.81,5.3,2.3,0.51,,,Sandy,,,,20,143,1-early,0.31202003714285714,0.10752571142857144,3.1447276139780196,5.0,0.0,75.0,68.0
2019_7NW_TRM_Paired TRM_1,2019,,7NW,TRM,Paired TRM,1,2019-05-24 00:00:00+00:00,1,11.78,68.85,5.8,2.35,0.37,,,Mixed,,,,20,143,1-early,0.2850083857142857,0.09966538142857143,2.217014520043956,-1.0,0.0,80.0,63.0
2019_15E_TRM_TRM_1,2019,,15E,TRM,TRM,1,2019-05-24 00:00:00+00:00,1,13.43,68.32,5.1,2.53,0.54,,,Loamy,,,,20,143,1-early,0.31350653,0.11281996714285714,3.0667118367912094,3.0,0.0,83.0,60.0
2019_20NW_CARM_CARM_2,2019,Elm,20NW,CARM,CARM,2,2019-06-05 00:00:00+00:00,2,13.14,68.39,5.2,2.09,0.5,,,Sandy,,,,22,155,1-early,0.3216785742857143,0.08953716714285713,4.586570193164834,16.0,0.0,67.0,88.0
2019_20SE_TRM_Paired TRM_2,2019,,20SE,TRM,Paired TRM,2,2019-06-05 00:00:00+00:00,2,11.47,67.62,5.9,2.08,0.41,,,Sandy,,,,22,155,1-early,0.33115550857142856,0.11363217142857142,4.42058822068132,15.0,0.0,76.0,79.0
2019_19N_TRM_TRM_2,2019,,19N,TRM,TRM,2,2019-06-05 00:00:00+00:00,2,13.03,69.45,5.3,2.35,0.6,,,Sandy,,,,22,155,1-early,0.3648833528571429,0.1251584142857143,5.270852214571426,17.0,0.0,75.0,80.0
2019_15E_TRM_TRM_2,2019,,15E,TRM,TRM,2,2019-06-05 00:00:00+00:00,2,14.09,68.08,4.8,2.35,0.54,,,Loamy,,,,22,155,1-early,0.37127827571428573,0.13513125285714286,5.249202167802198,15.0,0.0,83.0,72.0
2019_20NW_CARM_Anderson GEM_2,2019,Elm,20NW,CARM,Anderson GEM,2,2019-06-05 00:00:00+00:00,2,7.48,62.0,8.3,1.74,0.11,,,Sandy,,,CARM Anderson GEM,22,155,1-early,0.3216785742857143,0.08953716714285713,4.586570193164834,16.0,0.0,67.0,88.0
2019_15E_TRM_Anderson GEM_2,2019,,15E,TRM,Anderson GEM,2,2019-06-05 00:00:00+00:00,2,13.96,68.95,4.9,2.43,0.61,,,Loamy,,,15E Anderson GEM,22,155,1-early,0.37127827571428573,0.13513125285714286,5.249202167802198,15.0,0.0,83.0,72.0
2019_19N_TRM_Anderson GEM_2,2019,,19N,TRM,Anderson GEM,2,2019-06-05 00:00:00+00:00,2,13.47,70.73,5.3,2.28,0.47,,,Sandy,,,19N Anderson GEM,22,155,1-early,0.3648833528571429,0.1251584142857143,5.270852214571426,17.0,0.0,75.0,80.0
2019_7NW_TRM_TRM_2,2019,,7NW,TRM,TRM,2,2019-06-05 00:00:00+00:00,2,11.63,68.36,5.9,2.31,0.35,,,Mixed,,,,22,155,1-early,0.34839262571428575,0.13391348142857143,4.115598095626374,11.0,0.0,80.0,75.0
2019_15E_TRM_Anderson GEM_3,2019,,15E,TRM,Anderson GEM,3,2019-06-11 00:00:00+00:00,2,13.59,68.35,5.0,2.37,0.58,,,Loamy,,,15E Anderson GEM,23,161,1-early,0.39766177999999996,0.13866768714285715,6.591456426879121,21.0,0.0,83.0,78.0
2019_20NW_CARM_CARM_3,2019,Elm,20NW,CARM,CARM,3,2019-06-11 00:00:00+00:00,2,10.946666666666667,65.40333333333334,6.0,2.023333333333333,0.42,,"Herd composite not taken, average of marc, csu, Anderson GEM samples calculated for ""herd composite""",Sandy,,,,23,161,1-early,0.3407659914285714,0.09180124285714286,5.610994384681318,22.0,0.0,67.0,94.0
2019_19N_TRM_Anderson GEM_3,2019,,19N,TRM,Anderson GEM,3,2019-06-11 00:00:00+00:00,2,12.91,69.33,5.4,2.48,0.65,,,Sandy,,,19N Anderson GEM,23,161,1-early,0.3885322371428572,0.12733137285714285,6.561495024153843,23.0,0.0,75.0,86.0
2019_15E_TRM_TRM_3,2019,,15E,TRM,TRM,3,2019-06-11 00:00:00+00:00,2,,,,,,,"Herd composite not taken, average of marc, csu, Anderson GEM samples calculated for ""herd composite""",Loamy,,,,23,161,1-early,0.39766177999999996,0.13866768714285715,6.591456426879121,21.0,0.0,83.0,78.0
2019_20NW_CARM_Anderson GEM_3,2019,Elm,20NW,CARM,Anderson GEM,3,2019-06-11 00:00:00+00:00,2,11.99,65.63,5.5,1.84,0.44,,,Sandy,,,CARM Anderson GEM,23,161,1-early,0.3407659914285714,0.09180124285714286,5.610994384681318,22.0,0.0,67.0,94.0
2019_19N_TRM_TRM_3,2019,,19N,TRM,TRM,3,2019-06-11 00:00:00+00:00,2,,,,,,,"Herd composite not taken, average of marc, csu, Anderson GEM samples calculated for ""herd composite""",Sandy,,,,23,161,1-early,0.3885322371428572,0.12733137285714285,6.561495024153843,23.0,0.0,75.0,86.0
2019_20SE_TRM_Paired TRM_3,2019,,20SE,TRM,Paired TRM,3,2019-06-11 00:00:00+00:00,2,14.38,71.03,4.9,2.69,0.72,,,Sandy,,,,23,161,1-early,0.3557611014285714,0.11944636142857143,5.560686408879122,21.0,0.0,76.0,85.0
2019_17S_CARM_CARM_4,2019,Salt Flat,17S,CARM,CARM,4,2019-06-18 00:00:00+00:00,3,11.04,65.84,6.0,2.2,0.53,,,Sandy,,,,24,168,1-early,0.37005631714285714,0.09619061571428571,7.304642642571431,35.0,0.0,75.0,93.0
2019_15E_TRM_TRM_4,2019,,15E,TRM,TRM,4,2019-06-18 00:00:00+00:00,3,12.5,66.65,5.3,2.34,0.58,,,Loamy,,,,24,168,1-early,0.42235217714285705,0.1342711228571429,8.336178537230769,28.0,0.0,83.0,85.0
2019_19N_TRM_TRM_4,2019,,19N,TRM,TRM,4,2019-06-18 00:00:00+00:00,3,11.57,68.56,5.9,2.34,0.69,,,Sandy,,,,24,168,1-early,0.4104689728571428,0.12214629714285714,8.226385903428566,30.0,0.0,75.0,93.0
2019_17N_TRM_Paired TRM_4,2019,,17N,TRM,Paired TRM,4,2019-06-18 00:00:00+00:00,3,12.81,66.75,5.2,2.24,0.54,,,Sandy,,,,24,168,1-early,0.4032521885714285,0.13567511285714287,7.2714433528571405,26.0,0.0,75.0,93.0
2019_17S_CARM_CARM_5,2019,,17S,CARM,CARM,5,2019-06-26 00:00:00+00:00,3,10.536666666666669,63.91666666666666,6.066666666666666,2.0866666666666664,0.42,,"Herd composite not taken, average of marc, csu, Anderson GEM samples calculated for ""herd composite""",Sandy,,,,25,176,1-early,0.3752463442857143,0.06918671428571428,9.011481577758248,43.0,0.0006066571601007886,75.0,101.0
2019_19N_TRM_Anderson GEM_5,2019,,19N,TRM,Anderson GEM,5,2019-06-26 00:00:00+00:00,3,14.01,70.53,5.0,2.76,0.85,,,Sandy,,,19N Anderson GEM,25,176,1-early,0.4247874957142857,0.10264141285714287,10.2720883723956,38.0,0.0,75.0,101.0
2019_17N_TRM_Paired TRM_5,2019,,17N,TRM,Paired TRM,5,2019-06-26 00:00:00+00:00,3,14.53,66.1,4.5,2.04,0.46,,,Sandy,,,,25,176,1-early,0.4273834742857142,0.12682598999999997,9.327220817802194,34.0,0.0,75.0,101.0
2019_15E_TRM_Anderson GEM_5,2019,,15E,TRM,Anderson GEM,5,2019-06-26 00:00:00+00:00,3,11.64,65.77,5.7,2.18,0.55,,,Loamy,,,15E Anderson GEM,25,176,1-early,0.43853265857142854,0.11407214857142857,10.491801934571429,36.0,0.0,83.0,93.0
2019_19N_TRM_TRM_5,2019,,19N,TRM,TRM,5,2019-06-26 00:00:00+00:00,3,,,,,,,"Herd composite not taken, average of marc, csu, Anderson GEM samples calculated for ""herd composite""",Sandy,,,,25,176,1-early,0.4247874957142857,0.10264141285714287,10.2720883723956,38.0,0.0,75.0,101.0
