Date,StationID,Air Temperature Maximum,Air Temperature Minimum,Precipitation Increment,Relative Humidity,Wind Speed Maximum,Wind Speed Average,Solar Radiation Average,Solar Radiation/langley Total,Vapor Pressure - Partial,Vapor Pressure - Saturated,Soil Moisture Percent,Soil Moisture Percent,Soil Moisture Percent,Soil Moisture Percent,Soil Moisture Percent,Soil Temperature Observed,Soil Temperature Observed,Soil Temperature Observed,Soil Temperature Observed,Soil Temperature Observed
1/29/2015,2017,45.5,27.9,0,63.71,16.6,4.8,117.04,,0.13,0.22,25.7,28.6,22.5,14,9.5,36,36,35,34,44
1/30/2015,2017,50,22.1,0,68.08,16.4,5.7,68.55,,0.13,0.22,24.9,28.2,23,14.1,9.4,33,34,35,35,44
1/31/2015,2017,40.1,24.6,0,75.38,33.5,8.8,50.53,,0.15,0.2,24.9,28.2,23,14.2,9.3,34,34,35,34,44
2/1/2015,2017,34.7,13.1,0,69.88,35.8,13,144.3,,0.08,0.12,23.6,27.9,22.9,14.1,9.5,32,33,34,35,44
2/2/2015,2017,52.7,14.2,0,50.88,35.2,10,110.82,,0.1,0.24,20,27.6,22.8,13.8,9.5,31,32,34,34,44
2/3/2015,2017,57.2,27.7,0,40.96,43.6,11.3,131.63,,0.12,0.31,23.5,27.5,22.6,13.9,9.5,33,33,34,34,44
2/4/2015,2017,44.1,16.5,0.04,84.58,30.7,7.1,88.02,,0.11,0.13,24,27.6,22.7,14,9.4,32,33,34,34,44
2/5/2015,2017,56.3,16.2,0.05,61.5,14.1,3.8,127.57,,0.12,0.24,24.7,27.7,22.6,13.9,9.4,33,33,34,34,44
2/6/2015,2017,63.7,32.7,0,35.5,12.5,5,94.64,,0.11,0.35,25.7,28.4,22.9,14,9.4,35,35,35,34,44
2/7/2015,2017,69.6,39.9,0,23.5,33.1,13.3,151,,0.09,0.45,25.6,28.7,23.3,14.1,9.5,38,37,36,35,44
2/8/2015,2017,60.6,32.4,0,33.54,34.8,16,157.39,,0.12,0.37,25.3,28.9,23.6,14.1,9.5,40,40,39,37,45
2/9/2015,2017,62.2,25.2,0,49.75,28.7,9.3,159.34,,0.13,0.33,24.8,28.6,23.6,14.3,9.6,40,39,39,38,45
2/10/2015,2017,54.5,33.4,0,43.79,32.6,14.5,111.99,,0.13,0.31,24.7,28.7,23.7,14.5,9.6,40,40,40,38,46
2/11/2015,2017,50.7,24.3,0,65.58,19.4,6.3,139.93,,0.14,0.22,24.5,28.5,23.5,14.4,9.6,40,40,40,39,46
2/12/2015,2017,60.8,24.3,0,53.29,28.2,7.4,138.38,,0.11,0.28,24.2,28.3,23.4,14.4,9.7,39,39,40,39,46
2/13/2015,2017,63,31.6,0,37.83,21.6,7.8,167.23,,0.12,0.35,24.4,28.5,23.5,14.4,9.8,43,42,41,39,47
2/14/2015,2017,58.1,25.3,0,48.54,10,3.6,77.74,,0.12,0.27,23.9,28.2,23.4,14.6,9.8,39,40,41,40,47
2/15/2015,2017,37.6,26.6,0,78.04,30.1,11.3,57.64,,0.14,0.18,23.6,27.9,23.1,14.7,9.7,37,38,40,39,47
2/16/2015,2017,32.4,14.4,0,76.79,24.9,9,105.95,,0.1,0.14,23,27.6,23,14.4,9.8,35,36,38,38,47
2/17/2015,2017,34.7,13.3,0,56.92,38.8,14.9,150.44,,0.07,0.14,22.5,27.3,22.7,14.4,9.8,32,33,36,37,47
2/18/2015,2017,52.2,16.9,0,59.38,29.2,7,124.58,,0.09,0.19,22.4,27.2,22.6,14.2,9.8,34,34,35,36,47
2/19/2015,2017,61,15.4,0,42.92,32.8,10.8,161.24,,0.09,0.3,22.6,27.3,22.6,14.2,9.8,35,35,36,36,47
2/20/2015,2017,48.7,22.8,0,60.12,26.9,9.9,83.54,,0.12,0.21,22.7,27.5,22.7,14.3,9.7,36,36,37,37,46
2/21/2015,2017,29.3,11.8,0,88.21,30.9,10.4,71.63,,0.11,0.12,22.2,27,22.4,14.4,9.7,32,34,36,37,46
2/22/2015,2017,11.8,3.2,0,80.29,14.5,6.1,141.47,,0.05,0.06,22.2,27,22.3,14.1,9.7,32,33,35,36,46
2/23/2015,2017,24.6,0.7,0.07,75.25,12.1,3.1,159.98,,0.05,0.08,21.9,26.7,22.2,14.4,9.7,32,32,34,35,46
2/24/2015,2017,46.8,16.9,0,48.5,16.9,6,191.52,,0.08,0.18,21,26.7,22.2,14.1,9.7,31,32,34,35,46
2/25/2015,2017,41,14.9,0,65.42,34.8,16.7,110.41,,0.12,0.19,23,26.7,22.2,14.2,9.5,32,32,34,35,46
2/26/2015,2017,15.1,7.9,0,80.71,18.9,8.1,77.78,,0.06,0.08,19.7,26.5,22.1,14.1,9.6,31,32,34,34,45
2/27/2015,2017,15.4,-3.1,0,83.83,17.8,9,153.33,,0.06,0.07,16.8,25.1,22.1,14.1,9.7,31,32,33,34,45
2/28/2015,2017,25.5,-8,0,76.88,31.1,7.4,165.58,,0.07,0.09,15.7,20.3,22,14.2,9.6,29,31,33,34,45
3/1/2015,2017,26.8,10.4,0,79.75,15.6,5,112.51,,0.09,0.11,15.1,19,21.2,14,9.6,28,30,33,33,45
3/2/2015,2017,44.2,20.7,0,75.71,22.5,5.1,173.56,,0.12,0.17,15.7,19.2,18.1,13.9,9.6,30,30,32,33,45
3/3/2015,2017,40.1,10.4,0,72.46,36.5,13.5,132.92,,0.08,0.11,16.2,19.9,18,13.8,9.4,30,31,32,33,44
3/4/2015,2017,22.6,6.6,0,72.33,16.4,5.5,201.25,,0.06,0.08,14.9,18.6,17.4,13.8,9.4,28,29,32,33,44
3/5/2015,2017,41.4,4.8,0,58.04,11.1,4.6,185.86,,0.07,0.14,14.6,17.9,16.3,13.9,9.6,27,28,31,32,44
3/6/2015,2017,53.6,24.1,0,44.17,20.6,7.5,210.87,,0.09,0.25,20.6,18.9,16.4,13.9,9.6,30,30,31,32,44
3/7/2015,2017,55,25.2,0,50,18.9,6.5,213.12,,0.1,0.26,27.2,21.4,17.2,14,9.6,33,31,32,32,44
3/8/2015,2017,50.9,23.2,0,58.96,23.4,7.8,213.02,,0.13,0.24,27.1,27.2,18,13.9,9.6,35,33,32,32,44
3/9/2015,2017,58.1,21.7,0,52.75,22.7,7.6,218.82,,0.11,0.28,26.4,29.7,22.3,14,9.6,36,35,33,33,44
3/10/2015,2017,62.1,25.2,0,42.88,20.7,7.1,223.2,,0.1,0.31,26.1,29.8,23.3,14.4,9.6,39,38,36,34,44
3/11/2015,2017,64,23.7,0,43.5,16.5,5.8,200.55,,0.1,0.34,25.8,29.6,23.5,14.4,9.5,40,39,38,36,44
3/12/2015,2017,64.6,35.2,0,37.42,26.8,10.9,173.13,,0.13,0.38,25.7,29.8,23.7,14.6,9.6,43,42,40,37,44
3/13/2015,2017,59,29.7,0,51.67,19.5,8.2,180.41,,0.15,0.32,25.8,29.8,23.9,14.9,9.6,45,44,43,39,45
3/14/2015,2017,63.9,23.2,0,50.21,17.9,5.8,221.91,,0.12,0.32,25.5,29.6,24,15.1,9.6,45,44,43,40,46
3/15/2015,2017,77.4,35.8,0,30.12,19.4,5.7,223.3,,0.11,0.51,25.6,30,24.2,15.2,9.7,49,48,45,41,46
3/16/2015,2017,75.4,38.8,0,33.17,39.1,15.8,233.44,,0.14,0.53,25.5,30,24.4,15.4,9.7,52,50,48,44,47
3/17/2015,2017,55.4,29.3,0,77.83,24.4,9.9,111.34,,0.17,0.24,24.8,29.5,24.2,15.7,9.8,47,48,48,45,48
3/18/2015,2017,63.5,29.1,0,51.58,22.9,7.3,81.82,,0.16,0.36,24.4,29.2,24,15.6,9.8,45,46,46,44,49
3/19/2015,2017,53.8,25.5,0,65.79,17.3,6.3,126.53,,0.17,0.27,24.4,29.1,24,15.6,9.8,46,46,46,44,49
3/20/2015,2017,66.4,25.2,0,41.92,24.9,5.8,248.22,,0.09,0.35,24.1,29.1,23.8,15.7,9.9,48,47,46,44,49
3/21/2015,2017,68.9,27.1,0,29.71,19.2,6.9,244.86,,0.08,0.41,24,29.2,24,15.8,10.1,50,49,48,45,50
3/22/2015,2017,67.5,35.4,0,29.54,26.1,9.4,194.77,,0.11,0.42,23.6,29.1,24,16.1,9.9,52,51,50,46,50
3/23/2015,2017,65.3,31.1,0,48.42,32.1,9.6,198.3,,0.14,0.35,23,28.8,23.9,16.2,10,51,51,50,47,51
3/24/2015,2017,57,36.9,0,36.17,39,17.9,248.79,,0.11,0.32,22.5,28.5,23.8,16.4,10,51,50,50,47,51
3/25/2015,2017,47.3,25.3,0,67.29,28.4,11,161.49,,0.14,0.23,22.1,28.2,23.6,16.2,10.1,49,49,50,47,52
3/26/2015,2017,59.4,23.5,0.05,54.08,34.5,10.9,177.48,,0.14,0.3,21.5,27.6,23.3,16.3,10.2,46,47,48,47,52
3/27/2015,2017,68.5,40.1,0,38.88,32.1,11.8,217.71,,0.15,0.44,21.3,27.7,23.3,16.4,10.3,50,49,48,46,52
3/28/2015,2017,76.3,41.2,0,28.04,35.6,12.2,259.26,,0.13,0.57,20.9,27.5,23.4,16.4,10.2,54,52,51,47,52
3/29/2015,2017,63,32.7,0,31.83,25.8,9.7,263.52,,0.1,0.37,20.2,27,23.3,16.7,10.3,55,55,53,49,53
3/30/2015,2017,72,29.7,0,28.96,29.7,10.6,254.32,,0.09,0.46,19.5,26.2,23.1,16.8,10.4,55,54,53,50,53
3/31/2015,2017,75.4,33.6,0,25.29,21.5,5.8,266.32,,0.09,0.5,18.8,25.3,22.8,16.9,10.3,56,55,54,51,54
4/1/2015,2017,67.5,28.4,0.11,41.25,33.7,9.1,150.64,,0.15,0.4,18.2,24.5,22.6,16.9,10.3,54,55,54,51,54
4/2/2015,2017,39.4,27.5,0.06,83.21,23.8,8.5,65.53,,0.15,0.18,17.2,23.5,22,17,10.4,44,47,50,50,54
4/3/2015,2017,46.9,19.4,0,54.5,27.7,7.6,265.6,,0.09,0.2,17.1,23.3,21.6,16.7,10.4,45,46,47,48,54
4/4/2015,2017,58.8,16.3,0,47.33,17.8,6.1,281.78,,0.09,0.27,17.2,23.3,21.5,16.7,10.4,47,47,47,47,54
4/5/2015,2017,72.1,28.4,0,28.12,24.9,7.2,272.52,,0.08,0.41,17.4,23.4,21.6,16.7,10.4,50,49,49,47,54
4/6/2015,2017,68.7,31.3,0,33.33,22.6,7.8,276.5,,0.12,0.42,17.4,23.1,21.6,16.7,10.4,53,52,51,48,54
4/7/2015,2017,59.4,35.4,0,71.17,19.3,7.8,260.35,,0.22,0.33,17.6,22.9,21.6,17,10.4,57,56,54,50,54
4/8/2015,2017,57.4,34.2,0.02,75.46,31.1,10.3,140.79,,0.22,0.31,17.2,22.5,21.4,17.1,10.5,55,55,54,51,54
4/9/2015,2017,48.9,28.4,0.08,65.46,29.6,12.8,238.27,,0.14,0.23,16.6,21.8,21,17.1,10.4,50,52,53,51,55
4/10/2015,2017,62.8,25.2,0,53.54,13.3,4.3,277.63,,0.13,0.32,16.4,21.6,20.6,17,10.5,52,51,51,50,55
4/11/2015,2017,69.3,25.7,0,42.58,19,5.9,246.39,,0.11,0.4,16.3,21.3,20.4,17,10.5,54,53,52,50,55
4/12/2015,2017,63.3,28.6,0,25.79,38.4,13.5,261.81,,0.08,0.38,16,21,20.2,17.1,10.5,54,54,53,51,55
4/13/2015,2017,65.8,23.4,0,45.96,16.9,4.7,298.57,,0.12,0.35,15.8,20.6,19.8,17.1,10.4,55,54,53,51,56
4/14/2015,2017,73.6,26.2,0,34.42,29.1,9.1,299.45,,0.11,0.46,15.8,20.4,19.4,17.3,10.4,58,56,55,52,56
4/15/2015,2017,57.6,32.4,0.03,58.33,53.8,19.1,202.77,,0.16,0.28,15.4,20,19,17.3,10.5,54,55,55,53,56
4/16/2015,2017,38.3,32,0.38,90,36.5,20,58.18,,0.18,0.2,15,19.2,18.5,17.2,10.6,45,48,51,52,56
4/17/2015,2017,41.7,35.6,0.68,91.92,30,16.1,55.57,,0.21,0.23,27.7,23.8,18.1,16.8,10.7,42,44,47,49,56
4/18/2015,2017,51.6,35.1,0.01,78.04,33.4,10.9,205.29,,0.2,0.26,28.7,31.9,20,16.6,10.6,47,47,47,47,56
4/19/2015,2017,45.7,33.6,0,59.71,38.6,18.1,302.98,,0.14,0.24,26.8,31.3,23.7,16.5,10.4,47,48,48,47,56
4/20/2015,2017,51.4,30,0,60.17,31.2,10.4,298.59,,0.14,0.26,26,30.9,23.9,16.5,10.5,50,49,49,48,55
4/21/2015,2017,63.1,27.1,0,50.08,25.6,8.6,274.23,,0.14,0.36,25.3,30.5,23.9,16.7,10.6,52,51,50,48,55
4/22/2015,2017,66.9,27.3,0,66.08,16.8,4.2,247.7,,0.2,0.35,24.5,30.2,24,16.9,10.6,54,54,53,50,55
4/23/2015,2017,66.9,36.1,0.05,55.29,26.9,6.1,212.97,,0.2,0.42,23.8,29.8,23.8,17.1,10.5,55,54,54,51,55
4/24/2015,2017,66.4,34.9,0.01,57.58,27.2,7.1,198.21,,0.2,0.39,22.9,28.9,23.4,17.2,10.4,54,54,54,52,56
4/25/2015,2017,66.7,37.2,0,54.04,25.4,7.7,249.21,,0.2,0.42,22,28.2,23,17.3,10.5,56,55,54,52,56
4/26/2015,2017,44.8,34,0.26,94.92,17.9,9.2,56.35,,0.25,0.26,21.1,27.4,22.7,17.2,10.6,52,53,54,53,56
4/27/2015,2017,45.3,33.8,0.02,87.88,12.5,4.7,64.81,,0.22,0.26,25.2,26.8,22.3,17.2,10.6,48,49,51,51,57
4/28/2015,2017,57,35.1,0,76.25,15.6,5,195.83,,0.22,0.31,25.1,27,22.2,16.9,10.6,51,50,50,50,56
4/29/2015,2017,74.1,33.6,0,56.33,15.5,5.7,321.71,,0.2,0.48,24.1,27.2,22.3,17,10.5,56,55,53,50,56
4/30/2015,2017,77.4,41.7,0.05,52.92,26.4,9.8,247.37,,0.23,0.55,22.5,26.5,22.3,17.2,10.5,59,58,56,53,56
5/1/2015,2017,64.9,41.9,0,82.04,14.9,4.4,137.77,,0.32,0.4,21.3,25.7,22,17.4,10.6,57,57,57,54,57
5/2/2015,2017,74.7,39.2,0,55.21,41.1,8.9,216.97,,0.23,0.52,20.7,24.9,21.8,17.4,10.7,58,57,56,54,57
5/3/2015,2017,71.8,41.7,0.56,59.88,49.3,7.6,203.95,,0.25,0.47,24.3,27.7,24.8,17.5,10.7,57,57,57,54,58
5/4/2015,2017,58.3,44.6,0,76.62,18.7,7.9,126.37,,0.28,0.37,29.1,33,28.6,21.8,10.7,55,55,56,54,58
5/5/2015,2017,51.6,43.9,0.15,97.21,18.6,7.6,52.83,,0.32,0.33,27.9,32.3,27.6,23.9,10.6,53,54,55,54,58
5/6/2015,2017,61.2,43,0.93,86.21,25.1,10.4,108.71,,0.32,0.38,33.1,35.1,30.1,27.1,10.8,54,54,54,53,58
5/7/2015,2017,55.9,41.5,0,79.08,24.4,9.6,132.06,,0.26,0.33,30.6,34.1,29.2,28.5,10.8,53,54,54,53,58
5/8/2015,2017,46.6,40.1,0.75,95.08,21.4,10.5,62.08,,0.28,0.29,30.9,33.7,28.6,27.9,10.8,50,51,53,53,58
5/9/2015,2017,47.1,27,1.2,92.92,36.6,13.8,31.25,,0.22,0.24,34.2,36,31.4,31.3,10.8,46,48,51,51,58
5/10/2015,2017,41.5,27.3,0.01,79.67,32.2,17.3,201.12,,0.15,0.19,30.7,33.8,29.2,29.8,10.7,43,44,47,49,58
5/11/2015,2017,55.2,26.1,0,58.75,28.2,9.1,311.42,,0.14,0.28,29.2,33,28.1,28.5,10.7,47,47,47,48,57
5/12/2015,2017,68,31.3,0,67.21,15.6,4.1,261.53,,0.24,0.39,28.2,32.7,27.8,27.8,11.6,52,52,50,48,56
5/13/2015,2017,62.1,41.4,0.06,80.62,16.9,4.1,104.19,,0.29,0.38,27.5,32.4,27.5,27.5,20.3,53,53,53,50,55
5/14/2015,2017,71.8,36.7,0,57.92,25.3,7.1,290.26,,0.24,0.5,27.1,32,27.1,27.1,23.6,57,55,54,51,55
5/15/2015,2017,62.8,43.2,0,76.58,20.3,6.8,107.67,,0.3,0.4,25.9,31.4,26.9,27.1,24,56,56,56,53,55
5/16/2015,2017,63.3,39.4,0,57.96,20.3,6.9,260.22,,0.21,0.4,25.1,30.9,26.5,26.7,24.2,58,57,56,53,55
5/17/2015,2017,64.2,38.5,0.1,61.62,31.5,11.8,273.26,,0.22,0.39,23.7,29.8,26.1,26.5,24.1,60,58,57,54,56
5/18/2015,2017,50.2,40.6,0.03,77.75,20.3,8.4,113.62,,0.24,0.31,22.5,28.8,25.8,26.3,24.1,55,56,57,54,56
5/19/2015,2017,45.7,31.6,1.01,96.25,24.3,12.7,65.94,,0.23,0.24,30.4,32.9,28.5,27,24.1,49,51,54,53,56
5/20/2015,2017,43.3,31.3,0.01,85.79,12.6,4.2,103.47,,0.19,0.23,30.8,33.9,29.2,28.9,24.1,48,49,50,51,56
5/21/2015,2017,54.5,36.7,0,86.88,20.1,8.9,103.66,,0.26,0.3,29.6,33.3,28.4,28.4,24.5,50,50,51,51,56
5/22/2015,2017,51.1,43.5,0.44,93.12,20.7,9.5,94.34,,0.29,0.31,31.8,34.4,29,28.5,25,51,51,52,51,56
5/23/2015,2017,58.6,43.5,0.22,90.96,19.8,4.2,101.89,,0.31,0.34,31.8,34.6,29.3,29.1,25.4,53,53,53,51,56
5/24/2015,2017,61.2,36.9,0.06,75.79,21.2,5.9,255.1,,0.26,0.37,31.1,34.5,29.3,29,25.9,56,55,54,52,56
5/25/2015,2017,58.5,43.9,0.07,79.71,25,7.6,144.37,,0.29,0.37,30.8,34,28.6,28.7,26.2,55,55,55,53,56
5/26/2015,2017,67.5,43.9,0.13,73.38,22.1,4.9,234.99,,0.3,0.43,30.7,34.1,28.4,28.2,26.1,59,58,56,53,56
5/27/2015,2017,73.2,46,0.02,69.42,15.3,5,285.32,,0.33,0.53,30.8,34.3,28.4,28.1,26.1,62,61,58,54,56
5/28/2015,2017,71.8,48.7,0,61.67,30.5,6.8,225.93,,0.3,0.53,29.2,33.6,28.1,28,26,63,63,61,56,57
5/29/2015,2017,62.4,41.2,0,72.54,28.4,10,238.9,,0.28,0.4,27.7,32.6,27.6,27.9,26,61,61,60,57,58
5/30/2015,2017,67.1,39.6,0,75.42,18.2,6.4,330.51,,0.31,0.44,26.3,31.8,27.2,27.4,26,65,63,61,58,58
5/31/2015,2017,80.8,44.2,0.2,69.12,21.4,6.1,222.59,,0.34,0.59,24.7,30.2,26.8,27.3,26,65,65,63,59,59
6/1/2015,2017,81.5,46.6,0,63.88,20,4.9,275.41,,0.36,0.65,26.8,29.1,26.2,27,25.6,66,65,63,60,59
6/2/2015,2017,86,48.6,0,59.71,18.7,4.8,346.16,,0.35,0.73,24.7,28,25.9,26.9,25.9,70,68,65,61,60
6/3/2015,2017,72.1,52.5,0.16,74.96,30,9.5,216.2,,0.41,0.56,22.4,26.6,25.4,26.6,25.7,69,68,67,62,60
6/4/2015,2017,74.5,57.6,0,81.67,21.1,8.6,280.24,,0.49,0.62,21.6,26.1,24.9,26.5,25.6,71,70,67,63,61
6/5/2015,2017,69.8,55.6,0.82,83.67,20.1,7.6,171.09,,0.46,0.56,27.8,31,28,26.4,25.4,67,67,67,64,62
6/6/2015,2017,75.9,51.1,0.1,71.17,15.8,4.7,275.68,,0.4,0.61,30.8,34.8,29.5,27.4,25.4,68,68,67,63,62
6/7/2015,2017,71.8,49.3,0.26,67.21,25.5,8.6,210.81,,0.34,0.52,32.4,35.3,29.4,27.5,25.5,66,66,66,64,63
6/8/2015,2017,80.1,46.4,0,59.58,10.7,4.2,352.9,,0.34,0.66,31.1,34.9,29.2,27.5,25.6,68,67,66,63,63
6/9/2015,2017,84.9,53.2,0,52.71,13.1,4.5,342.76,,0.35,0.79,28.7,34,28.4,27.2,25.4,73,71,69,64,63
6/10/2015,2017,71.6,58.1,0.01,69.71,16.7,4.6,121.68,,0.42,0.62,26.9,32.8,27.8,27.4,25.4,69,70,69,65,64
6/11/2015,2017,68,55.2,0.58,84.67,18.3,6.1,110.47,,0.43,0.51,29.5,33.8,28.3,27.1,25.2,65,66,67,65,64
6/12/2015,2017,70,51.1,0,81.12,16.3,4.6,276.42,,0.42,0.53,32,35.5,29.9,27.3,25.3,67,67,66,64,65
6/13/2015,2017,82,48.4,0,65,16.8,4.5,277.19,,0.4,0.71,29.7,34.7,29,27.5,25.3,70,69,67,64,65
6/14/2015,2017,80.1,52.9,0,53.79,34.4,7.9,324.28,,0.32,0.69,27.4,33.2,28.1,27.3,25.1,72,71,69,65,65
6/15/2015,2017,67.6,48,0,80.42,18.3,7,165.75,,0.42,0.53,24.8,31.4,27.4,27,25.1,68,69,69,66,65
6/16/2015,2017,74.5,52,0.13,75.83,30,7.7,180.31,,0.43,0.59,23.9,30.5,26.8,26.7,25,69,69,68,66,65
6/17/2015,2017,78.1,48.7,0.01,72.17,18.3,5,318.33,,0.43,0.65,22.9,29.3,26.3,26.4,24.9,71,70,68,65,66
6/18/2015,2017,77.4,55,0.01,79.46,30.4,6.9,223.78,,0.5,0.65,21.8,28,25.7,26.5,25.1,70,70,70,66,66
6/19/2015,2017,90.1,59.7,0,67,14.6,4.9,341.82,,0.48,0.86,21.2,26.7,25,26.2,24.8,76,74,71,67,66
6/20/2015,2017,82.2,56.1,0,55.71,19.1,6,330.99,,0.4,0.76,19.7,24.8,23.9,25.9,24.6,76,75,73,68,67
6/21/2015,2017,88.2,50.9,0,64.12,17.8,5.8,342.72,,0.46,0.81,18.8,23.8,22.8,25.5,24.4,76,75,73,69,67
6/22/2015,2017,75.7,54.7,0,52.17,37.6,10.5,347.18,,0.34,0.66,18.1,23,21.9,25.2,24.4,76,75,74,70,68
6/23/2015,2017,82.9,52.2,0,72.92,16.3,6.6,285.38,,0.48,0.71,17.7,22.4,21.1,24.8,24.1,76,75,74,70,68
6/24/2015,2017,82.6,54,0,62,23.4,6.8,240.65,,0.42,0.74,17.3,21.9,20.6,24.3,24.1,76,75,74,70,69
6/25/2015,2017,78.8,48.9,0,69.62,29.2,6.6,276.78,,0.47,0.7,17,21.6,20.4,23.7,23.8,76,75,74,70,69
6/26/2015,2017,79,51.3,0,63.46,18.2,6.1,323.44,,0.41,0.71,16.9,21.5,20.1,23.4,23.5,77,76,74,71,69
6/27/2015,2017,84.4,49.5,0,60.5,19.1,5.5,345.94,,0.37,0.75,16.6,21.1,19.9,22.8,23.3,77,76,74,71,69
6/28/2015,2017,86.7,52.2,0,57.67,16.7,4.4,287.12,,0.4,0.8,16.3,20.9,19.6,22.5,23,78,77,75,71,70
6/29/2015,2017,84.9,55.2,0,55.21,22.3,4.7,305.18,,0.4,0.8,16,20.8,19.5,22.3,22.7,79,78,76,72,70
6/30/2015,2017,91.4,54.5,0.06,59,31.8,5.9,280.01,,0.4,0.85,15.8,20.6,19.3,22,22.4,79,78,76,72,70
7/1/2015,2017,85.6,56.3,0,59.46,21.9,6.6,239.68,,0.43,0.78,15.4,20.3,19.1,21.6,22,76,76,75,72,71
7/2/2015,2017,82.6,54.1,0.01,70.42,30.7,5.9,291.42,,0.43,0.68,15.4,20.3,18.9,21.2,21.6,77,76,75,72,71
7/3/2015,2017,81,51.4,0,67.71,26.4,4.1,317.47,,0.43,0.7,15.5,20.2,18.8,21,21.1,78,77,75,72,71
7/4/2015,2017,91.8,56.5,0,53.12,19.8,4.6,286.09,,0.4,0.9,15.5,20.1,18.8,20.6,20.6,80,78,76,72,71
7/5/2015,2017,89.2,58.6,0,60.83,29.7,9.8,189.79,,0.42,0.77,15,19.8,18.6,20.3,20,77,77,76,73,72
7/6/2015,2017,62.4,55.8,0.08,85.71,16.8,7.6,103.68,,0.44,0.51,14.3,19.4,18.4,20.1,19.6,71,72,74,72,72
7/7/2015,2017,68.5,55.2,0.01,80.33,17.6,6.7,90.24,,0.41,0.53,14.1,19.2,17.8,19.8,19.1,68,69,71,70,72
7/8/2015,2017,59.9,52.3,0.38,88,18.6,5.5,89.07,,0.39,0.44,14.1,19,17.7,19.6,18.7,65,67,69,69,72
7/9/2015,2017,74.8,52.2,0,81.08,15,5,229.74,,0.43,0.56,15,19.2,17.7,19.4,18.3,69,68,68,67,71
7/10/2015,2017,79.9,54,0.01,65.29,25.2,3.3,235.73,,0.39,0.68,15.7,19.7,17.9,19.4,17.8,72,71,70,68,71
7/11/2015,2017,82.6,49.8,0.03,58.12,31.5,5.1,293.89,,0.36,0.71,15.9,19.9,18.1,19.5,17.5,73,72,71,69,71
7/12/2015,2017,88.9,50,0,48.29,17.4,4.6,336.87,,0.32,0.86,15.9,20.1,18,19.5,17.3,75,74,72,69,71
7/13/2015,2017,85.3,60.1,0.07,44.5,21.7,7.4,218.04,,0.34,0.83,15.6,20.1,18.4,19.6,16.9,75,75,74,70,71
7/14/2015,2017,86,49.8,0.01,59.33,21.6,5.4,265.93,,0.37,0.74,15.5,20,18.2,19.5,16.7,74,74,73,71,71
7/15/2015,2017,81.7,51.3,0.07,67.96,28.3,4.9,237.67,,0.39,0.66,15.4,19.9,18.2,19.4,16.4,74,74,73,71,72
7/16/2015,2017,86.5,47.3,0.02,56.04,29.4,4.5,297.58,,0.33,0.73,15.2,19.9,18.2,19.2,16.2,71,73,73,70,72
7/17/2015,2017,89.2,52.5,0,47.42,23.1,6.4,287.19,,0.3,0.84,,19.9,18.2,19,15.9,,74,73,71,72
7/18/2015,2017,80.8,50.7,0.02,61.38,17.9,5.5,248,,0.36,0.66,,19.8,18.2,19.2,15.7,,75,74,71,72
7/19/2015,2017,82.6,47.1,0,64.04,17.2,5.2,251.23,,0.35,0.67,,19.5,18.1,19,15.5,,74,73,71,72
7/20/2015,2017,82.9,52,0,40.25,17.1,6.2,310.58,,0.27,0.77,,19.5,18,18.8,15.3,,76,74,71,72
7/21/2015,2017,74.1,58.5,0.35,76.79,23,6,160.59,,0.46,0.6,,19.4,18,18.7,15.1,,75,75,72,72
7/22/2015,2017,84.7,51.4,0,63.83,26.8,4.8,269.07,,0.4,0.74,,19.7,17.8,18.5,14.9,,73,73,71,73
7/23/2015,2017,91.9,52.2,0,49.21,17.7,5.1,333.29,,0.32,0.9,,19.8,18,18.4,14.8,,75,74,71,73
7/24/2015,2017,89.6,55.9,0,41.21,17.9,6.1,280.03,,0.31,0.89,,20,18.2,18.4,14.5,,77,76,72,73
7/25/2015,2017,89.2,54,0,47.46,19.7,5.9,330.26,,0.33,0.87,,19.9,18.2,18.6,14.6,,79,77,72,73
7/26/2015,2017,92.7,53.1,0,51.46,27,5.4,321.94,,0.34,0.87,,19.7,18.2,18.4,14.5,,80,78,73,73
7/27/2015,2017,92.7,50.9,0,48.04,30.5,7.4,302.14,,0.33,0.95,,19.6,18.2,18.5,14.3,,80,78,74,74
7/28/2015,2017,83.7,50.5,0,26.67,33.3,11.3,330.94,,0.19,0.76,,19.4,18.2,18.4,14.2,,81,79,74,74
7/29/2015,2017,83.5,47.1,0,44.42,19.3,6.3,303.84,,0.29,0.71,,19.2,18,18.4,13.9,,80,79,75,74
7/30/2015,2017,88.2,48.4,0,49.25,18.2,5.3,324.31,,0.32,0.82,,19,17.9,18.1,14.1,,80,79,75,75
7/31/2015,2017,86.7,53.4,0,55.96,21.8,5.7,292.71,,0.38,0.81,,19,17.9,18.2,13.9,,81,79,75,75
8/1/2015,2017,91.8,51.1,0,48.54,19.9,5.6,285.12,,0.33,0.89,,18.9,17.8,18,13.9,,81,80,76,75
8/2/2015,2017,90,53.6,0,50.21,24.4,4.5,205.69,,0.34,0.86,,18.6,17.7,18,13.7,,80,79,76,76
8/3/2015,2017,85.5,55.9,0,46.83,25.1,6.6,178.22,,0.32,0.81,,18.4,17.3,17.9,13.6,,78,78,75,76
