Date,Pasture,Plot,Transect,Distance,High East,Low East,Spp East,High West,Low West,Spp West,MeanHigh,MeanLow,Notes
6/5/2019,19N,1,1,18,20,8,CHLE,28,6,HECO,24,7,
6/5/2019,19N,1,1,21,24,4,PASM,25,4,HECO,24.5,4,
6/5/2019,19N,1,1,24,18,4,VUOC,20,5,HECO,19,4.5,
6/5/2019,19N,1,2,3,11,3,VUOC,13,5,CHLE,12,4,
6/5/2019,19N,1,2,6,2,5,HECO,10,4,VUOC,6,4.5,
6/5/2019,19N,1,2,9,23,5,HECO,14,3,HECO,18.5,4,
6/5/2019,19N,1,2,12,12,5,LARE,12,3,CHLE,12,4,
6/5/2019,19N,1,2,15,11,4,CHLE,9,3,CRMI,10,3.5,
6/5/2019,19N,1,2,18,10,3,VUOC,11,3,HECO,10.5,3,
6/5/2019,19N,1,2,21,18,4,HECO,3,2,CHLE,10.5,3,
6/5/2019,19N,1,2,24,16,4,HECO,20,7,HECO,18,5.5,
6/5/2019,19N,1,3,3,19,4,HECO,19,4,HECO,19,4,
6/5/2019,19N,1,3,6,10,3,CHIN,13,4,HECO,11.5,3.5,
6/5/2019,19N,1,3,9,25,6,HECO,20,3,HECO,22.5,4.5,
6/5/2019,19N,1,3,12,16,1,HECO,20,7,HECO,18,4,
6/5/2019,19N,1,3,15,24,6,HECO,21,9,HECO,22.5,7.5,
6/5/2019,19N,1,3,18,12,1,VUOC,14,4,HECO,13,2.5,
6/5/2019,19N,1,3,21,10,1,HECO,6,2,HECO,8,1.5,
6/5/2019,19N,1,3,24,12,1,ALTE,16,3,HECO,14,2,
6/5/2019,19N,1,4,3,11,5,HECO,14,3,HECO,12.5,4,
6/5/2019,19N,1,4,6,9,3,CHLE,13,3,HECO,11,3,
6/5/2019,19N,1,4,9,18,4,HECO,11,2,CHLE,14.5,3,
6/5/2019,19N,1,4,12,12,7,CHLE,15,4,HECO,13.5,5.5,
6/5/2019,19N,1,4,15,12,5,CHLE,11,3,HECO,11.5,4,
6/5/2019,19N,1,4,18,12,5,HECO,5,2,HECO,8.5,3.5,
6/5/2019,19N,1,4,21,12,2,HECO,10,3,HECO,11,2.5,
6/5/2019,19N,1,4,24,8,1,CRMI,17,3,HECO,12.5,2,
6/5/2019,19N,2,1,3,5,5,OPPO,12,3,OPPO,8.5,4,
6/5/2019,19N,2,1,6,12,2,CRMI,9,2,BOGR,10.5,2,
6/5/2019,19N,2,1,9,23,16,ATCA,3,1,BOGR,13,8.5,
6/5/2019,19N,2,1,12,9,2,HECO,14,5,HECO,11.5,3.5,
6/5/2019,19N,2,1,15,14,2,CRMI,17,4,HECO,15.5,3,
6/5/2019,19N,2,1,18,10,1,CADU,44,10,HECO,27,5.5,
6/5/2019,19N,2,1,21,16,2,HECO,28,10,HECO,22,6,
6/5/2019,19N,2,1,24,20,4,HECO,22,6,HECO,21,5,
6/5/2019,19N,2,2,3,42,26,ATCA,52,12,ATCA,47,19,
6/5/2019,19N,2,2,6,24,6,PASM,20,5,PASM,22,5.5,
6/5/2019,19N,2,2,9,28,11,PASM,24,9,PASM,26,10,
6/5/2019,19N,2,2,12,71,23,ATCA,40,1,HECO,55.5,12,
6/5/2019,19N,2,2,15,6,3,CRMI,11,3,CRMI,8.5,3,
6/5/2019,19N,2,2,18,9,2,HECO,12,1,HECO,10.5,1.5,
6/5/2019,19N,2,2,21,11,2,HECO,14,1,HECO,12.5,1.5,
6/5/2019,19N,2,2,24,4,2,BOGR,14,1,HECO,9,1.5,
6/5/2019,19N,2,3,3,19,7,LARE,15,5,OPPO,17,6,
6/5/2019,19N,2,3,6,9,4,CRMI,31,4,CRMI,20,4,
6/5/2019,19N,2,3,9,25,10,OPPO,15,5,OPPO,20,7.5,
6/5/2019,19N,2,3,12,14,6,HECO,23,4,HECO,18.5,5,
6/5/2019,19N,2,3,15,17,10,LARE,21,8,LARE,19,9,
6/5/2019,19N,2,3,18,12,2,LARE,21,9,LARE,16.5,5.5,
6/5/2019,19N,2,3,21,52,6,LARE,10,6,CRMI,31,6,
6/5/2019,19N,2,3,24,31,6,CADU,20,4,HECO,25.5,5,
6/5/2019,19N,2,4,3,12,4,LARE,16,2,LARE,14,3,
6/5/2019,19N,2,4,6,17,2,CRMI,15,1,CHLE,16,1.5,
6/5/2019,19N,2,4,9,19,5,HECO,25,8,HECO,22,6.5,
6/5/2019,19N,2,4,12,24,3,CHLE,19,7,HECO,21.5,5,
6/5/2019,19N,2,4,15,22,3,HECO,15,2,HECO,18.5,2.5,
6/5/2019,19N,2,4,18,22,4,HECO,16,7,HECO,19,5.5,
6/5/2019,19N,2,4,21,9,2,CRMI,23,4,HECO,16,3,
6/5/2019,19N,2,4,24,15,8,OPPO,18,8,HECO,16.5,8,
6/5/2019,19N,3,1,3,19,4,HECO,12,2,HECO,15.5,3,
6/5/2019,19N,3,1,6,18,8,OPPO,16,2,HECO,17,5,
6/5/2019,19N,3,1,9,22,7,OPPO,24,5,HECO,23,6,
6/5/2019,19N,3,1,12,9,4,HECO,12,2,LEDE,10.5,3,
6/5/2019,19N,3,1,15,13,6,HECO,18,8,OPPO,15.5,7,
6/5/2019,19N,3,1,18,19,4,HECO,16,2,OPPO,17.5,3,
6/5/2019,19N,3,1,21,37,5,HECO,12,5,CHLE,24.5,5,
6/5/2019,19N,3,1,24,14,2,CHLE,20,4,HECO,17,3,
6/5/2019,19N,3,2,3,6,2,BOGR,7,1,PASM,6.5,1.5,
6/5/2019,19N,3,2,6,6,2,CADU,10,2,PASM,8,2,
6/5/2019,19N,3,2,9,14,24,PASM,16,3,PASM,15,13.5,
6/5/2019,19N,3,2,12,16,2,PASM,7,4,CHAL,11.5,3,
6/5/2019,19N,3,2,15,6,2,BOGR,5,2,BOGR,5.5,2,
6/5/2019,19N,3,2,18,34,2,CHAL,16,2,PASM,25,2,
6/5/2019,19N,3,2,21,4,1,BOGR,3,1,BOGR,3.5,1,
6/5/2019,19N,3,2,24,8,1,PASM,12,1,PASM,10,1,
6/5/2019,19N,3,3,3,16,5,LARE,4,1,HECO,10,3,
6/5/2019,19N,3,3,6,10,2,CHLE,10,3,HECO,10,2.5,
6/5/2019,19N,3,3,9,9,3,CRMI,17,5,CHLE,13,4,
6/5/2019,19N,3,3,12,7,2,CRMI,10,3,CRMI,8.5,2.5,
6/5/2019,19N,3,3,15,6,3,OPPO,20,5,OPPO,13,4,
6/5/2019,19N,3,3,18,12,1,HECO,12,3,HECO,12,2,
6/5/2019,19N,3,3,21,23,3,CHLE,23,5,HECO,23,4,
6/5/2019,19N,3,3,24,14,5,CHLE,22,1,CHLE,18,3,
6/5/2019,19N,3,4,3,6,1,BOGR,6,1,BOGR,6,1,
6/5/2019,19N,3,4,6,6,0,BARE,14,2,PASM,10,1,
6/5/2019,19N,3,4,9,3,2,CRMI,2,0,BARE,2.5,1,
6/5/2019,19N,3,4,12,17,3,PASM,15,2,PASM,16,2.5,
6/5/2019,19N,3,4,15,7,4,CHAL,5,1,CRMI,6,2.5,
6/5/2019,19N,3,4,18,7,3,CHAL,6,0,BARE,6.5,1.5,
6/5/2019,19N,3,4,21,15,1,PASM,12,1,PASM,13.5,1,
6/5/2019,19N,3,4,24,5,1,CRMI,6,1,CADU,5.5,1,
6/5/2019,19N,4,1,3,18,4,LEDE,21,3,HECO,19.5,3.5,
6/5/2019,19N,4,1,6,20,5,HECO,5,2,CRMI,12.5,3.5,
6/5/2019,19N,4,1,9,4,2,CRMI,5,4,HECO,4.5,3,
6/5/2019,19N,4,1,12,23,3,OPPO,7,3,OPPO,15,3,
6/5/2019,19N,4,1,15,14,2,HECO,22,4,HECO,18,3,
6/5/2019,19N,4,1,18,10,4,HECO,9,1,HECO,9.5,2.5,
6/5/2019,19N,4,1,21,12,2,HECO,18,4,HECO,15,3,
6/5/2019,19N,4,1,24,0,0,BARE,6,1,SPCO,3,0.5,
6/5/2019,19N,4,2,3,10,4,CHLE,12,3,OPPO,11,3.5,
6/5/2019,19N,4,2,6,10,3,LARE,18,2,LARE,14,2.5,
6/5/2019,19N,4,2,9,12,1,CADU,12,3,CRMI,12,2,
6/5/2019,19N,4,2,12,11,2,CHLE,13,4,LARE,12,3,
6/5/2019,19N,4,2,15,14,2,PASM,16,2,HECO,15,2,
6/5/2019,19N,4,2,18,16,1,CADU,14,1,CRMI,15,1,
6/5/2019,19N,4,2,21,6,3,OPPO,19,3,HECO,12.5,3,
6/5/2019,19N,4,2,24,14,3,OPPO,6,2,CADU,10,2.5,
6/5/2019,19N,4,3,3,42,9,ATCA,15,3,PASM,28.5,6,
6/5/2019,19N,4,3,6,20,7,ATCA,20,2,PASM,20,4.5,
6/5/2019,19N,4,3,9,11,2,PASM,50,19,ATCA,30.5,10.5,
6/5/2019,19N,4,3,12,12,3,PASM,25,9,PASM,18.5,6,
6/5/2019,19N,4,3,15,4,1,BOGR,10,5,LARE,7,3,
6/5/2019,19N,4,3,18,20,5,ATCA,15,2,PASM,17.5,3.5,
6/5/2019,19N,4,3,21,12,4,PASM,17,7,LARE,14.5,5.5,
6/5/2019,19N,4,3,24,59,10,ATCA,16,4,PASM,37.5,7,
6/5/2019,19N,4,4,3,8,1,CRMI,6,4,LARE,7,2.5,
6/5/2019,19N,4,4,6,4,1,CHAL,26,10,ATCA,15,5.5,
6/5/2019,19N,4,4,9,10,1,BOGR,13,3,LARE,11.5,2,
6/5/2019,19N,4,4,12,12,1,CRMI,6,2,BOGR,9,1.5,
6/5/2019,19N,4,4,15,9,1,LARE,13,3,LARE,11,2,
6/5/2019,19N,4,4,18,6,2,LARE,14,2,LARE,10,2,
6/5/2019,19N,4,4,21,9,1,LARE,10,2,LARE,9.5,1.5,
6/5/2019,19N,4,4,24,2,1,LARE,9,4,LARE,5.5,2.5,
6/6/2019,19N,5,1,3,17,1,PASM,8,3,CAFI,12.5,2,
6/6/2019,19N,5,1,6,13,3,EREF,10,3,EREF,11.5,3,
6/6/2019,19N,5,1,9,12,5,VUOC,9,2,CHLE,10.5,3.5,
6/6/2019,19N,5,1,12,10,2,VUOC,18,7,EREF,14,4.5,
6/6/2019,19N,5,1,15,12,2,VUOC,13,6,CHLE,12.5,4,
6/6/2019,19N,5,1,18,14,5,HECO,12,2,VUOC,13,3.5,
6/6/2019,19N,5,1,21,24,6,HECO,26,9,VUOC,25,7.5,
6/6/2019,19N,5,1,24,12,5,CHLE,18,8,HECO,15,6.5,
6/6/2019,19N,5,2,3,12,6,VUOC,9,3,VUOC,10.5,4.5,
6/6/2019,19N,5,2,6,8,2,BOGR,10,3,CHLE,9,2.5,
6/6/2019,19N,5,2,9,6,2,CADU,10,5,CADU,8,3.5,
6/6/2019,19N,5,2,12,10,4,BOGR,5,3,CRMI,7.5,3.5,
6/6/2019,19N,5,2,15,12,2,CADU,11,7,CHLE,11.5,4.5,
6/6/2019,19N,5,2,18,14,2,VUOC,12,3,VUOC,13,2.5,
6/6/2019,19N,5,2,21,12,3,VUOC,7,3,OPPO,9.5,3,
6/6/2019,19N,5,2,24,10,2,SPCO,5,2,VUOC,7.5,2,
6/6/2019,19N,5,3,3,14,5,EREF,8,5,VUOC,11,5,
6/6/2019,19N,5,3,6,10,1,VUOC,12,2,CHLE,11,1.5,
6/6/2019,19N,5,3,9,6,1,HECO,7,1,VUOC,6.5,1,
6/6/2019,19N,5,3,12,7,3,VUOC,16,7,VUOC,11.5,5,
6/6/2019,19N,5,3,15,6,1,HECO,14,1,VUOC,10,1,
6/6/2019,19N,5,3,18,12,2,VUOC,17,1,CHLE,14.5,1.5,
6/6/2019,19N,5,3,21,10,5,VUOC,11,1,HECO,10.5,3,
6/6/2019,19N,5,3,24,14,4,VUOC,16,4,VUOC,15,4,
6/6/2019,19N,5,4,3,12,3,CHLE,16,7,HECO,14,5,
6/6/2019,19N,5,4,6,13,4,EREF,13,3,OPPO,13,3.5,
6/6/2019,19N,5,4,9,14,5,CHLE,16,5,CHLE,15,5,
6/6/2019,19N,5,4,12,16,5,EREF,14,4,HECO,15,4.5,
6/6/2019,19N,5,4,15,9,3,HECO,15,6,CHLE,12,4.5,
6/6/2019,19N,5,4,18,12,4,CADU,11,6,CHLE,11.5,5,
6/6/2019,19N,5,4,21,22,4,EREF,19,4,EREF,20.5,4,
6/6/2019,19N,5,4,24,12,5,CHLE,26,5,VUOC,19,5,
6/7/2019,19N,6,1,3,8,2,CHLE,8,3,CHLE,8,2.5,
6/7/2019,19N,6,1,6,15,9,CHLE,16,8,CHLE,15.5,8.5,
6/7/2019,19N,6,1,9,12,9,CHLE,17,9,CHLE,14.5,9,
6/7/2019,19N,6,1,12,11,2,HECO,20,8,CHLE,15.5,5,
6/7/2019,19N,6,1,15,13,3,CHLE,17,5,CHLE,15,4,
6/7/2019,19N,6,1,18,10,0,BARE,0,0,BARE,5,0,*Ant hill
6/7/2019,19N,6,1,21,14,2,VUOC,11,4,VUOC,12.5,3,
6/7/2019,19N,6,1,24,15,3,VUOC,19,6,CHLE,17,4.5,
6/7/2019,19N,6,2,3,7,1,CHLE,25,7,CRMI,16,4,
6/7/2019,19N,6,2,6,13,3,BOGR,12,7,LARE,12.5,5,
6/7/2019,19N,6,2,9,15,2,CHLE,13,5,CHLE,14,3.5,
6/7/2019,19N,6,2,12,12,4,CHLE,16,6,CHLE,14,5,
6/7/2019,19N,6,2,15,8,3,BOGR,14,9,CHLE,11,6,
6/7/2019,19N,6,2,18,9,1,CHLE,21,3,CHLE,15,2,
6/7/2019,19N,6,2,21,12,7,HECO,14,4,CHLE,13,5.5,
6/7/2019,19N,6,2,24,15,8,CHLE,15,7,HECO,15,7.5,
6/7/2019,19N,6,3,3,14,4,CHLE,11,3,LARE,12.5,3.5,
6/7/2019,19N,6,3,6,16,6,CHLE,12,2,CHLE,14,4,
6/7/2019,19N,6,3,9,10,4,CHLE,14,7,CHLE,12,5.5,
6/7/2019,19N,6,3,12,15,5,CHLE,15,8,CHLE,15,6.5,
6/7/2019,19N,6,3,15,16,8,CHLE,12,6,CHLE,14,7,
6/7/2019,19N,6,3,18,12,9,CHLE,10,5,CHLE,11,7,
6/7/2019,19N,6,3,21,10,3,CHLE,12,5,CHLE,11,4,
6/7/2019,19N,6,3,24,16,7,OPPO,18,1,LARE,17,4,
6/7/2019,19N,6,4,3,9,7,CHLE,13,2,CHLE,11,4.5,
6/7/2019,19N,6,4,6,13,5,CHLE,16,7,CHLE,14.5,6,
6/7/2019,19N,6,4,9,12,7,CHLE,19,3,CHLE,15.5,5,
6/7/2019,19N,6,4,12,15,5,CHLE,16,3,CHLE,15.5,4,
6/7/2019,19N,6,4,15,14,6,CHLE,14,7,CHLE,14,6.5,
6/7/2019,19N,6,4,18,9,4,CHLE,12,2,CHLE,10.5,3,
6/7/2019,19N,6,4,21,14,6,CHLE,18,7,CHLE,16,6.5,
6/7/2019,19N,6,4,24,7,4,CHLE,10,3,CHLE,8.5,3.5,
6/5/2019,20NW,1,1,3,9,2,PASM,10,2,PASM,9.5,2,
6/5/2019,20NW,1,1,6,15,5,OPPO,14,3,PASM,14.5,4,
6/5/2019,20NW,1,1,9,9,1,PASM,19,3,PASM,14,2,
6/5/2019,20NW,1,1,12,20,3,CADU,7,3,CADU,13.5,3,
6/5/2019,20NW,1,1,15,8,1,CADU,11,5,PASM,9.5,3,
6/5/2019,20NW,1,1,18,4,1,MEOF,6,2,CHLE,5,1.5,
6/5/2019,20NW,1,1,21,17,2,PASM,14,2,PASM,15.5,2,
6/5/2019,20NW,1,1,24,13,2,BOGR,7,1,HECO,10,1.5,
6/5/2019,20NW,1,2,3,15,4,CADU,10,2,CADU,12.5,3,
6/5/2019,20NW,1,2,6,15,2,HECO,14,1,PASM,14.5,1.5,
6/5/2019,20NW,1,2,9,8,3,CADU,9,2,CADU,8.5,2.5,
6/5/2019,20NW,1,2,12,15,2,PASM,17,3,HECO,16,2.5,
6/5/2019,20NW,1,2,15,9,3,HECO,12,3,SPCR,10.5,3,
6/5/2019,20NW,1,2,18,11,5,HECO,7,3,PASM,9,4,
6/5/2019,20NW,1,2,21,11,1,CADU,9,2,CADU,10,1.5,
6/5/2019,20NW,1,2,24,11,2,CADU,8,1,CADU,9.5,1.5,
6/5/2019,20NW,1,3,3,20,4,PASM,7,2,CADU,13.5,3,
6/5/2019,20NW,1,3,6,13,2,CADU,10,3,CADU,11.5,2.5,
6/5/2019,20NW,1,3,9,11,4,HECO,11,2,HECO,11,3,
6/5/2019,20NW,1,3,12,17,6,CADU,11,1,CADU,14,3.5,
6/5/2019,20NW,1,3,15,13,3,OPPO,10,3,CADU,11.5,3,
6/5/2019,20NW,1,3,18,7,1,CADU,12,1,HECO,9.5,1,
6/5/2019,20NW,1,3,21,9,3,CADU,12,2,HECO,10.5,2.5,
6/5/2019,20NW,1,3,24,8,2,PIOP,4,1,CADU,6,1.5,
6/5/2019,20NW,1,4,3,4,2,CADU,18,5,HECO,11,3.5,
6/5/2019,20NW,1,4,6,6,1,CADU,11,1,CADU,8.5,1,
6/5/2019,20NW,1,4,9,15,3,OPPO,15,4,HECO,15,3.5,
6/5/2019,20NW,1,4,12,13,2,PASM,9,1,CADU,11,1.5,
6/5/2019,20NW,1,4,15,4,1,CADU,5,2,CADU,4.5,1.5,
6/5/2019,20NW,1,4,18,14,5,SPCR,11,1,HECO,12.5,3,
6/5/2019,20NW,1,4,21,8,3,CADU,8,2,HECO,8,2.5,
6/5/2019,20NW,1,4,24,10,2,CADU,12,3,CADU,11,2.5,
6/5/2019,20NW,2,1,3,9,1,CHLE,5,2,CHLE,7,1.5,
6/5/2019,20NW,2,1,6,10,3,HECO,13,5,CHLE,11.5,4,
6/5/2019,20NW,2,1,9,10,3,VUOC,20,3,CHLE,15,3,
6/5/2019,20NW,2,1,12,13,3,VUOC,15,2,CHLE,14,2.5,
6/5/2019,20NW,2,1,15,8,2,PASM,18,4,VUOC,13,3,
6/5/2019,20NW,2,1,18,7,3,VUOC,11,3,VUOC,9,3,
6/5/2019,20NW,2,1,21,15,3,PASM,25,7,PASM,20,5,
6/5/2019,20NW,2,1,24,18,4,PASM,20,7,PASM,19,5.5,
6/5/2019,20NW,2,2,3,19,3,HECO,12,2,BOGR,15.5,2.5,
6/5/2019,20NW,2,2,6,9,1,HECO,10,3,HECO,9.5,2,
6/5/2019,20NW,2,2,9,9,1,CHLE,15,3,HECO,12,2,
6/5/2019,20NW,2,2,12,21,2,HECO,18,3,HECO,19.5,2.5,
6/5/2019,20NW,2,2,15,8,1,HECO,14,1,HECO,11,1,
6/5/2019,20NW,2,2,18,19,2,HECO,15,2,HECO,17,2,
6/5/2019,20NW,2,2,21,6,1,CHLE,17,3,CHLE,11.5,2,
6/5/2019,20NW,2,2,24,9,3,SPCR,20,2,HECO,14.5,2.5,
6/5/2019,20NW,2,3,3,10,3,PASM,12,2,CADU,11,2.5,
6/5/2019,20NW,2,3,6,13,2,CADU,11,5,HECO,12,3.5,
6/5/2019,20NW,2,3,9,7,2,CADU,8,1,CADU,7.5,1.5,
6/5/2019,20NW,2,3,12,15,2,PASM,11,2,CADU,13,2,
6/5/2019,20NW,2,3,15,24,6,PASM,16,2,PASM,20,4,
6/5/2019,20NW,2,3,18,21,1,CHLE,25,5,PASM,23,3,
6/5/2019,20NW,2,3,21,20,4,PASM,18,4,PASM,19,4,
6/5/2019,20NW,2,3,24,10,1,LEMO,41,9,YUGL,25.5,5,
6/5/2019,20NW,2,4,3,7,2,CHLE,12,2,HECO,9.5,2,
6/5/2019,20NW,2,4,6,21,6,HECO,19,7,OPPO,20,6.5,
6/5/2019,20NW,2,4,9,20,5,HECO,15,3,MEOF,17.5,4,
6/5/2019,20NW,2,4,12,19,1,CHLE,8,1,HECO,13.5,1,
6/5/2019,20NW,2,4,15,20,4,HECO,12,2,CHLE,16,3,
6/5/2019,20NW,2,4,18,11,3,CHLE,11,1,CHLE,11,2,
6/5/2019,20NW,2,4,21,6,1,HECO,9,1,HECO,7.5,1,
6/5/2019,20NW,2,4,24,7,3,MEOF,13,2,CHLE,10,2.5,
6/6/2019,20NW,3,1,3,6,2,BOGR,7,2,CADU,6.5,2,
6/6/2019,20NW,3,1,6,5,2,SPCO,4,1,BOGR,4.5,1.5,
6/6/2019,20NW,3,1,9,20,12,EREF,21,2,BOGR,20.5,7,
6/6/2019,20NW,3,1,12,5,1,TROC,11,3,OPPO,8,2,
6/6/2019,20NW,3,1,15,12,3,PASM,2,0,BARE,7,1.5,
6/6/2019,20NW,3,1,18,11,2,CHLE,6,1,BOGR,8.5,1.5,
6/6/2019,20NW,3,1,21,13,5,CRMI,7,3,PSTE,10,4,
6/6/2019,20NW,3,1,24,8,1,BOGR,9,2,BOGR,8.5,1.5,
6/6/2019,20NW,3,2,3,11,2,PASM,10,1,CADU,10.5,1.5,
6/6/2019,20NW,3,2,6,5,2,CADU,9,3,HECO,7,2.5,
6/6/2019,20NW,3,2,9,20,6,PASM,14,2,CADU,17,4,
6/6/2019,20NW,3,2,12,12,2,OECO,20,7,HECO,16,4.5,
6/6/2019,20NW,3,2,15,12,4,HECO,23,5,HECO,17.5,4.5,
6/6/2019,20NW,3,2,18,9,2,PASM,11,3,CHIN,10,2.5,
6/6/2019,20NW,3,2,21,25,1,PASM,18,4,PASM,21.5,2.5,
6/6/2019,20NW,3,2,24,16,2,HECO,11,3,PASM,13.5,2.5,
6/6/2019,20NW,3,3,3,17,3,HECO,26,7,HECO,21.5,5,
6/6/2019,20NW,3,3,6,19,5,HECO,22,6,HECO,20.5,5.5,
6/6/2019,20NW,3,3,9,16,2,HECO,14,1,HECO,15,1.5,
6/6/2019,20NW,3,3,12,16,2,HECO,13,2,CADU,14.5,2,
6/6/2019,20NW,3,3,15,10,4,HECO,12,4,CADU,11,4,
6/6/2019,20NW,3,3,18,16,1,CADU,11,4,HECO,13.5,2.5,
6/6/2019,20NW,3,3,21,11,1,CADU,8,2,CADU,9.5,1.5,
6/6/2019,20NW,3,3,24,15,3,CADU,14,1,CADU,14.5,2,
6/6/2019,20NW,3,4,3,12,1,PASM,23,4,PASM,17.5,2.5,
6/6/2019,20NW,3,4,6,20,3,PASM,21,3,PASM,20.5,3,
6/6/2019,20NW,3,4,9,20,6,PASM,24,3,PASM,22,4.5,
6/6/2019,20NW,3,4,12,15,1,HECO,16,2,HECO,15.5,1.5,
6/6/2019,20NW,3,4,15,5,1,CRMI,9,1,HECO,7,1,
6/6/2019,20NW,3,4,18,14,7,HECO,14,3,HECO,14,5,
6/6/2019,20NW,3,4,21,18,3,HECO,14,2,HECO,16,2.5,
6/6/2019,20NW,3,4,24,8,2,HECO,15,5,HECO,11.5,3.5,
6/6/2019,20NW,4,1,3,13,2,HECO,18,0,BARE,15.5,1,
6/6/2019,20NW,4,1,6,10,2,HECO,11,1,BOGR,10.5,1.5,
6/6/2019,20NW,4,1,9,7,2,BOGR,8,2,HECO,7.5,2,
6/6/2019,20NW,4,1,12,6,1,BOGR,7,1,BOGR,6.5,1,
6/6/2019,20NW,4,1,15,9,4,ELEL,16,5,BOGR,12.5,4.5,
6/6/2019,20NW,4,1,18,10,3,SPCR,12,1,PASM,11,2,
6/6/2019,20NW,4,1,21,18,3,HECO,11,2,VUOC,14.5,2.5,
6/6/2019,20NW,4,1,24,12,2,BOGR,10,1,CHLE,11,1.5,
6/6/2019,20NW,4,2,3,14,3,PIOP,5,0,BARE,9.5,1.5,
6/6/2019,20NW,4,2,6,7,2,ELEL,9,4,CRMI,8,3,
6/6/2019,20NW,4,2,9,10,3,HECO,16,4,SPCR,13,3.5,
6/6/2019,20NW,4,2,12,5,3,BOGR,5,2,SPCO,5,2.5,
6/6/2019,20NW,4,2,15,11,4,OPPO,2,1,SPCO,6.5,2.5,
6/6/2019,20NW,4,2,18,10,2,HECO,6,1,BOGR,8,1.5,
6/6/2019,20NW,4,2,21,18,2,PIOP,12,3,SPCR,15,2.5,
6/6/2019,20NW,4,2,24,10,0,BARE,3,2,PIOP,6.5,1,
6/6/2019,20NW,4,3,3,10,5,LUPU,11,1,BOGR,10.5,3,
6/6/2019,20NW,4,3,6,12,3,SPCR,9,3,SPCR,10.5,3,
6/6/2019,20NW,4,3,9,5,3,SPCR,10,1,HECO,7.5,2,
6/6/2019,20NW,4,3,12,5,3,CRMI,8,2,BOGR,6.5,2.5,
6/6/2019,20NW,4,3,15,4,2,BOGR,4,1,BOGR,4,1.5,
6/6/2019,20NW,4,3,18,9,3,HECO,10,2,ELEL,9.5,2.5,
6/6/2019,20NW,4,3,21,7,3,HECO,12,1,HECO,9.5,2,
6/6/2019,20NW,4,3,24,8,3,CHLE,7,2,CHLE,7.5,2.5,
6/6/2019,20NW,4,4,3,11,1,PASM,16,2,CRMI,13.5,1.5,
6/6/2019,20NW,4,4,6,13,2,SPCR,12,2,ARPU,12.5,2,
6/6/2019,20NW,4,4,9,13,5,ELEL,13,4,CRMI,13,4.5,
6/6/2019,20NW,4,4,12,8,3,BOGR,7,2,BOGR,7.5,2.5,
6/6/2019,20NW,4,4,15,12,3,CRMI,9,2,CRMI,10.5,2.5,
6/6/2019,20NW,4,4,18,10,3,BOGR,10,2,BOGR,10,2.5,
6/6/2019,20NW,4,4,21,9,4,BOGR,8,3,BOGR,8.5,3.5,
6/6/2019,20NW,4,4,24,6,3,PASM,16,2,VUOC,11,2.5,
6/11/2019,20NW,5,1,3,6,0,DISP,21,3,PASM,13.5,1.5,
6/11/2019,20NW,5,1,6,11,3,SPAI,6,2,DISP,8.5,2.5,
6/11/2019,20NW,5,1,9,14,4,PASM,16,1,CHLE,15,2.5,
6/11/2019,20NW,5,1,12,17,3,SPAI,19,7,SPAI,18,5,
6/11/2019,20NW,5,1,15,19,2,SPAI,15,2,SPAI,17,2,
6/11/2019,20NW,5,1,18,9,2,SPAI,11,5,DISP,10,3.5,
6/11/2019,20NW,5,1,21,19,7,SPAI,21,1,SPAI,20,4,
6/11/2019,20NW,5,1,24,11,2,SPAI,14,5,DISP,12.5,3.5,
6/11/2019,20NW,5,2,3,14,5,SPAI,18,6,SPAI,16,5.5,
6/11/2019,20NW,5,2,6,14,2,SPAI,18,5,DISP,16,3.5,
6/11/2019,20NW,5,2,9,8,5,SPAI,10,2,SPAI,9,3.5,
6/11/2019,20NW,5,2,12,24,1,CADU,4,3,SPAI,14,2,
6/11/2019,20NW,5,2,15,11,3,SPAI,11,3,SPAI,11,3,
6/11/2019,20NW,5,2,18,9,1,PASM,15,5,DISP,12,3,
6/11/2019,20NW,5,2,21,18,1,SPAI,10,1,HECO,14,1,
6/11/2019,20NW,5,2,24,6,0,HECO,23,8,DISP,14.5,4,
6/11/2019,20NW,5,3,3,14,5,CHLE,8,3,CHLE,11,4,
6/11/2019,20NW,5,3,6,31,8,PASM,26,9,PASM,28.5,8.5,
6/11/2019,20NW,5,3,9,14,3,PASM,25,5,PASM,19.5,4,
6/11/2019,20NW,5,3,12,24,5,SPAI,22,9,DISP,23,7,
6/11/2019,20NW,5,3,15,22,2,SPAI,11,5,CHLE,16.5,3.5,
6/11/2019,20NW,5,3,18,13,2,SPAI,6,3,SPAI,9.5,2.5,
6/11/2019,20NW,5,3,21,12,4,SPAI,7,0,CHLE,9.5,2,
6/11/2019,20NW,5,3,24,20,3,SPAI,21,4,DISP,20.5,3.5,
6/11/2019,20NW,5,4,3,14,5,EREF,8,5,HECO,11,5,
6/11/2019,20NW,5,4,6,26,5,HECO,16,0,CADU,21,2.5,
6/11/2019,20NW,5,4,9,20,4,DISP,17,4,PASM,18.5,4,
6/11/2019,20NW,5,4,12,34,11,PASM,29,9,PASM,31.5,10,
6/11/2019,20NW,5,4,15,14,7,MATA,16,5,DISP,15,6,
6/11/2019,20NW,5,4,18,24,3,PASM,23,8,SPAI,23.5,5.5,
