Year,Pasture,Plot,Transect , Distance,East-High,East-Low,East-Spp,West-High,West-Low,West-Spp,Average High,Average Low,Notes,,,,
2017,22W,2,4,6,21,19,GUSA,3,1,BUDA,12,10,,,,,
2017,22W,2,4,9,22,5,ARPU,15,2,GUSA,18.5,3.5,,,,,
2017,22W,2,4,12,8,3,BUDA,15,5,ARFR,11.5,4,,,,,
2017,22W,2,4,15,19,9,ARPU,28,15,GUSA,23.5,12,,,,,
2017,22W,2,4,18,22,8,ARPU,27,7,ARPU,24.5,7.5,,,,,
2017,22W,2,4,21,22,7,GUSA,25,5,ARPU,23.5,6,,,,,
2017,22W,2,4,24,10,4,GUSA,11,3,ARPU,10.5,3.5,,,,,
2017,22W,3,1,3,14,4,BOGR,14,8,ARPU,14,6,,,,,
2017,22W,3,1,6,18,17,BUDA,13,5,ARFR,15.5,11,,,,,
2017,22W,3,1,9,6,0,BARE,12,6,PEAN,9,3,,,,,
2017,22W,3,1,12,14,6,ARFR,18,12,ARFR,16,9,,,,,
2017,22W,3,1,15,17,16,GUSA,15,12,GUSA,16,14,,,,,
2017,22W,3,1,18,14,8,ARPU,22,10,ARFR,18,9,,,,,
2017,22W,3,1,21,22,12,PASM,28,14,PASM,25,13,,,,,
2017,22W,3,1,24,20,10,PASM,20,12,PASM,20,11,,,,,
2017,22W,3,2,3,14,6,ARFR,11,6,ARFR,12.5,6,,,,,
2017,22W,3,2,6,8,4,BOGR,4,3,BOGR,6,3.5,,,,,
2017,22W,3,2,9,12,6,BOGR,19,6,BOGR,15.5,6,,,,,
2017,22W,3,2,12,10,4,ARFR,8,6,BOGR,9,5,,,,,
2017,22W,3,2,15,14,4,BOGR,12,8,ARFR,13,6,,,,,
2017,22W,3,2,18,10,4,BOGR,11,4,LEDE,10.5,4,,,,,
2017,22W,3,2,21,6,5,BOGR,4,2,BOGR,5,3.5,,,,,
2017,22W,3,2,24,15,5,PLPA,6,2,BOGR,10.5,3.5,,,,,
2017,22W,3,3,3,12,6,ARFR,18,10,ARFR,15,8,,,,,
2017,22W,3,3,6,18,14,GUSA,15,6,BUDA,16.5,10,,,,,
2017,22W,3,3,9,22,8,ARFR,14,4,BUDA,18,6,,,,,
2017,22W,3,3,12,28,6,GUSA,23,6,PASM,25.5,6,,,,,
2017,22W,3,3,15,16,4,ARFR,26,10,PASM,21,7,,,,,
2017,22W,3,3,18,30,12,PASM,28,6,PASM,29,9,,,,,
2017,22W,3,3,21,22,12,PASM,24,12,PASM,23,12,,,,,
2017,22W,3,3,24,29,18,PASM,32,14,PASM,30.5,16,,,,,
2017,22W,3,4,3,8,2,BUDA,11,4,GUSA,9.5,3,,,,,
2017,22W,3,4,6,3,1,BUDA,4,2,BUDA,3.5,1.5,,,,,
2017,22W,3,4,9,7,2,BUDA,11,3,ARFR,9,2.5,,,,,
2017,22W,3,4,12,18,1,BUDA,12,2,BUDA,15,1.5,,,,,
2017,22W,3,4,15,10,1,BUDA,14,2,BUDA,12,1.5,,,,,
2017,22W,3,4,18,25,8,ARFR,20,4,BUDA,22.5,6,,,,,
2017,22W,3,4,21,10,2,BUDA,19,8,CRMI,14.5,5,,,,,
2017,22W,3,4,24,22,3,PASM,28,8,EREF,25,5.5,,,,,
2017,22W,4,1,3,10,3,PASM,19,5,ARPU,14.5,4,,,,,
2017,22W,4,1,6,4,1,BUDA,7,2,BUDA,5.5,1.5,,,,,
2017,22W,4,1,9,12,9,IVAX,10,5,IVAX,11,7,,,,,
2017,22W,4,1,12,4,1,BUDA,4,1,BUDA,4,1,,,,,
2017,22W,4,1,15,12,1,BUDA,7,3,BUDA,9.5,2,,,,,
2017,22W,4,1,18,6,2,PASM,8,2,BUDA,7,2,,,,,
2017,22W,4,1,21,16,3,PASM,16,4,PASM,16,3.5,,,,,
2017,22W,4,1,24,11,2,PASM,20,2,PASM,15.5,2,,,,,
2017,22W,4,2,3,24,2,PASM,13,2,BOGR,18.5,2,,,,,
2017,22W,4,2,6,24,3,PASM,14,3,BUDA,19,3,,,,,
2017,22W,4,2,9,26,3,PASM,26,5,PASM,26,4,,,,,
2017,22W,4,2,12,16,2,SONU,13,3,PASM,14.5,2.5,,,,,
2017,22W,4,2,15,13,3,BUDA,18,4,GUSA,15.5,3.5,,,,,
2017,22W,4,2,18,6,2,BUDA,5,2,BUDA,5.5,2,,,,,
2017,22W,4,2,21,12,2,PASM,5,2,BUDA,8.5,2,,,,,
2017,22W,4,2,24,5,2,BUDA,23,8,PASM,14,5,,,,,
2017,22W,4,3,3,5,2,BUDA,9,3,BUDA,7,2.5,,,,,
2017,22W,4,3,6,7,2,BUDA,4,2,UNK,5.5,2,,,,,
2017,22W,4,3,9,6,2,BUDA,5,2,PLPA,5.5,2,,,,,
2017,22W,4,3,12,5,1,BUDA,4,2,BUDA,4.5,1.5,,,,,
2017,22W,4,3,15,8,3,BUDA,9,2,BUDA,8.5,2.5,,,,,
2017,22W,4,3,18,4,1,BUDA,7,3,BUDA,5.5,2,,,,,
2017,22W,4,3,21,9,3,BUDA,7,3,BUDA,8,3,,,,,
2017,22W,4,3,24,6,2,BUDA,4,1,BUDA,5,1.5,,,,,
2017,22W,4,4,3,5,2,BUDA,5,2,BUDA,5,2,,,,,
2017,22W,4,4,6,6,1,BUDA,6,2,BUDA,6,1.5,,,,,
2017,22W,4,4,9,10,3,BUDA,10,2,BUDA,10,2.5,,,,,
2017,22W,4,4,12,4,1,BUDA,11,4,BUDA,7.5,2.5,,,,,
2017,22W,4,4,15,8,2,BUDA,9,2,BUDA,8.5,2,,,,,
2017,22W,4,4,18,5,1,BUDA,7,2,BUDA,6,1.5,,,,,
2017,22W,4,4,21,7,2,BUDA,7,1,BUDA,7,1.5,,,,,
2017,22W,4,4,24,12,2,BUDA,6,2,BUDA,9,2,,,,,
2017,CN,1,1,3,22,5,PASM,17,3,PLPA,19.5,4,,,,,
2017,CN,1,1,6,14,7,PLPA,20,7,PASM,17,7,,,,,
2017,CN,1,1,9,22,5,PASM,19,7,PLPA,20.5,6,,,,,
2017,CN,1,1,12,45,5,PASM,31,3,LARE,38,4,,,,,
2017,CN,1,1,15,29,6,PASM,22,6,PASM,25.5,6,,,,,
2017,CN,1,1,18,24,7,PLPA,18,6,PASM,21,6.5,,,,,
2017,CN,1,1,21,20,6,PASM,27,12,PASM,23.5,9,,,,,
2017,CN,1,1,24,24,7,PASM,22,5,PLPA,23,6,,,,,
2017,CN,1,2,3,31,8,PASM,25,5,PASM,28,6.5,,,,,
2017,CN,1,2,6,30,12,PASM,22,11,PASM,26,11.5,,,,,
2017,CN,1,2,9,29,12,PASM,23,10,PASM,26,11,,,,,
2017,CN,1,2,12,20,8,PASM,19,5,PASM,19.5,6.5,,,,,
2017,CN,1,2,15,22,6,PASM,21,3,PASM,21.5,4.5,,,,,
2017,CN,1,2,18,8,3,IVAX,13,7,GUSA,10.5,5,,,,,
2017,CN,1,2,21,13,3,PASM,16,4,PASM,14.5,3.5,,,,,
2017,CN,1,2,24,18,8,PASM,23,8,PASM,20.5,8,,,,,
2017,CN,1,3,3,17,11,PASM,14,8,PASM,15.5,9.5,,,,,
2017,CN,1,3,6,18,12,PASM,12,8,PASM,15,10,,,,,
2017,CN,1,3,9,20,10,PASM,18,10,PASM,19,10,,,,,
2017,CN,1,3,12,12,10,IVAX,18,12,PASM,15,11,,,,,
2017,CN,1,3,15,12,6,PASM,10,6,PLPA,11,6,,,,,
2017,CN,1,3,18,13,8,PASM,14,6,PLPA,13.5,7,,,,,
2017,CN,1,3,21,15,6,PASM,14,6,PASM,14.5,6,,,,,
2017,CN,1,3,24,18,8,PASM,20,12,PASM,19,10,,,,,
2017,CN,1,4,3,6,2,CRMI,6,4,PLPA,6,3,,,,,
2017,CN,1,4,6,4,3,CRMI,0,0,BARE,2,1.5,,,,,
2017,CN,1,4,9,8,6,PLPA,9,4,BOGR,8.5,5,,,,,
2017,CN,1,4,12,7,5,BOGR,10,6,BOGR,8.5,5.5,,,,,
2017,CN,1,4,15,10,8,CRMI,12,10,LARE,11,9,,,,,
2017,CN,1,4,18,6,2,BOGR,12,6,CRMI,9,4,,,,,
2017,CN,1,4,21,6,2,CADU,10,6,PLPA,8,4,,,,,
2017,CN,1,4,24,10,5,BOGR,3,0,BARE,6.5,2.5,,,,,
2017,CN,2,1,3,16,8,PASM,16,10,PASM,16,9,,,,,
2017,CN,2,1,6,18,8,PASM,19,8,PASM,18.5,8,,,,,
2017,CN,2,1,9,22,6,PASM,14,8,PASM,18,7,,,,,
2017,CN,2,1,12,19,6,PASM,21,8,PASM,20,7,,,,,
2017,CN,2,1,15,8,2,IVAX,18,15,PASM,13,8.5,,,,,
2017,CN,2,1,18,18,15,IVAX,20,8,IVAX,19,11.5,,,,,
2017,CN,2,1,21,18,9,PASM,16,8,PASM,17,8.5,,,,,
2017,CN,2,1,24,16,10,PASM,14,6,PASM,15,8,,,,,
2017,CN,2,2,3,18,8,PASM,12,8,PLPA,15,8,,,,,
2017,CN,2,2,6,12,6,PASM,22,8,PASM,17,7,,,,,
2017,CN,2,2,9,24,14,PASM,25,14,PASM,24.5,14,,,,,
2017,CN,2,2,12,14,10,PLPA,20,9,PLPA,17,9.5,,,,,
2017,CN,2,2,15,24,12,PASM,23,6,PASM,23.5,9,,,,,
2017,CN,2,2,18,22,12,PASM,19,12,PASM,20.5,12,,,,,
2017,CN,2,2,21,18,14,PASM,18,13,PASM,18,13.5,,,,,
2017,CN,2,2,24,12,3,PLPA,20,16,PASM,16,9.5,,,,,
2017,CN,2,3,3,8,6,PLPA,20,12,PASM,14,9,,,,,
2017,CN,2,3,6,14,6,PLPA,14,6,PLPA,14,6,,,,,
2017,CN,2,3,9,14,6,PASM,20,10,PASM,17,8,,,,,
2017,CN,2,3,12,18,6,PASM,16,6,PASM,17,6,,,,,
2017,CN,2,3,15,13,6,PASM,20,10,PLPA,16.5,8,,,,,
2017,CN,2,3,18,32,13,PASM,23,16,PASM,27.5,14.5,,,,,
2017,CN,2,3,21,20,10,PASM,22,18,PASM,21,14,,,,,
2017,CN,2,3,24,28,14,PASM,20,2,PASM,24,8,,,,,
2017,CN,2,4,3,11,4,PLPA,8,4,PLPA,9.5,4,,,,,
2017,CN,2,4,6,10,8,OPPO,18,8,PLPA,14,8,,,,,
2017,CN,2,4,9,12,10,GUSA,10,4,PLPA,11,7,,,,,
2017,CN,2,4,12,9,2,ELEL,12,5,BUDA,10.5,3.5,,,,,
2017,CN,2,4,15,9,4,PLPA,20,4,PIOP,14.5,4,,,,,
2017,CN,2,4,18,11,6,BUDA,14,6,OPPO,12.5,6,,,,,
2017,CN,2,4,21,10,4,BUDA,7,4,BUDA,8.5,4,,,,,
2017,CN,2,4,24,12,8,GUSA,16,12,PASM,14,10,,,,,
2017,CN,3,1,3,10,2,BOGR,22,6,ARFR,16,4,,,,,
2017,CN,3,1,6,10,1,BOGR,15,3,ARFR,12.5,2,,,,,
2017,CN,3,1,9,12,1,GUSA,10,2,GUSA,11,1.5,,,,,
2017,CN,3,1,12,10,2,BOGR,13,5,GUSA,11.5,3.5,,,,,
2017,CN,3,1,15,14,2,ARFR,7,1,BUDA,10.5,1.5,,,,,
2017,CN,3,1,18,13,2,GUSA,12,3,OPPO,12.5,2.5,,,,,
2017,CN,3,1,21,12,1,BOGR,21,3,ELEL,16.5,2,,,,,
2017,CN,3,1,24,6,1,PLPA,6,3,CRMI,6,2,,,,,
2017,CN,3,2,3,34,15,PASM,17,8,CRMI,25.5,11.5,,,,,
2017,CN,3,2,6,20,9,HECO,32,16,PASM,26,12.5,,,,,
2017,CN,3,2,9,28,16,HECO,14,8,PEAL,21,12,,,,,
2017,CN,3,2,12,24,12,HECO,16,13,ARFR,20,12.5,,,,,
2017,CN,3,2,15,28,16,PASM,22,10,ARFR,25,13,,,,,
2017,CN,3,2,18,12,6,OPPO,16,14,ARFR,14,10,,,,,
2017,CN,3,2,21,20,12,ARFR,21,12,ARFR,20.5,12,,,,,
2017,CN,3,2,24,10,6,ARFR,20,9,GUSA,15,7.5,,,,,
2017,CN,3,3,3,20,3,BRTE,17,8,BRTE,18.5,5.5,,,,,
2017,CN,3,3,6,23,7,BRTE,28,18,BRTE,25.5,12.5,,,,,
2017,CN,3,3,9,12,2,SPCO,21,9,BRTE,16.5,5.5,,,,,
2017,CN,3,3,12,24,7,OPPO,24,7,LARE,24,7,,,,,
2017,CN,3,3,15,0,0,BARE,16,9,LARE,8,4.5,,,,,
2017,CN,3,3,18,23,5,BRTE,23,4,BRTE,23,4.5,,,,,
2017,CN,3,3,21,16,5,BOGR,10,5,PLPA,13,5,,,,,
2017,CN,3,3,24,12,3,PLPA,8,3,PLPA,10,3,,,,,
2017,CN,3,4,3,14,6,PLPA,14,6,PASM,14,6,,,,,
2017,CN,3,4,6,26,14,GUSA,10,8,SONU,18,11,,,,,
2017,CN,3,4,9,11,9,PLPA,16,8,LARE,13.5,8.5,,,,,
2017,CN,3,4,12,30,19,PASM,28,18,PASM,29,18.5,,,,,
2017,CN,3,4,15,20,14,GUSA,28,12,ARFR,24,13,,,,,
2017,CN,3,4,18,16,8,PASM,30,20,PASM,23,14,,,,,
2017,CN,3,4,21,14,10,LARE,32,22,PASM,23,16,,,,,
2017,CN,3,4,24,32,22,PASM,28,20,PASM,30,21,,,,,
2017,CN,4,1,3,6,2,BUDA,7,2,PLPA,6.5,2,,,,,
2017,CN,4,1,6,5,3,PLPA,5,2,PLPA,5,2.5,,,,,
2017,CN,4,1,9,10,3,BUDA,9,3,BUDA,9.5,3,,,,,
2017,CN,4,1,12,9,3,BUDA,8,3,BUDA,8.5,3,,,,,
2017,CN,4,1,15,6,2,PLPA,3,1,BUDA,4.5,1.5,,,,,
2017,CN,4,1,18,8,2,BUDA,7,1,BUDA,7.5,1.5,,,,,
2017,CN,4,1,21,7,3,BUDA,12,5,BUDA,9.5,4,,,,,
2017,CN,4,1,24,8,2,BUDA,7,3,BUDA,7.5,2.5,,,,,
2017,CN,4,2,3,6,2,HASP,2,1,HASP,4,1.5,,,,,
2017,CN,4,2,6,12,1,PASM,8,3,HASP,10,2,,,,,
2017,CN,4,2,9,16,4,PASM,14,2,PASM,15,3,,,,,
2017,CN,4,2,12,23,6,PASM,19,8,PASM,21,7,,,,,
2017,CN,4,2,15,20,4,PASM,18,8,CHLE,19,6,,,,,
2017,CN,4,2,18,21,8,PASM,25,8,PASM,23,8,,,,,
2017,CN,4,2,21,21,2,PASM,19,3,PASM,20,2.5,,,,,
2017,CN,4,2,24,11,4,PASM,15,2,IVAX,13,3,,,,,
2017,CN,4,3,3,20,4,PASM,18,7,PASM,19,5.5,,,,,
2017,CN,4,3,6,18,5,PASM,22,7,PASM,20,6,,,,,
2017,CN,4,3,9,24,8,PASM,31,7,PASM,27.5,7.5,,,,,
2017,CN,4,3,12,28,4,PASM,26,7,PASM,27,5.5,,,,,
2017,CN,4,3,15,14,3,PASM,18,5,PASM,16,4,,,,,
2017,CN,4,3,18,18,3,PASM,16,5,PASM,17,4,,,,,
2017,CN,4,3,21,16,3,PASM,13,4,PASM,14.5,3.5,,,,,
2017,CN,4,3,24,12,1,BUDA,14,3,PASM,13,2,,,,,
2017,CN,4,4,3,24,6,PASM,25,6,PASM,24.5,6,,,,,
2017,CN,4,4,6,23,6,PASM,20,3,PASM,21.5,4.5,,,,,
2017,CN,4,4,9,23,5,PASM,18,8,PASM,20.5,6.5,,,,,
2017,CN,4,4,12,20,6,BUDA,22,7,PASM,21,6.5,,,,,
2017,CN,4,4,15,11,5,BUDA,8,3,BUDA,9.5,4,,,,,
2017,CN,4,4,18,9,3,BUDA,10,3,BUDA,9.5,3,,,,,
2017,CN,4,4,21,10,2,BUDA,12,4,BUDA,11,3,,,,,
2017,CN,4,4,24,17,4,BUDA,10,3,BUDA,13.5,3.5,,,,,
2017,17N,1,1,3,7,2,BOGR,11,3,BOGR,9,2.5,,,,,
2017,17N,1,1,6,8,4,BOGR,5,2,BOGR,6.5,3,,,,,
2017,17N,1,1,9,6,2,BOGR,7,2,PSTE,6.5,2,,,,,
2017,17N,1,1,12,10,3,BOGR,11,4,BOGR,10.5,3.5,,,,,
2017,17N,1,1,15,4,2,BOGR,10,2,BOGR,7,2,,,,,
2017,17N,1,1,18,8,2,BOGR,10,3,BOGR,9,2.5,,,,,
2017,17N,1,1,21,11,1,BOGR,10,2,BOGR,10.5,1.5,,,,,
2017,17N,1,1,24,10,1,BOGR,14,3,BOGR,12,2,,,,,
2017,17N,1,2,3,11,3,BOGR,6,1,BOGR,8.5,2,,,,,
2017,17N,1,2,6,5,2,BOGR,6,2,BOGR,5.5,2,,,,,
2017,17N,1,2,9,4,1,BOGR,7,2,BOGR,5.5,1.5,,,,,
2017,17N,1,2,12,6,2,CADU,5,1,BOGR,5.5,1.5,,,,,
2017,17N,1,2,15,5,2,BOGR,8,4,BOGR,6.5,3,,,,,
2017,17N,1,2,18,5,3,CADU,7,3,BOGR,6,3,,,,,
2017,17N,1,2,21,5,1,BOGR,14,2,ELEL,9.5,1.5,,,,,
2017,17N,1,2,24,4,1,BOGR,6,1,BOGR,5,1,,,,,
2017,17N,1,3,3,11,3,BOGR,11,3,BOGR,11,3,,,,,
2017,17N,1,3,6,10,3,BOGR,4,1,BOGR,7,2,,,,,
2017,17N,1,3,9,23,1,HECO,13,1,BOGR,18,1,,,,,
2017,17N,1,3,12,5,2,BOGR,6,1,BOGR,5.5,1.5,,,,,
2017,17N,1,3,15,7,3,BOGR,5,2,BOGR,6,2.5,,,,,
2017,17N,1,3,18,6,1,BOGR,10,1,BOGR,8,1,,,,,
2017,17N,1,3,21,7,1,BOGR,12,1,BOGR,9.5,1,,,,,
2017,17N,1,3,24,7,1,BOGR,6,1,BOGR,6.5,1,,,,,
2017,17N,1,4,3,12,2,HECO,12,1,HECO,12,1.5,,,,,
2017,17N,1,4,6,15,7,ARPU,13,2,BOGR,14,4.5,,,,,
2017,17N,1,4,9,11,1,BOGR,8,4,BOGR,9.5,2.5,,,,,
2017,17N,1,4,12,18,5,PASM,6,3,BOGR,12,4,,,,,
2017,17N,1,4,15,21,6,PASM,21,11,PASM,21,8.5,,,,,
2017,17N,1,4,18,19,2,PASM,9,4,PASM,14,3,,,,,
2017,17N,1,4,21,23,7,ELEL,15,5,ARPU,19,6,,,,,
2017,17N,1,4,24,19,3,SPCR,18,5,ARPU,18.5,4,,,,,
2017,17N,2,1,3,8,1,CADU,14,4,PASM,11,2.5,,,,,
2017,17N,2,1,6,6,1,BOGR,11,1,BOGR,8.5,1,,,,,
2017,17N,2,1,9,9,1,BOGR,11,2,BOGR,10,1.5,,,,,
2017,17N,2,1,12,18,8,ARPU,7,2,BOGR,12.5,5,,,,,
2017,17N,2,1,15,12,4,BOGR,12,2,BOGR,12,3,,,,,
2017,17N,2,1,18,7,3,BOGR,8,1,CADU,7.5,2,,,,,
2017,17N,2,1,21,6,2,CADU,7,2,BOGR,6.5,2,,,,,
2017,17N,2,1,24,7,1,BOGR,6,2,CADU,6.5,1.5,,,,,
2017,17N,2,2,3,12,2,BOGR,6,1,BOGR,9,1.5,,,,,
2017,17N,2,2,6,10,2,CADU,13,5,BOGR,11.5,3.5,,,,,
2017,17N,2,2,9,6,1,BOGR,14,5,ARPU,10,3,,,,,
2017,17N,2,2,12,12,4,BOGR,6,1,BOGR,9,2.5,,,,,
2017,17N,2,2,15,7,1,BOGR,11,4,SPCO,9,2.5,,,,,
2017,17N,2,2,18,10,3,BOGR,12,1,BOGR,11,2,,,,,
2017,17N,2,2,21,9,2,BOGR,4,1,BOGR,6.5,1.5,,,,,
2017,17N,2,2,24,10,2,BOGR,5,1,BOGR,7.5,1.5,,,,,
2017,17N,2,3,3,12,4,BOGR,7,3,BOGR,9.5,3.5,,,,,
2017,17N,2,3,6,7,2,BOGR,5,2,BOGR,6,2,,,,,
2017,17N,2,3,9,6,3,BOGR,11,3,BOGR,8.5,3,,,,,
2017,17N,2,3,12,7,3,BOGR,12,4,ELEL,9.5,3.5,,,,,
2017,17N,2,3,15,7,1,CADU,8,2,BOGR,7.5,1.5,,,,,
2017,17N,2,3,18,8,3,BOGR,15,4,EREF,11.5,3.5,,,,,
2017,17N,2,3,21,8,2,BOGR,15,6,ELEL,11.5,4,,,,,
2017,17N,2,3,24,11,2,BOGR,14,3,BOGR,12.5,2.5,,,,,
2017,17N,2,4,3,18,5,BOGR,7,3,BOGR,12.5,4,,,,,
2017,17N,2,4,6,12,4,BOGR,9,3,OEAL,10.5,3.5,,,,,
2017,17N,2,4,9,12,2,CADU,10,2,BOGR,11,2,,,,,
2017,17N,2,4,12,13,3,BOGR,11,3,BOGR,12,3,,,,,
2017,17N,2,4,15,7,2,BOGR,8,3,BOGR,7.5,2.5,,,,,
2017,17N,2,4,18,10,1,BOGR,12,5,PSTE,11,3,,,,,
2017,17N,2,4,21,11,4,BOGR,5,2,CADU,8,3,,,,,
2017,17N,2,4,24,10,1,BOGR,12,5,BOGR,11,3,,,,,
2017,17N,3,1,3,31,17,PASM,28,10,SPAI,29.5,13.5,,,,,
2017,17N,3,1,6,27,4,PASM,32,13,PASM,29.5,8.5,,,,,
2017,17N,3,1,9,32,19,PASM,36,11,PASM,34,15,,,,,
2017,17N,3,1,12,31,10,PASM,42,25,PASM,36.5,17.5,,,,,
2017,17N,3,1,15,31,9,PASM,28,9,PASM,29.5,9,,,,,
2017,17N,3,1,18,34,6,PASM,30,11,PASM,32,8.5,,,,,
2017,17N,3,1,21,27,8,PASM,23,10,PASM,25,9,,,,,
2017,17N,3,1,24,14,9,LARE,22,3,CADU,18,6,,,,,
2017,17N,3,2,3,8,4,DISP,12,8,SPAI,10,6,,,,,
2017,17N,3,2,6,10,6,DISP,22,9,SPAI,16,7.5,,,,,
2017,17N,3,2,9,12,10,DISP,26,8,PASM,19,9,,,,,
2017,17N,3,2,12,12,2,CRMI,8,6,LARE,10,4,,,,,
2017,17N,3,2,15,21,11,SPAI,10,5,SPAI,15.5,8,,,,,
2017,17N,3,2,18,4,3,BOGR,11,3,BOGR,7.5,3,,,,,
2017,17N,3,2,21,14,12,ASOX,22,12,SPCO,18,12,,,,,
2017,17N,3,2,24,10,4,CRMI,10,3,SPCO,10,3.5,,,,,
2017,17N,3,3,3,20,5,PASM,28,3,PASM,24,4,,,,,
2017,17N,3,3,6,22,8,SPAI,22,7,PASM,22,7.5,,,,,
2017,17N,3,3,9,40,10,PASM,26,7,DISP,33,8.5,,,,,
2017,17N,3,3,12,46,19,PASM,48,21,PASM,47,20,,,,,
2017,17N,3,3,15,36,10,PASM,30,10,PASM,33,10,,,,,
2017,17N,3,3,18,29,5,PASM,40,10,PASM,34.5,7.5,,,,,
2017,17N,3,3,21,28,11,PASM,20,3,PASM,24,7,,,,,
2017,17N,3,3,24,21,6,DISP,34,13,PASM,27.5,9.5,,,,,
2017,17N,3,4,3,12,10,EQSP,32,24,POPR,22,17,,,,,
2017,17N,3,4,6,32,12,PASM,36,18,EQSP,34,15,,,,,
2017,17N,3,4,9,39,21,CANE,32,14,CANE,35.5,17.5,,,,,
2017,17N,3,4,12,32,16,CANE,22,11,SPAI,27,13.5,,,,,
2017,17N,3,4,15,33,12,CANE,36,28,SPAI,34.5,20,,,,,
2017,17N,3,4,18,34,14,CANE,42,24,CANE,38,19,,,,,
2017,17N,3,4,21,36,28,SPAI,25,11,SPAI,30.5,19.5,,,,,
2017,17N,3,4,24,14,8,PASM,23,12,BOGR,18.5,10,,,,,
2017,17N,4,1,3,34,11,CANE,44,19,CANE,39,15,,,,,
2017,17N,4,1,6,44,18,HECO,40,16,HECO,42,17,,,,,
2017,17N,4,1,9,49,25,CANE,32,18,PASM,40.5,21.5,,,,,
2017,17N,4,1,12,42,13,PASM,34,15,PASM,38,14,,,,,
2017,17N,4,1,15,38,15,SPAI,38,12,PASM,38,13.5,,,,,
2017,17N,4,1,18,33,18,SPAI,31,16,SPAI,32,17,,,,,
2017,17N,4,1,21,28,9,PASM,32,11,PASM,30,10,,,,,
2017,17N,4,1,24,31,15,SPAI,37,14,PASM,34,14.5,,,,,
2017,17N,4,2,3,42,9,TRDU,42,5,HECO,42,7,,,,,
2017,17N,4,2,6,51,9,HECO,50,15,SPAI,50.5,12,,,,,
2017,17N,4,2,9,14,8,DISP,26,10,POPE,20,9,,,,,
2017,17N,4,2,12,34,13,SPAI,28,7,PASM,31,10,,,,,
2017,17N,4,2,15,34,15,SPAI,35,18,SPAI,34.5,16.5,,,,,
2017,17N,4,2,18,24,9,SPAI,24,6,SPAI,24,7.5,,,,,
2017,17N,4,2,21,35,11,SPAI,31,9,SPAI,33,10,,,,,
2017,17N,4,2,24,35,9,SPAI,44,16,SPAI,39.5,12.5,,,,,
2017,17N,4,3,3,22,6,DISP,28,9,DISP,25,7.5,,,,,
2017,17N,4,3,6,23,5,DISP,17,6,DISP,20,5.5,,,,,
2017,17N,4,3,9,21,2,SPAI,30,7,DISP,25.5,4.5,,,,,
2017,17N,4,3,12,21,4,BOGR,38,19,PASM,29.5,11.5,,,,,
2017,17N,4,3,15,24,4,DISP,42,24,SPAI,33,14,,,,,
2017,17N,4,3,18,18,4,SPAI,20,6,SPAI,19,5,,,,,
2017,17N,4,3,21,25,6,SPAI,22,9,DISP,23.5,7.5,,,,,
2017,17N,4,3,24,21,8,SPAI,24,14,PASM,22.5,11,,,,,
2017,17N,4,4,3,40,18,SPAI,30,9,SPAI,35,13.5,,,,,
2017,17N,4,4,6,13,6,DISP,30,6,ELEL,21.5,6,,,,,
2017,17N,4,4,9,14,2,SPAI,32,6,SPAI,23,4,,,,,
2017,17N,4,4,12,33,13,SPAI,24,8,SPAI,28.5,10.5,,,,,
2017,17N,4,4,15,24,5,SPAI,30,9,SPAI,27,7,,,,,
2017,17N,4,4,18,23,6,SPAI,18,6,BOGR,20.5,6,,,,,
2017,17N,4,4,21,24,8,SPAI,19,8,DISP,21.5,8,,,,,
2017,17N,4,4,24,29,17,ELEL,20,7,SPAI,24.5,12,,,,,
2017,17N,5,1,3,33,10,PASM,27,12,OPPO,30,11,,,,,
2017,17N,5,1,6,30,9,PASM,28,11,PASM,29,10,,,,,
2017,17N,5,1,9,33,12,PASM,31,14,PASM,32,13,,,,,
2017,17N,5,1,12,35,10,PASM,28,6,PASM,31.5,8,,,,,
2017,17N,5,1,15,24,10,OPPO,25,9,OPPO,24.5,9.5,,,,,
2017,17N,5,1,18,24,10,PASM,22,8,LYJU,23,9,,,,,
2017,17N,5,1,21,15,7,HEVI,23,10,OPPO,19,8.5,,,,,
2017,17N,5,1,24,12,4,CADU,22,2,EREF,17,3,,,,,
2017,17N,5,2,3,22,7,OPPO,12,7,SPCO,17,7,,,,,
2017,17N,5,2,6,22,6,HECO,21,2,HECO,21.5,4,,,,,
2017,17N,5,2,9,3,6,ARPU,14,3,ARPU,8.5,4.5,,,,,
2017,17N,5,2,12,25,8,OPPO,20,10,OPPO,22.5,9,,,,,
2017,17N,5,2,15,22,6,EREF,20,3,PASM,21,4.5,,,,,
2017,17N,5,2,18,31,9,HECO,22,4,ELEL,26.5,6.5,,,,,
2017,17N,5,2,21,15,2,HECO,13,11,OPPO,14,6.5,,,,,
2017,17N,5,2,24,23,4,PASM,19,7,PASM,21,5.5,,,,,
2017,17N,5,3,3,15,5,AMPS,8,6,OPPO,11.5,5.5,,,,,
2017,17N,5,3,6,14,1,HECO,46,5,HECO,30,3,,,,,
2017,17N,5,3,9,15,5,HECO,52,10,HECO,33.5,7.5,,,,,
2017,17N,5,3,12,14,4,OPPO,56,8,HECO,35,6,,,,,
2017,17N,5,3,15,24,10,EREF,28,11,OPPO,26,10.5,,,,,
2017,17N,5,3,18,20,10,EREF,46,10,EREF,33,10,,,,,
