Date,Pasture,Plot,Transect,Distance,High East,Low East,Spp East,High West,Low West,Spp West,MeanHigh,MeanLow
6/4/2020,5E,1,3,3,40,20,ATCA,17,6,SPCR,28.5,13
6/4/2020,5E,1,3,6,1,0,Spco,17,3,EREF,9,1.5
6/4/2020,5E,1,3,9,17,2,PASM,18,2,PASM,17.5,2
6/4/2020,5E,1,3,12,11,1,PASM,26,1,PASM,18.5,1
6/4/2020,5E,1,3,15,9,1,BOGR,24,1,BOGR,16.5,1
6/4/2020,5E,1,3,18,22,1,PASM,16,1,OPPO,19,1
6/4/2020,5E,1,3,21,22,1,OPPO,29,10,ATCA,25.5,5.5
6/4/2020,5E,1,3,24,20,5,ATCA,4,1,SPCO,12,3
6/4/2020,5E,1,4,3,16,1,PASM,24,7,KRLA,20,4
6/4/2020,5E,1,4,6,20,2,STPA,20,4,PASM,20,3
6/4/2020,5E,1,4,9,23,8,PASM,22,9,PASM,22.5,8.5
6/4/2020,5E,1,4,12,14,3,PASM,16,1,PASM,15,2
6/4/2020,5E,1,4,15,23,6,EREF,20,2,PASM,21.5,4
6/4/2020,5E,1,4,18,22,1,PASM,20,1,PASM,21,1
6/4/2020,5E,1,4,21,17,2,PASM,17,1,PASM,17,1.5
6/4/2020,5E,1,4,24,15,1,PASM,16,3,PASM,15.5,2
6/3/2020,5E,2,1,3,52,6,ATCA,10,1,PASM,31,3.5
6/3/2020,5E,2,1,6,21,5,PASM,18,4,PASM,19.5,4.5
6/3/2020,5E,2,1,9,26,3,PASM,22,4,PASM,24,3.5
6/3/2020,5E,2,1,12,15,1,PASM,34,6,PASM,24.5,3.5
6/3/2020,5E,2,1,15,16,3,BOGR,11,1,BOGR,13.5,2
6/3/2020,5E,2,1,18,20,1,HECO,13,1,PASM,16.5,1
6/3/2020,5E,2,1,21,20,1,BOGR,6,2,BOGR,13,1.5
6/3/2020,5E,2,1,24,15,4,EREF,13,3,ARFR,14,3.5
6/3/2020,5E,2,2,3,5,1,OPPO,21,2,PASM,13,1.5
6/3/2020,5E,2,2,6,10,2,OPPO,5,1,BOGR,7.5,1.5
6/3/2020,5E,2,2,9,15,1,BOGR,17,2,BOGR,16,1.5
6/3/2020,5E,2,2,12,5,1,BOGR,5,1,BOGR,5,1
6/3/2020,5E,2,2,15,6,1,BOGR,12,1,BOGR,9,1
6/3/2020,5E,2,2,18,12,2,SPCO,41,1,OPPO,26.5,1.5
6/3/2020,5E,2,2,21,24,5,BRTE,23,8,PASM,23.5,6.5
6/3/2020,5E,2,2,24,24,9,PASM,30,3,PASM,27,6
6/3/2020,5E,2,3,3,8,1,BUDA,8,3,ATCA,8,2
6/3/2020,5E,2,3,6,2,1,BUDA,17,1,BUDA,9.5,1
6/3/2020,5E,2,3,9,4,1,BUDA,5,1,BUDA,4.5,1
6/3/2020,5E,2,3,12,6,1,CADU,9,1,CADU,7.5,1
6/3/2020,5E,2,3,15,5,1,CADU,5,1,BOGR,5,1
6/3/2020,5E,2,3,18,18,2,ARPU,19,4,ARPU,18.5,3
6/3/2020,5E,2,3,21,24,3,ATCA,33,10,ATCA,28.5,6.5
6/3/2020,5E,2,3,24,26,2,SPCO,44,30,ATCA,35,16
6/3/2020,5E,2,4,3,13,2,PASM,23,3,PASM,18,2.5
6/3/2020,5E,2,4,6,9,2,OPPO,10,3,BOGR,9.5,2.5
6/3/2020,5E,2,4,9,17,6,EREF,16,1,PASM,16.5,3.5
6/3/2020,5E,2,4,12,4,1,BOGR,21,1,BOGR,12.5,1
6/3/2020,5E,2,4,15,14,1,PASM,27,7,OPPO,20.5,4
6/3/2020,5E,2,4,18,9,3,SPCO,15,1,BOGR,12,2
6/3/2020,5E,2,4,21,20,8,EREF,18,8,PASM,19,8
6/3/2020,5E,2,4,24,23,6,PASM,18,2,PASM,20.5,4
6/3/2020,5E,3,1,3,26,2,PASM,22,7,OPPO,24,4.5
6/3/2020,5E,3,1,6,18,2,PASM,36,4,PASM,27,3
6/3/2020,5E,3,1,9,20,2,PASM,21,1,PASM,20.5,1.5
6/3/2020,5E,3,1,12,18,1,PASM,20,3,PASM,19,2
6/3/2020,5E,3,1,15,26,9,PASM,20,4,PASM,23,6.5
6/3/2020,5E,3,1,18,26,5,PASM,24,9,PASM,25,7
6/3/2020,5E,3,1,21,21,3,PASM,28,10,PASM,24.5,6.5
6/3/2020,5E,3,1,24,22,5,PASM,16,3,PASM,19,4
6/3/2020,5E,3,2,3,5,1,BOGR,2,1,BOGR,3.5,1
6/3/2020,5E,3,2,6,6,1,CADU,25,9,ATCA,15.5,5
6/3/2020,5E,3,2,9,6,1,CADU,7,1,CADU,6.5,1
6/3/2020,5E,3,2,12,12,2,OPPO,6,0,BOGR,9,1
6/3/2020,5E,3,2,15,22,8,ELEL,5,1,OPPO,13.5,4.5
6/3/2020,5E,3,2,18,20,4,PASM,18,1,PASM,19,2.5
6/3/2020,5E,3,2,21,24,7,PASM,18,3,PASM,21,5
6/3/2020,5E,3,2,24,16,1,PASM,10,1,ELEL,13,1
6/3/2020,5E,3,3,3,24,5,ATCA,17,3,PASM,20.5,4
6/3/2020,5E,3,3,6,18,1,PASM,21,9,PASM,19.5,5
6/3/2020,5E,3,3,9,30,9,ATCA,50,20,ATCA,40,14.5
6/3/2020,5E,3,3,12,17,4,PASM,20,6,PASM,18.5,5
6/3/2020,5E,3,3,15,31,9,PASM,32,9,PASM,31.5,9
6/3/2020,5E,3,3,18,32,32,PASM,28,1,PASM,30,16.5
6/3/2020,5E,3,3,21,20,1,PASM,22,4,PASM,21,2.5
6/3/2020,5E,3,3,24,4,3,OPPO,3,1,BOGR,3.5,2
6/3/2020,5E,3,4,3,15,0,BOGR,9,1,BOGR,12,0.5
6/3/2020,5E,3,4,6,21,2,PASM,16,3,PASM,18.5,2.5
6/3/2020,5E,3,4,9,19,6,OPPO,12,4,ELEL,15.5,5
6/3/2020,5E,3,4,12,27,8,ATCA,8,1,CADU,17.5,4.5
6/3/2020,5E,3,4,15,11,4,OPPO,11,1,ELEL,11,2.5
6/3/2020,5E,3,4,18,7,1,OPPO,11,1,CADU,9,1
6/3/2020,5E,3,4,21,12,1,BOGR,23,1,CADU,17.5,1
6/3/2020,5E,3,4,24,18,4,ELEL,17,1,BOGR,17.5,2.5
6/3/2020,5E,4,1,3,9,1,CADU,10,1,CADU,9.5,1
6/3/2020,5E,4,1,6,14,1,PASM,10,3,CADU,12,2
6/3/2020,5E,4,1,9,9,1,BOGR,14,1,BOGR,11.5,1
6/3/2020,5E,4,1,12,8,1,CADU,8,1,CADU,8,1
6/3/2020,5E,4,1,15,8,1,CADU,8,1,BOGR,8,1
6/3/2020,5E,4,1,18,13,1,CADU,6,1,CADU,9.5,1
6/3/2020,5E,4,1,21,17,1,HECO,9,1,HECO,13,1
6/3/2020,5E,4,1,24,9,1,HECO,7,2,HECO,8,1.5
6/3/2020,5E,4,2,3,20,7,EREF,15,3,EREF,17.5,5
6/3/2020,5E,4,2,6,24,2,BOGR,14,1,BOGR,19,1.5
6/3/2020,5E,4,2,9,15,6,OPPO,25,7,OPPO,20,6.5
6/3/2020,5E,4,2,12,7,1,ARFR,8,1,SPCR,7.5,1
6/3/2020,5E,4,2,15,8,1,HECO,6,1,BOGR,7,1
6/3/2020,5E,4,2,18,7,1,BOGR,8,1,CADU,7.5,1
6/3/2020,5E,4,2,21,5,1,BOGR,7,1,CADU,6,1
6/3/2020,5E,4,2,24,16,1,EREF,9,2,EREF,12.5,1.5
6/3/2020,5E,4,3,3,14,1,BOGR,11,0,VUOC,12.5,0.5
6/3/2020,5E,4,3,6,7,1,SPCR,9,1,HECO,8,1
6/3/2020,5E,4,3,9,7,0,HECO,15,2,EREF,11,1
6/3/2020,5E,4,3,12,3,1,BOGR,5,0,EREF,4,0.5
6/3/2020,5E,4,3,15,7,3,ATCA,7,1,BOGR,7,2
6/3/2020,5E,4,3,18,10,2,HECO,13,2,HECO,11.5,2
6/3/2020,5E,4,3,21,20,3,HECO,22,1,BOGR,21,2
6/3/2020,5E,4,3,24,20,2,OPPO,22,4,OPPO,21,3
6/3/2020,5E,4,4,3,6,1,BOGR,6,1,OPPO,6,1
6/3/2020,5E,4,4,6,6,1,ELEL,14,1,SPCO,10,1
6/3/2020,5E,4,4,9,2,0,BOGR,3,1,BOGR,2.5,0.5
6/3/2020,5E,4,4,12,7,1,BOGR,5,1,BOGR,6,1
6/3/2020,5E,4,4,15,7,1,BOGR,3,1,BOGR,5,1
6/3/2020,5E,4,4,18,9,1,BOGR,13,1,BOGR,11,1
6/3/2020,5E,4,4,21,8,1,SPCO,11,3,DUNG,9.5,2
6/3/2020,5E,4,4,24,4,1,BOGR,6,1,BOGR,5,1
6/5/2020,8E,1,1,3,11,3,OPPO,4,1,BOGR,7.5,2
6/5/2020,8E,1,1,6,9,1,CADU,5,1,BOGR,7,1
6/5/2020,8E,1,1,9,10,1,BOGR,17,1,PASM,13.5,1
6/5/2020,8E,1,1,12,8,1,BOGR,17,1,PASM,12.5,1
6/5/2020,8E,1,1,15,14,4,PASM,16,6,PASM,15,5
6/5/2020,8E,1,1,18,11,2,BOGR,12,1,BOGR,11.5,1.5
6/5/2020,8E,1,1,21,10,2,BOGR,25,1,PASM,17.5,1.5
6/5/2020,8E,1,1,24,12,1,BOGR,16,1,BOGR,14,1
6/5/2020,8E,1,2,3,14,3,PASM,23,6,PASM,18.5,4.5
6/5/2020,8E,1,2,6,13,1,BOGR,10,1,CADU,11.5,1
6/5/2020,8E,1,2,9,18,5,PASM,25,1,PASM,21.5,3
6/5/2020,8E,1,2,12,21,2,PASM,23,3,PASM,22,2.5
6/5/2020,8E,1,2,15,6,3,BOGR,17,3,BOGR,11.5,3
6/5/2020,8E,1,2,18,19,5,BOGR,28,7,ELEL,23.5,6
6/5/2020,8E,1,2,21,10,1,BOGR,16,1,CADU,13,1
6/5/2020,8E,1,2,24,40,2,SPCO,40,14,ATCA,40,8
6/5/2020,8E,1,3,3,16,2,OPPO,17,1,BOGR,16.5,1.5
6/5/2020,8E,1,3,6,11,1,BOGR,5,1,BOGR,8,1
6/5/2020,8E,1,3,9,21,6,PASM,19,1,PASM,20,3.5
6/5/2020,8E,1,3,12,18,2,PASM,23,1,PASM,20.5,1.5
6/5/2020,8E,1,3,15,20,1,PASM,21,3,PASM,20.5,2
6/5/2020,8E,1,3,18,13,2,LYJU,13,2,PASM,13,2
6/5/2020,8E,1,3,21,13,2,PASM,10,1,BOGR,11.5,1.5
6/5/2020,8E,1,3,24,11,2,BOGR,15,3,BOGR,13,2.5
6/5/2020,8E,1,4,3,25,2,OPPO,6,1,BOGR,15.5,1.5
6/5/2020,8E,1,4,6,19,2,BOGR,17,3,BOGR,18,2.5
6/5/2020,8E,1,4,9,18,1,BOGR,3,1,BOGR,10.5,1
6/5/2020,8E,1,4,12,20,6,OPPO,8,1,BOGR,14,3.5
6/5/2020,8E,1,4,15,20,3,PASM,30,9,PASM,25,6
6/5/2020,8E,1,4,18,11,1,BOGR,17,4,BOGR,14,2.5
6/5/2020,8E,1,4,21,15,0,PASM,8,1,PASM,11.5,0.5
6/5/2020,8E,1,4,24,22,1,PASM,20,3,BOGR,21,2
6/5/2020,8E,2,1,3,14,1,SPCO,7,1,SPCO,10.5,1
6/5/2020,8E,2,1,6,18,1,SPCO,20,1,BOGR,19,1
6/5/2020,8E,2,1,9,16,1,OPPO,8,1,PASM,12,1
6/5/2020,8E,2,1,12,20,3,PASM,18,1,PASM,19,2
6/5/2020,8E,2,1,15,27,2,PASM,27,3,PASM,27,2.5
6/5/2020,8E,2,1,18,49,4,ATCA,28,6,OPPO,38.5,5
6/5/2020,8E,2,1,21,81,1,PASM,8,1,SPCO,44.5,1
6/5/2020,8E,2,1,24,22,6,PASM,14,1,PASM,18,3.5
6/5/2020,8E,2,2,3,5,3,OPPO,11,1,BOGR,8,2
6/5/2020,8E,2,2,6,8,1,BOGR,12,1,BOGR,10,1
6/5/2020,8E,2,2,9,9,5,OPPO,32,5,EREF,20.5,5
6/5/2020,8E,2,2,12,32,3,BOGR,11,3,BOGR,21.5,3
6/5/2020,8E,2,2,15,5,2,OPPO,12,6,OPPO,8.5,4
6/5/2020,8E,2,2,18,9,5,OPPO,23,5,OPPO,16,5
6/5/2020,8E,2,2,21,5,1,SPCO,4,1,SPCO,4.5,1
6/5/2020,8E,2,2,24,13,1,PASM,11,1,EREF,12,1
6/5/2020,8E,2,3,3,16,1,SCBR,9,1,SPCO,12.5,1
6/5/2020,8E,2,3,6,22,1,BOGR,6,2,BOGR,14,1.5
6/5/2020,8E,2,3,9,12,1,BOGR,6,2,OPPO,9,1.5
6/5/2020,8E,2,3,12,24,1,PASM,23,4,PASM,23.5,2.5
6/5/2020,8E,2,3,15,20,1,PASM,24,1,PASM,22,1
6/5/2020,8E,2,3,18,6,1,OPPO,11,1,BOGR,8.5,1
6/5/2020,8E,2,3,21,11,0,PASM,4,1,BOGR,7.5,0.5
6/5/2020,8E,2,3,24,16,4,OPPO,20,4,OPPO,18,4
6/5/2020,8E,2,4,3,9,9,OPPO,8,1,BOGR,8.5,5
6/5/2020,8E,2,4,6,18,1,BOGR,16,3,PASM,17,2
6/5/2020,8E,2,4,9,14,2,ASOX,8,1,BOGR,11,1.5
6/5/2020,8E,2,4,12,21,6,OPPO,16,5,GUSA,18.5,5.5
6/5/2020,8E,2,4,15,16,1,PASM,19,2,PIOP,17.5,1.5
6/5/2020,8E,2,4,18,17,5,OPPO,18,3,EREF,17.5,4
6/5/2020,8E,2,4,21,19,1,PASM,11,2,BOGR,15,1.5
6/5/2020,8E,2,4,24,18,3,BOGR,19,3,EREF,18.5,3
6/4/2020,8E,3,1,3,35,5,PASM,26,3,pasm,30.5,4
6/4/2020,8E,3,1,6,7,1,CADU,3,1,CADU,5,1
6/4/2020,8E,3,1,9,18,1,BOGR,13,2,ELEL,15.5,1.5
6/4/2020,8E,3,1,12,18,0,BOGR,9,1,BOGR,13.5,0.5
6/4/2020,8E,3,1,15,5,1,BOGR,6,1,BOGR,5.5,1
6/4/2020,8E,3,1,18,14,3,BOGR,8,2,BOGR,11,2.5
6/4/2020,8E,3,1,21,13,1,BOGR,7,1,BOGR,10,1
6/4/2020,8E,3,1,24,3,0,BOGR,8,1,BOGR,5.5,0.5
6/4/2020,8E,3,2,3,34,4,ATCA,16,1,ELEL,25,2.5
6/4/2020,8E,3,2,6,17,1,CADU,24,5,ELEL,20.5,3
6/4/2020,8E,3,2,9,20,3,EREF,12,3,ELEL,16,3
6/4/2020,8E,3,2,12,14,1,CADU,15,1,BOGR,14.5,1
6/4/2020,8E,3,2,15,12,2,CADU,13,1,CADU,12.5,1.5
6/4/2020,8E,3,2,18,11,1,BOGR,20,2,PASM,15.5,1.5
6/4/2020,8E,3,2,21,9,1,CADU,12,1,PASM,10.5,1
6/4/2020,8E,3,2,24,7,1,BOGR,36,7,OPPO,21.5,4
6/4/2020,8E,3,3,3,6,1,BOGR,7,2,BOGR,6.5,1.5
6/4/2020,8E,3,3,6,10,2,BOGR,12,3,ELEL,11,2.5
6/4/2020,8E,3,3,9,29,7,ATCA,9,3,ELEL,19,5
6/4/2020,8E,3,3,12,60,10,ATCA,13,4,ELEL,36.5,7
6/4/2020,8E,3,3,15,20,2,BOGR,10,3,BOGR,15,2.5
6/4/2020,8E,3,3,18,9,1,SPCO,32,5,ATCA,20.5,3
6/4/2020,8E,3,3,21,17,1,BOGR,11,1,BOGR,14,1
6/4/2020,8E,3,3,24,27,1,BOGR,24,2,BOGR,25.5,1.5
6/4/2020,8E,3,4,3,20,1,PASM,16,2,OPPO,18,1.5
6/4/2020,8E,3,4,6,10,2,CADU,7,1,BOGR,8.5,1.5
6/4/2020,8E,3,4,9,20,2,PASM,20,3,PASM,20,2.5
6/4/2020,8E,3,4,12,10,1,BOGR,9,2,BOGR,9.5,1.5
6/4/2020,8E,3,4,15,10,1,OPPO,6,1,BOGR,8,1
6/4/2020,8E,3,4,18,5,1,BOGR,14,1,BOGR,9.5,1
6/4/2020,8E,3,4,21,5,1,BOGR,6,1,BOGR,5.5,1
6/4/2020,8E,3,4,24,11,0,BOGR,5,1,BOGR,8,0.5
6/4/2020,8E,4,1,3,17,4,PASM,41,8,PASM,29,6
6/4/2020,8E,4,1,6,17,2,PASM,19,2,PASM,18,2
6/4/2020,8E,4,1,9,20,2,PASM,26,3,PASM,23,2.5
6/4/2020,8E,4,1,12,13,1,PASM,14,6,PASM,13.5,3.5
6/4/2020,8E,4,1,15,19,7,ATCA,14,7,ATCA,16.5,7
6/4/2020,8E,4,1,18,26,2,PASM,25,7,PASM,25.5,4.5
6/4/2020,8E,4,1,21,44,1,PASM,11,2,PASM,27.5,1.5
6/4/2020,8E,4,1,24,16,3,PASM,19,3,PASM,17.5,3
6/4/2020,8E,4,2,3,21,1,BOGR,11,1,BOGR,16,1
6/4/2020,8E,4,2,6,38,1,BOGR,36,6,ATCA,37,3.5
6/4/2020,8E,4,2,9,9,0,CADU,9,1,BOGR,9,0.5
6/4/2020,8E,4,2,12,11,1,BOGR,6,2,BOGR,8.5,1.5
6/4/2020,8E,4,2,15,8,2,BOGR,7,2,BOGR,7.5,2
6/4/2020,8E,4,2,18,5,1,BOGR,14,2,PASM,9.5,1.5
6/4/2020,8E,4,2,21,15,1,PASM,17,1,BOGR,16,1
6/4/2020,8E,4,2,24,12,1,BOGR,13,1,PASM,12.5,1
6/4/2020,8E,4,3,3,18,2,PASM,15,1,PASM,16.5,1.5
6/4/2020,8E,4,3,6,24,4,PASM,20,2,OPPO,22,3
6/4/2020,8E,4,3,9,18,1,PASM,14,0,PASM,16,0.5
6/4/2020,8E,4,3,12,16,1,PIOP,17,1,PIOP,16.5,1
6/4/2020,8E,4,3,15,20,3,PASM,19,4,PASM,19.5,3.5
6/4/2020,8E,4,3,18,17,2,PASM,17,3,PASM,17,2.5
6/4/2020,8E,4,3,21,15,1,PASM,15,1,PASM,15,1
6/4/2020,8E,4,3,24,16,3,PASM,27,6,PASM,21.5,4.5
6/4/2020,8E,4,4,3,11,1,BOGR,3,2,BOGR,7,1.5
6/4/2020,8E,4,4,6,38,5,ATCA,15,4,ARPU,26.5,4.5
6/4/2020,8E,4,4,9,6,2,PIOP,39,10,ATCA,22.5,6
6/4/2020,8E,4,4,12,25,2,ATCA,6,1,BOGR,15.5,1.5
6/4/2020,8E,4,4,15,21,1,ELEL,13,1,BOGR,17,1
6/4/2020,8E,4,4,18,25,3,PASM,56,1,PASM,40.5,2
6/4/2020,8E,4,4,21,24,2,PASM,26,5,PASM,25,3.5
6/4/2020,8E,4,4,24,19,7,PASM,19,6,PASM,19,6.5
6/15/2020,26E,1,1,3,7,1,BOGR,3,1,BOGR,5,1
6/15/2020,26E,1,1,6,4,1,BOGR,2,1,BOGR,3,1
6/15/2020,26E,1,1,9,5,1,BOGR,4,1,BOGR,4.5,1
6/15/2020,26E,1,1,12,4,1,BOGR,1,1,BOGR,2.5,1
6/15/2020,26E,1,1,15,13,2,ARPU,8,1,BOGR,10.5,1.5
6/15/2020,26E,1,1,18,3,1,BOGR,10,1,BOGR,6.5,1
6/15/2020,26E,1,1,21,13,1,BOGR,12,1,BOGR,12.5,1
6/15/2020,26E,1,1,24,11,1,OPPO,5,1,BOGR,8,1
6/15/2020,26E,1,2,3,11,1,BOGR,21,1,PASM,16,1
6/15/2020,26E,1,2,6,19,1,PASM,13,1,PASM,16,1
6/15/2020,26E,1,2,9,18,3,PASM,22,5,PASM,20,4
6/15/2020,26E,1,2,12,4,1,BOGR,22,1,PASM,13,1
6/15/2020,26E,1,2,15,17,1,PASM,11,3,PASM,14,2
6/15/2020,26E,1,2,18,17,1,PASM,17,1,PASM,17,1
6/15/2020,26E,1,2,21,18,1,PASM,13,3,PASM,15.5,2
6/15/2020,26E,1,2,24,19,3,PASM,11,1,PASM,15,2
6/15/2020,26E,1,3,3,6,1,BOGR,5,1,BOGR,5.5,1
6/15/2020,26E,1,3,6,6,1,BOGR,11,1,BOGR,8.5,1
6/15/2020,26E,1,3,9,7,1,BOGR,7,1,BOGR,7,1
6/15/2020,26E,1,3,12,8,1,CADU,7,2,CADU,7.5,1.5
6/15/2020,26E,1,3,15,7,1,BOGR,6,1,BOGR,6.5,1
6/15/2020,26E,1,3,18,23,4,GUSA,3,1,BOGR,13,2.5
6/15/2020,26E,1,3,21,6,1,BOGR,7,2,BOGR,6.5,1.5
6/15/2020,26E,1,3,24,7,1,CADU,7,1,BOGR,7,1
6/15/2020,26E,1,4,3,12,1,BOGR,16,1,CADU,14,1
6/15/2020,26E,1,4,6,5,1,BOGR,6,1,OPPO,5.5,1
6/15/2020,26E,1,4,9,13,1,BOGR,5,1,BOGR,9,1
6/15/2020,26E,1,4,12,8,1,BOGR,13,1,VUOC,10.5,1
6/15/2020,26E,1,4,15,7,1,BOGR,5,1,BOGR,6,1
6/15/2020,26E,1,4,18,6,1,BOGR,4,1,VUOC,5,1
6/15/2020,26E,1,4,21,29,1,VUOC,7,1,VUOC,18,1
6/15/2020,26E,1,4,24,16,1,BOGR,4,1,BOGR,10,1
6/15/2020,26E,2,1,3,22,1,PASM,17,1,PASM,19.5,1
6/15/2020,26E,2,1,6,21,3,PASM,17,3,PASM,19,3
6/15/2020,26E,2,1,9,8,1,BOGR,13,1,PASM,10.5,1
6/15/2020,26E,2,1,12,13,1,PASM,18,2,PASM,15.5,1.5
6/15/2020,26E,2,1,15,8,1,BOGR,12,1,HECO,10,1
6/15/2020,26E,2,1,18,9,4,BOGR,11,1,ARPU,10,2.5
6/15/2020,26E,2,1,21,9,1,BOGR,7,0,BOGR,8,0.5
6/15/2020,26E,2,1,24,10,1,BOGR,5,1,BOGR,7.5,1
6/15/2020,26E,2,2,3,11,1,PASM,23,1,PASM,17,1
6/15/2020,26E,2,2,6,12,1,PASM,19,2,PASM,15.5,1.5
6/15/2020,26E,2,2,9,17,1,PASM,11,2,PASM,14,1.5
6/15/2020,26E,2,2,12,7,1,CADU,4,1,BOGR,5.5,1
6/15/2020,26E,2,2,15,14,1,BOGR,7,1,BOGR,10.5,1
6/15/2020,26E,2,2,18,3,0,BOGR,0,0,BARE,1.5,0
6/15/2020,26E,2,2,21,3,1,BOGR,5,1,BOGR,4,1
6/15/2020,26E,2,2,24,14,1,PASM,20,2,OPPO,17,1.5
6/15/2020,26E,2,3,3,5,1,BOGR,11,1,BOGR,8,1
6/15/2020,26E,2,3,6,12,3,BOGR,11,1,BOGR,11.5,2
6/15/2020,26E,2,3,9,7,1,BOGR,7,1,BOGR,7,1
6/15/2020,26E,2,3,12,6,2,BOGR,23,6,OPPO,14.5,4
6/15/2020,26E,2,3,15,7,2,BOGR,7,1,BOGR,7,1.5
6/15/2020,26E,2,3,18,3,1,BOGR,0,0,BARE,1.5,0.5
6/15/2020,26E,2,3,21,4,1,BOGR,6,2,OPPO,5,1.5
6/15/2020,26E,2,3,24,15,2,BOGR,7,1,BOGR,11,1.5
6/15/2020,26E,2,4,3,19,1,BOGR,19,2,VUOC,19,1.5
6/15/2020,26E,2,4,6,4,1,BOGR,11,1,HECO,7.5,1
6/15/2020,26E,2,4,9,12,1,BOGR,15,1,PASM,13.5,1
6/15/2020,26E,2,4,12,5,1,BOGR,11,1,BOGR,8,1
6/15/2020,26E,2,4,15,13,1,BOGR,3,1,BOGR,8,1
6/15/2020,26E,2,4,18,7,1,BOGR,6,1,BOGR,6.5,1
6/15/2020,26E,2,4,21,3,1,BOGR,9,3,BOGR,6,2
6/15/2020,26E,2,4,24,5,1,BOGR,9,1,BOGR,7,1
6/16/2020,26E,3,1,3,19,2,VUOC,11,1,VUOC,15,1.5
6/16/2020,26E,3,1,6,3,1,BOGR,3,1,BOGR,3,1
6/16/2020,26E,3,1,9,4,1,BOGR,3,1,BOGR,3.5,1
6/16/2020,26E,3,1,12,3,1,BOGR,13,2,VUOC,8,1.5
6/16/2020,26E,3,1,15,5,1,BOGR,17,1,VUOC,11,1
6/16/2020,26E,3,1,18,11,1,VUOC,2,1,BOGR,6.5,1
6/16/2020,26E,3,1,21,13,1,VUOC,11,1,VUOC,12,1
6/16/2020,26E,3,1,24,5,1,BOGR,3,1,VUOC,4,1
6/16/2020,26E,3,2,3,15,1,VUOC,17,3,VUOC,16,2
6/16/2020,26E,3,2,6,9,1,VUOC,20,3,VUOC,14.5,2
6/16/2020,26E,3,2,9,13,1,VUOC,17,1,VUOC,15,1
6/16/2020,26E,3,2,12,7,1,VUOC,2,1,VUOC,4.5,1
6/16/2020,26E,3,2,15,10,1,VUOC,13,2,VUOC,11.5,1.5
6/16/2020,26E,3,2,18,11,1,VUOC,13,1,VUOC,12,1
6/16/2020,26E,3,2,21,15,1,VUOC,7,1,VUOC,11,1
6/16/2020,26E,3,2,24,7,1,BOGR,13,1,VUOC,10,1
6/16/2020,26E,3,3,3,20,1,VUOC,7,1,BOGR,13.5,1
6/16/2020,26E,3,3,6,17,1,BOGR,15,1,VUOC,16,1
6/16/2020,26E,3,3,9,7,1,BOGR,7,1,BOGR,7,1
6/16/2020,26E,3,3,12,0,0,BARE,5,1,BOGR,2.5,0.5
6/16/2020,26E,3,3,15,5,1,BOGR,4,1,BOGR,4.5,1
6/16/2020,26E,3,3,18,10,1,VUOC,5,1,BOGR,7.5,1
6/16/2020,26E,3,3,21,7,1,BOGR,10,1,BOGR,8.5,1
6/16/2020,26E,3,3,24,9,1,BOGR,5,1,BOGR,7,1
6/16/2020,26E,3,4,3,3,1,BOGR,11,2,BOGR,7,1.5
6/16/2020,26E,3,4,6,7,1,BOGR,9,1,BOGR,8,1
6/16/2020,26E,3,4,9,9,1,CADU,5,1,CADU,7,1
6/16/2020,26E,3,4,12,7,1,BOGR,12,1,BOGR,9.5,1
6/16/2020,26E,3,4,15,7,1,BOGR,8,2,BOGR,7.5,1.5
6/16/2020,26E,3,4,18,20,2,BOGR,17,2,VUOC,18.5,2
6/16/2020,26E,3,4,21,3,1,BOGR,14,4,ELEL,8.5,2.5
6/16/2020,26E,3,4,24,4,1,BOGR,5,1,BOGR,4.5,1
6/16/2020,26E,4,1,3,5,1,BOGR,3,0,BOGR,4,0.5
6/16/2020,26E,4,1,6,6,1,BOGR,5,1,BOGR,5.5,1
6/16/2020,26E,4,1,9,9,1,CADU,7,0,CADU,8,0.5
6/16/2020,26E,4,1,12,10,1,BOGR,7,1,BOGR,8.5,1
6/16/2020,26E,4,1,15,3,1,BOGR,9,2,CADU,6,1.5
6/16/2020,26E,4,1,18,12,0,BOGR,9,2,BOGR,10.5,1
6/16/2020,26E,4,1,21,5,1,BOGR,6,1,BOGR,5.5,1
6/16/2020,26E,4,1,24,6,1,BOGR,6,1,BOGR,6,1
6/16/2020,26E,4,2,3,10,1,CADU,13,1,CADU,11.5,1
6/16/2020,26E,4,2,6,10,1,BOGR,9,1,CADU,9.5,1
6/16/2020,26E,4,2,9,7,1,BOGR,5,1,BOGR,6,1
6/16/2020,26E,4,2,12,8,1,BOGR,4,2,BOGR,6,1.5
6/16/2020,26E,4,2,15,10,3,BOGR,5,1,BOGR,7.5,2
6/16/2020,26E,4,2,18,5,1,BOGR,6,1,BOGR,5.5,1
6/16/2020,26E,4,2,21,6,1,BOGR,4,1,BOGR,5,1
6/16/2020,26E,4,2,24,10,1,BOGR,6,2,BOGR,8,1.5
6/16/2020,26E,4,3,3,5,2,BOGR,4,1,BOGR,4.5,1.5
6/16/2020,26E,4,3,6,2,1,BOGR,8,0,BOGR,5,0.5
6/16/2020,26E,4,3,9,1,1,BOGR,5,1,BOGR,3,1
6/16/2020,26E,4,3,12,5,1,BOGR,4,0,BOGR,4.5,0.5
6/16/2020,26E,4,3,15,6,1,BOGR,6,0,BOGR,6,0.5
