Week,Pasture,Date,Plot,Reading_No,High,Low,Spp,G_B,V_E_F,G_UG,Screen1,Adj_Low,Biomass_lbs_ac
11,25NW,7/20/2017,3,15,11,4,bogr,g,,,0,4,938.772
11,25NW,7/20/2017,3,16,23,3,bogr,g,,,0,3,704.079
11,25NW,7/20/2017,3,17,17,5,cadu,g,,,0,5,1173.465
11,25NW,7/20/2017,3,18,24,7,bogr,g,,,0,7,1642.851
11,25NW,7/20/2017,3,19,19,5,bogr,g,,,0,5,1173.465
11,25NW,7/20/2017,3,20,11,3,bogr,g,,,0,3,704.079
11,25NW,7/20/2017,3,21,23,4,bogr,g,,,0,4,938.772
11,25NW,7/20/2017,3,22,22,6,cadu,g,,,0,6,1408.158
11,25NW,7/20/2017,3,23,13,4,bogr,g,,,0,4,938.772
11,25NW,7/20/2017,3,24,9,2,bogr,g,,,0,2,469.386
11,25NW,7/20/2017,3,25,5,2,bogr,g,,,0,2,469.386
11,25NW,7/20/2017,4,1,28,10,eref,g,,,1,,
11,25NW,7/20/2017,4,2,43,4,pasm,g,,,0,4,938.772
11,25NW,7/20/2017,4,3,18,5,cadu,g,,,0,5,1173.465
11,25NW,7/20/2017,4,4,30,20,pste,g,,,0,20,4693.86
11,25NW,7/20/2017,4,5,18,4,bogr,g,,,0,4,938.772
11,25NW,7/20/2017,4,6,42,6,bogr,g,,,0,6,1408.158
11,25NW,7/20/2017,4,7,22,6,pasm,g,,,0,6,1408.158
11,25NW,7/20/2017,4,8,32,6,bogr,g,,,0,6,1408.158
11,25NW,7/20/2017,4,9,11,1,bogr,g,,,0,1,234.693
11,25NW,7/20/2017,4,10,10,3,vuoc,g,,,1,,
11,25NW,7/20/2017,4,11,22,6,pste,g,,,0,6,1408.158
11,25NW,7/20/2017,4,12,12,4,cadu,g,,,0,4,938.772
11,25NW,7/20/2017,4,13,20,10,arpu,b,,,1,,
11,25NW,7/20/2017,4,14,28,6,bogr,g,,,0,6,1408.158
11,25NW,7/20/2017,4,15,30,2,pasm,g,,,0,2,469.386
11,25NW,7/20/2017,4,16,22,5,bogr,g,,,0,5,1173.465
11,25NW,7/20/2017,4,17,26,8,cadu,g,,,0,8,1877.544
11,25NW,7/20/2017,4,18,24,6,pste,b,,,0,6,1408.158
11,25NW,7/20/2017,4,19,14,4,pasm,g,,,0,4,938.772
11,25NW,7/20/2017,4,20,23,4,bogr,g,,,0,4,938.772
11,25NW,7/20/2017,4,21,24,6,bogr,g,,,0,6,1408.158
11,25NW,7/20/2017,4,22,36,22,pasm,g,,,0,22,5163.246
11,25NW,7/20/2017,4,23,24,10,pasm,b,,,0,10,2346.93
11,25NW,7/20/2017,4,24,36,8,pasm,g,,,0,8,1877.544
11,25NW,7/20/2017,4,25,38,10,pasm,g,,,0,10,2346.93
12,25NW,7/25/2017,1,1,12,6,bogr,g,,,0,6,1408.158
12,25NW,7/25/2017,1,2,8,4,bogr,g,,,0,4,938.772
12,25NW,7/25/2017,1,3,7,3,bogr,b,,,0,3,704.079
12,25NW,7/25/2017,1,4,11,3,bogr,g,,,0,3,704.079
12,25NW,7/25/2017,1,5,8,4,bogr,g,,,0,4,938.772
12,25NW,7/25/2017,1,6,3,1,bogr,g,,,0,1,234.693
12,25NW,7/25/2017,1,7,14,4,bogr,b,,,0,4,938.772
12,25NW,7/25/2017,1,8,8,4,bogr,g,,,0,4,938.772
12,25NW,7/25/2017,1,9,4,2,bogr,g,,,0,2,469.386
12,25NW,7/25/2017,1,10,8,4,bogr,g,,,0,4,938.772
12,25NW,7/25/2017,1,11,8,3,bogr,g,,,0,3,704.079
12,25NW,7/25/2017,1,12,8,3,bogr,b,,,0,3,704.079
12,25NW,7/25/2017,1,13,7,3,buda,b,,,0,3,704.079
12,25NW,7/25/2017,1,14,14,4,bogr,g,,,0,4,938.772
12,25NW,7/25/2017,1,15,5,3,bogr,b,,,0,3,704.079
12,25NW,7/25/2017,1,16,7,2,bogr,g,,,0,2,469.386
12,25NW,7/25/2017,1,17,7,4,bogr,g,,,0,4,938.772
12,25NW,7/25/2017,1,18,8,5,oppo,b,,,1,,
12,25NW,7/25/2017,1,19,6,2,bogr,g,,,0,2,469.386
12,25NW,7/25/2017,1,20,8,4,bogr,b,,,0,4,938.772
12,25NW,7/25/2017,1,21,9,3,bogr,b,,,0,3,704.079
12,25NW,7/25/2017,1,22,8,3,bogr,b,,,0,3,704.079
12,25NW,7/25/2017,1,23,5,3,bogr,g,,,0,3,704.079
12,25NW,7/25/2017,1,24,6,4,buda,b,,,0,4,938.772
12,25NW,7/25/2017,1,25,8,3,bogr,g,,,0,3,704.079
12,25NW,7/25/2017,2,1,31,5,pasm,g,,,0,5,1173.465
12,25NW,7/25/2017,2,2,27,3,pasm,g,,,0,3,704.079
12,25NW,7/25/2017,2,3,25,9,spco,g,,,0,9,2112.237
12,25NW,7/25/2017,2,4,20,3,pasm,g,,,0,3,704.079
12,25NW,7/25/2017,2,5,19,4,bogr,g,,,0,4,938.772
12,25NW,7/25/2017,2,6,15,1,elel,b,,,1,,
12,25NW,7/25/2017,2,7,4,1,bogr,g,,,0,1,234.693
12,25NW,7/25/2017,2,8,14,3,gusa,g,,,1,,
12,25NW,7/25/2017,2,9,25,3,pasm,b,,,0,3,704.079
12,25NW,7/25/2017,2,10,17,3,pasm,b,,,0,3,704.079
12,25NW,7/25/2017,2,11,29,8,pasm,g,,,0,8,1877.544
12,25NW,7/25/2017,2,12,23,3,pasm,b,,,0,3,704.079
12,25NW,7/25/2017,2,13,19,6,pasm,b,,,0,6,1408.158
12,25NW,7/25/2017,2,14,7,1,cadu,b,,,0,1,234.693
12,25NW,7/25/2017,2,15,24,18,gusa,g,,,1,,
12,25NW,7/25/2017,2,16,32,4,pasm,b,,,0,4,938.772
12,25NW,7/25/2017,2,17,19,7,oppo,b,,,1,,
12,25NW,7/25/2017,2,18,10,4,gusa,g,,,1,,
12,25NW,7/25/2017,2,19,20,10,gusa,b,,,1,,
12,25NW,7/25/2017,2,20,27,5,pasm,g,,,0,5,1173.465
12,25NW,7/25/2017,2,21,22,4,gusa,b,,,1,,
12,25NW,7/25/2017,2,22,17,1,ivax,b,,,0,1,234.693
12,25NW,7/25/2017,2,23,26,4,arpu,b,,,1,,
12,25NW,7/25/2017,2,24,31,9,pasm,b,,,0,9,2112.237
12,25NW,7/25/2017,2,25,29,5,arpu,b,,,1,,
12,25NW,7/25/2017,3,1,10,4,cadu,b,,,0,4,938.772
12,25NW,7/25/2017,3,2,11,3,bogr,g,,,0,3,704.079
12,25NW,7/25/2017,3,3,24,3,cadu,g,,,0,3,704.079
12,25NW,7/25/2017,3,4,8,4,bogr,g,,,0,4,938.772
12,25NW,7/25/2017,3,5,13,4,bogr,g,,,0,4,938.772
12,25NW,7/25/2017,3,6,10,4,bogr,g,,,0,4,938.772
12,25NW,7/25/2017,3,7,20,3,bogr,b,,,0,3,704.079
12,25NW,7/25/2017,3,8,6,3,bogr,g,,,0,3,704.079
12,25NW,7/25/2017,3,9,18,7,elel,b,,,1,,
12,25NW,7/25/2017,3,10,6,4,bogr,g,,,0,4,938.772
12,25NW,7/25/2017,3,11,10,4,bogr,g,,,0,4,938.772
12,25NW,7/25/2017,3,12,6,4,bogr,g,,,0,4,938.772
12,25NW,7/25/2017,3,13,6,1,cadu,g,,,0,1,234.693
12,25NW,7/25/2017,3,14,17,5,bogr,g,,,0,5,1173.465
12,25NW,7/25/2017,3,15,10,0,bare,b,,,0,0,0
12,25NW,7/25/2017,3,16,14,1,bogr,b,,,0,1,234.693
12,25NW,7/25/2017,3,17,6,4,bogr,g,,,0,4,938.772
12,25NW,7/25/2017,3,18,8,2,bogr,g,,,0,2,469.386
12,25NW,7/25/2017,3,19,10,3,crmi,g,,,0,3,704.079
12,25NW,7/25/2017,3,20,11,4,cadu,g,,,0,4,938.772
12,25NW,7/25/2017,3,21,11,4,cadu,g,,,0,4,938.772
12,25NW,7/25/2017,3,22,7,3,bogr,g,,,0,3,704.079
12,25NW,7/25/2017,3,23,12,4,bogr,b,,,0,4,938.772
12,25NW,7/25/2017,3,24,8,3,bogr,b,,,0,3,704.079
12,25NW,7/25/2017,3,25,12,4,bogr,g,,,0,4,938.772
12,25NW,7/25/2017,4,1,27,8,eref,g,,,1,,
12,25NW,7/25/2017,4,2,27,5,pasm,b,,,0,5,1173.465
12,25NW,7/25/2017,4,3,15,2,bogr,g,,,0,2,469.386
12,25NW,7/25/2017,4,4,9,2,bogr,g,,,0,2,469.386
12,25NW,7/25/2017,4,5,20,3,pasm,g,,,0,3,704.079
12,25NW,7/25/2017,4,6,23,5,bogr,g,,,0,5,1173.465
12,25NW,7/25/2017,4,7,7,2,bogr,g,,,0,2,469.386
12,25NW,7/25/2017,4,8,9,3,bogr,g,,,0,3,704.079
12,25NW,7/25/2017,4,9,27,5,pasm,g,,,0,5,1173.465
12,25NW,7/25/2017,4,10,25,6,pasm,g,,,0,6,1408.158
12,25NW,7/25/2017,4,11,7,3,bogr,g,,,0,3,704.079
12,25NW,7/25/2017,4,12,18,3,bogr,g,,,0,3,704.079
12,25NW,7/25/2017,4,13,22,3,pasm,g,,,0,3,704.079
12,25NW,7/25/2017,4,14,13,1,pasm,g,,,0,1,234.693
12,25NW,7/25/2017,4,15,7,2,bogr,g,,,0,2,469.386
12,25NW,7/25/2017,4,16,33,11,pasm,g,,,0,11,2581.623
12,25NW,7/25/2017,4,17,21,3,pasm,g,,,0,3,704.079
12,25NW,7/25/2017,4,18,16,3,pasm,b,,,0,3,704.079
12,25NW,7/25/2017,4,19,23,4,pasm,g,,,0,4,938.772
12,25NW,7/25/2017,4,20,33,4,pasm,g,,,0,4,938.772
12,25NW,7/25/2017,4,21,34,5,pasm,g,,,0,5,1173.465
12,25NW,7/25/2017,4,22,34,9,pasm,g,,,0,9,2112.237
12,25NW,7/25/2017,4,23,32,5,pasm,g,,,0,5,1173.465
12,25NW,7/25/2017,4,24,29,3,pasm,g,,,0,3,704.079
12,25NW,7/25/2017,4,25,13,3,bogr,b,,,0,3,704.079
13,25NW,8/1/2017,1,1,14,4,bogr,G,,,0,4,938.772
13,25NW,8/1/2017,1,2,8,2,bogr,B,,,0,2,469.386
13,25NW,8/1/2017,1,3,13,5,bogr,G,,,0,5,1173.465
13,25NW,8/1/2017,1,4,9,3,bogr,G,,,0,3,704.079
13,25NW,8/1/2017,1,5,10,4,bogr,G,,,0,4,938.772
13,25NW,8/1/2017,1,6,8,3,bogr,G,,,0,3,704.079
13,25NW,8/1/2017,1,7,8,5,bogr,B,,,0,5,1173.465
13,25NW,8/1/2017,1,8,10,3,bogr,B,,,0,3,704.079
13,25NW,8/1/2017,1,9,10,4,bogr,G,,,0,4,938.772
13,25NW,8/1/2017,1,10,8,3,sonu,G,,,0,3,704.079
13,25NW,8/1/2017,1,11,4,3,bogr,G,,,0,3,704.079
13,25NW,8/1/2017,1,12,6,4,bogr,G,,,0,4,938.772
13,25NW,8/1/2017,1,13,5,3,bogr,B,,,0,3,704.079
13,25NW,8/1/2017,1,14,7,5,bogr,B,,,0,5,1173.465
13,25NW,8/1/2017,1,15,4,2,bogr,G,,,0,2,469.386
13,25NW,8/1/2017,1,16,4,2,bogr,G,,,0,2,469.386
13,25NW,8/1/2017,1,17,6,4,bogr,B,,,0,4,938.772
13,25NW,8/1/2017,1,18,4,2,bogr,G,,,0,2,469.386
13,25NW,8/1/2017,1,19,7,3,bogr,G,,,0,3,704.079
13,25NW,8/1/2017,1,20,9,3,bogr,B,,,0,3,704.079
13,25NW,8/1/2017,1,21,5,2,bogr,G,,,0,2,469.386
13,25NW,8/1/2017,1,22,4,2,bogr,G,,,0,2,469.386
13,25NW,8/1/2017,1,23,5,3,bogr,B,,,0,3,704.079
13,25NW,8/1/2017,1,24,8,2,bogr,G,,,0,2,469.386
13,25NW,8/1/2017,1,25,5,2,bogr,G,,,0,2,469.386
13,25NW,8/1/2017,2,1,17,1,bogr,g,,,0,1,234.693
13,25NW,8/1/2017,2,2,15,2,pasm,b,,,0,2,469.386
13,25NW,8/1/2017,2,3,17,4,pasm,g,,,0,4,938.772
13,25NW,8/1/2017,2,4,31,11,gusa,b,,,1,,
13,25NW,8/1/2017,2,5,13,3,bogr,g,,,0,3,704.079
13,25NW,8/1/2017,2,6,4,2,bogr,g,,,0,2,469.386
13,25NW,8/1/2017,2,7,5,1,spco,g,,,0,1,234.693
13,25NW,8/1/2017,2,8,9,4,oppo,g,,,1,,
13,25NW,8/1/2017,2,9,18,3,gusa,g,,,1,,
13,25NW,8/1/2017,2,10,23,3,sonu,g,,,0,3,704.079
13,25NW,8/1/2017,2,11,27,4,pasm,g,,,0,4,938.772
13,25NW,8/1/2017,2,12,28,0,bare,g,,,0,0,0
13,25NW,8/1/2017,2,13,27,2,pasm,g,,,0,2,469.386
13,25NW,8/1/2017,2,14,27,1,pasm,g,,,0,1,234.693
13,25NW,8/1/2017,2,15,22,19,gusa,g,,,1,,
13,25NW,8/1/2017,2,16,10,2,cadu,g,,,0,2,469.386
13,25NW,8/1/2017,2,17,17,5,gusa,g,,,1,,
13,25NW,8/1/2017,2,18,28,2,pasm,g,,,0,2,469.386
13,25NW,8/1/2017,2,19,30,16,gusa,g,,,1,,
13,25NW,8/1/2017,2,20,31,6,gusa,g,,,1,,
13,25NW,8/1/2017,2,21,9,3,gusa,g,,,1,,
13,25NW,8/1/2017,2,22,7,2,bogr,g,,,0,2,469.386
13,25NW,8/1/2017,2,23,25,5,pasm,g,,,0,5,1173.465
13,25NW,8/1/2017,2,24,32,16,pasm,g,,,0,16,3755.088
13,25NW,8/1/2017,2,25,13,1,pasm,g,,,0,1,234.693
13,25NW,8/1/2017,3,1,12,4,bogr,g,,,0,4,938.772
13,25NW,8/1/2017,3,2,6,2,bogr,g,,,0,2,469.386
13,25NW,8/1/2017,3,3,5,1,bogr,g,,,0,1,234.693
13,25NW,8/1/2017,3,4,15,6,arpu,b,,,1,,
13,25NW,8/1/2017,3,5,4,0,bare,g,,,0,0,0
13,25NW,8/1/2017,3,6,6,2,bogr,g,,,0,2,469.386
13,25NW,8/1/2017,3,7,6,1,bogr,g,,,0,1,234.693
13,25NW,8/1/2017,3,8,7,2,bogr,b,,,0,2,469.386
13,25NW,8/1/2017,3,9,15,4,bogr,g,,,0,4,938.772
13,25NW,8/1/2017,3,10,6,3,bogr,g,,,0,3,704.079
13,25NW,8/1/2017,3,11,12,2,bogr,g,,,0,2,469.386
13,25NW,8/1/2017,3,12,12,0,bare,g,,,0,0,0
13,25NW,8/1/2017,3,13,6,4,bogr,g,,,0,4,938.772
13,25NW,8/1/2017,3,14,6,2,bogr,g,,,0,2,469.386
13,25NW,8/1/2017,3,15,8,2,cadu,g,,,0,2,469.386
13,25NW,8/1/2017,3,16,6,3,bogr,g,,,0,3,704.079
13,25NW,8/1/2017,3,17,7,3,bogr,b,,,0,3,704.079
13,25NW,8/1/2017,3,18,7,3,bogr,b,,,0,3,704.079
13,25NW,8/1/2017,3,19,7,1,bogr,b,,,0,1,234.693
13,25NW,8/1/2017,3,20,3,0,bare,g,,,0,0,0
13,25NW,8/1/2017,3,21,8,3,bogr,g,,,0,3,704.079
13,25NW,8/1/2017,3,22,6,3,bogr,g,,,0,3,704.079
13,25NW,8/1/2017,3,23,10,3,bogr,b,,,0,3,704.079
13,25NW,8/1/2017,3,24,7,5,bogr,g,,,0,5,1173.465
13,25NW,8/1/2017,3,25,8,3,cadu,g,,,0,3,704.079
13,25NW,8/1/2017,4,1,31,6,eref,,,,1,,
13,25NW,8/1/2017,4,2,44,1,pasm,,,,0,1,234.693
13,25NW,8/1/2017,4,3,34,4,eref,,,,1,,
13,25NW,8/1/2017,4,4,11,2,bogr,,,,0,2,469.386
13,25NW,8/1/2017,4,5,16,1,eref,,,,1,,
13,25NW,8/1/2017,4,6,24,1,pasm,,,,0,1,234.693
13,25NW,8/1/2017,4,7,8,3,bogr,,,,0,3,704.079
13,25NW,8/1/2017,4,8,12,3,bogr,,,,0,3,704.079
13,25NW,8/1/2017,4,9,37,1,pasm,,,,0,1,234.693
13,25NW,8/1/2017,4,10,12,1,bogr,,,,0,1,234.693
13,25NW,8/1/2017,4,11,15,1,arpu,,,,1,,
13,25NW,8/1/2017,4,12,21,4,bogr,,,,0,4,938.772
13,25NW,8/1/2017,4,13,22,1,bogr,,,,0,1,234.693
13,25NW,8/1/2017,4,14,12,3,cadu,,,,0,3,704.079
13,25NW,8/1/2017,4,15,3,3,bogr,,,,0,3,704.079
13,25NW,8/1/2017,4,16,7,1,bogr,,,,0,1,234.693
13,25NW,8/1/2017,4,17,11,2,bogr,,,,0,2,469.386
13,25NW,8/1/2017,4,18,16,3,bogr,,,,0,3,704.079
13,25NW,8/1/2017,4,19,9,2,bogr,,,,0,2,469.386
13,25NW,8/1/2017,4,20,28,0,bare,,,,0,0,0
13,25NW,8/1/2017,4,21,19,2,cadu,,,,0,2,469.386
13,25NW,8/1/2017,4,22,20,7,pasm,,,,0,7,1642.851
13,25NW,8/1/2017,4,23,23,2,pasm,,,,0,2,469.386
13,25NW,8/1/2017,4,24,23,3,arpu,,,,1,,
13,25NW,8/1/2017,4,25,25,5,pste,,,,0,5,1173.465
14,25NW,8/8/2017,1,1,9,4,bogr,g,,,0,4,938.772
14,25NW,8/8/2017,1,2,6,2,bogr,g,,,0,2,469.386
14,25NW,8/8/2017,1,3,20,4,bogr,g,,,0,4,938.772
14,25NW,8/8/2017,1,4,6,2,bogr,g,,,0,2,469.386
14,25NW,8/8/2017,1,5,8,0,bare,g,,,0,0,0
14,25NW,8/8/2017,1,6,8,2,bogr,g,,,0,2,469.386
14,25NW,8/8/2017,1,7,7,3,bogr,g,,,0,3,704.079
14,25NW,8/8/2017,1,8,8,3,bogr,g,,,0,3,704.079
14,25NW,8/8/2017,1,9,6,3,bogr,g,,,0,3,704.079
14,25NW,8/8/2017,1,10,5,3,bogr,g,,,0,3,704.079
14,25NW,8/8/2017,1,11,5,3,bogr,g,,,0,3,704.079
14,25NW,8/8/2017,1,12,8,3,bogr,g,,,0,3,704.079
14,25NW,8/8/2017,1,13,5,3,bogr,g,,,0,3,704.079
14,25NW,8/8/2017,1,14,7,2,bogr,g,,,0,2,469.386
14,25NW,8/8/2017,1,15,7,3,bogr,g,,,0,3,704.079
14,25NW,8/8/2017,1,16,6,3,bogr,g,,,0,3,704.079
14,25NW,8/8/2017,1,17,7,3,bogr,g,,,0,3,704.079
14,25NW,8/8/2017,1,18,7,2,bogr,b,,,0,2,469.386
14,25NW,8/8/2017,1,19,4,3,bogr,g,,,0,3,704.079
14,25NW,8/8/2017,1,20,5,2,bogr,g,,,0,2,469.386
14,25NW,8/8/2017,1,21,4,2,bogr,g,,,0,2,469.386
14,25NW,8/8/2017,1,22,10,2,bogr,g,,,0,2,469.386
14,25NW,8/8/2017,1,23,13,4,bogr,g,,,0,4,938.772
14,25NW,8/8/2017,1,24,5,3,bogr,g,,,0,3,704.079
14,25NW,8/8/2017,1,25,5,2,cadu,g,,,0,2,469.386
14,25NW,8/8/2017,2,1,21,2,bogr,g,,,0,2,469.386
14,25NW,8/8/2017,2,2,8,1,bogr,g,,,0,1,234.693
14,25NW,8/8/2017,2,3,13,1,spco,g,,,0,1,234.693
14,25NW,8/8/2017,2,4,14,1,pasm,g,,,0,1,234.693
14,25NW,8/8/2017,2,5,18,4,pasm,g,,,0,4,938.772
14,25NW,8/8/2017,2,6,11,2,bogr,g,,,0,2,469.386
14,25NW,8/8/2017,2,7,12,2,pasm,g,,,0,2,469.386
14,25NW,8/8/2017,2,8,8,2,pasm,g,,,0,2,469.386
14,25NW,8/8/2017,2,9,33,6,arpu,b,,,1,,
14,25NW,8/8/2017,2,10,41,12,gusa,b,,,1,,
14,25NW,8/8/2017,2,11,34,8,pasm,b,,,0,8,1877.544
14,25NW,8/8/2017,2,12,27,7,pasm,b,,,0,7,1642.851
14,25NW,8/8/2017,2,13,20,4,cadu,g,,,0,4,938.772
14,25NW,8/8/2017,2,14,18,3,pasm,g,,,0,3,704.079
14,25NW,8/8/2017,2,15,23,3,bogr,b,,,0,3,704.079
14,25NW,8/8/2017,2,16,22,3,pasm,g,,,0,3,704.079
14,25NW,8/8/2017,2,17,14,5,gusa,b,,,1,,
14,25NW,8/8/2017,2,18,11,4,gusa,b,,,1,,
14,25NW,8/8/2017,2,19,7,4,bogr,g,,,0,4,938.772
14,25NW,8/8/2017,2,20,5,1,ivax,b,,,0,1,
14,25NW,8/8/2017,2,21,20,3,gusa,g,,,1,,
14,25NW,8/8/2017,2,22,15,3,pasm,b,,,0,3,704.079
14,25NW,8/8/2017,2,23,15,2,pasm,b,,,0,2,469.386
14,25NW,8/8/2017,2,24,29,5,heco,g,,,0,5,1173.465
14,25NW,8/8/2017,2,25,18,1,pasm,g,,,0,1,234.693
14,25NW,8/8/2017,3,1,10,1,cadu,b,,,0,1,234.693
14,25NW,8/8/2017,3,2,8,1,cadu,b,,,0,1,234.693
14,25NW,8/8/2017,3,3,5,2,cadu,g,,,0,2,469.386
14,25NW,8/8/2017,3,4,14,2,arpu,b,,,1,,
14,25NW,8/8/2017,3,5,7,3,bogr,b,,,0,3,704.079
14,25NW,8/8/2017,3,6,6,3,bogr,g,,,0,3,704.079
14,25NW,8/8/2017,3,7,10,1,bogr,g,,,0,1,234.693
14,25NW,8/8/2017,3,8,8,2,bogr,g,,,0,2,469.386
14,25NW,8/8/2017,3,9,4,1,bogr,g,,,0,1,234.693
14,25NW,8/8/2017,3,10,6,2,bogr,g,,,0,2,469.386
14,25NW,8/8/2017,3,11,12,2,bogr,b,,,0,2,469.386
14,25NW,8/8/2017,3,12,10,2,bogr,g,,,0,2,469.386
14,25NW,8/8/2017,3,13,24,2,bogr,g,,,0,2,469.386
14,25NW,8/8/2017,3,14,5,2,bogr,g,,,0,2,469.386
14,25NW,8/8/2017,3,15,6,2,bogr,b,,,0,2,469.386
14,25NW,8/8/2017,3,16,5,2,bogr,g,,,0,2,469.386
14,25NW,8/8/2017,3,17,6,3,bogr,g,,,0,3,704.079
14,25NW,8/8/2017,3,18,6,3,bogr,g,,,0,3,704.079
14,25NW,8/8/2017,3,19,6,1,bogr,g,,,0,1,234.693
14,25NW,8/8/2017,3,20,20,2,bogr,g,,,0,2,469.386
14,25NW,8/8/2017,3,21,4,3,bogr,g,,,0,3,704.079
14,25NW,8/8/2017,3,22,6,2,bogr,g,,,0,2,469.386
14,25NW,8/8/2017,3,23,4,2,bogr,g,,,0,2,469.386
14,25NW,8/8/2017,3,24,8,2,bogr,g,,,0,2,469.386
14,25NW,8/8/2017,3,25,3,2,bogr,g,,,0,2,469.386
14,25NW,8/8/2017,4,1,20,7,eref,g,,,1,,
14,25NW,8/8/2017,4,2,3,1,bogr,g,,,0,1,234.693
14,25NW,8/8/2017,4,3,20,1,arpu,b,,,1,,
14,25NW,8/8/2017,4,4,7,2,cadu,g,,,0,2,469.386
14,25NW,8/8/2017,4,5,4,1,bogr,g,,,0,1,234.693
14,25NW,8/8/2017,4,6,3,1,bogr,g,,,0,1,234.693
14,25NW,8/8/2017,4,7,9,3,bogr,g,,,0,3,704.079
14,25NW,8/8/2017,4,8,11,1,bogr,g,,,0,1,234.693
14,25NW,8/8/2017,4,9,7,4,bogr,g,,,0,4,938.772
14,25NW,8/8/2017,4,10,20,2,eref,g,,,1,,
14,25NW,8/8/2017,4,11,5,1,bogr,g,,,0,1,234.693
14,25NW,8/8/2017,4,12,15,3,bogr,g,,,0,3,704.079
14,25NW,8/8/2017,4,13,8,3,bogr,g,,,0,3,704.079
14,25NW,8/8/2017,4,14,13,1,bogr,g,,,0,1,234.693
14,25NW,8/8/2017,4,15,6,2,bogr,g,,,0,2,469.386
14,25NW,8/8/2017,4,16,25,2,bogr,g,,,0,2,469.386
14,25NW,8/8/2017,4,17,13,4,bogr,g,,,0,4,938.772
14,25NW,8/8/2017,4,18,14,1,bogr,g,,,0,1,234.693
14,25NW,8/8/2017,4,19,8,1,eref,g,,,1,,
14,25NW,8/8/2017,4,20,3,1,bogr,g,,,0,1,234.693
14,25NW,8/8/2017,4,21,13,1,bogr,g,,,0,1,234.693
14,25NW,8/8/2017,4,22,8,3,bogr,g,,,0,3,704.079
14,25NW,8/8/2017,4,23,9,2,bogr,b,,,0,2,469.386
14,25NW,8/8/2017,4,24,3,2,bogr,g,,,0,2,469.386
14,25NW,8/8/2017,4,25,4,1,bogr,g,,,0,1,234.693
14,26W,8/8/2017,1,1,12,2,cadu,g,,,0,2,469.386
14,26W,8/8/2017,1,2,26,6,plpa,b,,,0,6,
14,26W,8/8/2017,1,3,26,4,bogr,b,,,0,4,938.772
14,26W,8/8/2017,1,4,10,4,cadu,b,,,0,4,938.772
14,26W,8/8/2017,1,5,7,3,spco,g,,,0,3,704.079
14,26W,8/8/2017,1,6,24,6,thfi,b,,,0,6,1408.158
14,26W,8/8/2017,1,7,14,6,thfi,g,,,0,6,1408.158
14,26W,8/8/2017,1,8,19,4,thfi,g,,,0,4,938.772
14,26W,8/8/2017,1,9,9,3,bogr,g,,,0,3,704.079
14,26W,8/8/2017,1,10,8,4,thfi,g,,,0,4,938.772
14,26W,8/8/2017,1,11,29,5,heco,b,,,0,5,1173.465
14,26W,8/8/2017,1,12,13,4,cadu,b,,,0,4,938.772
14,26W,8/8/2017,1,13,12,2,bogr,g,,,0,2,469.386
14,26W,8/8/2017,1,14,34,4,bogr,g,,,0,4,938.772
14,26W,8/8/2017,1,15,6,4,bogr,g,,,0,4,938.772
14,26W,8/8/2017,1,16,51,30,heco,b,,,0,30,7040.79
14,26W,8/8/2017,1,17,12,10,eref,g,,,1,,
14,26W,8/8/2017,1,18,10,8,oppo,g,,,1,,
14,26W,8/8/2017,1,19,20,8,oppo,b,,,1,,
14,26W,8/8/2017,1,20,8,2,bogr,b,,,0,2,469.386
14,26W,8/8/2017,1,21,14,1,cadu,b,,,0,1,234.693
14,26W,8/8/2017,1,22,32,4,arfr,g,,,1,,
14,26W,8/8/2017,1,23,14,10,spco,b,,,0,10,2346.93
14,26W,8/8/2017,1,24,12,4,bogr,b,,,0,4,938.772
14,26W,8/8/2017,1,25,10,5,spco,b,,,0,5,1173.465
14,26W,8/8/2017,2,1,8,1,bogr,g,,,0,1,234.693
14,26W,8/8/2017,2,2,27,3,pasm,g,,,0,3,704.079
14,26W,8/8/2017,2,3,9,1,bogr,g,,,0,1,234.693
14,26W,8/8/2017,2,4,35,14,pasm,b,,,0,14,3285.702
14,26W,8/8/2017,2,5,28,3,pasm,g,,,0,3,704.079
14,26W,8/8/2017,2,6,27,3,pasm,g,,,0,3,704.079
14,26W,8/8/2017,2,7,25,3,pasm,g,,,0,3,704.079
14,26W,8/8/2017,2,8,27,3,pasm,g,,,0,3,704.079
14,26W,8/8/2017,2,9,27,2,bogr,g,,,0,2,469.386
14,26W,8/8/2017,2,10,59,8,pasm,b,,,0,8,1877.544
14,26W,8/8/2017,2,11,31,5,pasm,g,,,0,5,1173.465
14,26W,8/8/2017,2,12,61,1,pasm,g,,,0,1,234.693
14,26W,8/8/2017,2,13,5,3,spco,g,,,0,3,704.079
14,26W,8/8/2017,2,14,13,4,bogr,g,,,0,4,938.772
14,26W,8/8/2017,2,15,7,3,bogr,g,,,0,3,704.079
14,26W,8/8/2017,2,16,29,4,bogr,b,,,0,4,938.772
14,26W,8/8/2017,2,17,19,1,cadu,b,,,0,1,234.693
14,26W,8/8/2017,2,18,12,3,bogr,g,,,0,3,704.079
14,26W,8/8/2017,2,19,14,4,bogr,g,,,0,4,938.772
14,26W,8/8/2017,2,20,12,1,bogr,g,,,0,1,234.693
14,26W,8/8/2017,2,21,28,5,spco,g,,,0,5,1173.465
14,26W,8/8/2017,2,22,18,3,bogr,g,,,0,3,704.079
