Date,Pasture,Ecosite,Plot,Transect,Distance,High-E,Low-E,Spp-E,High-W,Low-W,Spp-W,Mean High,Mean Low,Screen 1,Screen 2 ,Low 1,Low 2 ,Mean Low Filtered
10/7/2014,7NW,Upland,4,2,18,23,1,BOGR,32,2,EREF,27.5,1.5,0,1,1,,1
10/7/2014,7NW,Upland,4,2,21,36,8,YUGL,90,9,YUGL,63,8.5,1,1,,, 
10/7/2014,7NW,Upland,4,2,24,42,3,BOGR,16,4,BOGR,29,3.5,0,0,3,4,3.5
10/7/2014,7NW,Upland,4,3,3,38,3,BOGR,27,4,BOGR,32.5,3.5,0,0,3,4,3.5
10/7/2014,7NW,Upland,4,3,6,42,5,BOGR,51,4,SPCR,46.5,4.5,0,0,5,4,4.5
10/7/2014,7NW,Upland,4,3,9,7,1,BOGR,20,3,SPCR,13.5,2,0,0,1,3,2
10/7/2014,7NW,Upland,4,3,12,20,3,BOGR,28,5,SPCR,24,4,0,0,3,5,4
10/7/2014,7NW,Upland,4,3,15,12,3,VUOC,30,5,VUOC,21,4,1,1,,, 
10/7/2014,7NW,Upland,4,3,18,22,2,BOGR,21,4,VUOC,21.5,3,0,1,2,,2
10/7/2014,7NW,Upland,4,3,21,12,2,BOGR,10,2,BOGR,11,2,0,0,2,2,2
10/7/2014,7NW,Upland,4,3,24,12,4,VUOC,17,2,BOGR,14.5,3,1,0,,2,2
10/7/2014,7NW,Upland,4,4,3,62,6,OPPO,56,3,THFI,59,4.5,1,0,,3,3
10/7/2014,7NW,Upland,4,4,6,12,3,VUOC,12,2,STCO,12,2.5,1,0,,2,2
10/7/2014,7NW,Upland,4,4,9,14,2,VUOC,18,7,BOGR,16,4.5,1,0,,7,7
10/7/2014,7NW,Upland,4,4,12,74,5,BOGR,22,3,VUOC,48,4,0,1,5,,5
10/7/2014,7NW,Upland,4,4,15,76,4,BOGR,56,4,STCO,66,4,0,0,4,4,4
10/7/2014,7NW,Upland,4,4,18,22,3,ARLO,26,3,THFI,24,3,0,0,3,3,3
10/7/2014,7NW,Upland,4,4,21,24,1,THFI,24,5,THFI,24,3,0,0,1,5,3
10/7/2014,7NW,Upland,4,4,24,21,2,THFI,24,2,BOGR,22.5,2,0,0,2,2,2
10/7/2014,7NW,Salt Flat,5,1,3,31,2,PASM,50,8,BOGR,40.5,5,0,0,2,8,5
10/7/2014,7NW,Salt Flat,5,1,6,24,2,PASM,44,11,ATCA,34,6.5,0,1,2,,2
10/7/2014,7NW,Salt Flat,5,1,9,10,1,PASM,34,5,OPPO,22,3,0,1,1,,1
10/7/2014,7NW,Salt Flat,5,1,12,27,1,PASM,18,1,BOGR,22.5,1,0,0,1,1,1
10/7/2014,7NW,Salt Flat,5,1,15,31,8,PASM,26,3,BOGR,28.5,5.5,0,0,8,3,5.5
10/7/2014,7NW,Salt Flat,5,1,18,28,2,PASM,38,2,PASM,33,2,0,0,2,2,2
10/7/2014,7NW,Salt Flat,5,1,21,40,3,PASM,72,10,STCO,56,6.5,0,0,3,10,6.5
10/7/2014,7NW,Salt Flat,5,1,24,30,2,PASM,82,0,BARE,56,1,0,0,2,0,1
10/7/2014,7NW,Salt Flat,5,2,3,21,2,PASM,31,4,PASM,26,3,0,0,2,4,3
10/7/2014,7NW,Salt Flat,5,2,6,22,3,PASM,16,2,PASM,19,2.5,0,0,3,2,2.5
10/7/2014,7NW,Salt Flat,5,2,9,30,4,PASM,25,4,PASM,27.5,4,0,0,4,4,4
10/7/2014,7NW,Salt Flat,5,2,12,24,2,PASM,29,4,ATCA,26.5,3,0,1,2,,2
10/7/2014,7NW,Salt Flat,5,2,15,20,1,PASM,25,5,PASM,22.5,3,0,0,1,5,3
10/7/2014,7NW,Salt Flat,5,2,18,22,5,PASM,10,0,BARE,16,2.5,0,0,5,0,2.5
10/7/2014,7NW,Salt Flat,5,2,21,27,4,PASM,23,4,PASM,25,4,0,0,4,4,4
10/7/2014,7NW,Salt Flat,5,2,24,32,1,PASM,42,5,PASM,37,3,0,0,1,5,3
10/7/2014,7NW,Salt Flat,5,3,3,44,3,PASM,42,11,PASM,43,7,0,0,3,11,7
10/7/2014,7NW,Salt Flat,5,3,6,38,4,LIT,18,1,BOGR,28,2.5,0,0,4,1,2.5
10/7/2014,7NW,Salt Flat,5,3,9,25,3,BOGR,53,2,BOGR,39,2.5,0,0,3,2,2.5
10/7/2014,7NW,Salt Flat,5,3,12,31,4,BOGR,29,2,BOGR,30,3,0,0,4,2,3
10/7/2014,7NW,Salt Flat,5,3,15,31,3,BOGR,34,5,ARLO,32.5,4,0,0,3,5,4
10/7/2014,7NW,Salt Flat,5,3,18,42,3,BOGR,40,4,BOGR,41,3.5,0,0,3,4,3.5
10/7/2014,7NW,Salt Flat,5,3,21,19,3,BOGR,22,6,BOGR,20.5,4.5,0,0,3,6,4.5
10/7/2014,7NW,Salt Flat,5,3,24,29,3,VUOC,14,4,VUOC,21.5,3.5,1,1,,, 
10/7/2014,7NW,Salt Flat,5,4,3,31,2,PASM,8,2,PASM,19.5,2,0,0,2,2,2
10/7/2014,7NW,Salt Flat,5,4,6,11,3,PASM,21,2,PASM,16,2.5,0,0,3,2,2.5
10/7/2014,7NW,Salt Flat,5,4,9,29,6,ATCA,23,3,BOGR,26,4.5,1,0,,3,3
10/7/2014,7NW,Salt Flat,5,4,12,22,3,PASM,8,1,BOGR,15,2,0,0,3,1,2
10/7/2014,7NW,Salt Flat,5,4,15,44,39,ATCA,4,1,BOGR,24,20,1,0,,1,1
10/7/2014,7NW,Salt Flat,5,4,18,24,1,PASM,9,3,PASM,16.5,2,0,0,1,3,2
10/7/2014,7NW,Salt Flat,5,4,21,21,2,PASM,31,3,BOGR,26,2.5,0,0,2,3,2.5
10/7/2014,7NW,Salt Flat,5,4,24,15,1,BOGR,39,3,PASM,27,2,0,0,1,3,2
10/8/2014,7NW,Salt Flat,6,1,3,24,2,PASM,24,5,ARLO,24,3.5,0,0,2,5,3.5
10/8/2014,7NW,Salt Flat,6,1,6,34,1,BOGR,31,3,BOGR,32.5,2,0,0,1,3,2
10/8/2014,7NW,Salt Flat,6,1,9,50,0,BARE,38,2,ATCA,44,1,0,1,0,,0
10/8/2014,7NW,Salt Flat,6,1,12,46,2,PASM,28,6,BOGR,37,4,0,0,2,6,4
10/8/2014,7NW,Salt Flat,6,1,15,45,2,PASM,34,1,PASM,39.5,1.5,0,0,2,1,1.5
10/8/2014,7NW,Salt Flat,6,1,18,50,3,PASM,38,4,BOGR,44,3.5,0,0,3,4,3.5
10/8/2014,7NW,Salt Flat,6,1,21,38,4,OPPO,21,6,BOGR,29.5,5,1,0,,6,6
10/8/2014,7NW,Salt Flat,6,1,24,26,3,BOGR,24,2,BOGR,25,2.5,0,0,3,2,2.5
10/8/2014,7NW,Salt Flat,6,2,3,42,5,PASM,34,8,PASM,38,6.5,0,0,5,8,6.5
10/8/2014,7NW,Salt Flat,6,2,6,48,9,PASM,39,2,BOGR,43.5,5.5,0,0,9,2,5.5
10/8/2014,7NW,Salt Flat,6,2,9,27,6,PASM,24,3,BOGR,25.5,4.5,0,0,6,3,4.5
10/8/2014,7NW,Salt Flat,6,2,12,18,5,BOGR,28,3,BOGR,23,4,0,0,5,3,4
10/8/2014,7NW,Salt Flat,6,2,15,27,7,BOGR,31,7,ATCA,29,7,0,1,7,,7
10/8/2014,7NW,Salt Flat,6,2,18,26,2,BOGR,24,2,BOGR,25,2,0,0,2,2,2
10/8/2014,7NW,Salt Flat,6,2,21,36,3,BOGR,34,2,BOGR,35,2.5,0,0,3,2,2.5
10/8/2014,7NW,Salt Flat,6,2,24,31,3,OPPO,26,3,BOGR,28.5,3,1,0,,3,3
10/8/2014,7NW,Salt Flat,6,3,3,32,2,BOGR,32,1,DUNG,32,1.5,0,0,2,1,1.5
10/8/2014,7NW,Salt Flat,6,3,6,34,3,BOGR,21,3,BOGR,27.5,3,0,0,3,3,3
10/8/2014,7NW,Salt Flat,6,3,9,38,2,PASM,38,2,BOGR,38,2,0,0,2,2,2
10/8/2014,7NW,Salt Flat,6,3,12,5,1,BOGR,9,1,BOGR,7,1,0,0,1,1,1
10/8/2014,7NW,Salt Flat,6,3,15,19,2,BOGR,18,2,PASM,18.5,2,0,0,2,2,2
10/8/2014,7NW,Salt Flat,6,3,18,3,1,BOGR,3,1,BOGR,3,1,0,0,1,1,1
10/8/2014,7NW,Salt Flat,6,3,21,15,3,PASM,12,2,BOGR,13.5,2.5,0,0,3,2,2.5
10/8/2014,7NW,Salt Flat,6,3,24,7,2,BOGR,13,2,BOGR,10,2,0,0,2,2,2
10/8/2014,7NW,Salt Flat,6,4,3,27,4,PASM,21,2,BOGR,24,3,0,0,4,2,3
10/8/2014,7NW,Salt Flat,6,4,6,29,7,PASM,30,2,PASM,29.5,4.5,0,0,7,2,4.5
10/8/2014,7NW,Salt Flat,6,4,9,14,4,ARFR,32,3,PASM,23,3.5,1,0,,3,3
10/8/2014,7NW,Salt Flat,6,4,12,39,7,PASM,12,3,BOGR,25.5,5,0,0,7,3,5
10/8/2014,7NW,Salt Flat,6,4,15,46,9,SPAI,28,9,BOGR,37,9,0,0,9,9,9
10/8/2014,7NW,Salt Flat,6,4,18,20,4,PASM,32,2,BOGR,26,3,0,0,4,2,3
10/8/2014,7NW,Salt Flat,6,4,21,34,5,SPAI,44,2,PASM,39,3.5,0,0,5,2,3.5
10/8/2014,7NW,Salt Flat,6,4,24,40,4,PASM,38,3,PASM,39,3.5,0,0,4,3,3.5
10/9/2014,7SE,Upland,1,1,3,19,3,VUOC,5,2,BOGR,12,2.5,1,0,,2,2
10/9/2014,7SE,Upland,1,1,6,29,2,BOGR,19,1,VUOC,24,1.5,0,1,2,,2
10/9/2014,7SE,Upland,1,1,9,6,1,BOGR,12,2,BOGR,9,1.5,0,0,1,2,1.5
10/9/2014,7SE,Upland,1,1,12,3,1,BOGR,4,1,BOGR,3.5,1,0,0,1,1,1
10/9/2014,7SE,Upland,1,1,15,6,2,BOGR,5,1,BOGR,5.5,1.5,0,0,2,1,1.5
10/9/2014,7SE,Upland,1,1,18,13,2,CRMI,4,1,CRMI,8.5,1.5,0,0,2,1,1.5
10/9/2014,7SE,Upland,1,1,21,17,1,VUOC,7,1,VUOC,12,1,1,1,,, 
10/9/2014,7SE,Upland,1,1,24,20,3,BOGR,4,1,BOGR,12,2,0,0,3,1,2
10/9/2014,7SE,Upland,1,2,3,12,5,CRMI,20,5,BOGR,16,5,0,0,5,5,5
10/9/2014,7SE,Upland,1,2,6,49,2,BOGR,26,4,BOGR,37.5,3,0,0,2,4,3
10/9/2014,7SE,Upland,1,2,9,62,6,STCO,35,3,BOGR,48.5,4.5,0,0,6,3,4.5
10/9/2014,7SE,Upland,1,2,12,10,6,OPPO,12,5,OPPO,11,5.5,1,1,,,
10/9/2014,7SE,Upland,1,2,15,14,4,BOGR,16,2,BOGR,15,3,0,0,4,2,3
10/9/2014,7SE,Upland,1,2,18,13,1,BOGR,11,1,BOGR,12,1,0,0,1,1,1
10/9/2014,7SE,Upland,1,2,21,15,1,BOGR,20,6,BOGR,17.5,3.5,0,0,1,6,3.5
10/9/2014,7SE,Upland,1,2,24,4,1,BOGR,2,1,BOGR,3,1,0,0,1,1,1
10/9/2014,7SE,Upland,1,3,3,3,2,BOGR,3,2,BOGR,3,2,0,0,2,2,2
10/9/2014,7SE,Upland,1,3,6,19,5,BOGR,3,2,BOGR,11,3.5,0,0,5,2,3.5
10/9/2014,7SE,Upland,1,3,9,9,5,BOGR,11,4,BOGR,10,4.5,0,0,5,4,4.5
10/9/2014,7SE,Upland,1,3,12,3,2,BOGR,11,3,BOGR,7,2.5,0,0,2,3,2.5
10/9/2014,7SE,Upland,1,3,15,36,18,STCO,16,1,PHHO,26,9.5,0,0,18,1,9.5
10/9/2014,7SE,Upland,1,3,18,4,3,CAEL,10,3,BOGR,7,3,0,0,3,3,3
10/9/2014,7SE,Upland,1,3,21,3,2,BOGR,14,8,EREF,8.5,5,0,1,2,,2
10/9/2014,7SE,Upland,1,3,24,3,2,BOGR,1,0,BARE,2,1,0,0,2,0,1
10/9/2014,7SE,Upland,1,4,3,9,5,VUOC,11,3,BOGR,10,4,1,0,,3,3
10/9/2014,7SE,Upland,1,4,6,52,2,BOGR,26,3,BOGR,39,2.5,0,0,2,3,2.5
10/9/2014,7SE,Upland,1,4,9,15,1,OPPO,21,1,BOGR,18,1,1,0,,1,1
10/9/2014,7SE,Upland,1,4,12,17,1,BOGR,20,3,BOGR,18.5,2,0,0,1,3,2
10/9/2014,7SE,Upland,1,4,15,4,1,BOGR,12,9,VUOC,8,5,0,1,1,,1
10/9/2014,7SE,Upland,1,4,18,2,1,BOGR,4,1,BOGR,3,1,0,0,1,1,1
10/9/2014,7SE,Upland,1,4,21,4,1,BOGR,4,1,BOGR,4,1,0,0,1,1,1
10/9/2014,7SE,Upland,1,4,24,14,3,CRMI,3,1,BOGR,8.5,2,0,0,3,1,2
10/9/2014,7SE,Upland,2,1,3,14,2,BOGR,4,3,OPPO,9,2.5,0,1,2,,2
10/9/2014,7SE,Upland,2,1,6,14,1,EREF,19,1,BOGR,16.5,1,1,0,,1,1
10/9/2014,7SE,Upland,2,1,9,20,2,BOGR,11,2,BOGR,15.5,2,0,0,2,2,2
10/9/2014,7SE,Upland,2,1,12,14,2,CRMI,26,2,BOGR,20,2,0,0,2,2,2
10/9/2014,7SE,Upland,2,1,15,11,4,BOGR,14,1,BOGR,12.5,2.5,0,0,4,1,2.5
10/9/2014,7SE,Upland,2,1,18,22,2,BOGR,52,2,EREF,37,2,0,1,2,,2
10/9/2014,7SE,Upland,2,1,21,20,2,BOGR,14,1,BOGR,17,1.5,0,0,2,1,1.5
10/9/2014,7SE,Upland,2,1,24,41,3,CRMI,49,4,BOGR,45,3.5,0,0,3,4,3.5
10/9/2014,7SE,Upland,2,2,3,13,2,BOGR,8,1,VUOC,10.5,1.5,0,1,2,,2
10/9/2014,7SE,Upland,2,2,6,18,2,BOGR,3,1,BOGR,10.5,1.5,0,0,2,1,1.5
10/9/2014,7SE,Upland,2,2,9,31,1,BOGR,15,2,BOGR,23,1.5,0,0,1,2,1.5
10/9/2014,7SE,Upland,2,2,12,34,2,CRMI,18,1,BOGR,26,1.5,0,0,2,1,1.5
10/9/2014,7SE,Upland,2,2,15,28,1,BOGR,31,3,PASM,29.5,2,0,0,1,3,2
10/9/2014,7SE,Upland,2,2,18,22,3,BOGR,9,2,BOGR,15.5,2.5,0,0,3,2,2.5
10/9/2014,7SE,Upland,2,2,21,15,1,BOGR,11,4,BOGR,13,2.5,0,0,1,4,2.5
10/9/2014,7SE,Upland,2,2,24,4,1,BOGR,18,2,BOGR,11,1.5,0,0,1,2,1.5
10/9/2014,7SE,Upland,2,3,3,18,2,BOGR,8,4,BOGR,13,3,0,0,2,4,3
10/9/2014,7SE,Upland,2,3,6,14,4,BOGR,12,3,BOGR,13,3.5,0,0,4,3,3.5
10/9/2014,7SE,Upland,2,3,9,3,2,BOGR,11,3,BOGR,7,2.5,0,0,2,3,2.5
10/9/2014,7SE,Upland,2,3,12,13,4,BOGR,6,4,BOGR,9.5,4,0,0,4,4,4
10/9/2014,7SE,Upland,2,3,15,20,4,BOGR,14,4,BOGR,17,4,0,0,4,4,4
10/9/2014,7SE,Upland,2,3,18,3,2,BOGR,3,2,BOGR,3,2,0,0,2,2,2
10/9/2014,7SE,Upland,2,3,21,5,1,BOGR,16,2,BOGR,10.5,1.5,0,0,1,2,1.5
10/9/2014,7SE,Upland,2,3,24,4,3,OPPO,18,4,BOGR,11,3.5,1,0,,4,4
10/9/2014,7SE,Upland,2,4,3,11,5,BOGR,11,2,BOGR,11,3.5,0,0,5,2,3.5
10/9/2014,7SE,Upland,2,4,6,22,2,BOGR,10,4,BOGR,16,3,0,0,2,4,3
10/9/2014,7SE,Upland,2,4,9,18,1,BOGR,12,2,VUOC,15,1.5,0,1,1,,1
10/9/2014,7SE,Upland,2,4,12,21,2,VUOC,19,6,OPPO,20,4,1,1,,, 
10/9/2014,7SE,Upland,2,4,15,6,2,BOGR,28,2,VUOC,17,2,0,1,2,,2
10/9/2014,7SE,Upland,2,4,18,39,4,VUOC,18,3,BOGR,28.5,3.5,1,0,,3,3
10/9/2014,7SE,Upland,2,4,21,26,4,BOGR,16,5,VUOC,21,4.5,0,1,4,,4
10/9/2014,7SE,Upland,2,4,24,21,1,BOGR,32,4,VUOC,26.5,2.5,0,1,1,,1
10/9/2014,7SE,Upland,3,1,3,20,2,CRMI,14,3,VUOC,17,2.5,0,1,2,,2
10/9/2014,7SE,Upland,3,1,6,14,2,CRMI,26,3,BOGR,20,2.5,0,0,2,3,2.5
10/9/2014,7SE,Upland,3,1,9,49,3,PASM,32,1,BOGR,40.5,2,0,0,3,1,2
10/9/2014,7SE,Upland,3,1,12,43,3,BOGR,32,2,BOGR,37.5,2.5,0,0,3,2,2.5
10/9/2014,7SE,Upland,3,1,15,7,1,BOGR,12,2,BOGR,9.5,1.5,0,0,1,2,1.5
10/9/2014,7SE,Upland,3,1,18,15,2,BOGR,52,1,BOGR,33.5,1.5,0,0,2,1,1.5
10/9/2014,7SE,Upland,3,1,21,41,2,PASM,25,3,BOGR,33,2.5,0,0,2,3,2.5
10/9/2014,7SE,Upland,3,1,24,11,1,VUOC,19,1,BOGR,15,1,1,0,,1,1
10/9/2014,7SE,Upland,3,2,3,34,4,OPPO,14,4,VUOC,24,4,1,1,,, 
10/9/2014,7SE,Upland,3,2,6,20,5,BOGR,20,1,BOGR,20,3,0,0,5,1,3
10/9/2014,7SE,Upland,3,2,9,11,3,BOGR,27,5,BOGR,19,4,0,0,3,5,4
10/9/2014,7SE,Upland,3,2,12,23,2,BOGR,41,3,BOGR,32,2.5,0,0,2,3,2.5
10/9/2014,7SE,Upland,3,2,15,21,4,VUOC,4,1,BOGR,12.5,2.5,1,0,,1,1
10/9/2014,7SE,Upland,3,2,18,25,2,BOGR,9,1,BOGR,17,1.5,0,0,2,1,1.5
10/9/2014,7SE,Upland,3,2,21,21,3,BOGR,22,2,VUOC,21.5,2.5,0,1,3,,3
10/9/2014,7SE,Upland,3,2,24,15,3,VUOC,18,2,BOGR,16.5,2.5,1,0,,2,2
10/9/2014,7SE,Upland,3,3,3,16,2,BOGR,11,3,BOGR,13.5,2.5,0,0,2,3,2.5
10/9/2014,7SE,Upland,3,3,6,3,2,BOGR,6,3,BOGR,4.5,2.5,0,0,2,3,2.5
10/9/2014,7SE,Upland,3,3,9,16,4,BOGR,26,10,OPPO,21,7,0,1,4,,4
10/9/2014,7SE,Upland,3,3,12,16,4,BOGR,3,2,BOGR,9.5,3,0,0,4,2,3
10/9/2014,7SE,Upland,3,3,15,11,3,BOGR,11,2,BOGR,11,2.5,0,0,3,2,2.5
10/9/2014,7SE,Upland,3,3,18,12,4,BOGR,19,3,BOGR,15.5,3.5,0,0,4,3,3.5
10/9/2014,7SE,Upland,3,3,21,16,3,BOGR,12,2,BOGR,14,2.5,0,0,3,2,2.5
10/9/2014,7SE,Upland,3,3,24,4,2,BOGR,10,2,BOGR,7,2,0,0,2,2,2
10/9/2014,7SE,Upland,3,4,3,4,1,BOGR,12,2,BOGR,8,1.5,0,0,1,2,1.5
10/9/2014,7SE,Upland,3,4,6,28,2,BOGR,16,4,OPPO,22,3,0,1,2,,2
10/9/2014,7SE,Upland,3,4,9,44,4,PASM,35,1,PASM,39.5,2.5,0,0,4,1,2.5
10/9/2014,7SE,Upland,3,4,12,46,3,PASM,30,3,BOGR,38,3,0,0,3,3,3
10/9/2014,7SE,Upland,3,4,15,17,1,BOGR,3,1,BOGR,10,1,0,0,1,1,1
10/9/2014,7SE,Upland,3,4,18,24,3,BOGR,32,3,VUOC,28,3,0,1,3,,3
10/9/2014,7SE,Upland,3,4,21,15,1,BOGR,7,1,VUOC,11,1,0,1,1,,1
10/9/2014,7SE,Upland,3,4,24,23,2,VUOC,28,2,VUOC,25.5,2,1,1,,, 
10/9/2014,7SE,Upland,4,1,3,11,1,BOGR,16,1,BOGR,13.5,1,0,0,1,1,1
10/9/2014,7SE,Upland,4,1,6,14,10,VUOC,16,3,BOGR,15,6.5,1,0,,3,3
10/9/2014,7SE,Upland,4,1,9,11,1,BOGR,10,2,BOGR,10.5,1.5,0,0,1,2,1.5
10/9/2014,7SE,Upland,4,1,12,11,4,BOGR,18,1,CRMI,14.5,2.5,0,0,4,1,2.5
10/9/2014,7SE,Upland,4,1,15,19,3,BOGR,9,1,VUOC,14,2,0,1,3,,3
10/9/2014,7SE,Upland,4,1,18,13,1,BOGR,19,2,VUOC,16,1.5,0,1,1,,1
10/9/2014,7SE,Upland,4,1,21,19,2,BOGR,25,2,BOGR,22,2,0,0,2,2,2
10/9/2014,7SE,Upland,4,1,24,21,6,BOGR,33,3,BOGR,27,4.5,0,0,6,3,4.5
10/9/2014,7SE,Upland,4,2,3,18,2,BOGR,23,2,VUOC,20.5,2,0,1,2,,2
10/9/2014,7SE,Upland,4,2,6,44,1,BOGR,26,3,ARLO,35,2,0,0,1,3,2
10/9/2014,7SE,Upland,4,2,9,12,2,BOGR,14,3,BOGR,13,2.5,0,0,2,3,2.5
10/9/2014,7SE,Upland,4,2,12,15,1,BOGR,18,1,BOGR,16.5,1,0,0,1,1,1
10/9/2014,7SE,Upland,4,2,15,23,1,BOGR,26,1,BOGR,24.5,1,0,0,1,1,1
10/9/2014,7SE,Upland,4,2,18,19,1,CRMI,31,3,BOGR,25,2,0,0,1,3,2
10/9/2014,7SE,Upland,4,2,21,34,2,BOGR,18,1,EREF,26,1.5,0,1,2,,2
10/9/2014,7SE,Upland,4,2,24,42,4,OPPO,49,3,OPPO,45.5,3.5,1,1,,,
10/9/2014,7SE,Upland,4,3,3,39,4,BOGR,42,2,BOGR,40.5,3,0,0,4,2,3
10/9/2014,7SE,Upland,4,3,6,13,3,OPPO,43,4,ARLO,28,3.5,1,0,,4,4
10/9/2014,7SE,Upland,4,3,9,18,2,BOGR,8,2,BOGR,13,2,0,0,2,2,2
10/9/2014,7SE,Upland,4,3,12,30,3,BOGR,22,3,STCO,26,3,0,0,3,3,3
10/9/2014,7SE,Upland,4,3,15,36,6,STCO,64,8,STCO,50,7,0,0,6,8,7
10/9/2014,7SE,Upland,4,3,18,19,2,BOGR,54,4,BOGR,36.5,3,0,0,2,4,3
10/9/2014,7SE,Upland,4,3,21,18,3,BOGR,23,3,BOGR,20.5,3,0,0,3,3,3
10/9/2014,7SE,Upland,4,3,24,9,4,BOGR,21,4,BOGR,15,4,0,0,4,4,4
10/9/2014,7SE,Upland,4,4,3,42,12,BOGR,32,21,STCO,37,16.5,0,0,12,21,16.5
10/9/2014,7SE,Upland,4,4,6,53,12,STCO,41,12,STCO,47,12,0,0,12,12,12
10/9/2014,7SE,Upland,4,4,9,43,23,STCO,32,4,BOGR,37.5,13.5,0,0,23,4,13.5
10/9/2014,7SE,Upland,4,4,12,49,21,STCO,67,29,STCO,58,25,0,0,21,29,25
10/9/2014,7SE,Upland,4,4,15,20,8,BOGR,10,4,OPPO,15,6,0,1,8,,8
10/9/2014,7SE,Upland,4,4,18,29,16,STCO,22,18,STCO,25.5,17,0,0,16,18,17
10/9/2014,7SE,Upland,4,4,21,51,36,STCO,47,26,STCO,49,31,0,0,36,26,31
10/9/2014,7SE,Upland,4,4,24,31,16,STCO,51,29,STCO,41,22.5,0,0,16,29,22.5
10/9/2014,7SE,Salt Flat,5,1,3,52,18,STCO,41,16,STCO,46.5,17,0,0,18,16,17
10/9/2014,7SE,Salt Flat,5,1,6,46,19,STCO,24,12,STCO,35,15.5,0,0,19,12,15.5
10/9/2014,7SE,Salt Flat,5,1,9,56,12,STCO,32,14,STCO,44,13,0,0,12,14,13
10/9/2014,7SE,Salt Flat,5,1,12,62,21,STCO,38,16,STCO,50,18.5,0,0,21,16,18.5
10/9/2014,7SE,Salt Flat,5,1,15,53,19,STCO,53,32,STCO,53,25.5,0,0,19,32,25.5
10/9/2014,7SE,Salt Flat,5,1,18,63,14,STCO,79,21,STCO,71,17.5,0,0,14,21,17.5
10/9/2014,7SE,Salt Flat,5,1,21,39,12,STCO,42,27,STCO,40.5,19.5,0,0,12,27,19.5
10/9/2014,7SE,Salt Flat,5,1,24,36,16,STCO,43,19,STCO,39.5,17.5,0,0,16,19,17.5
10/9/2014,7SE,Salt Flat,5,2,3,52,13,EREF,25,2,BOGR,38.5,7.5,1,0,,2,2
10/9/2014,7SE,Salt Flat,5,2,6,53,12,PASM,40,12,VUOC,46.5,12,0,1,12,,12
10/9/2014,7SE,Salt Flat,5,2,9,36,16,ATCA,63,19,ATCA,49.5,17.5,1,1,,,
10/9/2014,7SE,Salt Flat,5,2,12,32,21,VUOC,56,12,PASM,44,16.5,1,0,,12,12
10/9/2014,7SE,Salt Flat,5,2,15,53,21,PASM,44,21,SPCR,48.5,21,0,0,21,21,21
10/9/2014,7SE,Salt Flat,5,2,18,26,10,EREF,26,5,BOGR,26,7.5,1,0,,5,5
10/9/2014,7SE,Salt Flat,5,2,21,22,11,CAEL,12,8,HASP,17,9.5,0,0,11,8,9.5
10/9/2014,7SE,Salt Flat,5,2,24,43,12,PASM,36,8,EREF,39.5,10,0,1,12,,12
10/9/2014,7SE,Salt Flat,5,3,3,52,22,ATCA,17,0,BARE,34.5,11,1,0,,0,0
10/9/2014,7SE,Salt Flat,5,3,6,43,11,ATCA,21,5,ATCA,32,8,1,1,,,
10/9/2014,7SE,Salt Flat,5,3,9,31,1,BOGR,32,2,BOGR,31.5,1.5,0,0,1,2,1.5
10/9/2014,7SE,Salt Flat,5,3,12,31,2,OPPO,18,1,OPPO,24.5,1.5,1,1,,,
10/9/2014,7SE,Salt Flat,5,3,15,31,6,ATCA,35,4,BOGR,33,5,1,0,,4,4
10/9/2014,7SE,Salt Flat,5,3,18,32,5,BOGR,34,5,BOGR,33,5,0,0,5,5,5
10/9/2014,7SE,Salt Flat,5,3,21,24,5,BOGR,26,2,BOGR,25,3.5,0,0,5,2,3.5
10/9/2014,7SE,Salt Flat,5,3,24,31,3,DISP,21,1,BOGR,26,2,0,0,3,1,2
10/9/2014,7SE,Salt Flat,5,4,3,40,5,PASM,41,7,DISP,40.5,6,0,0,5,7,6
10/9/2014,7SE,Salt Flat,5,4,6,37,4,PASM,5,3,BOGR,21,3.5,0,0,4,3,3.5
10/9/2014,7SE,Salt Flat,5,4,9,33,4,PASM,21,2,BOGR,27,3,0,0,4,2,3
10/9/2014,7SE,Salt Flat,5,4,12,32,5,BOGR,30,7,BOGR,31,6,0,0,5,7,6
10/9/2014,7SE,Salt Flat,5,4,15,28,2,PASM,36,2,BOGR,32,2,0,0,2,2,2
10/9/2014,7SE,Salt Flat,5,4,18,22,3,BOGR,38,5,PASM,30,4,0,0,3,5,4
10/9/2014,7SE,Salt Flat,5,4,21,12,2,BOGR,40,3,PASM,26,2.5,0,0,2,3,2.5
10/9/2014,7SE,Salt Flat,5,4,24,31,3,DISP,31,2,PASM,31,2.5,0,0,3,2,2.5
10/8/2014,7SE,Salt Flat,6,1,3,44,9,BOGR,32,4,PASM,38,6.5,0,0,9,4,6.5
10/8/2014,7SE,Salt Flat,6,1,6,30,8,DISP,36,4,DISP,33,6,0,0,8,4,6
10/8/2014,7SE,Salt Flat,6,1,9,42,5,DISP,30,4,BOGR,36,4.5,0,0,5,4,4.5
10/8/2014,7SE,Salt Flat,6,1,12,33,8,DISP,24,7,DISP,28.5,7.5,0,0,8,7,7.5
10/8/2014,7SE,Salt Flat,6,1,15,25,5,PASM,34,3,ATCA,29.5,4,0,1,5,,5
10/8/2014,7SE,Salt Flat,6,1,18,8,1,BOGR,18,2,DISP,13,1.5,0,0,1,2,1.5
