ID,Year,SamplingDate,Season,Pasture,Plot,Transect,Distance,High East,Low East,Spp East,High West,Low West,Spp West,MeanHigh,MeanLow
,2020,10/8/2020,Fall,7NW,2,4,6,4,0,BARE,2,1,BOGR,3,0.5
,2020,10/8/2020,Fall,7NW,2,4,9,0,0,BARE,4,0,BOGR,2,0
,2020,10/8/2020,Fall,7NW,2,4,12,8,0,HECO,2,1,BOGR,5,0.5
,2020,10/8/2020,Fall,7NW,2,4,15,4,1,BOGR,5,1,BOGR,4.5,1
,2020,10/8/2020,Fall,7NW,2,4,18,4,1,BOGR,2,1,ELEL,3,1
,2020,10/8/2020,Fall,7NW,2,4,21,4,2,BOGR,4,1,BOGR,4,1.5
,2020,10/8/2020,Fall,7NW,2,4,24,13,1,ELEL,1,0,CADU,7,0.5
,2020,10/8/2020,Fall,7NW,3,1,3,25,1,PASM,22,5,OPPO,23.5,3
,2020,10/8/2020,Fall,7NW,3,1,6,1,1,PASM,18,1,PASM,9.5,1
,2020,10/8/2020,Fall,7NW,3,1,9,21,1,PASM,17,3,EREF,19,2
,2020,10/8/2020,Fall,7NW,3,1,12,21,1,EREF,16,2,PASM,18.5,1.5
,2020,10/8/2020,Fall,7NW,3,1,15,16,1,PASM,18,1,PASM,17,1
,2020,10/8/2020,Fall,7NW,3,1,18,16,1,PASM,16,1,PASM,16,1
,2020,10/8/2020,Fall,7NW,3,1,21,17,1,PASM,22,0,PASM,19.5,0.5
,2020,10/8/2020,Fall,7NW,3,1,24,2,0,BOGR,4,1,BOGR,3,0.5
,2020,10/8/2020,Fall,7NW,3,2,3,8,3,OPPO,14,4,OPPO,11,3.5
,2020,10/8/2020,Fall,7NW,3,2,6,4,1,BOGR,7,1,BOGR,5.5,1
,2020,10/8/2020,Fall,7NW,3,2,9,2,1,BOGR,4,0,EREF,3,0.5
,2020,10/8/2020,Fall,7NW,3,2,12,4,1,BOGR,2,0,SPCO,3,0.5
,2020,10/8/2020,Fall,7NW,3,2,15,12,1,HECO,6,1,HECO,9,1
,2020,10/8/2020,Fall,7NW,3,2,18,8,1,EUGL,5,0,BOGR,6.5,0.5
,2020,10/8/2020,Fall,7NW,3,2,21,12,0,EREF,18,5,EREF,15,2.5
,2020,10/8/2020,Fall,7NW,3,2,24,20,5,HECO,17,3,ARPU,18.5,4
,2020,10/8/2020,Fall,7NW,3,3,3,11,1,EREF,20,2,OPPO,15.5,1.5
,2020,10/8/2020,Fall,7NW,3,3,6,12,1,HECO,5,1,BOGR,8.5,1
,2020,10/8/2020,Fall,7NW,3,3,9,25,1,PASM,16,1,PASM,20.5,1
,2020,10/8/2020,Fall,7NW,3,3,12,26,7,PASM,20,1,PASM,23,4
,2020,10/8/2020,Fall,7NW,3,3,15,11,1,PASM,16,1,PASM,13.5,1
,2020,10/8/2020,Fall,7NW,3,3,18,16,2,EREF,20,2,PASM,18,2
,2020,10/8/2020,Fall,7NW,3,3,21,18,0,PASM,14,2,PASM,16,1
,2020,10/8/2020,Fall,7NW,3,3,24,14,1,PASM,18,3,EREF,16,2
,2020,10/8/2020,Fall,7NW,3,4,3,2,0,BOGR,2,0,BOGR,2,0
,2020,10/8/2020,Fall,7NW,3,4,6,3,1,BOGR,3,1,BOGR,3,1
,2020,10/8/2020,Fall,7NW,3,4,9,5,1,BOGR,4,1,BOGR,4.5,1
,2020,10/8/2020,Fall,7NW,3,4,12,6,1,BOGR,3,1,BOGR,4.5,1
,2020,10/8/2020,Fall,7NW,3,4,15,3,1,BOGR,2,1,OPPO,2.5,1
,2020,10/8/2020,Fall,7NW,3,4,18,14,1,PASM,5,1,BOGR,9.5,1
,2020,10/8/2020,Fall,7NW,3,4,21,11,0,PASM,10,1,PASM,10.5,0.5
,2020,10/8/2020,Fall,7NW,3,4,24,21,3,ATCA,21,4,PASM,21,3.5
,2020,10/8/2020,Fall,7NW,4,1,3,8,0,BOGR,2,1,BOGR,5,0.5
,2020,10/8/2020,Fall,7NW,4,1,6,3,2,BOGR,8,1,BOGR,5.5,1.5
,2020,10/8/2020,Fall,7NW,4,1,9,4,1,BOGR,13,1,HECO,8.5,1
,2020,10/8/2020,Fall,7NW,4,1,12,2,1,BOGR,4,1,BOGR,3,1
,2020,10/8/2020,Fall,7NW,4,1,15,4,0,BOGR,4,1,BOGR,4,0.5
,2020,10/8/2020,Fall,7NW,4,1,18,4,0,BOGR,3,1,BOGR,3.5,0.5
,2020,10/8/2020,Fall,7NW,4,1,21,5,1,BOGR,7,1,BOGR,6,1
,2020,10/8/2020,Fall,7NW,4,1,24,6,1,BOGR,6,1,BOGR,6,1
,2020,10/8/2020,Fall,7NW,4,2,3,13,2,OPPO,7,2,BOGR,10,2
,2020,10/8/2020,Fall,7NW,4,2,6,3,0,BARE,4,1,BOGR,3.5,0.5
,2020,10/8/2020,Fall,7NW,4,2,9,14,1,EREF,4,1,OPPO,9,1
,2020,10/8/2020,Fall,7NW,4,2,12,5,1,HECO,6,1,BOGR,5.5,1
,2020,10/8/2020,Fall,7NW,4,2,15,5,1,HECO,5,1,CADU,5,1
,2020,10/8/2020,Fall,7NW,4,2,18,8,1,CADU,4,1,CADU,6,1
,2020,10/8/2020,Fall,7NW,4,2,21,8,1,EREF,5,1,BOGR,6.5,1
,2020,10/8/2020,Fall,7NW,4,2,24,7,0,CADU,9,1,BOGR,8,0.5
,2020,10/8/2020,Fall,7NW,4,3,3,8,1,BOGR,10,2,BOGR,9,1.5
,2020,10/8/2020,Fall,7NW,4,3,6,4,1,BOGR,6,1,CADU,5,1
,2020,10/8/2020,Fall,7NW,4,3,9,4,1,CADU,5,1,BOGR,4.5,1
,2020,10/8/2020,Fall,7NW,4,3,12,4,1,OPPO,4,1,CADU,4,1
,2020,10/8/2020,Fall,7NW,4,3,15,4,1,BOGR,8,5,OPPO,6,3
,2020,10/8/2020,Fall,7NW,4,3,18,4,1,BOGR,5,1,BOGR,4.5,1
,2020,10/8/2020,Fall,7NW,4,3,21,4,2,BOGR,8,1,BOGR,6,1.5
,2020,10/8/2020,Fall,7NW,4,3,24,6,1,BOGR,6,1,BOGR,6,1
,2020,10/8/2020,Fall,7NW,4,4,3,1,2,HECO,12,2,BOGR,6.5,2
,2020,10/8/2020,Fall,7NW,4,4,6,8,1,CADU,6,1,OPPO,7,1
,2020,10/8/2020,Fall,7NW,4,4,9,19,1,EREF,4,1,HECO,11.5,1
,2020,10/8/2020,Fall,7NW,4,4,12,4,2,BOGR,5,1,CADU,4.5,1.5
,2020,10/8/2020,Fall,7NW,4,4,15,10,1,HECO,9,1,OPPO,9.5,1
,2020,10/8/2020,Fall,7NW,4,4,18,13,1,HECO,14,2,OPPO,13.5,1.5
,2020,10/8/2020,Fall,7NW,4,4,21,22,1,HECO,6,2,OPPO,14,1.5
,2020,10/8/2020,Fall,7NW,4,4,24,4,1,BOGR,12,0,BOGR,8,0.5
,2020,10/8/2020,Fall,7NW,5,1,3,11,1,PASM,13,1,PASM,12,1
,2020,10/8/2020,Fall,7NW,5,1,6,20,2,ATCA,36,1,EREF,28,1.5
,2020,10/8/2020,Fall,7NW,5,1,9,25,2,PASM,50,31,ATCA,37.5,16.5
,2020,10/8/2020,Fall,7NW,5,1,12,21,1,EREF,3,2,PASM,12,1.5
,2020,10/8/2020,Fall,7NW,5,1,15,20,1,PASM,11,3,OPPO,15.5,2
,2020,10/8/2020,Fall,7NW,5,1,18,11,1,PASM,16,1,PASM,13.5,1
,2020,10/8/2020,Fall,7NW,5,1,21,11,2,PASM,20,1,PASM,15.5,1.5
,2020,10/8/2020,Fall,7NW,5,1,24,21,5,PASM,20,7,PASM,20.5,6
,2020,10/8/2020,Fall,7NW,5,2,3,12,0,PASM,8,2,DISP,10,1
,2020,10/8/2020,Fall,7NW,5,2,6,8,1,DISP,12,2,DISP,10,1.5
,2020,10/8/2020,Fall,7NW,5,2,9,12,2,DISP,10,1,DISP,11,1.5
,2020,10/8/2020,Fall,7NW,5,2,12,8,1,PASM,8,2,DISP,8,1.5
,2020,10/8/2020,Fall,7NW,5,2,15,8,2,DISP,8,2,DISP,8,2
,2020,10/8/2020,Fall,7NW,5,2,18,8,1,PASM,6,2,DISP,7,1.5
,2020,10/8/2020,Fall,7NW,5,2,21,10,1,DISP,8,1,DISP,9,1
,2020,10/8/2020,Fall,7NW,5,2,24,8,1,DISP,4,1,DISP,6,1
,2020,10/8/2020,Fall,7NW,5,3,3,6,2,PASM,6,1,PASM,6,1.5
,2020,10/8/2020,Fall,7NW,5,3,6,4,1,BOGR,4,1,BOGR,4,1
,2020,10/8/2020,Fall,7NW,5,3,9,12,1,PASM,10,1,PASM,11,1
,2020,10/8/2020,Fall,7NW,5,3,12,8,1,BOGR,4,1,BOGR,6,1
,2020,10/8/2020,Fall,7NW,5,3,15,19,2,PASM,20,1,PASM,19.5,1.5
,2020,10/8/2020,Fall,7NW,5,3,18,8,2,PASM,15,1,PASM,11.5,1.5
,2020,10/8/2020,Fall,7NW,5,3,21,6,1,BOGR,10,2,PASM,8,1.5
,2020,10/8/2020,Fall,7NW,5,3,24,20,2,PASM,40,4,ATCA,30,3
,2020,10/8/2020,Fall,7NW,5,4,3,8,1,DISP,6,1,DISP,7,1
,2020,10/8/2020,Fall,7NW,5,4,6,21,1,PASM,12,1,PASM,16.5,1
,2020,10/8/2020,Fall,7NW,5,4,9,12,1,DISP,6,2,CIUN,9,1.5
,2020,10/8/2020,Fall,7NW,5,4,12,4,1,CADU,8,1,DISP,6,1
,2020,10/8/2020,Fall,7NW,5,4,15,45,29,ATCA,5,1,PASM,25,15
,2020,10/8/2020,Fall,7NW,5,4,18,2,1,PASM,6,1,DISP,4,1
,2020,10/8/2020,Fall,7NW,5,4,21,8,1,PASM,4,1,PASM,6,1
,2020,10/8/2020,Fall,7NW,5,4,24,18,2,DISP,17,2,DISP,17.5,2
,2020,10/8/2020,Fall,7NW,6,1,3,14,2,PASM,14,2,BOGR,14,2
,2020,10/8/2020,Fall,7NW,6,1,6,4,2,PASM,7,1,BOGR,5.5,1.5
,2020,10/8/2020,Fall,7NW,6,1,9,14,1,PASM,20,3,BOGR,17,2
,2020,10/8/2020,Fall,7NW,6,1,12,14,2,PASM,2,1,BOGR,8,1.5
,2020,10/8/2020,Fall,7NW,6,1,15,12,1,PASM,5,1,BOGR,8.5,1
,2020,10/8/2020,Fall,7NW,6,1,18,10,1,PASM,18,2,BOGR,14,1.5
,2020,10/8/2020,Fall,7NW,6,1,21,12,2,OPPO,19,3,BOGR,15.5,2.5
,2020,10/8/2020,Fall,7NW,6,1,24,9,1,BOGR,4,1,BOGR,6.5,1
,2020,10/8/2020,Fall,7NW,6,2,3,14,1,PASM,23,7,BOGR,18.5,4
,2020,10/8/2020,Fall,7NW,6,2,6,23,5,PASM,18,4,BOGR,20.5,4.5
,2020,10/8/2020,Fall,7NW,6,2,9,24,3,DISP,13,2,BOGR,18.5,2.5
,2020,10/8/2020,Fall,7NW,6,2,12,8,1,PASM,2,1,BOGR,5,1
,2020,10/8/2020,Fall,7NW,6,2,15,14,1,PASM,5,1,BOGR,9.5,1
,2020,10/8/2020,Fall,7NW,6,2,18,14,1,OPPO,16,1,BOGR,15,1
,2020,10/8/2020,Fall,7NW,6,2,21,8,1,PASM,3,1,BOGR,5.5,1
,2020,10/8/2020,Fall,7NW,6,2,24,1,0,PASM,4,1,BOGR,2.5,0.5
,2020,10/8/2020,Fall,7NW,6,3,3,8,0,PASM,4,1,BOGR,6,0.5
,2020,10/8/2020,Fall,7NW,6,3,6,8,1,PASM,4,1,BOGR,6,1
,2020,10/8/2020,Fall,7NW,6,3,9,2,1,PASM,8,1,BOGR,5,1
,2020,10/8/2020,Fall,7NW,6,3,12,3,1,SPCO,0,0,BOGR,1.5,0.5
,2020,10/8/2020,Fall,7NW,6,3,15,9,1,PASM,10,1,BOGR,9.5,1
,2020,10/8/2020,Fall,7NW,6,3,18,5,1,PASM,14,1,BOGR,9.5,1
,2020,10/8/2020,Fall,7NW,6,3,21,10,2,SPAI,5,2,BOGR,7.5,2
,2020,10/8/2020,Fall,7NW,6,3,24,4,1,SPAI,4,1,BOGR,4,1
,2020,10/8/2020,Fall,7NW,6,4,3,16,4,PASM,12,2,BOGR,14,3
,2020,10/8/2020,Fall,7NW,6,4,6,11,2,PASM,13,1,BOGR,12,1.5
,2020,10/8/2020,Fall,7NW,6,4,9,17,2,PASM,19,2,BOGR,18,2
,2020,10/8/2020,Fall,7NW,6,4,12,17,1,PASM,18,1,BOGR,17.5,1
,2020,10/8/2020,Fall,7NW,6,4,15,12,2,PASM,12,2,BOGR,12,2
,2020,10/8/2020,Fall,7NW,6,4,18,17,1,PASM,12,2,BOGR,14.5,1.5
,2020,10/8/2020,Fall,7NW,6,4,21,12,2,PASM,8,2,BOGR,10,2
,2020,10/8/2020,Fall,7NW,6,4,24,17,2,PASM,21,3,BOGR,19,2.5
,2020,10/8/2020,Fall,25SE,1,1,3,0,5,BARE,2,1,BOGR,1,3
,2020,10/8/2020,Fall,25SE,1,1,6,2,1,BOGR,4,1,BOGR,3,1
,2020,10/8/2020,Fall,25SE,1,1,9,4,2,CADU,5,2,BOGR,4.5,2
,2020,10/8/2020,Fall,25SE,1,1,12,2,1,BOGR,4,1,CADU,3,1
,2020,10/8/2020,Fall,25SE,1,1,15,4,1,BOGR,3,1,BOGR,3.5,1
,2020,10/8/2020,Fall,25SE,1,1,18,5,1,CADU,5,1,CADU,5,1
,2020,10/8/2020,Fall,25SE,1,1,21,6,1,CADU,3,1,BUDA,4.5,1
,2020,10/8/2020,Fall,25SE,1,1,24,3,1,BOGR,3,1,BUDA,3,1
,2020,10/8/2020,Fall,25SE,1,2,3,4,1,buda,5,3,BOGR,4.5,2
,2020,10/8/2020,Fall,25SE,1,2,6,4,1,BOGR,2,1,BOGR,3,1
,2020,10/8/2020,Fall,25SE,1,2,9,2,1,buda,3,1,BUDA,2.5,1
,2020,10/8/2020,Fall,25SE,1,2,12,3,1,BOGR,4,1,BUDA,3.5,1
,2020,10/8/2020,Fall,25SE,1,2,15,1,1,buda,5,1,BUDA,3,1
,2020,10/8/2020,Fall,25SE,1,2,18,4,1,BOGR,2,1,BOGR,3,1
,2020,10/8/2020,Fall,25SE,1,2,21,3,1,BOGR,4,1,BOGR,3.5,1
,2020,10/8/2020,Fall,25SE,1,2,24,3,1,BOGR,2,1,BUDA,2.5,1
,2020,10/8/2020,Fall,25SE,1,3,3,2,1,BOGR,4,1,BOGR,3,1
,2020,10/8/2020,Fall,25SE,1,3,6,2,1,BOGR,3,1,VUOC,2.5,1
,2020,10/8/2020,Fall,25SE,1,3,9,3,1,BOGR,6,1,VUOC,4.5,1
,2020,10/8/2020,Fall,25SE,1,3,12,3,1,BOGR,3,1,BOGR,3,1
,2020,10/8/2020,Fall,25SE,1,3,15,2,1,BOGR,3,1,BOGR,2.5,1
,2020,10/8/2020,Fall,25SE,1,3,18,5,1,BOGR,1,0,BOGR,3,0.5
,2020,10/8/2020,Fall,25SE,1,3,21,6,1,VUOC,4,1,VUOC,5,1
,2020,10/8/2020,Fall,25SE,1,3,24,3,1,BOGR,2,1,BOGR,2.5,1
,2020,10/8/2020,Fall,25SE,1,4,3,3,1,BOGR,5,2,BOGR,4,1.5
,2020,10/8/2020,Fall,25SE,1,4,6,3,1,CADU,5,1,CADU,4,1
,2020,10/8/2020,Fall,25SE,1,4,9,7,1,VUOC,3,1,BOGR,5,1
,2020,10/8/2020,Fall,25SE,1,4,12,5,1,BOGR,4,2,BOGR,4.5,1.5
,2020,10/8/2020,Fall,25SE,1,4,15,2,1,BOGR,4,1,BUDA,3,1
,2020,10/8/2020,Fall,25SE,1,4,18,2,1,BOGR,2,1,BUDA,2,1
,2020,10/8/2020,Fall,25SE,1,4,21,2,1,BOGR,2,1,BOGR,2,1
,2020,10/8/2020,Fall,25SE,1,4,24,3,1,BOGR,5,1,BOGR,4,1
,2020,10/8/2020,Fall,25SE,2,1,3,2,0,BOGR,3,1,BOGR,2.5,0.5
,2020,10/8/2020,Fall,25SE,2,1,6,3,1,BOGR,3,1,BOGR,3,1
,2020,10/8/2020,Fall,25SE,2,1,9,2,1,BUDA,2,0,BOGR,2,0.5
,2020,10/8/2020,Fall,25SE,2,1,12,3,1,BOGR,3,1,BOGR,3,1
,2020,10/8/2020,Fall,25SE,2,1,15,2,1,BOGR,4,2,BOGR,3,1.5
,2020,10/8/2020,Fall,25SE,2,1,18,2,0,BUDA,3,1,BOGR,2.5,0.5
,2020,10/8/2020,Fall,25SE,2,1,21,4,1,BOGR,1,1,BUDA,2.5,1
,2020,10/8/2020,Fall,25SE,2,1,24,3,1,BOGR,2,1,BOGR,2.5,1
,2020,10/8/2020,Fall,25SE,2,2,3,1,1,BOGR,0,0,BARE,0.5,0.5
,2020,10/8/2020,Fall,25SE,2,2,6,2,1,BUDA,0,0,BARE,1,0.5
,2020,10/8/2020,Fall,25SE,2,2,9,1,1,BUDA,2,1,BUDA,1.5,1
,2020,10/8/2020,Fall,25SE,2,2,12,1,1,BOGR,3,2,BOGR,2,1.5
,2020,10/8/2020,Fall,25SE,2,2,15,5,1,BOGR,3,1,BOGR,4,1
,2020,10/8/2020,Fall,25SE,2,2,18,2,1,BOGR,1,1,BOGR,1.5,1
,2020,10/8/2020,Fall,25SE,2,2,21,4,2,BOGR,3,1,PASM,3.5,1.5
,2020,10/8/2020,Fall,25SE,2,2,24,11,4,BOGR,5,1,BOGR,8,2.5
,2020,10/8/2020,Fall,25SE,2,3,3,7,1,VUOC,5,1,VUOC,6,1
,2020,10/8/2020,Fall,25SE,2,3,6,1,1,BOGR,2,1,VUOC,1.5,1
,2020,10/8/2020,Fall,25SE,2,3,9,4,1,PASM,4,1,BOGR,4,1
,2020,10/8/2020,Fall,25SE,2,3,12,0,0,BARE,4,1,VUOC,2,0.5
,2020,10/8/2020,Fall,25SE,2,3,15,6,1,PASM,5,1,BOGR,5.5,1
,2020,10/8/2020,Fall,25SE,2,3,18,4,1,BOGR,8,1,VUOC,6,1
,2020,10/8/2020,Fall,25SE,2,3,21,6,1,VUOC,0,0,BARE,3,0.5
,2020,10/8/2020,Fall,25SE,2,3,24,11,3,OPPO,8,4,OPPO,9.5,3.5
,2020,10/8/2020,Fall,25SE,2,4,3,3,1,BOGR,4,1,BOGR,3.5,1
,2020,10/8/2020,Fall,25SE,2,4,6,4,1,BOGR,3,1,BOGR,3.5,1
,2020,10/8/2020,Fall,25SE,2,4,9,3,1,BOGR,6,0,BOGR,4.5,0.5
,2020,10/8/2020,Fall,25SE,2,4,12,2,1,BUDA,0,0,BARE,1,0.5
,2020,10/8/2020,Fall,25SE,2,4,15,0,0,BARE,0,0,BARE,0,0
,2020,10/8/2020,Fall,25SE,2,4,18,1,1,BOGR,0,0,BARE,0.5,0.5
,2020,10/8/2020,Fall,25SE,2,4,21,3,1,BOGR,3,1,BOGR,3,1
,2020,10/8/2020,Fall,25SE,2,4,24,2,1,BOGR,3,1,BOGR,2.5,1
,2020,10/8/2020,Fall,25SE,3,1,3,11,1,PASM,5,2,BOGR,8,1.5
,2020,10/8/2020,Fall,25SE,3,1,6,2,1,BOGR,10,1,PASM,6,1
,2020,10/8/2020,Fall,25SE,3,1,9,1,1,BOGR,4,1,SPCR,2.5,1
,2020,10/8/2020,Fall,25SE,3,1,12,5,1,BOGR,3,1,BOGR,4,1
,2020,10/8/2020,Fall,25SE,3,1,15,0,0,BARE,6,1,BOGR,3,0.5
,2020,10/8/2020,Fall,25SE,3,1,18,0,0,BARE,0,0,BARE,0,0
,2020,10/8/2020,Fall,25SE,3,1,21,0,0,BARE,3,2,BOGR,1.5,1
,2020,10/8/2020,Fall,25SE,3,1,24,7,1,CADU,4,1,CADU,5.5,1
,2020,10/8/2020,Fall,25SE,3,2,3,3,0,BUDA,3,1,BUDA,3,0.5
,2020,10/8/2020,Fall,25SE,3,2,6,8,0,PASM,4,1,BOGR,6,0.5
,2020,10/8/2020,Fall,25SE,3,2,9,8,1,PASM,3,1,BUDA,5.5,1
,2020,10/8/2020,Fall,25SE,3,2,12,4,2,PASM,4,1,PASM,4,1.5
,2020,10/8/2020,Fall,25SE,3,2,15,3,1,CADU,4,1,PASM,3.5,1
,2020,10/8/2020,Fall,25SE,3,2,18,0,0,BARE,11,2,PASM,5.5,1
,2020,10/8/2020,Fall,25SE,3,2,21,7,2,CADU,12,1,PASM,9.5,1.5
,2020,10/8/2020,Fall,25SE,3,2,24,4,0,BOGR,5,3,BOGR,4.5,1.5
,2020,10/8/2020,Fall,25SE,3,3,3,5,1,PASM,4,1,PASM,4.5,1
,2020,10/8/2020,Fall,25SE,3,3,6,5,1,PASM,12,3,PASM,8.5,2
,2020,10/8/2020,Fall,25SE,3,3,9,6,1,PASM,5,2,PASM,5.5,1.5
,2020,10/8/2020,Fall,25SE,3,3,12,10,2,PASM,2,1,BUDA,6,1.5
,2020,10/8/2020,Fall,25SE,3,3,15,4,2,PASM,2,1,BUDA,3,1.5
,2020,10/8/2020,Fall,25SE,3,3,18,5,1,PASM,1,1,BUDA,3,1
,2020,10/8/2020,Fall,25SE,3,3,21,7,1,PASM,2,1,PASM,4.5,1
,2020,10/8/2020,Fall,25SE,3,3,24,4,1,BOGR,4,1,ARPU,4,1
,2020,10/8/2020,Fall,25SE,3,4,3,3,2,PASM,5,1,BOGR,4,1.5
,2020,10/8/2020,Fall,25SE,3,4,6,4,1,PASM,5,1,PASM,4.5,1
,2020,10/8/2020,Fall,25SE,3,4,9,2,0,PASM,7,1,PASM,4.5,0.5
,2020,10/8/2020,Fall,25SE,3,4,12,0,0,BARE,5,1,PASM,2.5,0.5
,2020,10/8/2020,Fall,25SE,3,4,15,0,0,BARE,2,1,BUDA,1,0.5
,2020,10/8/2020,Fall,25SE,3,4,18,2,1,BOGR,4,2,BOGR,3,1.5
,2020,10/8/2020,Fall,25SE,3,4,21,2,1,BUDA,4,1,BUDA,3,1
,2020,10/8/2020,Fall,25SE,3,4,24,3,1,BUDA,2,1,BUDA,2.5,1
,2020,10/8/2020,Fall,25SE,4,1,3,2,1,BUDA,6,1,OPPO,4,1
,2020,10/8/2020,Fall,25SE,4,1,6,4,1,BOGR,2,1,BOGR,3,1
,2020,10/8/2020,Fall,25SE,4,1,9,2,1,BUDA,3,2,BUDA,2.5,1.5
,2020,10/8/2020,Fall,25SE,4,1,12,5,1,BOGR,3,1,BOGR,4,1
,2020,10/8/2020,Fall,25SE,4,1,15,0,0,BARE,4,1,BOGR,2,0.5
,2020,10/8/2020,Fall,25SE,4,1,18,1,0,BOGR,3,1,CADU,2,0.5
,2020,10/8/2020,Fall,25SE,4,1,21,0,0,BARE,2,1,BUDA,1,0.5
,2020,10/8/2020,Fall,25SE,4,1,24,11,1,CADU,2,1,CADU,6.5,1
,2020,10/8/2020,Fall,25SE,4,2,3,5,1,BOGR,3,1,BOGR,4,1
,2020,10/8/2020,Fall,25SE,4,2,6,3,1,BUDA,4,2,CADU,3.5,1.5
,2020,10/8/2020,Fall,25SE,4,2,9,3,1,BOGR,5,2,BOGR,4,1.5
,2020,10/8/2020,Fall,25SE,4,2,12,3,1,BOGR,1,1,BUDA,2,1
,2020,10/8/2020,Fall,25SE,4,2,15,4,1,BOGR,3,1,BOGR,3.5,1
,2020,10/8/2020,Fall,25SE,4,2,18,0,0,BARE,3,0,BOGR,1.5,0
,2020,10/8/2020,Fall,25SE,4,2,21,1,0,BUDA,3,1,BUDA,2,0.5
,2020,10/8/2020,Fall,25SE,4,2,24,4,2,BOGR,5,1,BOGR,4.5,1.5
,2020,10/8/2020,Fall,25SE,4,3,3,5,1,BOGR,2,1,BUDA,3.5,1
,2020,10/8/2020,Fall,25SE,4,3,6,6,1,BOGR,2,1,BUDA,4,1
,2020,10/8/2020,Fall,25SE,4,3,9,3,1,BUDA,5,2,BUDA,4,1.5
,2020,10/8/2020,Fall,25SE,4,3,12,5,1,BUDA,3,1,BUDA,4,1
,2020,10/8/2020,Fall,25SE,4,3,15,1,1,BOGR,2,1,BOGR,1.5,1
,2020,10/8/2020,Fall,25SE,4,3,18,7,2,BOGR,6,2,OPPO,6.5,2
,2020,10/8/2020,Fall,25SE,4,3,21,3,1,BOGR,5,1,CADU,4,1
,2020,10/8/2020,Fall,25SE,4,3,24,2,1,BOGR,2,1,BUDA,2,1
,2020,10/8/2020,Fall,25SE,4,4,3,4,2,BUDA,3,2,BUDA,3.5,2
,2020,10/8/2020,Fall,25SE,4,4,6,4,2,OPPO,2,1,BUDA,3,1.5
,2020,10/8/2020,Fall,25SE,4,4,9,1,1,BUDA,2,1,BUDA,1.5,1
,2020,10/8/2020,Fall,25SE,4,4,12,3,1,BUDA,2,1,BOGR,2.5,1
,2020,10/8/2020,Fall,25SE,4,4,15,1,1,BUDA,4,2,BOGR,2.5,1.5
,2020,10/8/2020,Fall,25SE,4,4,18,6,2,BOGR,6,2,BOGR,6,2
,2020,10/8/2020,Fall,25SE,4,4,21,1,0,BOGR,2,1,BOGR,1.5,0.5
,2020,10/8/2020,Fall,25SE,4,4,24,0,0,BARE,3,0,PASM,1.5,0
,2020,9/29/2020,Fall,25NW,1,1,3,4,1,PASM,4,1,PASM,4,1
,2020,9/29/2020,Fall,25NW,1,1,6,4,1,VUOC,4,0,BUDA,4,0.5
,2020,9/29/2020,Fall,25NW,1,1,9,0,0,BARE,2,1,BUDA,1,0.5
,2020,9/29/2020,Fall,25NW,1,1,12,0,0,BARE,2,1,BUDA,1,0.5
,2020,9/29/2020,Fall,25NW,1,1,15,3,1,BOGR,5,2,BOGR,4,1.5
,2020,9/29/2020,Fall,25NW,1,1,18,2,1,BOGR,8,1,BOGR,5,1
,2020,9/29/2020,Fall,25NW,1,1,21,4,1,BUDA,4,2,BUDA,4,1.5
,2020,9/29/2020,Fall,25NW,1,1,24,3,2,BUDA,1,0,BUDA,2,1
,2020,9/29/2020,Fall,25NW,1,2,3,3,1,BOGR,3,1,BOGR,3,1
,2020,9/29/2020,Fall,25NW,1,2,6,4,1,BOGR,1,0,BOGR,2.5,0.5
,2020,9/29/2020,Fall,25NW,1,2,9,2,1,BUDA,6,1,BUDA,4,1
,2020,9/29/2020,Fall,25NW,1,2,12,2,0,BOGR,0,0,BARE,1,0
,2020,9/29/2020,Fall,25NW,1,2,15,4,1,BUDA,2,1,BUDA,3,1
,2020,9/29/2020,Fall,25NW,1,2,18,3,1,BUDA,3,1,BUDA,3,1
,2020,9/29/2020,Fall,25NW,1,2,21,2,1,BOGR,0,0,BARE,1,0.5
,2020,9/29/2020,Fall,25NW,1,2,24,2,1,BUDA,0,0,BARE,1,0.5
,2020,9/29/2020,Fall,25NW,1,3,3,2,1,BUDA,2,1,BUDA,2,1
,2020,9/29/2020,Fall,25NW,1,3,6,2,1,BUDA,1,1,BUDA,1.5,1
,2020,9/29/2020,Fall,25NW,1,3,9,3,1,BUDA,2,1,BUDA,2.5,1
,2020,9/29/2020,Fall,25NW,1,3,12,2,0,BUDA,0,0,BARE,1,0
,2020,9/29/2020,Fall,25NW,1,3,15,4,1,BOGR,4,1,BUDA,4,1
,2020,9/29/2020,Fall,25NW,1,3,18,4,1,BOGR,2,0,BUDA,3,0.5
,2020,9/29/2020,Fall,25NW,1,3,21,6,1,CADU,2,1,BOGR,4,1
,2020,9/29/2020,Fall,25NW,1,3,24,1,0,BOGR,4,2,BOGR,2.5,1
,2020,9/29/2020,Fall,25NW,1,4,3,10,1,BOGR,3,2,BOGR,6.5,1.5
,2020,9/29/2020,Fall,25NW,1,4,6,4,2,BOGR,3,1,BOGR,3.5,1.5
,2020,9/29/2020,Fall,25NW,1,4,9,11,1,PASM,5,1,BOGR,8,1
,2020,9/29/2020,Fall,25NW,1,4,12,4,1,BOGR,3,1,BOGR,3.5,1
