Date,Pasture,Plot,Transect,Distance,High-E,Low-E,Spp-E,High-W,Low-W,Spp-W,MeanLowAll,ForageSppCheck,ForageSppCheck,LowFor-E,LowFor-W,MeanLowFor
10/28/15,20SE,3,3,18,19,7,stco,41,5,meof,6,1,1,7,5,6
10/28/15,20SE,3,3,21,41,7,meof,26,10,stco,8.5,1,1,7,10,8.5
10/28/15,20SE,3,3,24,40,10,stco,36,9,meof,9.5,1,1,10,9,9.5
10/28/15,20SE,3,4,3,20,5,bogr,23,9,meof,7,1,1,5,9,7
10/28/15,20SE,3,4,6,25,3,bogr,33,7,stco,5,1,1,3,7,5
10/28/15,20SE,3,4,9,31,9,stco,28,4,stco,6.5,1,1,9,4,6.5
10/28/15,20SE,3,4,12,19,3,meof,23,4,meof,3.5,1,1,3,4,3.5
10/28/15,20SE,3,4,15,20,9,stco,19,8,meof,8.5,1,1,9,8,8.5
10/28/15,20SE,3,4,18,19,3,bogr,17,2,bogr,2.5,1,1,3,2,2.5
10/28/15,20SE,3,4,21,18,6,stco,18,3,stco,4.5,1,1,6,3,4.5
10/28/15,20SE,3,4,24,18,7,stco,16,5,stco,6,1,1,7,5,6
10/28/15,20SE,4,1,3,25,8,spai,64,9,spai,8.5,1,1,8,9,8.5
10/28/15,20SE,4,1,6,42,10,spai,38,6,spai,8,1,1,10,6,8
10/28/15,20SE,4,1,9,40,7,spai,44,6,spai,6.5,1,1,7,6,6.5
10/28/15,20SE,4,1,12,34,10,spai,41,7,spai,8.5,1,1,10,7,8.5
10/28/15,20SE,4,1,15,43,15,spai,42,9,spai,12,1,1,15,9,12
10/28/15,20SE,4,1,18,39,11,spai,22,8,spai,9.5,1,1,11,8,9.5
10/28/15,20SE,4,1,21,62,8,spai,19,4,disp,6,1,1,8,4,6
10/28/15,20SE,4,1,24,31,4,bogr,29,6,bogr,5,1,1,4,6,5
10/28/15,20SE,4,2,3,34,9,bogr,40,12,spai,10.5,1,1,9,12,10.5
10/28/15,20SE,4,2,6,42,9,spai,40,9,spai,9,1,1,9,9,9
10/28/15,20SE,4,2,9,54,11,spai,44,10,spai,10.5,1,1,11,10,10.5
10/28/15,20SE,4,2,12,29,10,spai,62,15,spai,12.5,1,1,10,15,12.5
10/28/15,20SE,4,2,15,36,7,spai,48,4,spai,5.5,1,1,7,4,5.5
10/28/15,20SE,4,2,18,40,11,bogr,68,12,spai,11.5,1,1,11,12,11.5
10/28/15,20SE,4,2,21,64,8,spai,27,6,spai,7,1,1,8,6,7
10/28/15,20SE,4,2,24,27,8,spai,28,8,spai,8,1,1,8,8,8
10/28/15,20SE,4,3,3,40,6,spai,23,10,spai,8,1,1,6,10,8
10/28/15,20SE,4,3,6,33,10,spai,29,10,spai,10,1,1,10,10,10
10/28/15,20SE,4,3,9,16,8,bogr,33,17,spai,12.5,1,1,8,17,12.5
10/28/15,20SE,4,3,12,26,9,bogr,39,14,spai,11.5,1,1,9,14,11.5
10/28/15,20SE,4,3,15,25,6,spai,36,6,spai,6,1,1,6,6,6
10/28/15,20SE,4,3,18,38,12,spai,36,8,spai,10,1,1,12,8,10
10/28/15,20SE,4,3,21,18,6,spai,16,6,spai,6,1,1,6,6,6
10/28/15,20SE,4,3,24,31,8,spai,31,15,spai,11.5,1,1,8,15,11.5
10/28/15,20SE,4,4,3,42,8,spai,21,3,spai,5.5,1,1,8,3,5.5
10/28/15,20SE,4,4,6,34,10,spai,34,7,spai,8.5,1,1,10,7,8.5
10/28/15,20SE,4,4,9,36,5,spai,48,9,spai,7,1,1,5,9,7
10/28/15,20SE,4,4,12,34,7,spai,28,9,spai,8,1,1,7,9,8
10/28/15,20SE,4,4,15,22,15,spai,33,7,spai,11,1,1,15,7,11
10/28/15,20SE,4,4,18,41,10,spai,48,3,spai,6.5,1,1,10,3,6.5
10/28/15,20SE,4,4,21,46,14,spai,53,4,spai,9,1,1,14,4,9
10/28/15,20SE,4,4,24,40,7,spai,47,14,spai,10.5,1,1,7,14,10.5
10/28/15,20SE,5,1,3,64,7,spai,64,11,spai,9,1,1,7,11,9
10/28/15,20SE,5,1,6,24,4,bogr,53,15,spai,9.5,1,1,4,15,9.5
10/28/15,20SE,5,1,9,10,1,bogr,36,4,stco,2.5,1,1,1,4,2.5
10/28/15,20SE,5,1,12,19,2,bogr,28,3,bogr,2.5,1,1,2,3,2.5
10/28/15,20SE,5,1,15,4,2,bogr,29,6,bogr,4,1,1,2,6,4
10/28/15,20SE,5,1,18,48,9,spai,10,6,spai,7.5,1,1,9,6,7.5
10/28/15,20SE,5,1,21,44,18,spai,35,8,spai,13,1,1,18,8,13
10/28/15,20SE,5,1,24,32,10,spai,36,11,spai,10.5,1,1,10,11,10.5
10/28/15,20SE,5,2,3,38,9,spai,35,5,spai,7,1,1,9,5,7
10/28/15,20SE,5,2,6,31,8,spai,31,10,spai,9,1,1,8,10,9
10/28/15,20SE,5,2,9,16,5,spai,30,9,spai,7,1,1,5,9,7
10/28/15,20SE,5,2,12,19,3,spai,35,6,spai,4.5,1,1,3,6,4.5
10/28/15,20SE,5,2,15,27,6,bogr,29,8,spai,7,1,1,6,8,7
10/28/15,20SE,5,2,18,36,8,spai,28,4,spai,6,1,1,8,4,6
10/28/15,20SE,5,2,21,24,9,spai,22,6,spai,7.5,1,1,9,6,7.5
10/28/15,20SE,5,2,24,43,4,spai,39,5,spai,4.5,1,1,4,5,4.5
10/28/15,20SE,5,3,3,6,2,bogr,5,2,bogr,2,1,1,2,2,2
10/28/15,20SE,5,3,6,11,2,spai,26,6,spai,4,1,1,2,6,4
10/28/15,20SE,5,3,9,30,2,spai,40,5,bogr,3.5,1,1,2,5,3.5
10/28/15,20SE,5,3,12,39,7,spai,29,7,spai,7,1,1,7,7,7
10/28/15,20SE,5,3,15,28,9,bogr,31,8,spai,8.5,1,1,9,8,8.5
10/28/15,20SE,5,3,18,23,6,spai,26,7,spai,6.5,1,1,6,7,6.5
10/28/15,20SE,5,3,21,28,9,spai,22,1,bogr,5,1,1,9,1,5
10/28/15,20SE,5,3,24,18,9,spai,11,4,bogr,6.5,1,1,9,4,6.5
10/28/15,20SE,5,4,3,51,9,spai,38,5,spai,7,1,1,9,5,7
10/28/15,20SE,5,4,6,38,6,spai,36,5,spai,5.5,1,1,6,5,5.5
10/28/15,20SE,5,4,9,38,7,bogr,29,7,spai,7,1,1,7,7,7
10/28/15,20SE,5,4,12,50,8,spcr,38,9,spai,8.5,1,1,8,9,8.5
10/28/15,20SE,5,4,15,22,15,spai,46,7,spai,11,1,1,15,7,11
10/28/15,20SE,5,4,18,39,21,spai,46,10,spai,15.5,1,1,21,10,15.5
10/28/15,20SE,5,4,21,41,13,spai,44,9,spai,11,1,1,13,9,11
10/28/15,20SE,5,4,24,39,6,spai,21,9,spai,7.5,1,1,6,9,7.5
10/28/15,20SE,6,1,3,9,1,bogr,15,2,bogr,1.5,1,1,1,2,1.5
10/28/15,20SE,6,1,6,21,2,oppo,10,4,oppo,3,0,1,,4,
10/28/15,20SE,6,1,9,18,2,bogr,31,2,bogr,2,1,1,2,2,2
10/28/15,20SE,6,1,12,42,3,bogr,9,3,bogr,3,1,1,3,3,3
10/28/15,20SE,6,1,15,26,3,bogr,21,3,bogr,3,1,1,3,3,3
10/28/15,20SE,6,1,18,36,2,pasm,24,3,oppo,2.5,1,1,2,3,2.5
10/28/15,20SE,6,1,21,35,6,pasm,28,5,pasm,5.5,1,1,6,5,5.5
10/28/15,20SE,6,1,24,33,7,pasm,38,5,pasm,6,1,1,7,5,6
10/28/15,20SE,6,2,3,31,2,bogr,22,3,bogr,2.5,1,1,2,3,2.5
10/28/15,20SE,6,2,6,11,4,bogr,35,3,eref,3.5,1,1,4,3,3.5
10/28/15,20SE,6,2,9,39,2,bogr,31,5,stco,3.5,1,1,2,5,3.5
10/28/15,20SE,6,2,12,28,2,bogr,31,5,bogr,3.5,1,1,2,5,3.5
10/28/15,20SE,6,2,15,28,2,bogr,12,1,bogr,1.5,1,1,2,1,1.5
10/28/15,20SE,6,2,18,29,7,pasm,15,2,bogr,4.5,1,1,7,2,4.5
10/28/15,20SE,6,2,21,25,3,pasm,32,4,bogr,3.5,1,1,3,4,3.5
10/28/15,20SE,6,2,24,34,5,eref,27,4,bogr,4.5,1,1,5,4,4.5
10/28/15,20SE,6,3,3,32,2,eref,21,1,bogr,1.5,1,1,2,1,1.5
10/28/15,20SE,6,3,6,32,4,bogr,26,3,bogr,3.5,1,1,4,3,3.5
10/28/15,20SE,6,3,9,22,3,arlo,38,6,bogr,4.5,0,1,,6,
10/28/15,20SE,6,3,12,27,5,spcr,31,9,bogr,7,1,1,5,9,7
10/28/15,20SE,6,3,15,9,3,bogr,31,7,bogr,5,1,1,3,7,5
10/28/15,20SE,6,3,18,24,7,oppo,32,3,bogr,5,0,1,,3,
10/28/15,20SE,6,3,21,24,2,bogr,36,4,bogr,3,1,1,2,4,3
10/28/15,20SE,6,3,24,13,4,bogr,22,2,bogr,3,1,1,4,2,3
10/28/15,20SE,6,4,3,32,9,arlo,34,5,spcr,7,0,1,,5,
10/28/15,20SE,6,4,6,31,1,bogr,18,2,bogr,1.5,1,1,1,2,1.5
10/28/15,20SE,6,4,9,34,5,bogr,23,3,bogr,4,1,1,5,3,4
10/28/15,20SE,6,4,12,22,0,bogr,26,2,bogr,1,1,1,0,2,1
10/28/15,20SE,6,4,15,11,1,bogr,24,2,bogr,1.5,1,1,1,2,1.5
10/28/15,20SE,6,4,18,32,4,bogr,34,6,pste,5,1,1,4,6,5
10/28/15,20SE,6,4,21,30,3,oppo,36,3,bogr,3,0,1,,3,
10/28/15,20SE,6,4,24,10,2,bogr,36,3,arlo,2.5,1,1,2,3,2.5
10/14/15,21N,1,1,3,26,4,PASM,31,2,PASM,3,1,1,4,2,3
10/14/15,21N,1,1,6,22,3,GUSA,19,1,PASM,2,0,1,,1,
10/14/15,21N,1,1,9,18,4,PASM,18,3,PASM,3.5,1,1,4,3,3.5
10/14/15,21N,1,1,12,29,4,PASM,28,2,BOGR,3,1,1,4,2,3
10/14/15,21N,1,1,15,34,10,GUSA,15,3,BOGR,6.5,0,1,,3,
10/14/15,21N,1,1,18,23,4,BOGR,21,3,PASM,3.5,1,1,4,3,3.5
10/14/15,21N,1,1,21,20,5,GUSA,26,4,ARFR,4.5,0,1,,4,
10/14/15,21N,1,1,24,30,12,PASM,26,3,BOGR,7.5,1,1,12,3,7.5
10/14/15,21N,1,2,3,29,2,OPPO,17,2,BOGR,2,0,1,,2,
10/14/15,21N,1,2,6,24,4,OPPO,15,2,OPPO,3,0,1,,2,
10/14/15,21N,1,2,9,31,3,BOGR,6,3,BOGR,3,1,1,3,3,3
10/14/15,21N,1,2,12,32,3,BOGR,8,2,BOGR,2.5,1,1,3,2,2.5
10/14/15,21N,1,2,15,10,3,BOGR,27,4,ARLO,3.5,1,1,3,4,3.5
10/14/15,21N,1,2,18,9,5,BOGR,16,2,BOGR,3.5,1,1,5,2,3.5
10/14/15,21N,1,2,21,7,4,BOGR,15,2,BOGR,3,1,1,4,2,3
10/14/15,21N,1,2,24,16,3,BOGR,10,3,BOGR,3,1,1,3,3,3
10/14/15,21N,1,3,3,8,1,BOGR,14,2,BOGR,1.5,1,1,1,2,1.5
10/14/15,21N,1,3,6,34,4,BOGR,30,6,BOGR,5,1,1,4,6,5
10/14/15,21N,1,3,9,40,3,GUSA,26,3,ARLO,3,0,1,,3,
10/14/15,21N,1,3,12,26,2,BOGR,48,3,ARFR,2.5,1,1,2,3,2.5
10/14/15,21N,1,3,15,11,5,BOGR,21,2,BOGR,3.5,1,1,5,2,3.5
10/14/15,21N,1,3,18,9,4,BOGR,13,2,STCO,3,1,1,4,2,3
10/14/15,21N,1,3,21,28,2,ARLO,3,1,BOGR,1.5,0,1,,1,
10/14/15,21N,1,3,24,3,1,BOGR,14,2,BOGR,1.5,1,1,1,2,1.5
10/14/15,21N,1,4,3,28,3,BOGR,14,2,BOGR,2.5,1,1,3,2,2.5
10/14/15,21N,1,4,6,6,2,BOGR,21,3,ARFR,2.5,1,1,2,3,2.5
10/14/15,21N,1,4,9,12,4,OPPO,14,3,BOGR,3.5,0,1,,3,
10/14/15,21N,1,4,12,4,1,BOGR,11,3,BOGR,2,1,1,1,3,2
10/14/15,21N,1,4,15,20,2,BOGR,25,2,BOGR,2,1,1,2,2,2
10/14/15,21N,1,4,18,6,1,ARFR,6,2,BOGR,1.5,0,1,,2,
10/14/15,21N,1,4,21,23,4,PASM,2,1,BOGR,2.5,1,1,4,1,2.5
10/14/15,21N,1,4,24,4,2,BOGR,5,1,EREF,1.5,1,1,2,1,1.5
10/14/15,21N,2,1,3,12,3,BOGR,32,2,ARLO,2.5,1,1,3,2,2.5
10/14/15,21N,2,1,6,22,3,GUSA,30,7,GUSA,5,0,1,,7,
10/14/15,21N,2,1,9,30,2,BOGR,24,3,STCO,2.5,1,1,2,3,2.5
10/14/15,21N,2,1,12,4,3,BOGR,16,2,ARFR,2.5,1,1,3,2,2.5
10/14/15,21N,2,1,15,7,2,GUSA,21,10,GUSA,6,0,1,,10,
10/14/15,21N,2,1,18,26,4,BOGR,12,3,OPPO,3.5,1,1,4,3,3.5
10/14/15,21N,2,1,21,16,2,ARLO,18,3,ARLO,2.5,0,1,,3,
10/14/15,21N,2,1,24,36,17,GUSA,26,4,BOGR,10.5,0,1,,4,
10/14/15,21N,2,2,3,3,2,BOGR,4,2,BOGR,2,1,1,2,2,2
10/14/15,21N,2,2,6,6,2,BOGR,29,4,BOGR,3,1,1,2,4,3
10/14/15,21N,2,2,9,31,1,BOGR,3,1,BOGR,1,1,1,1,1,1
10/14/15,21N,2,2,12,2,1,BOGR,4,2,BOGR,1.5,1,1,1,2,1.5
10/14/15,21N,2,2,15,4,2,BOGR,4,2,BOGR,2,1,1,2,2,2
10/14/15,21N,2,2,18,6,2,BOGR,8,3,BOGR,2.5,1,1,2,3,2.5
10/14/15,21N,2,2,21,10,4,BOGR,4,1,BOGR,2.5,1,1,4,1,2.5
10/14/15,21N,2,2,24,4,2,BOGR,5,3,BOGR,2.5,1,1,2,3,2.5
10/14/15,21N,2,3,3,14,2,BOGR,16,3,BOGR,2.5,1,1,2,3,2.5
10/14/15,21N,2,3,6,34,3,BOGR,23,1,BOGR,2,1,1,3,1,2
10/14/15,21N,2,3,9,16,2,ARFR,17,3,BOGR,2.5,0,1,,3,
10/14/15,21N,2,3,12,24,6,PASM,21,2,BOGR,4,1,1,6,2,4
10/14/15,21N,2,3,15,26,12,ARFR,26,2,BOGR,7,0,1,,2,
10/14/15,21N,2,3,18,14,3,BOGR,19,7,GUSA,5,1,1,3,7,5
10/14/15,21N,2,3,21,26,3,BOGR,20,3,PASM,3,1,1,3,3,3
10/14/15,21N,2,3,24,4,2,BOGR,5,1,BOGR,1.5,1,1,2,1,1.5
10/14/15,21N,2,4,3,6,3,BOGR,4,1,BOGR,2,1,1,3,1,2
10/14/15,21N,2,4,6,3,1,BOGR,4,1,BOGR,1,1,1,1,1,1
10/14/15,21N,2,4,9,21,4,GUSA,6,2,BOGR,3,0,1,,2,
10/14/15,21N,2,4,12,6,2,BOGR,10,6,CHNA,4,1,1,2,6,4
10/14/15,21N,2,4,15,8,3,BOGR,10,3,BOGR,3,1,1,3,3,3
10/14/15,21N,2,4,18,26,4,BOGR,8,1,BOGR,2.5,1,1,4,1,2.5
10/14/15,21N,2,4,21,22,2,BOGR,4,2,BOGR,2,1,1,2,2,2
10/14/15,21N,2,4,24,23,4,VUOC,16,2,BOGR,3,1,1,4,2,3
10/15/15,21N,3,1,3,25,4,BOGR,5,2,BOGR,3,1,1,4,2,3
10/15/15,21N,3,1,6,8,4,BOGR,7,4,BOGR,4,1,1,4,4,4
10/15/15,21N,3,1,9,5,3,BOGR,6,3,BOGR,3,1,1,3,3,3
10/15/15,21N,3,1,12,5,3,BOGR,5,1,BOGR,2,1,1,3,1,2
10/15/15,21N,3,1,15,6,3,BOGR,4,3,BOGR,3,1,1,3,3,3
10/15/15,21N,3,1,18,3,2,BOGR,7,3,BOGR,2.5,1,1,2,3,2.5
10/15/15,21N,3,1,21,4,1,BOGR,6,3,GUSA,2,1,1,1,3,2
10/15/15,21N,3,1,24,5,3,BOGR,5,4,BOGR,3.5,1,1,3,4,3.5
10/15/15,21N,3,2,3,11,3,BOGR,6,3,BOGR,3,1,1,3,3,3
10/15/15,21N,3,2,6,7,2,BOGR,13,5,BOGR,3.5,1,1,2,5,3.5
10/15/15,21N,3,2,9,6,4,STCO,4,2,BOGR,3,1,1,4,2,3
10/15/15,21N,3,2,12,7,4,BOGR,4,1,BOGR,2.5,1,1,4,1,2.5
10/15/15,21N,3,2,15,7,3,BOGR,8,2,BOGR,2.5,1,1,3,2,2.5
10/15/15,21N,3,2,18,4,2,BOGR,8,2,OPPO,2,1,1,2,2,2
10/15/15,21N,3,2,21,4,2,BOGR,42,3,ARLO,2.5,1,1,2,3,2.5
10/15/15,21N,3,2,24,7,3,BOGR,9,3,BOGR,3,1,1,3,3,3
10/15/15,21N,3,3,3,16,2,BOGR,6,1,BOGR,1.5,1,1,2,1,1.5
10/15/15,21N,3,3,6,14,3,BOGR,27,6,THFI,4.5,1,1,3,6,4.5
10/15/15,21N,3,3,9,12,2,BOGR,5,2,BOGR,2,1,1,2,2,2
10/15/15,21N,3,3,12,6,3,BOGR,8,2,BOGR,2.5,1,1,3,2,2.5
10/15/15,21N,3,3,15,27,3,BOGR,6,2,BOGR,2.5,1,1,3,2,2.5
10/15/15,21N,3,3,18,21,4,PASM,5,2,BOGR,3,1,1,4,2,3
10/15/15,21N,3,3,21,36,3,SPCR,21,4,PASM,3.5,1,1,3,4,3.5
10/15/15,21N,3,3,24,38,4,ARLO,38,6,ARLO,5,0,1,,6,
10/15/15,21N,3,4,3,10,2,PASM,22,1,BOGR,1.5,1,1,2,1,1.5
10/15/15,21N,3,4,6,6,3,BOGR,8,3,BOGR,3,1,1,3,3,3
10/15/15,21N,3,4,9,14,3,BOGR,11,4,BOGR,3.5,1,1,3,4,3.5
10/15/15,21N,3,4,12,20,4,STCO,2,1,BOGR,2.5,1,1,4,1,2.5
10/15/15,21N,3,4,15,20,5,BOGR,11,4,PASM,4.5,1,1,5,4,4.5
10/15/15,21N,3,4,18,10,3,BOGR,17,3,BOGR,3,1,1,3,3,3
10/15/15,21N,3,4,21,38,7,OPPO,24,7,BOGR,7,0,1,,7,
10/15/15,21N,3,4,24,29,4,BOGR,38,6,STCO,5,1,1,4,6,5
10/14/15,21N,4,1,3,29,4,SPCR,14,2,BOGR,3,1,1,4,2,3
10/14/15,21N,4,1,6,35,7,SPCR,13,3,BOGR,5,1,1,7,3,5
10/14/15,21N,4,1,9,8,3,ARFR,26,4,THFI,3.5,0,1,,4,
10/14/15,21N,4,1,12,34,6,SPCR,21,7,SPCR,6.5,1,1,6,7,6.5
10/14/15,21N,4,1,15,26,8,ARFR,29,12,PASM,10,0,1,,12,
10/14/15,21N,4,1,18,23,7,PASM,26,4,PASM,5.5,1,1,7,4,5.5
10/14/15,21N,4,1,21,31,3,BOGR,38,5,PASM,4,1,1,3,5,4
10/14/15,21N,4,1,24,20,2,BOGR,43,5,SPCR,3.5,1,1,2,5,3.5
10/14/15,21N,4,2,3,21,6,BOGR,21,2,BOGR,4,1,1,6,2,4
10/14/15,21N,4,2,6,22,4,PASM,30,6,SPCR,5,1,1,4,6,5
10/14/15,21N,4,2,9,42,3,BOGR,40,7,ARLO,5,1,1,3,7,5
10/14/15,21N,4,2,12,27,5,OPPO,32,3,BOGR,4,0,1,,3,
10/14/15,21N,4,2,15,11,3,PASM,18,6,PASM,4.5,1,1,3,6,4.5
10/14/15,21N,4,2,18,16,2,BOGR,20,3,BOGR,2.5,1,1,2,3,2.5
10/14/15,21N,4,2,21,23,3,BOGR,2,1,DUNG,2,1,1,3,1,2
10/14/15,21N,4,2,24,39,3,ARFR,46,1,BOGR,2,0,1,,1,
10/14/15,21N,4,3,3,4,1,BOGR,8,4,OPPO,2.5,1,1,1,4,2.5
10/14/15,21N,4,3,6,11,4,OPPO,4,3,BOGR,3.5,0,1,,3,
10/14/15,21N,4,3,9,12,2,OPPO,17,8,ARFR,5,0,1,,8,
10/14/15,21N,4,3,12,33,2,BOGR,14,3,OPPO,2.5,1,1,2,3,2.5
10/14/15,21N,4,3,15,32,4,THFI,34,3,BOGR,3.5,1,1,4,3,3.5
10/14/15,21N,4,3,18,4,2,BOGR,21,2,THFI,2,1,1,2,2,2
10/14/15,21N,4,3,21,11,3,GUSA,32,4,BOGR,3.5,0,1,,4,
10/14/15,21N,4,3,24,4,1,GUSA,23,3,BOGR,2,0,1,,3,
10/14/15,21N,4,4,3,25,3,BOGR,14,2,BOGR,2.5,1,1,3,2,2.5
10/14/15,21N,4,4,6,5,2,BOGR,5,3,BOGR,2.5,1,1,2,3,2.5
10/14/15,21N,4,4,9,4,1,BOGR,6,3,BOGR,2,1,1,1,3,2
10/14/15,21N,4,4,12,3,2,BOGR,25,3,BOGR,2.5,1,1,2,3,2.5
10/14/15,21N,4,4,15,10,3,BOGR,4,3,BOGR,3,1,1,3,3,3
10/14/15,21N,4,4,18,5,2,BOGR,6,2,BOGR,2,1,1,2,2,2
10/14/15,21N,4,4,21,18,4,BOGR,5,3,BOGR,3.5,1,1,4,3,3.5
10/14/15,21N,4,4,24,5,2,BOGR,6,3,BOGR,2.5,1,1,2,3,2.5
10/14/15,22E,1,1,3,19,10,PASM,29,9,PASM,9.5,1,1,10,9,9.5
10/14/15,22E,1,1,6,22,11,PASM,32,11,PASM,11,1,1,11,11,11
10/14/15,22E,1,1,9,38,9,PASM,44,21,PASM,15,1,1,9,21,15
10/14/15,22E,1,1,12,44,18,ATCA,29,4,ARFR,11,0,1,,4,
10/14/15,22E,1,1,15,43,13,PASM,23,13,PASM,13,1,1,13,13,13
10/14/15,22E,1,1,18,35,21,PASM,27,5,PASM,13,1,1,21,5,13
10/14/15,22E,1,1,21,34,10,PASM,42,13,PASM,11.5,1,1,10,13,11.5
10/14/15,22E,1,1,24,25,4,PASM,40,4,PASM,4,1,1,4,4,4
10/14/15,22E,1,2,3,29,25,PASM,24,15,PASM,20,1,1,25,15,20
10/14/15,22E,1,2,6,50,15,PASM,34,6,PASM,10.5,1,1,15,6,10.5
10/14/15,22E,1,2,9,43,9,PASM,30,15,PASM,12,1,1,9,15,12
10/14/15,22E,1,2,12,52,35,ATCA,34,1,PASM,18,0,1,,1,
10/14/15,22E,1,2,15,39,21,PASM,41,15,PASM,18,1,1,21,15,18
10/14/15,22E,1,2,18,29,9,PASM,29,2,PASM,5.5,1,1,9,2,5.5
10/14/15,22E,1,2,21,39,19,PASM,42,7,PASM,13,1,1,19,7,13
10/14/15,22E,1,2,24,36,15,PASM,30,9,PASM,12,1,1,15,9,12
10/14/15,22E,1,3,3,31,2,PASM,39,6,PASM,4,1,1,2,6,4
10/14/15,22E,1,3,6,19,0,BOGR,24,7,BOGR,3.5,1,1,0,7,3.5
10/14/15,22E,1,3,9,24,5,PASM,19,7,OPPO,6,1,1,5,7,6
10/14/15,22E,1,3,12,26,1,BOGR,14,1,BOGR,1,1,1,1,1,1
10/14/15,22E,1,3,15,33,4,PASM,41,9,ARFR,6.5,1,1,4,9,6.5
10/14/15,22E,1,3,18,36,15,ARFR,35,9,PASM,12,0,1,,9,
10/14/15,22E,1,3,21,33,5,ARFR,34,5,ARFR,5,0,1,,5,
10/14/15,22E,1,3,24,28,3,PASM,40,19,PASM,11,1,1,3,19,11
10/14/15,22E,1,4,3,21,2,PASM,27,2,BOGR,2,1,1,2,2,2
10/14/15,22E,1,4,6,10,4,OPPO,43,13,ATCA,8.5,0,0,,,
10/14/15,22E,1,4,9,21,1,PASM,12,2,BOGR,1.5,1,1,1,2,1.5
10/14/15,22E,1,4,12,23,3,BOGR,26,3,BOGR,3,1,1,3,3,3
10/14/15,22E,1,4,15,37,29,ATCA,30,3,BOGR,16,0,1,,3,
10/14/15,22E,1,4,18,45,4,ATCA,34,4,ARFR,4,0,1,,4,
10/14/15,22E,1,4,21,42,3,PASM,38,5,ARFR,4,1,1,3,5,4
10/14/15,22E,1,4,24,35,5,PASM,36,3,BOGR,4,1,1,5,3,4
10/14/15,22E,2,1,3,23,2,PASM,48,5,PASM,3.5,1,1,2,5,3.5
10/14/15,22E,2,1,6,39,2,PASM,20,5,PASM,3.5,1,1,2,5,3.5
10/14/15,22E,2,1,9,39,5,PASM,23,5,ARFR,5,1,1,5,5,5
10/14/15,22E,2,1,12,43,2,PASM,20,2,PASM,2,1,1,2,2,2
10/14/15,22E,2,1,15,22,3,PASM,38,2,BOGR,2.5,1,1,3,2,2.5
10/14/15,22E,2,1,18,36,9,PASM,18,2,PASM,5.5,1,1,9,2,5.5
10/14/15,22E,2,1,21,39,5,PASM,44,8,PASM,6.5,1,1,5,8,6.5
10/14/15,22E,2,1,24,22,4,PASM,80,6,PASM,5,1,1,4,6,5
10/14/15,22E,2,2,3,14,0,PASM,54,2,CIUN,1,1,1,0,2,1
10/14/15,22E,2,2,6,19,4,PASM,34,6,BOGR,5,1,1,4,6,5
10/14/15,22E,2,2,9,36,8,PASM,32,5,PASM,6.5,1,1,8,5,6.5
10/14/15,22E,2,2,12,28,2,PASM,27,2,BOGR,2,1,1,2,2,2
10/14/15,22E,2,2,15,34,2,PASM,14,1,PLPA,1.5,1,1,2,1,1.5
10/14/15,22E,2,2,18,34,5,PASM,25,6,BOGR,5.5,1,1,5,6,5.5
10/14/15,22E,2,2,21,44,5,PASM,32,7,CHLE,6,1,1,5,7,6
10/14/15,22E,2,2,24,20,3,PASM,44,10,PASM,6.5,1,1,3,10,6.5
10/14/15,22E,2,3,3,46,9,PASM,40,11,PASM,10,1,1,9,11,10
10/14/15,22E,2,3,6,36,3,PASM,37,5,PASM,4,1,1,3,5,4
10/14/15,22E,2,3,9,43,5,PASM,54,8,PASM,6.5,1,1,5,8,6.5
10/14/15,22E,2,3,12,30,2,PASM,28,7,PASM,4.5,1,1,2,7,4.5
10/14/15,22E,2,3,15,33,2,PASM,31,5,PASM,3.5,1,1,2,5,3.5
10/14/15,22E,2,3,18,26,2,PASM,37,4,PASM,3,1,1,2,4,3
10/14/15,22E,2,3,21,34,4,PASM,27,4,PASM,4,1,1,4,4,4
10/14/15,22E,2,3,24,38,8,PASM,38,9,PASM,8.5,1,1,8,9,8.5
10/14/15,22E,2,4,3,41,5,PASM,30,9,PASM,7,1,1,5,9,7
10/14/15,22E,2,4,6,29,4,PASM,31,11,CIUN,7.5,1,1,4,11,7.5
10/14/15,22E,2,4,9,37,4,PASM,39,11,PASM,7.5,1,1,4,11,7.5
10/14/15,22E,2,4,12,25,3,PASM,22,5,PASM,4,1,1,3,5,4
10/14/15,22E,2,4,15,25,6,PASM,58,21,ATCA,13.5,1,0,6,,
10/14/15,22E,2,4,18,22,4,PASM,37,5,PASM,4.5,1,1,4,5,4.5
10/14/15,22E,2,4,21,38,7,PASM,31,3,PASM,5,1,1,7,3,5
10/14/15,22E,2,4,24,36,8,PASM,35,5,PASM,6.5,1,1,8,5,6.5
10/15/15,22E,3,1,3,29,5,BOGR,29,8,BOGR,6.5,1,1,5,8,6.5
10/15/15,22E,3,1,6,7,4,BOGR,24,2,BOGR,3,1,1,4,2,3
10/15/15,22E,3,1,9,20,2,BOGR,5,2,BOGR,2,1,1,2,2,2
10/15/15,22E,3,1,12,28,3,BOGR,22,3,BOGR,3,1,1,3,3,3
10/15/15,22E,3,1,15,13,3,SIHY,6,1,MATA,2,1,1,3,1,2
10/15/15,22E,3,1,18,29,3,BOGR,17,3,BOGR,3,1,1,3,3,3
10/15/15,22E,3,1,21,38,3,BOGR,11,2,BOGR,2.5,1,1,3,2,2.5
