Date,Pasture,Plot,Transect,Distance,High East,Low East,Spp East,High West,Low West,Spp West,MeanHigh,MeanLow,Notes,,,,,
10/3/18,26E,2,1,21,18,1,HECO,14,2,ARFR,,,,,,,,
10/3/18,26E,2,1,24,8,0,BOGR,6,2,BOGR,,,,,,,,
10/3/18,26E,2,2,3,7,3,PASM,7,2,BOGR,,,,,,,,
10/3/18,26E,2,2,6,10,2,BOGR,10,1,BOGR,,,,,,,,
10/3/18,26E,2,2,9,25,2,PASM,18,1,BOGR,,,,,,,,
10/3/18,26E,2,2,12,8,1,BOGR,21,2,ARFR,,,,,,,,
10/3/18,26E,2,2,15,14,1,BOGR,20,2,THFI,,,,,,,,
10/3/18,26E,2,2,18,17,2,THFI,18,8,GUSA,,,,,,,,
10/3/18,26E,2,2,21,20,4,ARFR,20,4,GUSA,,,,,,,,
10/3/18,26E,2,2,24,14,5,BOGR,17,3,BOGR,,,,,,,,
10/3/18,26E,2,3,3,18,1,BOGR,7,1,BOGR,,,,,,,,
10/3/18,26E,2,3,6,12,1,BOGR,14,1,BOGR,,,,,,,,
10/3/18,26E,2,3,9,16,1,BOGR,8,2,BOGR,,,,,,,,
10/3/18,26E,2,3,12,14,1,BOGR,21,3,ARPU,,,,,,,,
10/3/18,26E,2,3,15,13,3,SPCO,25,1,BOGR,,,,,,,,
10/3/18,26E,2,3,18,21,2,ARPU,21,2,BOGR,,,,,,,,
10/3/18,26E,2,3,21,13,1,BOGR,3,1,BOGR,,,,,,,,
10/3/18,26E,2,3,24,17,2,BOGR,12,2,BOGR,,,,,,,,
10/3/18,26E,2,4,3,14,5,ARPU,22,6,PASM,,,,,,,,
10/3/18,26E,2,4,6,15,1,BOGR,9,0,BOGR,,,,,,,,
10/3/18,26E,2,4,9,14,2,PASM,14,2,BOGR,,,,,,,,
10/3/18,26E,2,4,12,18,4,VUOC,16,2,VUOC,,,,,,,,
10/3/18,26E,2,4,15,18,2,THFI,22,0,BOGR,,,,,,,,
10/3/18,26E,2,4,18,14,3,VUOC,12,1,VUOC,,,,,,,,
10/3/18,26E,2,4,21,20,3,VUOC,5,1,BOGR,,,,,,,,
10/3/18,26E,2,4,24,19,2,BOGR,4,0,BOGR,,,,,,,,
10/3/18,26E,3,1,3,2,1,BOGR,12,1,ARPU,,,,,,,,
10/3/18,26E,3,1,6,4,1,BOGR,4,1,BOGR,,,,,,,,
10/3/18,26E,3,1,9,3,1,BOGR,8,1,BOGR,,,,,,,,
10/3/18,26E,3,1,12,11,2,BOGR,11,3,BOGR,,,,,,,,
10/3/18,26E,3,1,15,14,1,BOGR,14,2,BOGR,,,,,,,,
10/3/18,26E,3,1,18,13,1,BOGR,8,2,VUOC,,,,,,,,
10/3/18,26E,3,1,21,9,2,BOGR,8,1,BOGR,,,,,,,,
10/3/18,26E,3,1,24,18,2,BOGR,12,2,BOGR,,,,,,,,
10/3/18,26E,3,2,3,12,3,BOGR,20,2,BOGR,,,,,,,,
10/3/18,26E,3,2,6,21,1,BOGR,9,2,VUOC,,,,,,,,
10/3/18,26E,3,2,9,15,2,BOGR,21,3,BOGR,,,,,,,,
10/3/18,26E,3,2,12,12,1,BOGR,12,1,BOGR,,,,,,,,
10/3/18,26E,3,2,15,11,1,BOGR,25,3,VUOC,,,,,,,,
10/3/18,26E,3,2,18,8,2,BOGR,12,2,BOGR,,,,,,,,
10/3/18,26E,3,2,21,15,5,BOGR,12,2,BOGR,,,,,,,,
10/3/18,26E,3,2,24,8,1,BOGR,11,2,VUOC,,,,,,,,
10/3/18,26E,3,3,3,13,2,BOGR,12,2,THFI,,,,,,,,
10/3/18,26E,3,3,6,8,2,VUOC,13,2,BOGR,,,,,,,,
10/3/18,26E,3,3,9,11,2,BOGR,25,3,BOGR,,,,,,,,
10/3/18,26E,3,3,12,7,2,BOGR,6,2,BOGR,,,,,,,,
10/3/18,26E,3,3,15,12,1,BOGR,4,1,BOGR,,,,,,,,
10/3/18,26E,3,3,18,5,1,BOGR,6,3,BOGR,,,,,,,,
10/3/18,26E,3,3,21,6,1,BOGR,9,2,BOGR,,,,,,,,
10/3/18,26E,3,3,24,7,2,VUOC,4,1,BOGR,,,,,,,,
10/3/18,26E,3,4,3,14,1,BOGR,10,1,BOGR,,,,,,,,
10/3/18,26E,3,4,6,8,1,BOGR,13,2,VUOC,,,,,,,,
10/3/18,26E,3,4,9,13,1,BOGR,12,1,BOGR,,,,,,,,
10/3/18,26E,3,4,12,9,1,BOGR,13,1,BOGR,,,,,,,,
10/3/18,26E,3,4,15,10,1,BOGR,10,1,VUOC,,,,,,,,
10/3/18,26E,3,4,18,6,1,BOGR,13,1,BOGR,,,,,,,,
10/3/18,26E,3,4,21,4,0,BOGR,11,1,GUSA,,,,,,,,
10/3/18,26E,3,4,24,4,1,BOGR,4,1,BOGR,,,,,,,,
10/3/18,26E,4,1,3,10,1,BOGR,8,2,BOGR,,,,,,,,
10/3/18,26E,4,1,6,4,1,BOGR,4,2,BOGR,,,,,,,,
10/3/18,26E,4,1,9,15,3,BOGR,14,2,BOGR,,,,,,,,
10/3/18,26E,4,1,12,16,3,BOGR,8,1,BOGR,,,,,,,,
10/3/18,26E,4,1,15,14,1,BOGR,7,1,BOGR,,,,,,,,
10/3/18,26E,4,1,18,10,2,BOGR,10,2,BOGR,,,,,,,,
10/3/18,26E,4,1,21,11,2,BOGR,11,1,BOGR,,,,,,,,
10/3/18,26E,4,1,24,4,1,BOGR,8,2,BOGR,,,,,,,,
10/3/18,26E,4,2,3,12,2,BOGR,18,3,VUOC,,,,,,,,
10/3/18,26E,4,2,6,12,1,VUOC,15,4,VUOC,,,,,,,,
10/3/18,26E,4,2,9,10,2,BOGR,14,2,VUOC,,,,,,,,
10/3/18,26E,4,2,12,14,2,BOGR,8,3,BOGR,,,,,,,,
10/3/18,26E,4,2,15,12,2,BOGR,16,2,VUOC,,,,,,,,
10/3/18,26E,4,2,18,6,2,BOGR,14,1,BOGR,,,,,,,,
10/3/18,26E,4,2,21,12,3,BOGR,8,3,BOGR,,,,,,,,
10/3/18,26E,4,2,24,9,1,BOGR,8,2,BOGR,,,,,,,,
10/3/18,26E,4,3,3,6,1,BOGR,11,0,BOGR,,,,,,,,
10/3/18,26E,4,3,6,6,2,BOGR,9,0,BOGR,,,,,,,,
10/3/18,26E,4,3,9,6,1,BOGR,12,2,BOGR,,,,,,,,
10/3/18,26E,4,3,12,4,1,BOGR,5,1,BOGR,,,,,,,,
10/3/18,26E,4,3,15,7,1,BOGR,19,3,VUOC,,,,,,,,
10/3/18,26E,4,3,18,7,1,BOGR,12,1,BOGR,,,,,,,,
10/3/18,26E,4,3,21,9,2,BOGR,10,2,BOGR,,,,,,,,
10/3/18,26E,4,3,24,24,3,BOGR,12,1,BOGR,,,,,,,,
10/3/18,26E,4,4,3,5,2,BOGR,6,1,BOGR,,,,,,,,
10/3/18,26E,4,4,6,8,2,BOGR,12,2,VUOC,,,,,,,,
10/3/18,26E,4,4,9,4,1,BOGR,18,1,BOGR,,,,,,,,
10/3/18,26E,4,4,12,10,1,BOGR,29,1,BOGR,,,,,,,,
10/3/18,26E,4,4,15,6,2,BOGR,11,1,BOGR,,,,,,,,
10/3/18,26E,4,4,18,4,1,BOGR,4,0,BOGR,,,,,,,,
10/3/18,26E,4,4,21,14,2,BOGR,7,1,BOGR,,,,,,,,
10/3/18,26E,4,4,24,4,0,BOGR,4,2,BOGR,,,,,,,,
10/11/18,19N,1,1,3,2,0,BOGR,25,2,BOGR,,,,,,,,
10/11/18,19N,1,1,6,29,7,HECO,52,7,HECO,,,,,,,,
10/11/18,19N,1,1,9,8,1,HECO,41,10,HECO,,,,,,,,
10/11/18,19N,1,1,12,10,1,BOGR,4,1,BOGR,,,,,,,,
10/11/18,19N,1,1,15,22,4,HECO,58,3,HECO,,,,,,,,
10/11/18,19N,1,1,18,17,2,PASM,11,1,PASM,,,,,,,,
10/11/18,19N,1,1,21,15,2,HECO,22,2,HECO,,,,,,,,
10/11/18,19N,1,1,24,28,2,ARPU,26,5,HECO,,,,,,,,
10/11/18,19N,1,2,3,48,2,HECO,28,5,HECO,,,,,,,,
10/11/18,19N,1,2,6,45,4,HECO,44,1,HECO,,,,,,,,
10/11/18,19N,1,2,9,46,6,OPPO,25,7,HECO,,,,,,,,
10/11/18,19N,1,2,12,7,1,HECO,26,2,HECO,,,,,,,,
10/11/18,19N,1,2,15,2,1,HECO,2,1,HECO,,,,,,,,
10/11/18,19N,1,2,18,6,1,VUOC,19,3,VUOC,,,,,,,,
10/11/18,19N,1,2,21,36,1,HECO,29,4,HECO,,,,,,,,
10/11/18,19N,1,2,24,34,4,HECO,35,5,HECO,,,,,,,,
10/11/18,19N,1,3,3,22,3,HECO,31,5,HECO,,,,,,,,
10/11/18,19N,1,3,6,52,4,HECO,52,3,HECO,,,,,,,,
10/11/18,19N,1,3,9,52,5,HECO,47,6,HECO,,,,,,,,
10/11/18,19N,1,3,12,41,7,HECO,14,3,HECO,,,,,,,,
10/11/18,19N,1,3,15,38,10,HECO,41,4,HECO,,,,,,,,
10/11/18,19N,1,3,18,41,5,HECO,2,1,BOGR,,,,,,,,
10/11/18,19N,1,3,21,30,3,HECO,8,2,HECO,,,,,,,,
10/11/18,19N,1,3,24,12,1,HECO,21,3,HECO,,,,,,,,
10/11/18,19N,1,4,3,27,2,HECO,20,6,HECO,,,,,,,,
10/11/18,19N,1,4,6,36,2,HECO,38,9,HECO,,,,,,,,
10/11/18,19N,1,4,9,25,6,HECO,22,4,HECO,,,,,,,,
10/11/18,19N,1,4,12,13,1,HECO,12,2,HECO,,,,,,,,
10/11/18,19N,1,4,15,10,1,HECO,11,1,HECO,,,,,,,,
10/11/18,19N,1,4,18,7,1,BOGR,3,1,BOGR,,,,,,,,
10/11/18,19N,1,4,21,12,2,HECO,16,1,BOGR,,,,,,,,
10/11/18,19N,1,4,24,12,2,HECO,41,4,HECO,,,,,,,,
10/12/18,19N,2,1,3,6,1,OPPO,8,3,OPPO,,,,,,,,
10/12/18,19N,2,1,6,2,1,BOGR,2,1,BOGR,,,,,,,,
10/12/18,19N,2,1,9,64,9,ATCA,2,1,BOGR,,,,,,,,
10/12/18,19N,2,1,12,32,1,EREF,36,1,BOGR,,,,,,,,
10/12/18,19N,2,1,15,6,1,BOGR,18,1,ATCA,,,,,,,,
10/12/18,19N,2,1,18,40,7,OPPO,40,23,ATCA,,,,,,,,
10/12/18,19N,2,1,21,56,4,HECO,35,3,BOGR,,,,,,,,
10/12/18,19N,2,1,24,62,9,HECO,40,21,ATCA,,,,,,,,
10/12/18,19N,2,2,3,52,7,ATCA,65,19,ATCA,,,,,,,,
10/12/18,19N,2,2,6,34,5,PASM,41,2,PASM,,,,,,,,
10/12/18,19N,2,2,9,35,2,PASM,16,1,PASM,,,,,,,,
10/12/18,19N,2,2,12,61,12,ATCA,32,1,BOGR,,,,,,,,
10/12/18,19N,2,2,15,9,5,BOGR,8,1,VUOC,,,,,,,,
10/12/18,19N,2,2,18,52,6,HECO,62,3,HECO,,,,,,,,
10/12/18,19N,2,2,21,50,5,HECO,51,7,HECO,,,,,,,,
10/12/18,19N,2,2,24,6,1,BOGR,3,1,BOGR,,,,,,,,
10/12/18,19N,2,3,3,32,0,BOGR,42,4,HECO,,,,,,,,
10/12/18,19N,2,3,6,7,1,BOGR,5,1,BOGR,,,,,,,,
10/12/18,19N,2,3,9,30,5,OPPO,22,4,HECO,,,,,,,,
10/12/18,19N,2,3,12,41,5,HECO,62,8,HECO,,,,,,,,
10/12/18,19N,2,3,15,3,1,BOGR,1,1,BOGR,,,,,,,,
10/12/18,19N,2,3,18,54,2,BOGR,11,3,BOGR,,,,,,,,
10/12/18,19N,2,3,21,48,1,BOGR,2,1,BOGR,,,,,,,,
10/12/18,19N,2,3,24,31,7,ATCA,32,4,ATCA,,,,,,,,
10/12/18,19N,2,4,3,46,2,BOGR,6,1,BOGR,,,,,,,,
10/12/18,19N,2,4,6,16,5,BOGR,12,2,BOGR,,,,,,,,
10/12/18,19N,2,4,9,52,4,HECO,42,13,HECO,,,,,,,,
10/12/18,19N,2,4,12,16,3,HECO,46,7,HECO,,,,,,,,
10/12/18,19N,2,4,15,19,4,BOGR,28,2,HECO,,,,,,,,
10/12/18,19N,2,4,18,33,7,HECO,30,9,HECO,,,,,,,,
10/12/18,19N,2,4,21,11,1,BOGR,18,2,HECO,,,,,,,,
10/12/18,19N,2,4,24,34,7,HECO,61,8,HECO,,,,,,,,
10/16/18,19N,3,1,3,25,3,HECO,40,3,HECO,,,,,,,,
10/16/18,19N,3,1,6,32,2,HECO,50,7,HECO,,,,,,,,
10/16/18,19N,3,1,9,35,5,HECO,24,9,HECO,,,,,,,,
10/16/18,19N,3,1,12,30,5,HECO,47,5,HECO,,,,,,,,
10/16/18,19N,3,1,15,31,3,HECO,62,9,HECO,,,,,,,,
10/16/18,19N,3,1,18,25,2,HECO,43,5,HECO,,,,,,,,
10/16/18,19N,3,1,21,31,8,HECO,19,5,HECO,,,,,,,,
10/16/18,19N,3,1,24,54,4,HECO,10,2,HECO,,,,,,,,
10/16/18,19N,3,2,3,5,0,BOGR,12,1,BOGR,,,,,,,,
10/16/18,19N,3,2,6,1,0,BOGR,6,1,BOGR,,,,,,,,
10/16/18,19N,3,2,9,22,3,atca,9,2,BOGR,,,,,,,,
10/16/18,19N,3,2,12,3,1,BOGR,7,2,BOGR,,,,,,,,
10/16/18,19N,3,2,15,1,0,BOGR,2,1,BOGR,,,,,,,,
10/16/18,19N,3,2,18,35,2,BOGR,4,1,BOGR,,,,,,,,
10/16/18,19N,3,2,21,2,1,BOGR,4,2,BOGR,,,,,,,,
10/16/18,19N,3,2,24,7,2,BOGR,6,1,BOGR,,,,,,,,
10/16/18,19N,3,3,3,24,3,BOGR,5,3,HECO,,,,,,,,
10/16/18,19N,3,3,6,12,2,BOGR,32,4,HECO,,,,,,,,
10/16/18,19N,3,3,9,4,1,BOGR,2,1,HECO,,,,,,,,
10/16/18,19N,3,3,12,2,1,BOGR,34,1,HECO,,,,,,,,
10/16/18,19N,3,3,15,28,4,BOGR,42,9,HECO,,,,,,,,
10/16/18,19N,3,3,18,4,0,BOGR,28,2,HECO,,,,,,,,
10/16/18,19N,3,3,21,33,3,BOGR,61,5,HECO,,,,,,,,
10/16/18,19N,3,3,24,60,3,HECO,39,7,HECO,,,,,,,,
10/16/18,19N,3,4,3,4,1,BOGR,4,1,BOGR,,,,,,,,
10/16/18,19N,3,4,6,4,2,BOGR,3,2,BOGR,,,,,,,,
10/16/18,19N,3,4,9,13,2,BOGR,9,4,BOGR,,,,,,,,
10/16/18,19N,3,4,12,11,2,PASM,27,3,PASM,,,,,,,,
10/16/18,19N,3,4,15,4,2,BOGR,2,1,BOGR,,,,,,,,
10/16/18,19N,3,4,18,5,1,BOGR,9,1,BOGR,,,,,,,,
10/16/18,19N,3,4,21,4,1,BOGR,4,1,BOGR,,,,,,,,
10/16/18,19N,3,4,24,3,1,BOGR,3,2,BOGR,,,,,,,,
10/12/18,19N,4,1,3,52,2,HECO,56,5,HECO,,,,,,,,
10/12/18,19N,4,1,6,68,4,HECO,43,2,HECO,,,,,,,,
10/12/18,19N,4,1,9,38,3,HECO,65,4,HECO,,,,,,,,
10/12/18,19N,4,1,12,8,3,HECO,13,2,HECO,,,,,,,,
10/12/18,19N,4,1,15,42,9,HECO,62,12,HECO,,,,,,,,
10/12/18,19N,4,1,18,48,3,HECO,28,3,HECO,,,,,,,,
10/12/18,19N,4,1,21,51,11,HECO,26,2,HECO,,,,,,,,
10/12/18,19N,4,1,24,27,3,HECO,49,10,HECO,,,,,,,,
10/12/18,19N,4,2,3,29,5,OPPO,4,1,BOGR,,,,,,,,
10/12/18,19N,4,2,6,21,2,HECO,10,1,EREF,,,,,,,,
10/12/18,19N,4,2,9,14,2,HECO,32,5,HECO,,,,,,,,
10/12/18,19N,4,2,12,9,1,BOGR,54,9,HECO,,,,,,,,
10/12/18,19N,4,2,15,25,6,HECO,38,4,HECO,,,,,,,,
10/12/18,19N,4,2,18,11,2,HECO,20,2,EREF,,,,,,,,
10/12/18,19N,4,2,21,47,5,HECO,9,4,BOGR,,,,,,,,
10/12/18,19N,4,2,24,28,3,OPPO,9,1,VUOC,,,,,,,,
10/12/18,19N,4,3,3,6,1,BOGR,12,3,OPPO,,,,,,,,
10/12/18,19N,4,3,6,5,3,OPPO,6,1,BOGR,,,,,,,,
10/12/18,19N,4,3,9,5,1,OPPO,4,1,BOGR,,,,,,,,
10/12/18,19N,4,3,12,4,1,PASM,3,0,BOGR,,,,,,,,
10/12/18,19N,4,3,15,2,0,BOGR,2,1,BOGR,,,,,,,,
10/12/18,19N,4,3,18,16,0,PASM,4,1,BOGR,,,,,,,,
10/12/18,19N,4,3,21,2,1,BOGR,4,1,BOGR,,,,,,,,
10/12/18,19N,4,3,24,4,1,BOGR,3,0,BOGR,,,,,,,,
10/12/18,19N,4,4,3,9,1,BOGR,1,1,BOGR,,,,,,,,
10/12/18,19N,4,4,6,4,1,BOGR,13,2,ATCA,,,,,,,,
10/12/18,19N,4,4,9,10,1,BOGR,40,1,BOGR,,,,,,,,
10/12/18,19N,4,4,12,2,0,BOGR,15,1,VUOC,,,,,,,,
10/12/18,19N,4,4,15,11,1,BOGR,2,1,BOGR,,,,,,,,
10/12/18,19N,4,4,18,2,1,BOGR,5,1,BOGR,,,,,,,,
10/12/18,19N,4,4,21,2,1,BOGR,6,2,BOGR,,,,,,,,
10/12/18,19N,4,4,24,1,1,BOGR,6,1,VUOC,,,,,,,,
10/16/18,19N,5,1,3,26,4,eref,24,2,HECO,,,,,,,,
10/16/18,19N,5,1,6,23,1,HECO,13,2,HECO,,,,,,,,
10/16/18,19N,5,1,9,13,3,HECO,23,2,EREF,,,,,,,,
10/16/18,19N,5,1,12,21,4,eref,27,4,HECO,,,,,,,,
10/16/18,19N,5,1,15,11,4,HECO,23,3,BOGR,,,,,,,,
10/16/18,19N,5,1,18,23,2,HECO,19,2,HECO,,,,,,,,
10/16/18,19N,5,1,21,18,4,HECO,9,2,HECO,,,,,,,,
10/16/18,19N,5,1,24,9,1,BOGR,24,2,EREF,,,,,,,,
10/16/18,19N,5,2,3,24,1,HECO,6,5,oppo,,,,,,,,
10/16/18,19N,5,2,6,2,1,BOGR,15,3,HECO,,,,,,,,
10/16/18,19N,5,2,9,4,2,BOGR,6,2,BOGR,,,,,,,,
10/16/18,19N,5,2,12,5,2,BOGR,2,0,BOGR,,,,,,,,
10/16/18,19N,5,2,15,21,4,HECO,20,4,HECO,,,,,,,,
10/16/18,19N,5,2,18,8,4,arpu,27,4,HECO,,,,,,,,
10/16/18,19N,5,2,21,21,2,eref,19,3,EREF,,,,,,,,
10/16/18,19N,5,2,24,21,0,eref,2,0,BOGR,,,,,,,,
10/16/18,19N,5,3,3,31,2,HECO,29,4,HECO,,,,,,,,
10/16/18,19N,5,3,6,7,2,BOGR,14,3,HECO,,,,,,,,
10/16/18,19N,5,3,9,16,3,HECO,24,4,HECO,,,,,,,,
10/16/18,19N,5,3,12,18,4,HECO,15,3,HECO,,,,,,,,
10/16/18,19N,5,3,15,13,2,BOGR,24,3,HECO,,,,,,,,
10/16/18,19N,5,3,18,11,2,HECO,9,3,HECO,,,,,,,,
10/16/18,19N,5,3,21,7,3,BOGR,13,3,EREF,,,,,,,,
10/16/18,19N,5,3,24,9,3,BOGR,11,3,HECO,,,,,,,,
10/16/18,19N,5,4,3,12,2,HECO,24,4,EREF,,,,,,,,
10/16/18,19N,5,4,6,23,3,eref,9,2,BOGR,,,,,,,,
10/16/18,19N,5,4,9,29,5,HECO,21,4,HECO,,,,,,,,
10/16/18,19N,5,4,12,29,3,HECO,14,2,HECO,,,,,,,,
10/16/18,19N,5,4,15,22,3,HECO,13,3,HECO,,,,,,,,
10/16/18,19N,5,4,18,13,1,HECO,11,2,BOGR,,,,,,,,
10/16/18,19N,5,4,21,6,1,BOGR,15,3,BOGR,,,,,,,,
10/16/18,19N,5,4,24,5,3,BOGR,13,2,BOGR,,,,,,,,
10/16/18,19N,6,1,3,19,2,OPPO,31,5,HECO,,,,,,,,
10/16/18,19N,6,1,6,13,3,HECO,20,6,HECO,,,,,,,,
10/16/18,19N,6,1,9,20,2,HECO,32,2,BOGR,,,,,,,,
10/16/18,19N,6,1,12,21,2,OPPO,21,3,HECO,,,,,,,,
10/16/18,19N,6,1,15,17,3,OPPO,40,3,EREF,,,,,,,,
10/16/18,19N,6,1,18,4,2,BOGR,4,1,BOGR,,,,,,,,
10/16/18,19N,6,1,21,9,3,BOGR,5,2,HECO,,,,,,,,
10/16/18,19N,6,1,24,24,2,HECO,21,4,HECO,,,,,,,,
10/16/18,19N,6,2,3,9,0,HECO,5,2,BOGR,,,,,,,,
10/16/18,19N,6,2,6,12,3,BOGR,6,2,BOGR,,,,,,,,
10/16/18,19N,6,2,9,19,1,eref,23,2,EREF,,,,,,,,
10/16/18,19N,6,2,12,19,2,HECO,2,1,BOGR,,,,,,,,
10/16/18,19N,6,2,15,9,2,HECO,4,2,BOGR,,,,,,,,
10/16/18,19N,6,2,18,17,3,HECO,10,3,BOGR,,,,,,,,
10/16/18,19N,6,2,21,31,2,HECO,11,3,BOGR,,,,,,,,
10/16/18,19N,6,2,24,14,2,HECO,32,2,HECO,,,,,,,,
10/16/18,19N,6,3,3,16,4,HECO,23,2,BOGR,,,,,,,,
10/16/18,19N,6,3,6,25,3,HECO,5,1,BOGR,,,,,,,,
10/16/18,19N,6,3,9,18,3,HECO,29,1,HECO,,,,,,,,
10/16/18,19N,6,3,12,10,4,HECO,8,3,HECO,,,,,,,,
10/16/18,19N,6,3,15,22,4,HECO,27,2,HECO,,,,,,,,
10/16/18,19N,6,3,18,18,4,OPPO,13,5,HECO,,,,,,,,
10/16/18,19N,6,3,21,11,1,HECO,12,4,HECO,,,,,,,,
10/16/18,19N,6,3,24,5,2,BOGR,9,2,HECO,,,,,,,,
10/16/18,19N,6,4,3,4,1,BOGR,13,1,EREF,,,,,,,,
10/16/18,19N,6,4,6,0,0,bare,3,1,BOGR,,,,,,,,
10/16/18,19N,6,4,9,10,2,HECO,14,2,HECO,,,,,,,,
10/16/18,19N,6,4,12,19,1,HECO,22,3,HECO,,,,,,,,
10/16/18,19N,6,4,15,2,0,HECO,14,4,EREF,,,,,,,,
10/16/18,19N,6,4,18,8,2,HECO,7,2,BOGR,,,,,,,,
10/16/18,19N,6,4,21,2,1,HECO,0,0,bare,,,,,,,,
10/16/18,19N,6,4,24,34,5,OPPO,8,2,EREF,,,,,,,,
9/27/18,18S,1,1,3,19,4,ELEL,14,3,ELEL,,,,,,,,
9/27/18,18S,1,1,6,14,2,OPPO,11,2,CADU,,,,,,,,
9/27/18,18S,1,1,9,12,1,ELEL,5,2,ELEL,,,,,,,,
9/27/18,18S,1,1,12,44,4,ATCA,8,2,ARFR,,,,,,,,
9/27/18,18S,1,1,15,14,2,ELEL,18,2,ELEL,,,,,,,,
9/27/18,18S,1,1,18,30,1,ELEL,3,1,CADU,,,,,,,,
9/27/18,18S,1,1,21,10,2,ELEL,5,2,BOGR,,,,,,,,
9/27/18,18S,1,1,24,11,0,OPPO,14,2,ELEL,,,,,,,,
9/27/18,18S,1,2,3,39,1,HECO,11,2,ELEL,,,,,,,,
9/27/18,18S,1,2,6,49,2,ATCA,9,2,ELEL,,,,,,,,
9/27/18,18S,1,2,9,27,3,HECO,18,1,HECO,,,,,,,,
9/27/18,18S,1,2,12,38,1,ATCA,8,2,HECO,,,,,,,,
9/27/18,18S,1,2,15,50,5,PASM,42,10,ATCA,,,,,,,,
9/27/18,18S,1,2,18,9,0,HECO,29,7,HECO,,,,,,,,
9/27/18,18S,1,2,21,28,2,ELEL,5,0,EREF,,,,,,,,
9/27/18,18S,1,2,24,25,5,HECO,23,4,HECO,,,,,,,,
9/27/18,18S,1,3,3,12,1,ELEL,12,2,HECO,,,,,,,,
9/27/18,18S,1,3,6,22,4,HECO,11,2,ELEL,,,,,,,,
9/27/18,18S,1,3,9,12,3,HECO,21,2,ATCA,,,,,,,,
9/27/18,18S,1,3,12,15,0,HECO,40,10,ATCA,,,,,,,,
9/27/18,18S,1,3,15,11,3,HECO,11,1,VUOC,,,,,,,,
9/27/18,18S,1,3,18,2,1,HECO,28,5,HECO,,,,,,,,
9/27/18,18S,1,3,21,16,2,ATCA,21,3,ATCA,,,,,,,,
9/27/18,18S,1,3,24,11,2,HECO,11,2,HECO,,,,,,,,
9/27/18,18S,1,4,3,54,20,ATCA,11,2,HECO,,,,,,,,
9/27/18,18S,1,4,6,22,3,ATCA,49,3,HECO,,,,,,,,
9/27/18,18S,1,4,9,61,11,ATCA,15,3,ELEL,,,,,,,,
9/27/18,18S,1,4,12,72,5,ATCA,8,1,HECO,,,,,,,,
9/27/18,18S,1,4,15,9,2,ATCA,7,2,HECO,,,,,,,,
9/27/18,18S,1,4,18,23,4,OPPO,9,2,OPPO,,,,,,,,
9/27/18,18S,1,4,21,25,1,HECO,14,1,ELEL,,,,,,,,
9/27/18,18S,1,4,24,27,2,ATCA,7,1,ELEL,,,,,,,,
9/27/18,18S,2,1,3,22,4,HECO,30,7,HECO,,,,,,,,
9/27/18,18S,2,1,6,14,2,HECO,18,5,HECO,,,,,,,,
9/27/18,18S,2,1,9,16,3,HECO,39,2,HECO,,,,,,,,
9/27/18,18S,2,1,12,17,5,HECO,8,1,HECO,,,,,,,,
9/27/18,18S,2,1,15,10,3,HECO,16,2,HECO,,,,,,,,
9/27/18,18S,2,1,18,11,0,HECO,19,4,HECO,,,,,,,,
9/27/18,18S,2,1,21,12,3,HECO,7,1,HECO,,,,,,,,
9/27/18,18S,2,1,24,14,4,HECO,27,4,HECO,,,,,,,,
9/27/18,18S,2,2,3,5,2,HECO,39,2,HECO,,,,,,,,
9/27/18,18S,2,2,6,39,2,HECO,49,5,HECO,,,,,,,,
9/27/18,18S,2,2,9,45,5,HECO,35,2,HECO,,,,,,,,
9/27/18,18S,2,2,12,5,2,HECO,28,7,HECO,,,,,,,,
9/27/18,18S,2,2,15,68,27,ATCA,19,2,HECO,,,,,,,,
9/27/18,18S,2,2,18,21,7,HECO,21,4,HECO,,,,,,,,
9/27/18,18S,2,2,21,49,3,ATCA,61,7,HECO,,,,,,,,
9/27/18,18S,2,2,24,31,3,HECO,23,4,HECO,,,,,,,,
9/27/18,18S,2,3,3,11,2,HECO,12,3,HECO,,,,,,,,
9/27/18,18S,2,3,6,13,3,HECO,20,2,HECO,,,,,,,,
9/27/18,18S,2,3,9,12,4,HECO,12,3,OPPO,,,,,,,,
9/27/18,18S,2,3,12,16,1,HECO,11,3,HECO,,,,,,,,
9/27/18,18S,2,3,15,34,2,HECO,15,1,HECO,,,,,,,,
9/27/18,18S,2,3,18,8,2,BOGR,15,4,OPPO,,,,,,,,
9/27/18,18S,2,3,21,22,8,HECO,22,0,HECO,,,,,,,,
9/27/18,18S,2,3,24,23,2,HECO,11,1,HECO,,,,,,,,
9/27/18,18S,2,4,3,4,1,PASM,29,3,ATCA,,,,,,,,
9/27/18,18S,2,4,6,5,2,BOGR,24,1,HECO,,,,,,,,
9/27/18,18S,2,4,9,49,15,ATCA,10,1,BOGR,,,,,,,,
9/27/18,18S,2,4,12,5,1,PASM,26,2,HECO,,,,,,,,
9/27/18,18S,2,4,15,11,2,HECO,4,1,BOGR,,,,,,,,
9/27/18,18S,2,4,18,6,2,ATCA,25,5,ATCA,,,,,,,,
9/27/18,18S,2,4,21,24,2,ARFR,6,1,HECO,,,,,,,,
9/27/18,18S,2,4,24,68,13,ATCA,5,2,BOGR,,,,,,,,
9/27/18,18S,3,1,3,14,1,BOGR,3,2,BOGR,,,,,,,,
