Week,Pasture,Date,Plot,Reading_No,High,Low,H.Spp,Spp,G_B,Comments,Screen1,Biomass_lbs_ac
7,18S,07/06/2022,4,16,11,7,pasm,oppo,b,,1,
7,18S,07/06/2022,4,17,12,2,osd,osd,b,,1,
7,18S,07/06/2022,4,18,3,3,pasm,pasm,b,,0,340.87
7,18S,07/06/2022,4,19,10,10,oppo,oppo,g,,1,
7,18S,07/06/2022,4,20,19,0,osd,bare,b,,1,
7,18S,07/06/2022,4,21,15,2,pasm,pasm,b,,0,610.451
7,18S,07/06/2022,4,22,53,30,atca,atca,b,,1,
7,18S,07/06/2022,4,23,25,7,pasm,pasm,b,,0,1343.366
7,18S,07/06/2022,4,24,55,7,atca,oppo,b,,1,
7,18S,07/06/2022,4,25,17,0,osd,bare,b,,1,
8,18S,07/12/2022,1,1,7,1,bogr,bogr,b,,0,285.512
8,18S,07/12/2022,1,2,65,5,atca,oppo,g,,1,
8,18S,07/12/2022,1,3,19,2,bogr,cadu,b,,0,729.355
8,18S,07/12/2022,1,4,2,2,bogr,bogr,b,,0,224.013
8,18S,07/12/2022,1,5,34,6,bogr,oppo,b,,1,
8,18S,07/12/2022,1,6,18,6,bogr,oppo,b,,1,
8,18S,07/12/2022,1,7,17,7,bogr,oppo,b,,1,
8,18S,07/12/2022,1,8,6,5,oppo,oppo,g,,1,
8,18S,07/12/2022,1,9,15,3,bogr,litt,b,,1,
8,18S,07/12/2022,1,10,21,3,bogr,oppo,b,,1,
8,18S,07/12/2022,1,11,13,10,elel,oppo,b,,1,
8,18S,07/12/2022,1,12,15,2,heco,litt,b,,1,
8,18S,07/12/2022,1,13,27,2,osd,bogr,b,,1,
8,18S,07/12/2022,1,14,23,8,bogr,oppo,b,,1,
8,18S,07/12/2022,1,15,78,55,atca,atca,b,,1,
8,18S,07/12/2022,1,16,12,12,oppo,oppo,g,,1,
8,18S,07/12/2022,1,17,37,1,spcr,elel,b,,1,
8,18S,07/12/2022,1,18,13,1,osd,litt,b,,1,
8,18S,07/12/2022,1,19,7,3,elel,elel,b,,1,
8,18S,07/12/2022,1,20,19,5,heco,heco,b,,0,990.748
8,18S,07/12/2022,1,21,2,1,litt,litt,b,,1,
8,18S,07/12/2022,1,22,27,2,bogr,litt,b,,1,
8,18S,07/12/2022,1,23,2,2,litt,litt,b,,1,
8,18S,07/12/2022,1,24,2,2,saib,saib,b,,0,224.013
8,18S,07/12/2022,1,25,1,0,saib,bare,g,,0,20.025
8,18S,07/12/2022,2,1,28,14,sial,sial,b,,0,2042.461
8,18S,07/12/2022,2,2,30,2,bogr,heco,b,,0,1056.341
8,18S,07/12/2022,2,3,4,2,pasm,litt,b,,1,
8,18S,07/12/2022,2,4,18,4,heco,eref,b,,1,
8,18S,07/12/2022,2,5,12,3,heco,heco,b,,0,608.404
8,18S,07/12/2022,2,6,15,2,heco,heco,b,,0,610.451
8,18S,07/12/2022,2,7,12,10,oppo,oppo,b,,1,
8,18S,07/12/2022,2,8,10,1,bogr,bogr,b,,0,374.69
8,18S,07/12/2022,2,9,6,2,bogr,bogr,b,,0,342.917
8,18S,07/12/2022,2,10,7,2,bogr,bogr,g,,0,372.643
8,18S,07/12/2022,2,11,13,3,sial,heco,b,,0,638.13
8,18S,07/12/2022,2,12,31,2,heco,bogr,b,,0,1086.067
8,18S,07/12/2022,2,13,46,2,osd,saib,b,,1,
8,18S,07/12/2022,2,14,20,5,bogr,oppo,b,,1,
8,18S,07/12/2022,2,15,12,1,bogr,heco,b,,0,434.142
8,18S,07/12/2022,2,16,24,4,eref,heco,b,,1,
8,18S,07/12/2022,2,17,35,10,sial,eref,b,,1,
8,18S,07/12/2022,2,18,10,6,heco,heco,g,,0,810.345
8,18S,07/12/2022,2,19,27,1,osd,litt,b,,1,
8,18S,07/12/2022,2,20,27,4,heco,litt,b,,1,
8,18S,07/12/2022,2,21,22,12,sial,heco,b,,0,1689.843
8,18S,07/12/2022,2,22,34,3,sial,heco,b,,0,1262.376
8,18S,07/12/2022,2,23,34,16,atca,atca,g,,1,
8,18S,07/12/2022,2,24,26,2,sial,heco,b,,0,937.437
8,18S,07/12/2022,2,25,9,4,heco,oppo,b,,1,
8,18S,07/12/2022,3,1,41,1,osd,litt,b,,1,
8,18S,07/12/2022,3,2,27,3,osd,heco,b,,1,
8,18S,07/12/2022,3,3,32,32,atca,atca,g,,1,
8,18S,07/12/2022,3,4,24,4,atca,atca,b,,1,
8,18S,07/12/2022,3,5,30,2,pasm,pasm,b,,0,1056.341
8,18S,07/12/2022,3,6,30,3,atca,oppo,g,,1,
8,18S,07/12/2022,3,7,53,7,atca,atca,b,,1,
8,18S,07/12/2022,3,8,22,5,pasm,pasm,b,,0,1079.926
8,18S,07/12/2022,3,9,16,11,pasm,oppo,b,,1,
8,18S,07/12/2022,3,10,14,11,pasm,oppo,b,,1,
8,18S,07/12/2022,3,11,24,8,atca,atca,b,,1,
8,18S,07/12/2022,3,12,16,5,osd,pasm,b,,1,
8,18S,07/12/2022,3,13,13,2,eref,eref,b,,1,
8,18S,07/12/2022,3,14,13,10,atca,atca,g,,1,
8,18S,07/12/2022,3,15,51,24,pasm,ciun,b,,1,
8,18S,07/12/2022,3,16,5,2,pasm,pasm,b,,0,313.191
8,18S,07/12/2022,3,17,67,30,atca,atca,b,,1,
8,18S,07/12/2022,3,18,32,12,pasm,oppo,b,,1,
8,18S,07/12/2022,3,19,12,1,pasm,pasm,b,,0,434.142
8,18S,07/12/2022,3,20,30,3,pasm,pasm,b,,0,1143.472
8,18S,07/12/2022,3,21,15,2,pasm,pasm,b,,0,610.451
8,18S,07/12/2022,3,22,32,2,atca,heco,b,,1,
8,18S,07/12/2022,3,23,49,5,heco,heco,b,,0,1882.528
8,18S,07/12/2022,3,24,47,2,osd,litt,b,,1,
8,18S,07/12/2022,3,25,3,3,saib,saib,g,,0,340.87
8,18S,07/12/2022,4,1,26,4,pasm,pasm,bb,,0,1111.699
8,18S,07/12/2022,4,2,22,12,pasm,eref,b,,1,
8,18S,07/12/2022,4,3,27,8,pasm,pasm,b,,0,1489.949
8,18S,07/12/2022,4,4,12,2,pasm,bogr,b,,0,521.273
8,18S,07/12/2022,4,5,8,1,pasm,litt,b,,1,
8,18S,07/12/2022,4,6,22,7,pasm,pasm,b,,0,1254.188
8,18S,07/12/2022,4,7,19,7,eref,eref,b,,1,
8,18S,07/12/2022,4,8,24,2,pasm,pasm,b,,0,877.985
8,18S,07/12/2022,4,9,14,2,pasm,pasm,b,,0,580.725
8,18S,07/12/2022,4,10,5,1,pasm,saib,b,,0,226.06
8,18S,07/12/2022,4,11,14,7,pasm,pasm,b,,0,1016.38
8,18S,07/12/2022,4,12,16,6,pasm,erna,b,,1,
8,18S,07/12/2022,4,13,12,8,pasm,pasm,b,,0,1044.059
8,18S,07/12/2022,4,14,10,1,SD,pasm,b,osd,1,
8,18S,07/12/2022,4,15,13,1,pasm,pasm,b,,0,463.868
8,18S,07/12/2022,4,16,13,0,pasm,bare,b,,0,376.737
8,18S,07/12/2022,4,17,5,1,bogr,bogr,g,,0,226.06
8,18S,07/12/2022,4,18,7,4,pasm,oppo,b,,1,
8,18S,07/12/2022,4,19,33,3,pasm,bogr,b,,0,1232.65
8,18S,07/12/2022,4,20,12,3,pasm,saib,b,,0,608.404
8,18S,07/12/2022,4,21,4,1,pasm,bogr,b,,0,196.334
8,18S,07/12/2022,4,22,14,8,pasm,pasm,b,,0,1103.511
8,18S,07/12/2022,4,23,6,1,pasm,pasm,b,,0,255.786
8,18S,07/12/2022,4,24,70,38,atca,atca,b,,1,
8,18S,07/12/2022,4,25,24,9,pasm,eref,b,,1,
8,26W,07/12/2022,1,1,54,4,bogr,bogr,b,,0,1944.027
8,17S,07/12/2022,1,2,5,3,bogr,bogr,b,entry,0,400.322
8,17S,07/12/2022,1,3,40,1,bogr,oppo,b,entry,1,
8,17S,07/12/2022,1,4,34,7,bogr,oppo,b,entry,1,
8,17S,07/12/2022,1,5,22,4,heco,bogr,b,entry,0,992.795
8,17S,07/12/2022,1,6,30,6,bogr,oppo,b,entry,1,
8,17S,07/12/2022,1,7,17,7,eref,eref,b,entry,1,
8,17S,07/12/2022,1,8,46,5,sd,oppo,b,entry,1,
8,17S,07/12/2022,1,9,44,2,bogr,bogr,b,entry,0,1472.505
8,17S,07/12/2022,1,10,4,1,bogr,bogr,g,entry,0,196.334
8,17S,07/12/2022,1,11,32,1,bogr,bogr,b,entry,0,1028.662
8,17S,07/12/2022,1,12,24,2,bogr,bogr,b,entry,0,877.985
8,17S,07/12/2022,1,13,37,3,bogr,oppo,b,entry,1,
8,17S,07/12/2022,1,14,22,2,bogr,bogr,b,entry,0,818.533
8,17S,07/12/2022,1,15,30,1,bogr,oppo,b,entry,1,
8,17S,07/12/2022,1,16,22,3,bogr,bogr,b,entry,0,905.664
8,17S,07/12/2022,1,17,5,1,vuoc,bogr,b,entry,1,
8,17S,07/12/2022,1,18,26,5,sd,saib,b,entry,1,
8,17S,07/12/2022,1,19,6,0,bogr,bare,b,entry,0,168.655
8,17S,07/12/2022,1,20,20,4,bogr,oppo,b,entry,1,
8,17S,07/12/2022,1,21,27,2,sd,bogr,b,entry,1,
8,17S,07/12/2022,1,22,0,0,,bare,,entry,0,-9.701
8,17S,07/12/2022,1,23,16,2,bogr,bogr,b,entry,0,640.177
8,17S,07/12/2022,1,24,4,1,bogr,bogr,g,entry,0,196.334
8,17S,07/12/2022,1,25,6,1,bogr,oppo,b,entry,1,
8,17S,07/12/2022,2,1,3,1,bogr,bogr,b,entry,0,166.608
8,17S,07/12/2022,2,2,8,0,bogr,bare,g,entry,0,228.107
8,17S,07/12/2022,2,3,31,2,sd,bogr,b,entry,1,
8,17S,07/12/2022,2,4,22,0,bogr,bare,b,entry,0,644.271
8,17S,07/12/2022,2,5,8,2,bogr,bogr,b,entry,0,402.369
8,17S,07/12/2022,2,6,30,4,bogr,bogr,b,entry,0,1230.603
8,17S,07/12/2022,2,7,34,2,bogr,bogr,b,entry,0,1175.245
8,17S,07/12/2022,2,8,8,0,bogr,bare,b,entry,0,228.107
8,17S,07/12/2022,2,9,2,0,bogr,bare,b,entry,0,49.751
8,17S,07/12/2022,2,10,12,1,bogr,bogr,b,entry,0,434.142
8,17S,07/12/2022,2,11,30,1,bogr,saib,b,entry,0,969.21
8,17S,07/12/2022,2,12,12,2,bogr,bogr,b,entry,0,521.273
8,17S,07/12/2022,2,13,10,2,bogr,chle,b,entry,0,461.821
8,17S,07/12/2022,2,14,30,9,bogr,oppo,b,entry,1,
8,17S,07/12/2022,2,15,10,3,bogr,bogr,b,entry,0,548.952
8,17S,07/12/2022,2,16,5,3,bogr,bogr,b,entry,0,400.322
8,17S,07/12/2022,2,17,8,3,bogr,oppo,b,entry,1,
8,17S,07/12/2022,2,18,3,1,bogr,bogr,b,entry,0,166.608
8,17S,07/12/2022,2,19,39,7,bogr,bogr,b,entry,0,1759.53
8,17S,07/12/2022,2,20,6,1,bogr,bogr,b,entry,0,255.786
8,17S,07/12/2022,2,21,3,1,bogr,bogr,b,entry,0,166.608
8,17S,07/12/2022,2,22,4,1,bogr,bogr,b,entry,0,196.334
8,17S,07/12/2022,2,23,0,0,,bare,,entry,0,-9.701
8,17S,07/12/2022,2,24,4,2,bogr,bogr,b,entry,0,283.465
8,17S,07/12/2022,2,25,4,2,bogr,bogr,b,entry,0,283.465
8,17S,07/12/2022,3,1,14,3,disp,pasm,b,entry,0,667.856
8,17S,07/12/2022,3,2,11,4,disp,disp,b,entry,0,665.809
8,17S,07/12/2022,3,3,20,4,pasm,pasm,b,entry,0,933.343
8,17S,07/12/2022,3,4,9,2,cadu,pasm,b,entry,0,432.095
8,17S,07/12/2022,3,5,15,5,disp,disp,g,entry,0,871.844
8,17S,07/12/2022,3,6,27,8,bogr,disp,b,entry,0,1489.949
8,17S,07/12/2022,3,7,16,2,heco,heco,b,entry,0,640.177
8,17S,07/12/2022,3,8,33,8,sd,pasm,b,entry,1,
8,17S,07/12/2022,3,9,14,9,disp,disp,b,entry,0,1190.642
8,17S,07/12/2022,3,10,20,7,heco,disp,g,entry,0,1194.736
8,17S,07/12/2022,3,11,34,4,spai,spai,b,entry,0,1349.507
8,17S,07/12/2022,3,12,22,9,spai,disp,b,entry,0,1428.45
8,17S,07/12/2022,3,13,14,4,pasm,disp,b,entry,0,754.987
8,17S,07/12/2022,3,14,16,3,spai,spai,g,entry,0,727.308
8,17S,07/12/2022,3,15,28,10,spai,spai,b,entry,0,1693.937
8,17S,07/12/2022,3,16,19,7,pasm,heco,b,entry,0,1165.01
8,17S,07/12/2022,3,17,15,5,disp,pasm,b,entry,0,871.844
8,17S,07/12/2022,3,18,36,8,spai,spai,b,entry,0,1757.483
8,17S,07/12/2022,3,19,34,10,pasm,pasm,b,entry,0,1872.293
8,17S,07/12/2022,3,20,22,9,bogr,pasm,b,entry,0,1428.45
8,17S,07/12/2022,3,21,7,2,pasm,eref,b,entry,1,
8,17S,07/12/2022,3,22,1,1,spco,spco,g,entry,0,107.156
8,17S,07/12/2022,3,23,0,0,,bare,,entry,0,-9.701
8,17S,07/12/2022,3,24,8,2,lyju,bogr,g,entry,0,402.369
8,17S,07/12/2022,3,25,5,0,heco,bare,b,entry,0,138.929
8,17S,07/12/2022,4,1,10,2,heco,bogr,b,entry,0,461.821
8,17S,07/12/2022,4,2,7,2,bogr,bogr,b,entry,0,372.643
8,17S,07/12/2022,4,3,9,5,bogr,oppo,b,entry,1,
8,17S,07/12/2022,4,4,2,1,bogr,bogr,b,entry,0,136.882
8,17S,07/12/2022,4,5,6,0,cadu,bare,b,entry,0,168.655
8,17S,07/12/2022,4,6,4,1,bogr,bogr,b,entry,0,196.334
8,17S,07/12/2022,4,7,5,1,bogr,bogr,b,entry,0,226.06
8,17S,07/12/2022,4,8,7,2,bogr,bogr,g,entry,0,372.643
8,17S,07/12/2022,4,9,6,5,heco,oppo,b,entry,1,
8,17S,07/12/2022,4,10,3,1,bogr,bogr,b,entry,0,166.608
8,17S,07/12/2022,4,11,10,1,heco,heco,b,entry,0,374.69
8,17S,07/12/2022,4,12,4,1,bogr,bogr,b,entry,0,196.334
8,17S,07/12/2022,4,13,5,3,bogr,bogr,g,entry,0,400.322
8,17S,07/12/2022,4,14,9,1,heco,heco,b,entry,0,344.964
8,17S,07/12/2022,4,15,5,1,bogr,bogr,b,entry,0,226.06
8,17S,07/12/2022,4,16,11,1,heco,heco,b,entry,0,404.416
8,17S,07/12/2022,4,17,10,1,heco,heco,b,entry,0,374.69
8,17S,07/12/2022,4,18,7,2,heco,heco,b,entry,0,372.643
8,17S,07/12/2022,4,19,6,1,heco,heco,b,entry,0,255.786
8,17S,07/12/2022,4,20,8,0,cadu,bare,b,entry,0,228.107
8,17S,07/12/2022,4,21,12,4,pasm,disp,b,entry,0,695.535
8,17S,07/12/2022,4,22,8,4,spai,spai,b,entry,0,576.631
8,17S,07/12/2022,4,23,22,8,pasm,spai,b,entry,0,1341.319
8,17S,07/12/2022,4,24,14,3,spai,spai,b,entry,0,667.856
8,17S,07/12/2022,4,25,15,2,spai,spai,g,entry,0,610.451
8,26W,07/12/2022,1,1,9,1,vuoc,bogr,b,entry,1,
8,26W,07/12/2022,1,2,12,2,bogr,bogr,b,entry,0,521.273
8,26W,07/12/2022,1,3,3,1,bogr,bogr,b,entry,0,166.608
8,26W,07/12/2022,1,4,5,2,cadu,bogr,b,entry,0,313.191
8,26W,07/12/2022,1,5,3,3,spco,spco,g,entry,0,340.87
8,26W,07/12/2022,1,6,20,3,bogr,cadu,b,entry,0,846.212
8,26W,07/12/2022,1,7,21,2,bogr,spco,b,entry,0,788.807
8,26W,07/12/2022,1,8,19,2,bogr,bogr,b,entry,0,729.355
8,26W,07/12/2022,1,9,31,4,spcr,vuoc,b,entry,1,
8,26W,07/12/2022,1,10,13,1,bogr,bogr,b,entry,0,463.868
8,26W,07/12/2022,1,11,31,2,bogr,bogr,b,entry,0,1086.067
8,26W,07/12/2022,1,12,5,1,bogr,bogr,b,entry,0,226.06
8,26W,07/12/2022,1,13,9,2,bogr,thfi,b,entry,0,432.095
8,26W,07/12/2022,1,14,5,5,thfi,thfi,g,entry,0,574.584
8,26W,07/12/2022,1,15,32,6,bogr,oppo,b,entry,1,
8,26W,07/12/2022,1,16,31,2,bogr,cadu,b,entry,0,1086.067
8,26W,07/12/2022,1,17,2,2,bogr,bogr,b,entry,0,224.013
8,26W,07/12/2022,1,18,5,2,cadu,spco,g,entry,0,313.191
8,26W,07/12/2022,1,19,21,4,bogr,oppo,b,entry,1,
8,26W,07/12/2022,1,20,5,2,oppo,oppo,g,entry,1,
8,26W,07/12/2022,1,21,1,1,bogr,bogr,b,entry,0,107.156
8,26W,07/12/2022,1,22,2,2,bogr,bogr,g,entry,0,224.013
8,26W,07/12/2022,1,23,9,2,vuoc,bogr,b,entry,1,
8,26W,07/12/2022,1,24,27,2,spcr,bogr,b,entry,0,967.163
8,26W,07/12/2022,1,25,2,2,bogr,bogr,b,entry,0,224.013
8,26W,07/12/2022,2,1,0,0,,bare,,entry,0,-9.701
8,26W,07/12/2022,2,2,14,2,pasm,bogr,b,entry,0,580.725
8,26W,07/12/2022,2,3,17,7,bogr,oppo,b,entry,1,
8,26W,07/12/2022,2,4,46,12,pasm,pasm,b,entry,0,2403.267
8,26W,07/12/2022,2,5,30,8,pasm,pasm,b,entry,0,1579.127
8,26W,07/12/2022,2,6,8,0,pasm,bare,b,entry,0,228.107
8,26W,07/12/2022,2,7,42,0,pasm,bare,b,entry,0,1238.791
8,26W,07/12/2022,2,8,34,10,pasm,pasm,b,entry,0,1872.293
8,26W,07/12/2022,2,9,22,2,pasm,pasm,b,entry,0,818.533
8,26W,07/12/2022,2,10,15,8,pasm,pasm,b,entry,0,1133.237
8,26W,07/12/2022,2,11,21,4,pasm,pasm,b,entry,0,963.069
8,26W,07/12/2022,2,12,14,2,bogr,bogr,b,entry,0,580.725
8,26W,07/12/2022,2,13,10,2,bogr,bogr,b,entry,0,461.821
8,26W,07/12/2022,2,14,8,1,bogr,bogr,g,entry,0,315.238
8,26W,07/12/2022,2,15,16,2,bogr,arpu,b,entry,1,
8,26W,07/12/2022,2,16,11,2,bogr,vuoc,g,entry,1,
8,26W,07/12/2022,2,17,10,0,bogr,bare,b,entry,0,287.559
8,26W,07/12/2022,2,18,1,0,bogr,bare,b,entry,0,20.025
8,26W,07/12/2022,2,19,3,2,bogr,bogr,g,entry,0,253.739
8,26W,07/12/2022,2,20,4,1,bogr,bogr,g,entry,0,196.334
8,26W,07/12/2022,2,21,8,1,bogr,bogr,b,entry,0,315.238
8,26W,07/12/2022,2,22,8,2,bogr,bogr,b,entry,0,402.369
8,26W,07/12/2022,2,23,8,2,bogr,cadu,g,entry,0,402.369
8,26W,07/12/2022,2,24,4,0,thfi,bare,g,entry,0,109.203
8,26W,07/12/2022,2,25,20,1,heco,thfi,b,entry,0,671.95
8,26W,07/12/2022,3,1,3,0,bogr,bare,b,entry,0,79.477
8,26W,07/12/2022,3,2,5,1,vuoc,vuoc,b,entry,1,
8,26W,07/12/2022,3,3,5,2,bogr,bogr,g,entry,0,313.191
8,26W,07/12/2022,3,4,25,2,elel,elel,b,entry,1,
8,26W,07/12/2022,3,5,15,3,elel,elel,b,entry,1,
8,26W,07/12/2022,3,6,10,0,bogr,bare,b,entry,0,287.559
8,26W,07/12/2022,3,7,21,7,bogr,oppo,b,entry,1,
8,26W,07/12/2022,3,8,3,1,cadu,bogr,b,entry,0,166.608
8,26W,07/12/2022,3,9,7,2,bogr,oppo,b,entry,1,
8,26W,07/12/2022,3,10,3,0,bogr,bare,g,entry,0,79.477
8,26W,07/12/2022,3,11,23,2,bogr,bogr,b,entry,0,848.259
8,26W,07/12/2022,3,12,5,1,bogr,bogr,b,entry,0,226.06
8,26W,07/12/2022,3,13,9,1,thfi,cadu,g,entry,0,344.964
8,26W,07/12/2022,3,14,31,2,spcr,oppo,b,entry,1,
8,26W,07/12/2022,3,15,9,1,bogr,bogr,b,entry,0,344.964
8,26W,07/12/2022,3,16,21,7,bogr,elel,b,entry,1,
8,26W,07/12/2022,3,17,25,4,bogr,vuoc,b,entry,1,
8,26W,07/12/2022,3,18,2,1,bogr,bogr,b,entry,0,136.882
8,26W,07/12/2022,3,19,19,2,bogr,bogr,b,entry,0,729.355
8,26W,07/12/2022,3,20,0,0,,bare,,entry,0,-9.701
8,26W,07/12/2022,3,21,24,1,bogr,bogr,b,entry,0,790.854
8,26W,07/12/2022,3,22,3,0,cadu,bare,b,entry,0,79.477
8,26W,07/12/2022,3,23,4,2,bogr,bogr,g,entry,0,283.465
8,26W,07/12/2022,3,24,8,2,bogr,cadu,b,entry,0,402.369
8,26W,07/12/2022,3,25,15,1,bogr,bogr,b,entry,0,523.32
8,26W,07/12/2022,4,1,24,6,bogr,heco,b,entry,0,1226.509
8,26W,07/12/2022,4,2,7,0,heco,bare,b,entry,0,198.381
8,26W,07/12/2022,4,3,63,14,heco,heco,b,entry,0,3082.871
8,26W,07/12/2022,4,4,16,3,heco,heco,b,entry,0,727.308
8,26W,07/12/2022,4,5,10,2,thfi,bogr,b,entry,0,461.821
8,26W,07/12/2022,4,6,1,1,bogr,bogr,g,entry,0,107.156
8,26W,07/12/2022,4,7,7,2,bogr,bogr,b,entry,0,372.643
8,26W,07/12/2022,4,8,11,1,bogr,bogr,b,entry,0,404.416
8,26W,07/12/2022,4,9,11,2,elel,elel,b,entry,1,
8,26W,07/12/2022,4,10,12,2,pasm,pasm,b,entry,0,521.273
8,26W,07/12/2022,4,11,10,3,bogr,bogr,b,entry,0,548.952
8,26W,07/12/2022,4,12,31,8,pasm,pasm,b,entry,0,1608.853
8,26W,07/12/2022,4,13,10,2,heco,heco,g,entry,0,461.821
8,26W,07/12/2022,4,14,16,8,heco,heco,g,entry,0,1162.963
8,26W,07/12/2022,4,15,7,1,oppo,bogr,g,entry,1,
8,26W,07/12/2022,4,16,8,2,heco,eref,b,entry,1,
8,26W,07/12/2022,4,17,10,2,bogr,bogr,b,entry,0,461.821
8,26W,07/12/2022,4,18,15,2,heco,heco,b,entry,0,610.451
8,26W,07/12/2022,4,19,10,0,vuoc,bare,b,entry,1,
8,26W,07/12/2022,4,20,14,4,heco,heco,b,entry,0,754.987
8,26W,07/12/2022,4,21,8,2,bogr,vuoc,b,entry,1,
8,26W,07/12/2022,4,22,11,1,bogr,heco,b,entry,0,404.416
8,26W,07/12/2022,4,23,26,6,heco,heco,b,entry,0,1285.961
8,26W,07/12/2022,4,24,12,4,heco,heco,g,entry,0,695.535
8,26W,07/12/2022,4,25,11,2,heco,bogr,b,entry,0,491.547
8,25NW,07/12/2022,1,1,20,3,bogr,bogr,b,,0,846.212
8,25NW,07/12/2022,1,2,12,2,bogr,bogr,b,,0,521.273
8,25NW,07/12/2022,1,3,3,3,buda,buda,b,,0,340.87
8,25NW,07/12/2022,1,4,2,2,buda,buda,b,,0,224.013
8,25NW,07/12/2022,1,5,1,1,buda,buda,b,,0,107.156
8,25NW,07/12/2022,1,6,2,2,buda,buda,b,,0,224.013
8,25NW,07/12/2022,1,7,2,2,buda,buda,b,,0,224.013
8,25NW,07/12/2022,1,8,3,2,buda,buda,b,,0,253.739
8,25NW,07/12/2022,1,9,3,2,buda,buda,b,,0,253.739
8,25NW,07/12/2022,1,10,2,1,buda,buda,b,,0,136.882
8,25NW,07/12/2022,1,11,14,2,bogr,buda,b,,0,580.725
8,25NW,07/12/2022,1,12,2,2,bogr,bogr,b,,0,224.013
8,25NW,07/12/2022,1,13,1,1,buda,buda,b,,0,107.156
8,25NW,07/12/2022,1,14,2,2,buda,buda,b,,0,224.013
8,25NW,07/12/2022,1,15,25,3,bogr,bogr,b,,0,994.842
8,25NW,07/12/2022,1,16,3,3,buda,buda,b,,0,340.87
8,25NW,07/12/2022,1,17,1,1,buda,buda,b,,0,107.156
8,25NW,07/12/2022,1,18,2,3,buda,buda,b,,0,311.144
8,25NW,07/12/2022,1,19,2,2,buda,buda,b,,0,224.013
8,25NW,07/12/2022,1,20,2,2,buda,buda,b,,0,224.013
8,25NW,07/12/2022,1,21,2,2,buda,buda,b,,0,224.013
8,25NW,07/12/2022,1,22,2,2,buda,buda,b,,0,224.013
8,25NW,07/12/2022,1,23,23,2,bogr,bogr,b,,0,848.259
8,25NW,07/12/2022,1,24,9,1,bogr,vuoc,b,,1,
8,25NW,07/12/2022,1,25,2,2,buda,buda,b,,0,224.013
8,25NW,07/12/2022,2,1,9,2,pasm,pasm,g,,0,432.095
8,25NW,07/12/2022,2,2,14,4,pasm,pasm,b,,0,754.987
8,25NW,07/12/2022,2,3,25,5,pasm,pasm,b,,0,1169.104
8,25NW,07/12/2022,2,4,41,7,spcr,oppo,b,,1,
8,25NW,07/12/2022,2,5,2,2,heco,heco,b,,0,224.013
8,25NW,07/12/2022,2,6,0,0,,bare,,,0,-9.701
8,25NW,07/12/2022,2,7,4,4,pasm,pasm,b,,0,457.727
8,25NW,07/12/2022,2,8,2,2,bogr,bogr,b,,0,224.013
8,25NW,07/12/2022,2,9,2,2,pasm,pasm,b,,0,224.013
8,25NW,07/12/2022,2,10,13,3,pasm,pasm,b,,0,638.13
8,25NW,07/12/2022,2,11,5,2,pasm,pasm,b,,0,313.191
8,25NW,07/12/2022,2,12,24,6,pasm,pasm,b,,0,1226.509
8,25NW,07/12/2022,2,13,1,1,cadu,cadu,b,,0,107.156
8,25NW,07/12/2022,2,14,11,0,bogr,bare,b,,0,317.285
8,25NW,07/12/2022,2,15,9,1,pasm,pasm,b,,0,344.964
8,25NW,07/12/2022,2,16,19,1,pasm,pasm,b,,0,642.224
8,25NW,07/12/2022,2,17,9,2,pasm,pasm,b,,0,432.095
8,25NW,07/12/2022,2,18,9,0,pasm,bare,g,,0,257.833
8,25NW,07/12/2022,2,19,15,10,elel,elel,b,,1,
8,25NW,07/12/2022,2,20,4,1,pasm,pasm,b,,0,196.334
8,25NW,07/12/2022,2,21,11,1,bogr,bogr,b,,0,404.416
8,25NW,07/12/2022,2,22,7,0,bogr,bare,b,,0,198.381
8,25NW,07/12/2022,2,23,6,5,heco,heco,b,,0,604.31
8,25NW,07/12/2022,2,24,15,2,pasm,pasm,b,,0,610.451
8,25NW,07/12/2022,2,25,9,3,pasm,cadu,b,,0,519.226
8,25NW,07/12/2022,3,1,7,1,bogr,bogr,b,,0,285.512
8,25NW,07/12/2022,3,2,3,1,bogr,cadu,b,,0,166.608
8,25NW,07/12/2022,3,3,2,2,bogr,bogr,g,,0,224.013
8,25NW,07/12/2022,3,4,2,2,bogr,bogr,g,,0,224.013
8,25NW,07/12/2022,3,5,14,0,bogr,bare,b,,0,406.463
8,25NW,07/12/2022,3,6,2,1,bogr,bogr,g,,0,136.882
8,25NW,07/12/2022,3,7,29,2,bogr,bogr,b,,0,1026.615
8,25NW,07/12/2022,3,8,9,1,bogr,bogr,b,,0,344.964
8,25NW,07/12/2022,3,9,31,3,bogr,bogr,b,,0,1173.198
8,25NW,07/12/2022,3,10,26,3,bogr,bogr,b,,0,1024.568
8,25NW,07/12/2022,3,11,38,5,bogr,vuoc,b,,1,
8,25NW,07/12/2022,3,12,19,2,bogr,bogr,b,,0,729.355
8,25NW,07/12/2022,3,13,27,2,bogr,bogr,b,,0,967.163
8,25NW,07/12/2022,3,14,27,1,bogr,bogr,b,,0,880.032
8,25NW,07/12/2022,3,15,7,1,bogr,buda,b,,0,285.512
8,25NW,07/12/2022,3,16,6,1,bogr,buda,b,,0,255.786
8,25NW,07/12/2022,3,17,0,0,,bare,,,0,-9.701
8,25NW,07/12/2022,3,18,3,2,bogr,bogr,b,,0,253.739
8,25NW,07/12/2022,3,19,27,3,bogr,bogr,b,,0,1054.294
