Date,Pasture,Plot,Transect , Distance,East-High,East-High-Spp,East-Low,East-Low-Spp,West-High,West-High-Sp,West-Low,West-Low-Spp,
6/8/2022,20NW,2,4,6,53,SPCR,2,HECO,42,SPCR,9,HECO,0
6/8/2022,20NW,2,4,9,28,CHLE,2,CHLE,38,SIAL,2,CHLE,0
6/8/2022,20NW,2,4,12,15,CHLE,3,HECO,43,SIAL,1,HECO,0
6/8/2022,20NW,2,4,15,50,SPCR,3,HECO,22,HECO,2,HECO,0
6/8/2022,20NW,2,4,18,14,HECO,5,BOGR,45,SIAL,2,BOGR,0
6/8/2022,20NW,2,4,21,28,BOGR,5,ARPU,22,HECO,4,HECO,0
6/8/2022,20NW,2,4,24,58,SPCR,5,HECO,58,SIAL,2,HECO,0
6/8/2022,20NW,3,1,3,37,BOGR,2,BOGR,30,BOGR,2,BOGR,0
6/8/2022,20NW,3,1,6,32,BOGR,2,VUOC,16,BOGR,3,BOGR,0
6/8/2022,20NW,3,1,9,91,SPCR,5,EREF,28,BOGR,3,EREF,0
6/8/2022,20NW,3,1,12,31,BOGR,2,VUOC,42,BOGR,5,BOGR,0
6/8/2022,20NW,3,1,15,33,BOGR,5,ARPU,40,BOGR,3,BOGR,0
6/8/2022,20NW,3,1,18,46,BOGR,4,BOGR,50,BOGR,3,BOGR,0
6/8/2022,20NW,3,1,21,27,BOGR,3,BOGR,42,BOGR,3,VUOC,0
6/8/2022,20NW,3,1,24,43,SPCR,1,ARPU,23,BOGR,2,BOGR,0
6/8/2022,20NW,3,2,3,4,CADU,1,CADU,5,CADU,1,CADU,0
6/8/2022,20NW,3,2,6,34,SIAL,1,PASM,18,SPCR,2,PASM,0
6/8/2022,20NW,3,2,9,40,SPCR,2,SPCR,38,SPCR,2,SPCR,0
6/8/2022,20NW,3,2,12,72,SPCR,3,SPCR,28,SPCR,3,HECO,0
6/8/2022,20NW,3,2,15,52,SPCR,3,SPCR,70,SPCR,3,HECO,0
6/8/2022,20NW,3,2,18,62,SPCR,3,SPCR,72,SPCR,7,HECO,0
6/8/2022,20NW,3,2,21,36,SPCR,10,SPCR,22,HECO,8,HECO,0
6/8/2022,20NW,3,2,24,18,BOGR,2,BOGR,63,SPCR,4,PASM,0
6/8/2022,20NW,3,3,3,23,SPCR,7,HECO,22,HECO,2,HECO,0
6/8/2022,20NW,3,3,6,8,HECO,2,HECO,16,HECO,3,HECO,0
6/8/2022,20NW,3,3,9,17,HECO,3,HECO,10,HECO,2,HECO,0
6/8/2022,20NW,3,3,12,20,HECO,2,HECO,10,HECO,0,BARE,0
6/8/2022,20NW,3,3,15,33,SPCR,3,SPCR,23,HECO,2,HECO,0
6/8/2022,20NW,3,3,18,0,BARE,0,BARE,36,SPCR,1,HECO,0
6/8/2022,20NW,3,3,21,30,BOGR,4,BOGR,29,BOGR,1,ARPU,0
6/8/2022,20NW,3,3,24,22,SPCR,8,BOGR,5,BOGR,2,BOGR,0
6/8/2022,20NW,3,4,3,38,SPCR,11,SPCR,54,SPCR,2,PASM,0
6/8/2022,20NW,3,4,6,32,SPCR,4,SPCR,51,SPCR,2,SPCR,0
6/8/2022,20NW,3,4,9,28,SPCR,16,CIUN,30,SPCR,3,SPCR,0
6/8/2022,20NW,3,4,12,46,SPCR,3,SPCR,42,SPCR,2,SPCR,0
6/8/2022,20NW,3,4,15,26,BOGR,2,BOGR,39,BOGR,1,BOGR,0
6/8/2022,20NW,3,4,18,44,SPCR,4,SPCR,46,SPCR,2,HECO,0
6/8/2022,20NW,3,4,21,28,SPCR,6,HECO,39,BOGR,3,HECO,0
6/8/2022,20NW,3,4,24,44,SPCR,3,HECO,72,SPCR,2,HECO,0
6/8/2022,20NW,4,1,3,32,SPCR,4,HECO,46,SPCR,2,HECO,0
6/8/2022,20NW,4,1,6,34,SIAL,3,EREF,38,BOGR,3,BOGR,0
6/8/2022,20NW,4,1,9,38,BOGR,3,BOGR,22,BOGR,2,BOGR,0
6/8/2022,20NW,4,1,12,34,BOGR,3,BOGR,34,BOGR,3,BOGR,0
6/8/2022,20NW,4,1,15,60,SIAL,3,HECO,31,BOGR,2,HECO,0
6/8/2022,20NW,4,1,18,44,SPCR,4,VUOC,62,SPCR,5,BOGR,0
6/8/2022,20NW,4,1,21,28,BOGR,3,HECO,40,BOGR,5,HECO,0
6/8/2022,20NW,4,1,24,30,SPCR,2,BOGR,36,BOGR,2,BOGR,0
6/8/2022,20NW,4,2,3,38,SPCR,7,SPCR,36,BOGR,5,HECO,0
6/8/2022,20NW,4,2,6,60,BOGR,7,BOGR,26,SIAL,2,ARPU,0
6/8/2022,20NW,4,2,9,34,SPCR,3,LEDE,19,HECO,4,HECO,0
6/8/2022,20NW,4,2,12,42,BOGR,3,BOGR,44,SPCR,3,SPCR,0
6/8/2022,20NW,4,2,15,24,ARPU,6,ARPU,40,HECO,2,HECO,0
6/8/2022,20NW,4,2,18,8,HECO,1,HECO,18,CHLE,3,ARPU,0
6/8/2022,20NW,4,2,21,46,BOGR,3,BOGR,36,SPCR,2,SPCO,0
6/8/2022,20NW,4,2,24,20,PASM,1,HECO,32,PASM,2,HECO,0
6/8/2022,20NW,4,3,3,26,SPCR,3,ARPU,46,SPCR,2,HECO,0
6/8/2022,20NW,4,3,6,44,SPCR,3,HECO,20,HECO,2,HECO,0
6/8/2022,20NW,4,3,9,44,SPCR,2,SPCR,39,BOGR,2,BOGR,0
6/8/2022,20NW,4,3,12,28,BOGR,4,BOGR,36,BOGR,3,BOGR,0
6/8/2022,20NW,4,3,15,32,BOGR,3,BOGR,38,BOGR,2,BOGR,0
6/8/2022,20NW,4,3,18,43,BOGR,2,BOGR,26,SPCR,3,HECO,0
6/8/2022,20NW,4,3,21,50,BOGR,3,HECO,40,SPCR,2,HECO,0
6/8/2022,20NW,4,3,24,52,SPCR,2,SPCR,34,SPCR,4,SPCR,0
6/8/2022,20NW,4,4,3,24,SPCR,2,SPCR,55,SPCR,3,BOGR,0
6/8/2022,20NW,4,4,6,32,SPCR,2,SPCR,42,SPCR,3,SPCR,0
6/8/2022,20NW,4,4,9,34,SPCR,4,HECO,45,SPCR,3,SPCR,0
6/8/2022,20NW,4,4,12,32,SPCR,6,SPCR,33,BOGR,5,BOGR,0
6/8/2022,20NW,4,4,15,45,BOGR,3,BOGR,38,BOGR,2,BOGR,0
6/8/2022,20NW,4,4,18,24,BOGR,3,BOGR,46,BOGR,3,BOGR,0
6/8/2022,20NW,4,4,21,38,BOGR,3,BOGR,50,BOGR,4,BOGR,0
6/8/2022,20NW,4,4,24,32,BOGR,1,BOGR,40,BOGR,5,BOGR,0
6/9/2022,20NW,5,1,3,11,DISP,4,DISP,8,PASM,3,PASM,0
6/9/2022,20NW,5,1,6,12,DISP,5,DISP,17,PASM,6,DISP,0
6/9/2022,20NW,5,1,9,7,PASM,2,PASM,11,PASM,3,DISP,0
6/9/2022,20NW,5,1,12,26,SPAI,8,SPAI,42,PASM,9,PASM,0
6/9/2022,20NW,5,1,15,16,SPAI,2,SPAI,16,SPAI,5,SPAI,0
6/9/2022,20NW,5,1,18,10,DISP,5,SPAI,15,DISP,3,DISP,0
6/9/2022,20NW,5,1,21,16,DISP,9,DISP,16,SPAI,5,SPAI,0
6/9/2022,20NW,5,1,24,17,SPAI,4,SPAI,12,SPAI,5,SPAI,0
6/9/2022,20NW,5,2,3,32,PASM,1,PASM,32,SPAI,8,SPAI,0
6/9/2022,20NW,5,2,6,4,SPAI,1,SPAI,41,SPAI,11,SPAI,0
6/9/2022,20NW,5,2,9,43,SPAI,8,SPAI,49,SPAI,13,SPAI,0
6/9/2022,20NW,5,2,12,32,SPAI,5,SPAI,49,SPAI,9,SPAI,0
6/9/2022,20NW,5,2,15,12,PASM,5,PASM,22,PASM,4,PASM,0
6/9/2022,20NW,5,2,18,29,CHLE,3,PASM,23,PASM,3,PASM,0
6/9/2022,20NW,5,2,21,39,PASM,6,SPAI,14,SPAI,3,SPAI,0
6/9/2022,20NW,5,2,24,11,SPAI,2,SPAI,54,CHLE,5,SPAI,0
6/9/2022,20NW,5,3,3,12,PASM,1,PASM,16,PASM,3,PASM,0
6/9/2022,20NW,5,3,6,19,PASM,3,EREF,11,PASM,1,BOGR,0
6/9/2022,20NW,5,3,9,25,PASM,2,PASM,22,HECO,5,HECO,0
6/9/2022,20NW,5,3,12,29,PASM,5,PASM,22,PASM,2,PASM,0
6/9/2022,20NW,5,3,15,30,BOGR,3,BOGR,34,PASM,1,SPCO,0
6/9/2022,20NW,5,3,18,26,PASM,2,PASM,32,PASM,3,SPAI,0
6/9/2022,20NW,5,3,21,23,SPAI,4,SPAI,28,SPAI,9,SPAI,0
6/9/2022,20NW,5,3,24,22,SPAI,4,SPAI,31,SPAI,2,SPAI,0
6/9/2022,20NW,5,4,3,22,PASM,2,PASM,22,SPAI,3,SPAI,0
6/9/2022,20NW,5,4,6,16,SPAI,4,SPAI,26,PASM,4,PASM,0
6/9/2022,20NW,5,4,9,30,SPAI,2,SPAI,21,PASM,3,DISP,0
6/9/2022,20NW,5,4,12,16,SPAI,2,SPAI,14,PASM,3,PASM,0
6/9/2022,20NW,5,4,15,20,SPAI,8,SPAI,30,DISP,3,SPAI,0
6/9/2022,20NW,5,4,18,19,SPAI,3,SPAI,8,SPAI,3,SPAI,0
6/9/2022,20NW,5,4,21,10,SPAI,3,SPAI,9,DISP,2,DISP,0
6/9/2022,20NW,5,4,24,17,SPAI,1,DISP,14,DISP,3,DISP,0
6/9/2022,20NW,6,1,3,8,SPAI,3,SPAI,13,SPAI,7,SPAI,0
6/9/2022,20NW,6,1,6,38,CHLE,3,SPAI,44,CHLE,3,SPAI,0
6/9/2022,20NW,6,1,9,42,SPAI,4,PASM,24,PASM,5,PASM,0
6/9/2022,20NW,6,1,12,18,DISP,5,DISP,32,PASM,3,PASM,0
6/9/2022,20NW,6,1,15,31,SPAI,10,SPAI,18,SPAI,3,SPAI,0
6/9/2022,20NW,6,1,18,21,SPAI,5,SPAI,25,PASM,5,PASM,0
6/9/2022,20NW,6,1,21,24,SPAI,3,SPAI,8,PASM,2,PASM,0
6/9/2022,20NW,6,1,24,16,SPAI,2,SPAI,22,SPAI,8,SPAI,0
6/9/2022,20NW,6,2,3,16,SPAI,1,SPAI,14,PASM,3,PASM,0
6/9/2022,20NW,6,2,6,14,PASM,3,PASM,9,PASM,5,PASM,0
6/9/2022,20NW,6,2,9,24,PASM,8,PASM,28,PASM,2,PASM,0
6/9/2022,20NW,6,2,12,9,PASM,2,DISP,34,CHLE,3,PASM,0
6/9/2022,20NW,6,2,15,16,PASM,2,PASM,16,PASM,2,PASM,0
6/9/2022,20NW,6,2,18,14,PASM,1,PASM,32,CHLE,1,PASM,0
6/9/2022,20NW,6,2,21,22,PASM,2,PASM,28,SPAI,8,SPAI,0
6/9/2022,20NW,6,2,24,27,PASM,11,PASM,17,PASM,7,PASM,0
6/9/2022,20NW,6,3,3,30,SPAI,6,SPAI,6,PASM,1,DISP,0
6/9/2022,20NW,6,3,6,20,SPAI,7,SPAI,16,PASM,2,PASM,0
6/9/2022,20NW,6,3,9,22,PASM,4,PASM,20,PASM,2,PASM,0
6/9/2022,20NW,6,3,12,24,SPAI,9,SPAI,13,DISP,3,DISP,0
6/9/2022,20NW,6,3,15,24,SPAI,3,DISP,9,PASM,1,PASM,0
6/9/2022,20NW,6,3,18,34,PASM,5,PASM,28,PASM,3,PASM,0
6/9/2022,20NW,6,3,21,21,SPAI,2,DISP,28,SPAI,5,SPAI,0
6/9/2022,20NW,6,3,24,28,PASM,4,PASM,30,SPAI,5,SPAI,0
6/9/2022,20NW,6,4,3,32,SPAI,5,SPAI,31,SPAI,5,SPAI,0
6/9/2022,20NW,6,4,6,10,SPAI,2,SPAI,4,DISP,0,DISP,0
6/9/2022,20NW,6,4,9,11,SPAI,1,SPAI,24,PASM,5,PASM,0
6/9/2022,20NW,6,4,12,12,SPAI,3,SPAI,28,SPAI,5,SPAI,0
6/9/2022,20NW,6,4,15,14,PASM,3,PASM,32,PASM,5,PASM,0
6/9/2022,20NW,6,4,18,28,SPAI,4,SPAI,16,SPAI,2,PASM,0
6/9/2022,20NW,6,4,21,22,PASM,2,PASM,16,PASM,3,PASM,0
6/9/2022,20NW,6,4,24,9,SPAI,2,SPAI,14,DISP,3,DISP,0
6/7/2022,17S,1,1,3,32,BOGR,2,CHLE,54,HECO,3,HECO,0
6/7/2022,17S,1,1,6,28,HECO,3,HECO,18,HECO,1,BOGR,0
6/7/2022,17S,1,1,9,24,BOGR,3,BOGR,3,BOGR,1,BOGR,0
6/7/2022,17S,1,1,12,4,BOGR,1,BOGR,6,BOGR,0,BOGR,0
6/7/2022,17S,1,1,15,17,HECO,3,OPPO,38,HECO,3,HECO,0
6/7/2022,17S,1,1,18,19,BOGR,1,BOGR,17,HECO,1,HECO,0
6/7/2022,17S,1,1,21,18,HECO,0,BARE,11,BOGR,1,BOGR,0
6/7/2022,17S,1,1,24,5,BOGR,1,BOGR,6,BOGR,0,BARE,0
6/7/2022,17S,1,2,3,6,HECO,0,BARE,3,BOGR,0,BOGR,0
6/7/2022,17S,1,2,6,18,HECO,5,OPPO,2,BOGR,0,BOGR,0
6/7/2022,17S,1,2,9,5,BOGR,2,PSTE,15,BOGR,0,BARE,0
6/7/2022,17S,1,2,12,12,HECO,0,BARE,29,BOGR,1,BOGR,0
6/7/2022,17S,1,2,15,13,SIAL,2,BOGR,10,EREF,0,BARE,0
6/7/2022,17S,1,2,18,11,SIAL,1,HECO,14,HECO,1,HECO,0
6/7/2022,17S,1,2,21,13,HECO,2,HECO,8,BOGR,0,BOGR,0
6/7/2022,17S,1,2,24,6,GACO,1,GACO,8,BOGR,0,BOGR,0
6/7/2022,17S,1,3,3,3,BOGR,1,BOGR,27,BOGR,2,BOGR,0
6/7/2022,17S,1,3,6,7,BOGR,1,BOGR,10,OPPO,6,OPPO,0
6/7/2022,17S,1,3,9,36,HECO,8,OPPO,16,BOGR,0,BARE,0
6/7/2022,17S,1,3,12,33,BOGR,2,BOGR,19,BOGR,1,BOGR,0
6/7/2022,17S,1,3,15,41,BOGR,3,BOGR,32,BOGR,2,BOGR,0
6/7/2022,17S,1,3,18,12,BOGR,3,BOGR,28,BOGR,1,BOGR,0
6/7/2022,17S,1,3,21,20,BOGR,5,OPPO,35,BOGR,1,OPPO,0
6/7/2022,17S,1,3,24,5,BOGR,1,BOGR,6,BOGR,1,BOGR,0
6/7/2022,17S,1,4,3,6,BOGR,2,BOGR,12,HECO,3,HECO,0
6/7/2022,17S,1,4,6,10,HECO,1,BOGR,6,HECO,1,BOGR,0
6/7/2022,17S,1,4,9,0,BARE,0,BARE,0,BARE,0,BARE,0
6/7/2022,17S,1,4,12,5,BOGR,0,BARE,17,BOGR,0,BOGR,0
6/7/2022,17S,1,4,15,19,BOGR,2,BOGR,8,HECO,0,HECO,0
6/7/2022,17S,1,4,18,52,SIAL,5,BOGR,27,BOGR,1,HECO,0
6/7/2022,17S,1,4,21,23,BOGR,3,HECO,32,BOGR,5,EREF,0
6/7/2022,17S,1,4,24,28,SIAL,6,OPPO,12,HECO,1,HECO,0
6/7/2022,17S,2,1,3,0,BARE,0,BARE,38,HECO,0,HECO,0
6/7/2022,17S,2,1,6,30,BOGR,2,BOGR,33,BOGR,1,BOGR,0
6/7/2022,17S,2,1,9,29,SIAL,1,BOGR,23,BOGR,2,BOGR,0
6/7/2022,17S,2,1,12,3,BOGR,1,BOGR,1,BOGR,0,BOGR,0
6/7/2022,17S,2,1,15,8,BOGR,1,BOGR,19,BOGR,0,BOGR,0
6/7/2022,17S,2,1,18,8,SAIB,4,SAIB,0,BARE,0,BARE,0
6/7/2022,17S,2,1,21,52,BOGR,3,BOGR,39,BOGR,1,BOGR,0
6/7/2022,17S,2,1,24,17,BOGR,2,BOGR,33,BOGR,1,BOGR,0
6/7/2022,17S,2,2,3,6,OPPO,2,OPPO,6,BOGR,1,BOGR,0
6/7/2022,17S,2,2,6,15,BOGR,1,OPPO,16,BOGR,3,BOGR,0
6/7/2022,17S,2,2,9,19,BOGR,1,BOGR,5,BOGR,1,BOGR,0
6/7/2022,17S,2,2,12,7,BOGR,0,BOGR,7,BOGR,1,BOGR,0
6/7/2022,17S,2,2,15,6,BOGR,2,BOGR,6,OPPO,4,OPPO,0
6/7/2022,17S,2,2,18,21,BOGR,2,BOGR,20,HECO,0,BARE,0
6/7/2022,17S,2,2,21,24,SIAL,6,OPPO,31,BOGR,2,BOGR,0
6/7/2022,17S,2,2,24,6,BOGR,1,BOGR,37,BOGR,3,BOGR,0
6/7/2022,17S,2,3,3,26,BOGR,1,BOGR,24,BOGR,1,BOGR,0
6/7/2022,17S,2,3,6,32,BOGR,1,BOGR,46,BOGR,1,BOGR,0
6/7/2022,17S,2,3,9,57,SIAL,2,BOGR,30,BOGR,1,BOGR,0
6/7/2022,17S,2,3,12,16,BOGR,1,BOGR,28,BOGR,1,BOGR,0
6/7/2022,17S,2,3,15,23,BOGR,1,BOGR,68,SIAL,1,BOGR,0
6/7/2022,17S,2,3,18,17,BOGR,1,BOGR,27,BOGR,1,BOGR,0
6/7/2022,17S,2,3,21,17,BOGR,2,BOGR,16,BOGR,1,BOGR,0
6/7/2022,17S,2,3,24,13,BOGR,1,BOGR,28,BOGR,1,BOGR,0
6/7/2022,17S,2,4,3,17,BOGR,2,OPPO,26,BOGR,3,OPPO,0
6/7/2022,17S,2,4,6,33,BOGR,3,HECO,46,BOGR,2,BOGR,0
6/7/2022,17S,2,4,9,43,BOGR,3,BOGR,40,BOGR,6,EREF,0
6/7/2022,17S,2,4,12,62,SIAL,0,BOGR,25,BOGR,1,BOGR,0
6/7/2022,17S,2,4,15,15,BOGR,1,BOGR,23,BOGR,2,BOGR,0
6/7/2022,17S,2,4,18,5,BOGR,1,BOGR,3,CRMI,1,CRMI,0
6/7/2022,17S,2,4,21,30,BOGR,6,OPPO,36,BOGR,1,BOGR,0
6/7/2022,17S,2,4,24,4,BOGR,1,BOGR,19,BOGR,2,BOGR,0
6/8/2022,17S,3,1,3,9,HECO,1,HECO,19,SIAL,2,SIAL,0
6/8/2022,17S,3,1,6,4,LYJU,1,LYJU,10,HECO,1,HECO,0
6/8/2022,17S,3,1,9,22,SIAL,2,EREF,4,PASM,1,BOGR,0
6/8/2022,17S,3,1,12,22,PASM,3,PASM,12,PASM,1,PASM,0
6/8/2022,17S,3,1,15,18,PASM,5,OPPO,16,PASM,3,PASM,0
6/8/2022,17S,3,1,18,18,PASM,3,PASM,24,PASM,1,PASM,0
6/8/2022,17S,3,1,21,28,PASM,3,PASM,18,PASM,3,PASM,0
6/8/2022,17S,3,1,24,16,SPAI,3,SPAI,18,BOGR,3,PASM,0
6/8/2022,17S,3,2,3,12,SPAI,0,SPAI,24,SPAI,5,SPAI,0
6/8/2022,17S,3,2,6,4,SPAI,0,SPAI,14,SPAI,0,SPAI,0
6/8/2022,17S,3,2,9,9,SPAI,2,SPAI,16,SPAI,1,SPAI,0
6/8/2022,17S,3,2,12,14,SPAI,4,SPAI,22,SPAI,8,SPAI,0
6/8/2022,17S,3,2,15,36,SPAI,11,SPAI,32,SPAI,9,SPAI,0
6/8/2022,17S,3,2,18,44,SPAI,9,DISP,23,SPAI,8,SPAI,0
6/8/2022,17S,3,2,21,14,CANE,4,CANE,14,CANE,3,CANE,0
6/8/2022,17S,3,2,24,54,SPAI,8,SPAI,28,UKNG,4,UKNG,0
6/8/2022,17S,3,3,3,18,PASM,2,SPCO,4,CADU,0,CADU,0
6/8/2022,17S,3,3,6,4,CADU,1,CADU,0,BARE,0,BARE,0
6/8/2022,17S,3,3,9,5,BOGR,2,SPCO,5,HECO,1,SPCO,0
6/8/2022,17S,3,3,12,20,PASM,2,OPPO,14,HECO,1,DISP,0
6/8/2022,17S,3,3,15,9,BOGR,1,BOGR,14,SPAI,2,SPAI,0
6/8/2022,17S,3,3,18,6,SPAI,3,SPAI,20,SPAI,7,SPAI,0
6/8/2022,17S,3,3,21,18,SPAI,4,SPAI,20,SPAI,2,SPAI,0
6/8/2022,17S,3,3,24,8,SPAI,4,SPAI,7,SPAI,1,SPAI,0
6/8/2022,17S,3,4,3,16,CANE,5,CANE,42,PASM,5,CANE,0
6/8/2022,17S,3,4,6,44,PASM,3,CANE,28,PASM,3,CANE,0
6/8/2022,17S,3,4,9,16,CANE,9,CANE,20,CANE,8,CANE,0
6/8/2022,17S,3,4,12,29,CANE,9,CANE,34,PASM,11,PASM,0
6/8/2022,17S,3,4,15,46,PASM,20,CANE,34,PASM,9,PASM,0
6/8/2022,17S,3,4,18,38,PASM,10,CANE,22,CANE,5,PASM,0
6/8/2022,17S,3,4,21,56,PASM,9,CANE,34,CANE,8,CANE,0
6/8/2022,17S,3,4,24,68,PASM,8,CANE,28,CANE,9,CANE,0
6/8/2022,17S,4,1,3,16,PASM,1,BOGR,8,SPCO,2,BOGR,0
6/8/2022,17S,4,1,6,16,HECO,1,LEDE,12,HECO,2,HECO,0
6/8/2022,17S,4,1,9,36,CHLE,2,HECO,36,CHLE,1,BOGR,0
6/8/2022,17S,4,1,12,8,HECO,1,HECO,24,SPAI,1,HECO,0
6/8/2022,17S,4,1,15,36,CHLE,2,SAIB,12,EREF,1,BOGR,0
6/8/2022,17S,4,1,18,28,BOGR,3,BOGR,2,BOGR,0,BOGR,0
6/8/2022,17S,4,1,21,5,BOGR,1,BOGR,6,CHLE,1,BOGR,0
6/8/2022,17S,4,1,24,10,HECO,2,HECO,16,CHLE,2,BOGR,0
6/8/2022,17S,4,2,3,22,JUBA,5,CANE,32,JUBA,8,CANE,0
6/8/2022,17S,4,2,6,20,CANE,8,CANE,19,CANE,5,CANE,0
6/8/2022,17S,4,2,9,26,POPR,6,DISP,24,DISP,9,DISP,0
6/8/2022,17S,4,2,12,24,CANE,8,CANE,20,CANE,3,CICA,0
6/8/2022,17S,4,2,15,20,CANE,11,CICA,15,CANE,3,POPR,0
6/8/2022,17S,4,2,18,48,CANE,9,CANE,20,CANE,5,CANE,0
6/8/2022,17S,4,2,21,26,CANE,8,CANE,24,CANE,9,CANE,0
6/8/2022,17S,4,2,24,20,CANE,3,CANE,24,CANE,8,CANE,0
6/8/2022,17S,4,3,3,14,SPAI,3,SPAI,10,SPAI,6,SPAI,0
6/8/2022,17S,4,3,6,12,SPAI,1,SPAI,18,SPAI,2,SPAI,0
6/8/2022,17S,4,3,9,14,DISP,1,DISP,26,SPAI,5,SPAI,0
6/8/2022,17S,4,3,12,13,SPAI,3,DISP,18,SPAI,2,SPAI,0
6/8/2022,17S,4,3,15,15,SPAI,2,DISP,18,PASM,3,SPAI,0
6/8/2022,17S,4,3,18,12,SPAI,3,SPAI,16,PASM,4,PASM,0
6/8/2022,17S,4,3,21,16,CIUN,2,PASM,28,PASM,3,PASM,0
6/8/2022,17S,4,3,24,32,BOGR,3,BOGR,32,PASM,5,PASM,0
6/8/2022,17S,4,4,3,24,CHLE,3,DISP,24,BOGR,9,SPAI,0
6/8/2022,17S,4,4,6,30,SPAI,7,DISP,22,SPAI,4,SPAI,0
6/8/2022,17S,4,4,9,22,SPAI,4,SPAI,47,CHLE,9,SPAI,0
6/8/2022,17S,4,4,12,14,SPAI,2,SPAI,36,CHLE,4,SPAI,0
6/8/2022,17S,4,4,15,20,DISP,2,SPAI,24,SPAI,5,SPAI,0
6/8/2022,17S,4,4,18,22,SPAI,2,BOGR,10,DISP,3,BOGR,0
6/8/2022,17S,4,4,21,5,SPAI,1,SPAI,18,SPAI,2,SPAI,0
6/8/2022,17S,4,4,24,20,DISP,2,SPAI,64,CHLE,2,SPAI,0
6/8/2022,17S,5,1,3,50,BOGR,3,BOGR,34,BOGR,4,BOGR,0
6/8/2022,17S,5,1,6,28,BOGR,3,OPPO,32,BOGR,4,OPPO,0
6/8/2022,17S,5,1,9,34,BOGR,2,BOGR,34,BOGR,1,EREF,0
6/8/2022,17S,5,1,12,19,BOGR,1,BOGR,33,BOGR,1,BOGR,0
6/8/2022,17S,5,1,15,30,BOGR,1,BOGR,50,BOGR,0,BOGR,0
6/8/2022,17S,5,1,18,22,BOGR,1,BOGR,13,LYJU,1,BOGR,0
6/8/2022,17S,5,1,21,18,BOGR,4,OPPO,36,BOGR,1,EREF,0
6/8/2022,17S,5,1,24,49,BOGR,0,BOGR,4,BOGR,1,BOGR,0
6/8/2022,17S,5,2,3,22,HECO,1,HECO,11,HECO,0,BOGR,0
6/8/2022,17S,5,2,6,23,HEVI,3,HECO,4,HECO,0,HECO,0
6/8/2022,17S,5,2,9,24,EREF,4,EREF,20,SIAL,1,HECO,0
6/8/2022,17S,5,2,12,37,THFI,2,HECO,5,BOGR,1,BOGR,0
6/8/2022,17S,5,2,15,15,HEVI,2,HEVI,23,HECO,1,HECO,0
6/8/2022,17S,5,2,18,29,EREF,6,EREF,12,EREF,1,HECO,0
6/8/2022,17S,5,2,21,32,HECO,2,EREF,23,EREF,3,EREF,0
6/8/2022,17S,5,2,24,10,HECO,1,HECO,19,HECO,1,HECO,0
6/8/2022,17S,5,3,3,17,BOGR,6,OPPO,21,BOGR,2,BOGR,0
6/8/2022,17S,5,3,6,8,BOGR,1,BOGR,6,BOGR,2,BOGR,0
6/8/2022,17S,5,3,9,28,BOGR,1,BOGR,13,HECO,3,HECO,0
6/8/2022,17S,5,3,12,26,HECO,3,HECO,5,BOGR,1,SAIB,0
6/8/2022,17S,5,3,15,3,BOGR,0,BOGR,1,BOGR,0,BOGR,0
6/8/2022,17S,5,3,18,10,HECO,1,HECO,8,BOGR,5,OPPO,0
6/8/2022,17S,5,3,21,3,BOGR,0,BOGR,7,CADU,1,CADU,0
6/8/2022,17S,5,3,24,2,GUSA,1,GUSA,5,BOGR,1,BOGR,0
6/8/2022,17S,5,4,3,9,BOGR,1,BOGR,12,BOGR,1,BOGR,0
6/8/2022,17S,5,4,6,18,BOGR,1,BOGR,0,BARE,0,BARE,0
6/8/2022,17S,5,4,9,7,CADU,1,SAIB,11,BOGR,1,BOGR,0
6/8/2022,17S,5,4,12,3,BOGR,1,BOGR,4,BOGR,1,BOGR,0
6/8/2022,17S,5,4,15,21,BOGR,3,OPPO,18,BOGR,1,BOGR,0
6/8/2022,17S,5,4,18,2,BOGR,1,BOGR,6,BOGR,2,BOGR,0
6/8/2022,17S,5,4,21,3,BOGR,1,BOGR,7,ARPU,1,BOGR,0
6/8/2022,17S,5,4,24,10,HECO,1,HECO,23,SIAL,1,HECO,0
6/8/2022,17S,6,1,3,13,SIAL,2,SAIB,26,SIAL,3,OPPO,0
6/8/2022,17S,6,1,6,19,SIAL,1,SAIB,31,SIAL,0,BARE,0
6/8/2022,17S,6,1,9,39,SIAL,1,CHLE,8,HECO,1,HECO,0
6/8/2022,17S,6,1,12,19,SIAL,3,HECO,15,BOGR,1,SAIB,0
6/8/2022,17S,6,1,15,10,HECO,2,HECO,18,SIAL,1,HECO,0
6/8/2022,17S,6,1,18,12,SIAL,1,HECO,24,HECO,3,HECO,0
6/8/2022,17S,6,1,21,21,SIAL,3,HECO,18,HECO,5,HECO,0
6/8/2022,17S,6,1,24,10,EREF,2,HECO,17,HECO,1,HECO,0
6/8/2022,17S,6,2,3,16,EREF,3,EREF,24,HECO,1,HECO,0
6/8/2022,17S,6,2,6,26,PASM,3,HECO,26,SIAL,2,HECO,0
6/8/2022,17S,6,2,9,28,PASM,3,HECO,66,SIAL,4,PASM,0
6/8/2022,17S,6,2,12,46,PASM,3,SPCO,24,PASM,1,PASM,0
6/8/2022,17S,6,2,15,14,PASM,3,EREF,30,HECO,1,HECO,0
6/8/2022,17S,6,2,18,26,PASM,2,IVAX,38,PASM,1,PASM,0
6/8/2022,17S,6,2,21,36,BOGR,3,EREF,9,HECO,1,BOGR,0
