Week,Pasture,Date,Plot,Reading_No,High,Low,Spp,G_B,Screen1,Adj_Low,Biomass_lbs_ac
14,25NW,8/9/2016,EX3,2,7,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,EX3,3,14,3,oppo,b,1,,
14,25NW,8/9/2016,EX3,4,25,9,VUOC,b,1,,
14,25NW,8/9/2016,EX3,5,24,8,thfi,b,0,,
14,25NW,8/9/2016,EX3,6,21,3,VUOC,b,1,,
14,25NW,8/9/2016,EX3,7,21,11,VUOC,b,1,,
14,25NW,8/9/2016,EX3,8,23,12,VUOC,b,1,,
14,25NW,8/9/2016,EX3,9,20,4,VUOC,b,1,,
14,25NW,8/9/2016,EX3,10,13,3,vo,b,0,3,704.079
14,25NW,8/9/2016,EX3,11,23,6,ipla,b,0,6,1408.158
14,25NW,8/9/2016,EX3,12,15,3,VUOC,b,1,,
14,25NW,8/9/2016,EX3,13,12,6,plpa,b,0,,
14,25NW,8/9/2016,EX3,14,44,5,spcr,b,0,5,1173.465
14,25NW,8/9/2016,EX3,15,19,6,heco,b,0,6,1408.158
14,25NW,8/9/2016,EX3,16,20,1,VUOC,b,1,,
14,25NW,8/9/2016,EX3,17,23,10,eref,b,1,,
14,25NW,8/9/2016,EX3,18,12,5,VUOC,b,1,,
14,25NW,8/9/2016,EX3,19,7,2,BOGR,b,0,2,469.386
14,25NW,8/9/2016,EX3,20,39,4,VUOC,b,1,,
14,25NW,8/9/2016,EX3,21,15,4,arpu,b,0,,
14,25NW,8/9/2016,EX3,22,4,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,EX3,23,23,3,arpu,b,0,3,704.079
14,25NW,8/9/2016,EX3,24,33,8,VUOC,b,1,,
14,25NW,8/9/2016,EX3,25,28,8,arpu,b,0,,
14,25NW,8/9/2016,EX4,1,8,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,EX4,2,4,2,VUOC,b,1,,
14,25NW,8/9/2016,EX4,3,17,5,VUOC,b,1,,
14,25NW,8/9/2016,EX4,4,21,2,BOGR,b,0,2,469.386
14,25NW,8/9/2016,EX4,5,22,2,arpu,b,0,,
14,25NW,8/9/2016,EX4,6,13,3,BOGR,b,0,3,704.079
14,25NW,8/9/2016,EX4,7,18,2,VUOC,b,1,,
14,25NW,8/9/2016,EX4,8,12,2,VUOC,b,1,,
14,25NW,8/9/2016,EX4,9,14,5,VUOC,b,1,,
14,25NW,8/9/2016,EX4,10,13,3,VUOC,b,1,,
14,25NW,8/9/2016,EX4,11,14,8,VUOC,b,1,,
14,25NW,8/9/2016,EX4,12,23,5,VUOC,b,1,,
14,25NW,8/9/2016,EX4,13,6,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,EX4,14,8,1,VUOC,b,1,,
14,25NW,8/9/2016,EX4,15,20,5,VUOC,b,1,,
14,25NW,8/9/2016,EX4,16,14,3,eref,b,1,,
14,25NW,8/9/2016,EX4,17,29,10,thfi,b,0,,
14,25NW,8/9/2016,EX4,18,11,0,cadu,b,0,0,0
14,25NW,8/9/2016,EX4,19,16,2,vuoc,b,1,,
14,25NW,8/9/2016,EX4,20,6,2,BOGR,b,0,2,469.386
14,25NW,8/9/2016,EX4,21,12,7,thfi,b,0,,
14,25NW,8/9/2016,EX4,22,18,2,VUOC,b,1,,
14,25NW,8/9/2016,EX4,23,34,25,gusa,b,1,,
14,25NW,8/9/2016,EX4,24,10,3,VUOC,b,1,,
14,25NW,8/9/2016,EX4,25,19,2,VUOC,b,1,,
14b,25NW,8/12/2016,1,1,10,1,BOGR,b,0,1,234.693
14b,25NW,8/12/2016,1,2,11,3,VUOC,b,1,,
14b,25NW,8/12/2016,1,3,16,3,BOGR,b,0,3,704.079
14b,25NW,8/12/2016,1,4,13,0,BOGR,b,0,0,0
14b,25NW,8/12/2016,1,5,13,1,BOGR,b,0,1,234.693
14b,25NW,8/12/2016,1,6,8,2,BOGR,b,0,2,469.386
14b,25NW,8/12/2016,1,7,11,1,BOGR,b,0,1,234.693
14b,25NW,8/12/2016,1,8,5,1,buda,b,0,1,234.693
14b,25NW,8/12/2016,1,9,9,2,buda,b,0,2,469.386
14b,25NW,8/12/2016,1,10,10,2,VUOC,b,1,,
14b,25NW,8/12/2016,1,11,7,2,buda,b,0,2,469.386
14b,25NW,8/12/2016,1,12,10,0,buda,b,0,0,0
14b,25NW,8/12/2016,1,13,12,3,VUOC,b,1,,
14b,25NW,8/12/2016,1,14,21,2,buda,b,0,2,469.386
14b,25NW,8/12/2016,1,15,8,0,buda,b,0,0,0
14b,25NW,8/12/2016,1,16,10,1,buda,b,0,1,234.693
14b,25NW,8/12/2016,1,17,4,0,buda,b,0,0,0
14b,25NW,8/12/2016,1,18,4,1,buda,g,0,1,234.693
14b,25NW,8/12/2016,1,19,5,1,buda,g,0,1,234.693
14b,25NW,8/12/2016,1,20,9,0,buda,b,0,0,0
14b,25NW,8/12/2016,1,21,7,1,buda,b,0,1,234.693
14b,25NW,8/12/2016,1,22,14,1,BOGR,b,0,1,234.693
14b,25NW,8/12/2016,1,23,9,1,BOGR,b,0,1,234.693
14b,25NW,8/12/2016,1,24,4,1,buda,g,0,1,234.693
14b,25NW,8/12/2016,1,25,8,2,buda,b,0,2,469.386
14b,25NW,8/12/2016,2,1,16,2,pasm,b,0,2,469.386
14b,25NW,8/12/2016,2,2,18,4,pasm,b,0,4,938.772
14b,25NW,8/12/2016,2,3,18,2,BOGR,b,0,2,469.386
14b,25NW,8/12/2016,2,4,15,5,pasm,b,0,5,1173.465
14b,25NW,8/12/2016,2,5,4,0,BOGR,b,0,0,0
14b,25NW,8/12/2016,2,6,16,3,VUOC,b,1,,
14b,25NW,8/12/2016,2,7,19,4,oppo,b,1,,
14b,25NW,8/12/2016,2,8,12,2,BOGR,b,0,2,469.386
14b,25NW,8/12/2016,2,9,24,2,pasm,b,0,2,469.386
14b,25NW,8/12/2016,2,10,31,2,pasm,b,0,2,469.386
14b,25NW,8/12/2016,2,11,24,3,pasm,b,0,3,704.079
14b,25NW,8/12/2016,2,12,12,0,BOGR,b,0,0,0
14b,25NW,8/12/2016,2,13,38,4,pasm,b,0,4,938.772
14b,25NW,8/12/2016,2,14,21,8,gusa,b,1,,
14b,25NW,8/12/2016,2,15,17,0,BOGR,b,0,0,0
14b,25NW,8/12/2016,2,16,22,3,gusa,b,1,,
14b,25NW,8/12/2016,2,17,14,1,BOGR,b,0,1,234.693
14b,25NW,8/12/2016,2,18,31,4,pasm,b,0,4,938.772
14b,25NW,8/12/2016,2,19,30,2,gusa,b,1,,
14b,25NW,8/12/2016,2,20,18,2,VUOC,b,1,,
14b,25NW,8/12/2016,2,21,24,4,pasm,b,0,4,938.772
14b,25NW,8/12/2016,2,22,29,1,pasm,b,0,1,234.693
14b,25NW,8/12/2016,2,23,34,1,pasm,b,0,1,234.693
14b,25NW,8/12/2016,2,24,30,1,pasm,b,0,1,234.693
14b,25NW,8/12/2016,2,25,25,3,pasm,b,0,3,704.079
14b,25NW,8/12/2016,3,1,11,2,BOGR,b,0,2,469.386
14b,25NW,8/12/2016,3,2,9,1,BOGR,b,0,1,234.693
14b,25NW,8/12/2016,3,3,15,1,BOGR,b,0,1,234.693
14b,25NW,8/12/2016,3,4,31,3,VUOC,b,1,,
14b,25NW,8/12/2016,3,5,6,1,VUOC,b,1,,
14b,25NW,8/12/2016,3,6,5,2,BOGR,g,0,2,469.386
14b,25NW,8/12/2016,3,7,10,2,VUOC,b,1,,
14b,25NW,8/12/2016,3,8,8,1,BOGR,b,0,1,234.693
14b,25NW,8/12/2016,3,9,5,2,VUOC,b,1,,
14b,25NW,8/12/2016,3,10,5,0,BOGR,g,0,0,0
14b,25NW,8/12/2016,3,11,9,3,VUOC,b,1,,
14b,25NW,8/12/2016,3,12,12,3,VUOC,b,1,,
14b,25NW,8/12/2016,3,13,21,2,VUOC,b,1,,
14b,25NW,8/12/2016,3,14,16,5,VUOC,b,1,,
14b,25NW,8/12/2016,3,15,15,4,VUOC,b,1,,
14b,25NW,8/12/2016,3,16,15,2,VUOC,b,1,,
14b,25NW,8/12/2016,3,17,8,1,BOGR,b,0,1,234.693
14b,25NW,8/12/2016,3,18,11,3,VUOC,b,1,,
14b,25NW,8/12/2016,3,19,6,1,BOGR,b,0,1,234.693
14b,25NW,8/12/2016,3,20,11,3,BOGR,b,0,3,704.079
14b,25NW,8/12/2016,3,21,6,3,BOGR,b,0,3,704.079
14b,25NW,8/12/2016,3,22,8,3,BOGR,b,0,3,704.079
14b,25NW,8/12/2016,3,23,10,5,VUOC,b,1,,
14b,25NW,8/12/2016,3,24,19,5,VUOC,b,1,,
14b,25NW,8/12/2016,3,25,15,1,VUOC,b,1,,
14b,25NW,8/12/2016,4,1,14,1,VUOC,b,1,,
14b,25NW,8/12/2016,4,2,21,5,VUOC,b,1,,
14b,25NW,8/12/2016,4,3,21,9,VUOC,b,1,,
14b,25NW,8/12/2016,4,4,29,1,BOGR,b,0,1,234.693
14b,25NW,8/12/2016,4,5,8,1,VUOC,b,1,,
14b,25NW,8/12/2016,4,6,17,5,BOGR,b,0,5,1173.465
14b,25NW,8/12/2016,4,7,9,2,VUOC,b,1,,
14b,25NW,8/12/2016,4,8,11,4,VUOC,b,1,,
14b,25NW,8/12/2016,4,9,20,4,VUOC,b,1,,
14b,25NW,8/12/2016,4,10,24,3,pasm,b,0,3,704.079
14b,25NW,8/12/2016,4,11,10,2,BOGR,g,0,2,469.386
14b,25NW,8/12/2016,4,12,22,5,thfi,b,0,5,1173.465
14b,25NW,8/12/2016,4,13,6,2,BOGR,b,0,2,469.386
14b,25NW,8/12/2016,4,14,29,15,thfi,b,0,,
14b,25NW,8/12/2016,4,15,4,0,BOGR,b,0,0,0
14b,25NW,8/12/2016,4,16,28,3,pasm,b,0,3,704.079
14b,25NW,8/12/2016,4,17,42,12,pasm,b,0,12,2816.316
14b,25NW,8/12/2016,4,18,32,2,pasm,b,0,2,469.386
14b,25NW,8/12/2016,4,19,22,2,VUOC,b,1,,
14b,25NW,8/12/2016,4,20,14,3,VUOC,b,1,,
14b,25NW,8/12/2016,4,21,20,2,VUOC,b,1,,
14b,25NW,8/12/2016,4,22,18,2,VUOC,b,1,,
14b,25NW,8/12/2016,4,23,12,1,BOGR,b,0,1,234.693
14b,25NW,8/12/2016,4,24,27,2,VUOC,b,1,,
14b,25NW,8/12/2016,4,25,22,2,pasm,b,0,2,469.386
14b,25NW,8/12/2016,EX1,1,11,2,cadu,b,0,2,469.386
14b,25NW,8/12/2016,EX1,2,11,3,BOGR,b,0,3,704.079
14b,25NW,8/12/2016,EX1,3,10,1,eref,b,1,,
14b,25NW,8/12/2016,EX1,4,10,3,VUOC,b,1,,
14b,25NW,8/12/2016,EX1,5,38,2,elel,b,0,2,469.386
14b,25NW,8/12/2016,EX1,6,14,2,BOGR,b,0,2,469.386
14b,25NW,8/12/2016,EX1,7,34,2,VUOC,b,1,,
14b,25NW,8/12/2016,EX1,8,19,3,arpu,b,0,3,704.079
14b,25NW,8/12/2016,EX1,9,18,5,eref,g,1,,
14b,25NW,8/12/2016,EX1,10,18,2,oppo,b,1,,
14b,25NW,8/12/2016,EX1,11,5,1,BOGR,b,0,1,234.693
14b,25NW,8/12/2016,EX1,12,14,1,VUOC,b,1,,
14b,25NW,8/12/2016,EX1,13,4,1,hevi,b,0,1,234.693
14b,25NW,8/12/2016,EX1,14,12,1,ivax,b,0,1,234.693
14b,25NW,8/12/2016,EX1,15,23,2,ivax,b,0,2,469.386
14b,25NW,8/12/2016,EX1,16,11,1,eref,b,1,,
14b,25NW,8/12/2016,EX1,17,17,3,oppo,b,1,,
14b,25NW,8/12/2016,EX1,18,6,0,BOGR,g,0,0,0
14b,25NW,8/12/2016,EX1,19,18,0,BOGR,b,0,0,0
14b,25NW,8/12/2016,EX1,20,43,3,heco,b,0,3,704.079
14b,25NW,8/12/2016,EX1,21,30,3,heco,b,0,3,704.079
14b,25NW,8/12/2016,EX1,22,21,2,pasm,b,0,2,469.386
14b,25NW,8/12/2016,EX1,23,32,5,pasm,b,0,5,1173.465
14b,25NW,8/12/2016,EX1,24,28,9,pasm,b,0,9,2112.237
14b,25NW,8/12/2016,EX1,25,35,9,pasm,b,0,9,2112.237
14b,25NW,8/12/2016,EX2,1,20,2,BOGR,b,0,2,469.386
14b,25NW,8/12/2016,EX2,2,42,2,heco,b,0,2,469.386
14b,25NW,8/12/2016,EX2,3,14,2,VUOC,b,1,,
14b,25NW,8/12/2016,EX2,4,22,2,VUOC,b,1,,
14b,25NW,8/12/2016,EX2,5,28,2,BOGR,b,0,2,469.386
14b,25NW,8/12/2016,EX2,6,14,1,pasm,b,0,1,234.693
14b,25NW,8/12/2016,EX2,7,26,1,pasm,b,0,1,234.693
14b,25NW,8/12/2016,EX2,8,19,5,pasm,b,0,5,1173.465
14b,25NW,8/12/2016,EX2,9,13,1,pasm,b,0,1,234.693
14b,25NW,8/12/2016,EX2,10,27,9,oppo,b,1,,
14b,25NW,8/12/2016,EX2,11,24,1,pasm,b,0,1,234.693
14b,25NW,8/12/2016,EX2,12,34,2,pasm,b,0,2,469.386
14b,25NW,8/12/2016,EX2,13,25,3,oppo,b,1,,
14b,25NW,8/12/2016,EX2,14,34,3,pasm,b,0,3,704.079
14b,25NW,8/12/2016,EX2,15,35,3,pasm,b,0,3,704.079
14b,25NW,8/12/2016,EX2,16,18,3,BOGR,b,0,3,704.079
14b,25NW,8/12/2016,EX2,17,21,2,pasm,b,0,2,469.386
14b,25NW,8/12/2016,EX2,18,24,5,gusa,b,1,,
14b,25NW,8/12/2016,EX2,19,8,2,BOGR,b,0,2,469.386
14b,25NW,8/12/2016,EX2,20,12,3,elel,b,0,3,704.079
14b,25NW,8/12/2016,EX2,21,6,1,BOGR,g,0,1,234.693
14b,25NW,8/12/2016,EX2,22,7,0,BOGR,b,0,0,0
14b,25NW,8/12/2016,EX2,23,20,2,BOGR,b,0,2,469.386
14b,25NW,8/12/2016,EX2,24,8,2,BOGR,b,0,2,469.386
14b,25NW,8/12/2016,EX2,25,11,1,BOGR,b,0,1,234.693
14b,25NW,8/12/2016,EX3,1,22,2,VUOC,b,1,,
14b,25NW,8/12/2016,EX3,2,8,1,BOGR,b,0,1,234.693
14b,25NW,8/12/2016,EX3,3,12,4,VUOC,b,1,,
14b,25NW,8/12/2016,EX3,4,11,5,eref,b,1,,
14b,25NW,8/12/2016,EX3,5,19,10,gusa,b,1,,
14b,25NW,8/12/2016,EX3,6,27,1,elel,b,0,1,234.693
14b,25NW,8/12/2016,EX3,7,7,1,elel,b,0,1,234.693
14b,25NW,8/12/2016,EX3,8,29,2,elel,b,0,2,469.386
14b,25NW,8/12/2016,EX3,9,9,5,oppo,b,1,,
14b,25NW,8/12/2016,EX3,10,17,3,gusa,b,1,,
14b,25NW,8/12/2016,EX3,11,22,3,arpu,b,0,3,704.079
14b,25NW,8/12/2016,EX3,12,28,5,eref,b,1,,
14b,25NW,8/12/2016,EX3,13,30,11,arpu,b,0,,
14b,25NW,8/12/2016,EX3,14,14,5,eref,b,1,,
14b,25NW,8/12/2016,EX3,15,19,2,arpu,b,0,2,469.386
14b,25NW,8/12/2016,EX3,16,38,15,eref,b,1,,
14b,25NW,8/12/2016,EX3,17,27,2,VUOC,b,1,,
14b,25NW,8/12/2016,EX3,18,11,5,VUOC,b,1,,
14b,25NW,8/12/2016,EX3,19,18,9,VUOC,b,1,,
14b,25NW,8/12/2016,EX3,20,16,2,BOGR,b,0,2,469.386
14b,25NW,8/12/2016,EX3,21,9,2,VUOC,b,1,,
14b,25NW,8/12/2016,EX3,22,11,1,BOGR,b,0,1,234.693
14b,25NW,8/12/2016,EX3,23,10,4,eref,g,1,,
14b,25NW,8/12/2016,EX3,24,14,4,arpu,b,0,,
14b,25NW,8/12/2016,EX3,25,25,2,BOGR,b,0,2,469.386
14b,25NW,8/12/2016,EX4,1,26,4,VUOC,b,1,,
14b,25NW,8/12/2016,EX4,2,20,2,VUOC,b,1,,
14b,25NW,8/12/2016,EX4,3,22,2,BOGR,g,0,2,469.386
14b,25NW,8/12/2016,EX4,4,3,0,BOGR,b,0,0,0
14b,25NW,8/12/2016,EX4,5,9,1,VUOC,b,1,,
14b,25NW,8/12/2016,EX4,6,8,1,cadu,b,0,1,234.693
14b,25NW,8/12/2016,EX4,7,20,3,eref,b,1,,
14b,25NW,8/12/2016,EX4,8,6,2,VUOC,b,1,,
14b,25NW,8/12/2016,EX4,9,14,2,VUOC,b,1,,
14b,25NW,8/12/2016,EX4,10,8,2,VUOC,b,1,,
14b,25NW,8/12/2016,EX4,11,16,2,VUOC,b,1,,
14b,25NW,8/12/2016,EX4,12,20,1,arpu,b,0,,
14b,25NW,8/12/2016,EX4,13,7,1,BOGR,b,0,1,234.693
14b,25NW,8/12/2016,EX4,14,22,8,eref,b,1,,
14b,25NW,8/12/2016,EX4,15,14,3,eref,b,1,,
14b,25NW,8/12/2016,EX4,16,13,2,VUOC,b,1,,
14b,25NW,8/12/2016,EX4,17,14,2,VUOC,b,1,,
14b,25NW,8/12/2016,EX4,18,12,3,VUOC,b,1,,
14b,25NW,8/12/2016,EX4,19,12,0,BOGR,b,0,0,0
14b,25NW,8/12/2016,EX4,20,31,0,BOGR,b,0,0,0
14b,25NW,8/12/2016,EX4,21,10,4,VUOC,b,1,,
14b,25NW,8/12/2016,EX4,22,14,2,VUOC,b,1,,
14b,25NW,8/12/2016,EX4,23,17,2,pasm,b,0,2,469.386
14b,25NW,8/12/2016,EX4,24,11,1,BOGR,b,0,1,234.693
14b,25NW,8/12/2016,EX4,25,7,2,VUOC,b,1,,
15,26W,8/15/2016,1,1,14,1,VUOC,b,1,,
15,26W,8/15/2016,1,2,12,1,BOGR,b,0,1,234.693
15,26W,8/15/2016,1,3,12,3,VUOC,b,1,,
15,26W,8/15/2016,1,4,9,2,VUOC,b,1,,
15,26W,8/15/2016,1,5,9,2,cadu,b,0,2,469.386
15,26W,8/15/2016,1,6,10,1,VUOC,b,1,,
15,26W,8/15/2016,1,7,12,2,VUOC,b,1,,
15,26W,8/15/2016,1,8,9,2,VUOC,b,1,,
15,26W,8/15/2016,1,9,56,1,BOGR,b,0,1,234.693
15,26W,8/15/2016,1,10,14,3,BOGR,b,0,3,704.079
15,26W,8/15/2016,1,11,16,2,cadu,b,0,2,469.386
15,26W,8/15/2016,1,12,22,1,thfi,b,0,,
15,26W,8/15/2016,1,13,14,5,VUOC,b,1,,
15,26W,8/15/2016,1,14,16,2,thfi,b,0,,
15,26W,8/15/2016,1,15,14,3,thfi,b,0,,
15,26W,8/15/2016,1,16,18,4,spcr,b,0,4,938.772
15,26W,8/15/2016,1,17,21,4,VUOC,b,1,,
15,26W,8/15/2016,1,18,12,1,BOGR,b,0,1,234.693
15,26W,8/15/2016,1,19,16,4,BOGR,b,0,4,938.772
15,26W,8/15/2016,1,20,17,7,VUOC,b,1,,
15,26W,8/15/2016,1,21,22,6,thfi,b,0,,
15,26W,8/15/2016,1,22,12,4,BOGR,b,0,4,938.772
15,26W,8/15/2016,1,23,14,1,VUOC,b,1,,
15,26W,8/15/2016,1,24,18,1,BOGR,b,0,1,234.693
15,26W,8/15/2016,1,25,20,2,VUOC,b,1,,
15,26W,8/15/2016,2,1,21,2,VUOC,b,1,,
15,26W,8/15/2016,2,2,16,1,pasm,b,0,1,234.693
15,26W,8/15/2016,2,3,18,1,arpu,b,0,1,234.693
15,26W,8/15/2016,2,4,14,3,pasm,b,0,3,704.079
15,26W,8/15/2016,2,5,28,4,pasm,b,0,4,938.772
15,26W,8/15/2016,2,6,19,3,pasm,b,0,3,704.079
15,26W,8/15/2016,2,7,32,0,pasm,b,0,0,0
15,26W,8/15/2016,2,8,25,4,pasm,b,0,4,938.772
15,26W,8/15/2016,2,9,22,2,pasm,b,0,2,469.386
15,26W,8/15/2016,2,10,25,2,pasm,b,0,2,469.386
15,26W,8/15/2016,2,11,13,2,cadu,b,0,2,469.386
15,26W,8/15/2016,2,12,22,5,BOGR,b,0,5,1173.465
15,26W,8/15/2016,2,13,19,8,thfi,b,0,,
15,26W,8/15/2016,2,14,19,3,BOGR,b,0,3,704.079
15,26W,8/15/2016,2,15,12,4,VUOC,b,1,,
15,26W,8/15/2016,2,16,12,5,arfr,b,1,,
15,26W,8/15/2016,2,17,15,4,VUOC,b,1,,
15,26W,8/15/2016,2,18,14,2,VUOC,b,1,,
15,26W,8/15/2016,2,19,9,5,VUOC,b,1,,
15,26W,8/15/2016,2,20,11,4,VUOC,b,1,,
15,26W,8/15/2016,2,21,12,2,BOGR,b,0,2,469.386
15,26W,8/15/2016,2,22,10,2,VUOC,b,1,,
15,26W,8/15/2016,2,23,16,2,VUOC,b,1,,
15,26W,8/15/2016,2,24,14,2,BOGR,b,0,2,469.386
15,26W,8/15/2016,2,25,16,2,BOGR,b,0,2,469.386
15,26W,8/15/2016,3,1,19,3,VUOC,b,1,,
15,26W,8/15/2016,3,2,32,4,BOGR,b,0,4,938.772
15,26W,8/15/2016,3,3,28,5,VUOC,b,1,,
15,26W,8/15/2016,3,4,4,2,VUOC,b,1,,
15,26W,8/15/2016,3,5,12,4,VUOC,b,1,,
15,26W,8/15/2016,3,6,16,7,VUOC,b,1,,
15,26W,8/15/2016,3,7,4,1,BOGR,b,0,1,234.693
15,26W,8/15/2016,3,8,8,2,BOGR,b,0,2,469.386
15,26W,8/15/2016,3,9,15,3,VUOC,b,1,,
15,26W,8/15/2016,3,10,16,2,BOGR,b,0,2,469.386
15,26W,8/15/2016,3,11,12,7,oppo,b,1,,
15,26W,8/15/2016,3,12,24,5,thfi,b,0,,
15,26W,8/15/2016,3,13,11,2,VUOC,b,1,,
15,26W,8/15/2016,3,14,13,5,VUOC,b,1,,
15,26W,8/15/2016,3,15,12,4,VUOC,b,1,,
15,26W,8/15/2016,3,16,8,1,BOGR,b,0,1,234.693
15,26W,8/15/2016,3,17,19,3,VUOC,b,1,,
15,26W,8/15/2016,3,18,14,4,BOGR,b,0,4,938.772
15,26W,8/15/2016,3,19,15,3,cadu,b,0,3,704.079
15,26W,8/15/2016,3,20,25,2,BOGR,b,0,2,469.386
15,26W,8/15/2016,3,21,20,4,BOGR,b,0,4,938.772
15,26W,8/15/2016,3,22,16,2,VUOC,b,1,,
15,26W,8/15/2016,3,23,17,3,BOGR,b,0,3,704.079
15,26W,8/15/2016,3,24,19,4,cadu,b,0,4,938.772
15,26W,8/15/2016,3,25,10,4,oppo,b,1,,
15,26W,8/15/2016,4,1,51,2,BOGR,b,0,2,469.386
15,26W,8/15/2016,4,2,28,6,BOGR,b,0,6,1408.158
15,26W,8/15/2016,4,3,36,2,BOGR,b,0,2,469.386
15,26W,8/15/2016,4,4,21,4,thfi,b,0,,
15,26W,8/15/2016,4,5,9,4,BOGR,b,0,4,938.772
15,26W,8/15/2016,4,6,16,4,BOGR,b,0,4,938.772
15,26W,8/15/2016,4,7,17,4,VUOC,b,1,,
15,26W,8/15/2016,4,8,23,4,BOGR,b,0,4,938.772
15,26W,8/15/2016,4,9,20,4,mili,b,0,4,938.772
15,26W,8/15/2016,4,10,18,2,VUOC,b,1,,
15,26W,8/15/2016,4,11,28,9,pasm,b,0,9,2112.237
15,26W,8/15/2016,4,12,18,5,BOGR,b,0,5,1173.465
15,26W,8/15/2016,4,13,14,4,cadu,b,0,4,938.772
15,26W,8/15/2016,4,14,12,1,VUOC,b,1,,
15,26W,8/15/2016,4,15,40,2,cadu,b,0,2,469.386
15,26W,8/15/2016,4,16,51,2,BOGR,b,0,2,469.386
15,26W,8/15/2016,4,17,12,4,oppo,b,1,,
15,26W,8/15/2016,4,18,19,4,thfi,b,0,,
15,26W,8/15/2016,4,19,16,2,VUOC,b,1,,
15,26W,8/15/2016,4,20,48,5,VUOC,b,1,,
15,26W,8/15/2016,4,21,11,5,VUOC,b,1,,
15,26W,8/15/2016,4,22,12,2,BOGR,b,0,2,469.386
15,26W,8/15/2016,4,23,31,2,heco,b,0,2,469.386
15,26W,8/15/2016,4,24,14,2,BOGR,b,0,2,469.386
15,26W,8/15/2016,4,25,16,2,BOGR,b,0,2,469.386
15,26W,8/15/2016,EX1,1,22,4,BOGR,b,0,4,938.772
15,26W,8/15/2016,EX1,2,20,2,BOGR,b,0,2,469.386
15,26W,8/15/2016,EX1,3,17,4,cadu,b,0,4,938.772
15,26W,8/15/2016,EX1,4,25,5,BOGR,b,0,5,1173.465
15,26W,8/15/2016,EX1,5,21,4,VUOC,b,1,,
15,26W,8/15/2016,EX1,6,11,3,thfi,b,0,,
15,26W,8/15/2016,EX1,7,22,3,VUOC,b,1,,
15,26W,8/15/2016,EX1,8,24,1,cadu,b,0,1,234.693
15,26W,8/15/2016,EX1,9,13,2,VUOC,b,1,,
15,26W,8/15/2016,EX1,10,12,4,BOGR,b,0,4,938.772
15,26W,8/15/2016,EX1,11,41,5,cadu,b,0,5,1173.465
15,26W,8/15/2016,EX1,12,25,5,cadu,b,0,5,1173.465
15,26W,8/15/2016,EX1,13,9,3,cadu,b,0,3,704.079
15,26W,8/15/2016,EX1,14,58,2,BOGR,b,0,2,469.386
15,26W,8/15/2016,EX1,15,19,2,heco,b,0,2,469.386
15,26W,8/15/2016,EX1,16,44,2,heco,b,0,2,469.386
15,26W,8/15/2016,EX1,17,19,4,heco,b,0,4,938.772
15,26W,8/15/2016,EX1,18,32,2,arpu,b,0,,
15,26W,8/15/2016,EX1,19,30,2,thfi,b,0,2,469.386
15,26W,8/15/2016,EX1,20,22,2,eref,b,1,,
15,26W,8/15/2016,EX1,21,14,2,pasm,b,0,2,469.386
15,26W,8/15/2016,EX1,22,8,3,cadu,b,0,3,704.079
15,26W,8/15/2016,EX1,23,28,2,pasm,b,0,2,469.386
15,26W,8/15/2016,EX1,24,22,4,pasm,b,0,4,938.772
15,26W,8/15/2016,EX1,25,22,1,thfi,b,0,,
15,26W,8/15/2016,EX2,1,12,2,BOGR,b,0,2,469.386
15,26W,8/15/2016,EX2,2,16,5,thfi,b,0,5,1173.465
15,26W,8/15/2016,EX2,3,28,7,VUOC,b,1,,
15,26W,8/15/2016,EX2,4,14,4,VUOC,b,1,,
15,26W,8/15/2016,EX2,5,16,5,VUOC,b,1,,
15,26W,8/15/2016,EX2,6,16,2,VUOC,b,1,,
15,26W,8/15/2016,EX2,7,18,2,BOGR,b,0,2,469.386
15,26W,8/15/2016,EX2,8,16,3,cadu,b,0,3,704.079
15,26W,8/15/2016,EX2,9,16,2,cadu,b,0,2,469.386
15,26W,8/15/2016,EX2,10,14,3,BOGR,b,0,3,704.079
15,26W,8/15/2016,EX2,11,15,2,BOGR,b,0,2,469.386
15,26W,8/15/2016,EX2,12,14,2,cadu,b,0,2,469.386
15,26W,8/15/2016,EX2,13,14,3,BOGR,b,0,3,704.079
15,26W,8/15/2016,EX2,14,16,2,VUOC,b,1,,
15,26W,8/15/2016,EX2,15,18,2,BOGR,b,0,2,469.386
15,26W,8/15/2016,EX2,16,12,3,VUOC,b,1,,
15,26W,8/15/2016,EX2,17,18,5,pasm,b,0,5,1173.465
15,26W,8/15/2016,EX2,18,10,3,BOGR,b,0,3,704.079
15,26W,8/15/2016,EX2,19,16,2,BOGR,b,0,2,469.386
15,26W,8/15/2016,EX2,20,24,3,BOGR,b,0,3,704.079
15,26W,8/15/2016,EX2,21,18,2,BOGR,b,0,2,469.386
15,26W,8/15/2016,EX2,22,16,2,BOGR,b,0,2,469.386
15,26W,8/15/2016,EX2,23,15,2,BOGR,b,0,2,469.386
15,26W,8/15/2016,EX2,24,34,9,VUOC,b,1,,
15,26W,8/15/2016,EX2,25,13,2,BOGR,b,0,2,469.386
16,26W,8/23/2016,1,1,12,3,BOGR,b,0,3,704.079
