Date,Pasture,Plot,Transect,Distance,East-High,East-High-Spp,East-Low,East-Low-Spp,West-High,West-High-Spp,West-Low,West-Low-Spp,
6/14/2023,25SE,3,3,24,18,BOGR,3,BOGR,20,PASM,2,PASM,
6/14/2023,25SE,3,4,3,40,PASM,7,PASM,26,PASM,1,PASM,
6/14/2023,25SE,3,4,6,21,BOGR,1,CADU,28,SPCR,6,SPCR,
6/14/2023,25SE,3,4,9,26,PASM,5,PASM,22,PASM,4,PASM,
6/14/2023,25SE,3,4,12,6,BOGR,1,BOGR,27,ARPU,4,ARPU,
6/14/2023,25SE,3,4,15,2,BOGR,1,BOGR,2,BOGR,1,CHLE,
6/14/2023,25SE,3,4,18,12,BUDA,3,BUDA,8,BOGR,1,BOGR,
6/14/2023,25SE,3,4,21,8,BOGR,2,BOGR,6,BOGR,1,BOGR,
6/14/2023,25SE,3,4,24,10,BOGR,4,BOGR,6,BUDA,2,BUDA,
6/15/2023,25SE,4,1,3,10,CADU,2,BOGR,11,BOGR,2,BUDA,
6/15/2023,25SE,4,1,6,26,BOGR,6,BOGR,10,BOGR,3,BOGR,
6/15/2023,25SE,4,1,9,10,BOGR,2,BOGR,13,BOGR,4,BOGR,
6/15/2023,25SE,4,1,12,24,BOGR,3,BOGR,26,BOGR,4,BOGR,
6/15/2023,25SE,4,1,15,4,BOGR,1,BOGR,12,BOGR,0,BARE,
6/15/2023,25SE,4,1,18,18,BOGR,3,BOGR,14,BOGR,1,BOGR,
6/15/2023,25SE,4,1,21,14,BOGR,2,BOGR,12,BOGR,2,BOGR,
6/15/2023,25SE,4,1,24,11,BOGR,1,BOGR,27,BOGR,4,BOGR,
6/15/2023,25SE,4,2,3,10,BOGR,1,BOGR,18,BOGR,2,SAIB,
6/15/2023,25SE,4,2,6,10,BOGR,2,BOGR,15,BOGR,2,BOGR,
6/15/2023,25SE,4,2,9,23,BOGR,1,BOGR,16,BOGR,3,BOGR,
6/15/2023,25SE,4,2,12,12,BOGR,4,BUDA,21,BOGR,2,BOGR,
6/15/2023,25SE,4,2,15,10,BOGR,1,BOGR,24,BOGR,5,BOGR,
6/15/2023,25SE,4,2,18,4,BOGR,1,BOGR,4,BOGR,0,BARE,
6/15/2023,25SE,4,2,21,16,BOGR,1,BOGR,7,BOGR,2,BOGR,
6/15/2023,25SE,4,2,24,14,BOGR,3,BUDA,10,BOGR,3,BOGR,
6/15/2023,25SE,4,3,3,22,BOGR,1,BUDA,9,BUDA,2,BUDA,
6/15/2023,25SE,4,3,6,13,BOGR,5,BOGR,16,BOGR,2,BOGR,
6/15/2023,25SE,4,3,9,6,BUDA,1,BUDA,7,BUDA,2,BUDA,
6/15/2023,25SE,4,3,12,5,ECVI,2,BOGR,10,BOGR,1,BOGR,
6/15/2023,25SE,4,3,15,10,BUDA,2,BUDA,6,BUDA,1,BUDA,
6/15/2023,25SE,4,3,18,30,BOGR,4,BOGR,28,BOGR,4,BOGR,
6/15/2023,25SE,4,3,21,22,BOGR,5,ECVI,10,BUDA,4,BUDA,
6/15/2023,25SE,4,3,24,22,BOGR,6,OPPO,9,BUDA,3,BUDA,
6/15/2023,25SE,4,4,3,10,BOGR,3,BOGR,12,BOGR,2,BUDA,
6/15/2023,25SE,4,4,6,14,BOGR,3,BUDA,11,BUDA,2,BUDA,
6/15/2023,25SE,4,4,9,9,BUDA,3,BUDA,12,BUDA,3,BUDA,
6/15/2023,25SE,4,4,12,18,BOGR,2,BUDA,8,BUDA,1,BUDA,
6/15/2023,25SE,4,4,15,18,BOGR,2,BOGR,10,BUDA,1,BUDA,
6/15/2023,25SE,4,4,18,12,BOGR,2,BOGR,8,BOGR,2,BOGR,
6/15/2023,25SE,4,4,21,18,PSTE,5,BOGR,19,PASM,1,BOGR,
6/15/2023,25SE,4,4,24,26,PASM,2,PASM,24,BOGR,2,PASM,
6/21/2023,26E,1,1,3,12,BOGR,3,BOGR,22,BOGR,2,BOGR,
6/21/2023,26E,1,1,6,22,BOGR,1,BOGR,16,BOGR,3,BOGR,
6/21/2023,26E,1,1,9,17,BOGR,5,BOGR,18,BOGR,4,BOGR,
6/21/2023,26E,1,1,12,18,BOGR,2,BOGR,13,BOGR,2,BOGR,
6/21/2023,26E,1,1,15,20,BOGR,1,BOGR,16,BOGR,6,BOGR,
6/21/2023,26E,1,1,18,12,BOGR,4,BOGR,20,BOGR,3,BOGR,
6/21/2023,26E,1,1,21,20,BOGR,3,BOGR,18,BOGR,4,BOGR,
6/21/2023,26E,1,1,24,16,BOGR,8,OPPO,20,BOGR,5,OPPO,
6/21/2023,26E,1,2,3,64,PASM,1,PASM,50,HECO,4,PASM,
6/21/2023,26E,1,2,6,24,BOGR,4,BOGR,25,PASM,6,PASM,
6/21/2023,26E,1,2,9,48,HECO,7,PASM,56,HECO,8,BOGR,
6/21/2023,26E,1,2,12,44,HECO,4,BOGR,22,PASM,4,BOGR,
6/21/2023,26E,1,2,15,22,BOGR,6,BOGR,22,BOGR,4,BOGR,
6/21/2023,26E,1,2,18,54,PASM,3,BOGR,76,HECO,3,PASM,
6/21/2023,26E,1,2,21,22,PASM,3,BOGR,26,BOGR,6,BOGR,
6/21/2023,26E,1,2,24,62,PASM,2,PASM,26,HECO,1,BOGR,
6/21/2023,26E,1,3,3,22,BOGR,4,BOGR,21,BOGR,4,BOGR,
6/21/2023,26E,1,3,6,18,BOGR,9,SPCO,6,BOGR,3,SPCO,
6/21/2023,26E,1,3,9,21,BOGR,1,BOGR,22,BOGR,3,BOGR,
6/21/2023,26E,1,3,12,20,BOGR,6,BOGR,19,BOGR,4,BOGR,
6/21/2023,26E,1,3,15,23,BOGR,2,BOGR,24,BOGR,10,BOGR,
6/21/2023,26E,1,3,18,34,SPCR,5,BOGR,21,BOGR,3,BOGR,
6/21/2023,26E,1,3,21,16,BOGR,3,BOGR,14,BOGR,2,BOGR,
6/21/2023,26E,1,3,24,14,BOGR,3,BOGR,20,BOGR,2,BOGR,
6/21/2023,26E,1,4,3,27,BOGR,7,BOGR,20,BOGR,3,BOGR,
6/21/2023,26E,1,4,6,28,BOGR,4,BOGR,29,BOGR,5,BOGR,
6/21/2023,26E,1,4,9,23,BOGR,3,BOGR,29,TROC,6,BOGR,
6/21/2023,26E,1,4,12,17,BOGR,3,BOGR,26,BOGR,7,BOGR,
6/21/2023,26E,1,4,15,16,BOGR,5,BOGR,20,BOGR,3,BOGR,
6/21/2023,26E,1,4,18,22,BOGR,4,BOGR,19,BOGR,2,BOGR,
6/21/2023,26E,1,4,21,22,BOGR,4,BOGR,32,BOGR,9,BOGR,
6/21/2023,26E,1,4,24,14,BOGR,1,BOGR,36,BOGR,3,BOGR,
6/20/2023,26E,2,1,3,20,PASM,2,BOGR,18,PASM,5,PASM,
6/20/2023,26E,2,1,6,18,BOGR,3,BUDA,30,PASM,6,PASM,
6/20/2023,26E,2,1,9,22,PASM,7,BOGR,29,PASM,5,BOGR,
6/20/2023,26E,2,1,12,52,HECO,6,OPPO,20,BOGR,2,BOGR,
6/20/2023,26E,2,1,15,38,HECO,3,BOGR,85,HECO,7,HECO,
6/20/2023,26E,2,1,18,28,HECO,1,BOGR,36,HECO,2,BOGR,
6/20/2023,26E,2,1,21,90,HECO,5,SPCO,62,HECO,1,SPCO,
6/20/2023,26E,2,1,24,90,HECO,6,SPCO,22,BOGR,1,BOGR,
6/20/2023,26E,2,2,3,38,PASM,1,SAIB,44,PASM,1,PASM,
6/20/2023,26E,2,2,6,18,BOGR,3,BOGR,28,PASM,1,PASM,
6/20/2023,26E,2,2,9,16,BOGR,5,BOGR,19,BOGR,5,BOGR,
6/20/2023,26E,2,2,12,28,BOGR,6,BOGR,22,BOGR,4,BOGR,
6/20/2023,26E,2,2,15,14,BOGR,1,BOGR,13,BOGR,2,BOGR,
6/20/2023,26E,2,2,18,12,BOGR,1,BOGR,14,BOGR,1,BOGR,
6/20/2023,26E,2,2,21,9,BOGR,1,BOGR,10,HECO,3,BOGR,
6/20/2023,26E,2,2,24,32,HECO,1,BOGR,29,HECO,2,BOGR,
6/20/2023,26E,2,3,3,22,BOGR,5,BOGR,19,BOGR,3,BOGR,
6/20/2023,26E,2,3,6,18,BOGR,2,BOGR,19,BOGR,4,BOGR,
6/20/2023,26E,2,3,9,22,BOGR,5,BOGR,30,BOGR,9,EREF,
6/20/2023,26E,2,3,12,35,BOGR,5,BOGR,22,BOGR,11,OPPO,
6/20/2023,26E,2,3,15,62,HECO,5,OPPO,18,BOGR,5,OPPO,
6/20/2023,26E,2,3,18,22,BOGR,5,BOGR,18,BOGR,4,BOGR,
6/20/2023,26E,2,3,21,22,BOGR,3,BOGR,24,BOGR,5,BOGR,
6/20/2023,26E,2,3,24,16,BOGR,1,BOGR,22,BOGR,1,BOGR,
6/20/2023,26E,2,4,3,70,HECO,5,BOGR,16,BOGR,2,BOGR,
6/20/2023,26E,2,4,6,40,HECO,6,BOGR,42,HECO,4,BOGR,
6/20/2023,26E,2,4,9,18,BOGR,5,BOGR,20,BOGR,4,BOGR,
6/20/2023,26E,2,4,12,16,BOGR,3,BOGR,16,BOGR,1,BOGR,
6/20/2023,26E,2,4,15,16,BOGR,5,BOGR,28,BOGR,5,BOGR,
6/20/2023,26E,2,4,18,22,HECO,5,BOGR,34,PSTE,7,BOGR,
6/20/2023,26E,2,4,21,44,HECO,5,BOGR,23,BOGR,4,BOGR,
6/20/2023,26E,2,4,24,12,BOGR,4,BOGR,40,HECO,5,BOGR,
6/20/2023,26E,3,1,3,24,BOGR,8,BOGR,36,BOGR,12,BOGR,
6/20/2023,26E,3,1,6,10,BOGR,3,BOGR,15,BOGR,2,BOGR,
6/20/2023,26E,3,1,9,22,BOGR,5,BOGR,10,BOGR,3,BOGR,
6/20/2023,26E,3,1,12,18,BOGR,3,BOGR,19,BOGR,3,BOGR,
6/20/2023,26E,3,1,15,12,BOGR,4,BOGR,21,BOGR,5,BOGR,
6/20/2023,26E,3,1,18,12,BOGR,5,BOGR,16,BOGR,4,BOGR,
6/20/2023,26E,3,1,21,29,BOGR,4,BOGR,12,BOGR,3,BOGR,
6/20/2023,26E,3,1,24,12,BOGR,4,BOGR,18,BOGR,3,BOGR,
6/20/2023,26E,3,2,3,16,BOGR,5,BOGR,12,BOGR,3,BOGR,
6/20/2023,26E,3,2,6,21,BOGR,5,BOGR,14,PSTE,6,BOGR,
6/20/2023,26E,3,2,9,12,BOGR,3,BOGR,12,BOGR,2,BOGR,
6/20/2023,26E,3,2,12,20,BOGR,6,BOGR,22,THFI,3,BOGR,
6/20/2023,26E,3,2,15,18,BOGR,5,BOGR,12,BOGR,2,BOGR,
6/20/2023,26E,3,2,18,18,THFI,3,BOGR,19,BOGR,5,BOGR,
6/20/2023,26E,3,2,21,12,BOGR,3,BOGR,16,BOGR,2,BOGR,
6/20/2023,26E,3,2,24,22,BOGR,6,BOGR,14,BOGR,2,BOGR,
6/20/2023,26E,3,3,3,25,BOGR,5,BOGR,29,BOGR,5,BOGR,
6/20/2023,26E,3,3,6,26,BOGR,6,BOGR,28,BOGR,5,BOGR,
6/20/2023,26E,3,3,9,18,BOGR,5,BOGR,22,BOGR,6,BOGR,
6/20/2023,26E,3,3,12,8,BOGR,2,BOGR,11,BOGR,3,BOGR,
6/20/2023,26E,3,3,15,18,BOGR,3,BOGR,20,BOGR,2,BOGR,
6/20/2023,26E,3,3,18,22,BOGR,5,BOGR,16,BOGR,3,BOGR,
6/20/2023,26E,3,3,21,20,BOGR,4,BOGR,20,BOGR,4,BOGR,
6/20/2023,26E,3,3,24,12,BOGR,1,BOGR,16,BOGR,5,BOGR,
6/20/2023,26E,3,4,3,12,BOGR,1,BOGR,14,BOGR,3,BOGR,
6/20/2023,26E,3,4,6,10,BOGR,3,BOGR,16,BOGR,5,BOGR,
6/20/2023,26E,3,4,9,21,BOGR,5,BOGR,20,BOGR,2,BOGR,
6/20/2023,26E,3,4,12,20,PASM,1,BOGR,25,PASM,4,BOGR,
6/20/2023,26E,3,4,15,13,BOGR,3,BOGR,15,BOGR,2,BOGR,
6/20/2023,26E,3,4,18,34,BOGR,5,BOGR,34,PSTE,12,PSTE,
6/20/2023,26E,3,4,21,18,BOGR,3,BOGR,47,HECO,3,BOGR,
6/20/2023,26E,3,4,24,14,BOGR,3,BOGR,28,BOGR,5,BOGR,
6/20/2023,26E,4,1,3,18,BOGR,4,BOGR,16,BOGR,3,BOGR,
6/20/2023,26E,4,1,6,9,BOGR,3,BOGR,10,BOGR,2,BOGR,
6/20/2023,26E,4,1,9,10,BOGR,2,BOGR,13,BOGR,3,BOGR,
6/20/2023,26E,4,1,12,14,BOGR,6,SPCO,20,BOGR,1,BOGR,
6/20/2023,26E,4,1,15,14,BOGR,1,BOGR,18,BOGR,4,CHAL,
6/20/2023,26E,4,1,18,16,BOGR,6,BOGR,21,BOGR,7,BOGR,
6/20/2023,26E,4,1,21,22,BOGR,2,BUDA,15,BOGR,4,BUDA,
6/20/2023,26E,4,1,24,17,BOGR,4,BOGR,10,BOGR,2,BOGR,
6/20/2023,26E,4,2,3,12,BOGR,3,BUDA,19,BOGR,3,BOGR,
6/20/2023,26E,4,2,6,18,BOGR,1,BOGR,20,BOGR,1,BOGR,
6/20/2023,26E,4,2,9,8,BOGR,3,BOGR,13,BOGR,3,BOGR,
6/20/2023,26E,4,2,12,12,BOGR,5,BUDA,18,BOGR,4,BUDA,
6/20/2023,26E,4,2,15,18,BOGR,5,BOGR,18,BOGR,2,BOGR,
6/20/2023,26E,4,2,18,10,BOGR,1,BOGR,13,BOGR,5,BOGR,
6/20/2023,26E,4,2,21,18,BOGR,4,BOGR,18,BOGR,2,BOGR,
6/20/2023,26E,4,2,24,12,BOGR,1,BOGR,18,BOGR,2,BOGR,
6/20/2023,26E,4,3,3,12,BOGR,7,BOGR,20,BOGR,3,BOGR,
6/20/2023,26E,4,3,6,22,BOGR,9,BOGR,26,BOGR,6,BOGR,
6/20/2023,26E,4,3,9,19,BOGR,6,BOGR,19,BOGR,5,BOGR,
6/20/2023,26E,4,3,12,20,BOGR,8,BOGR,17,BOGR,2,BOGR,
6/20/2023,26E,4,3,15,26,BOGR,4,BOGR,14,BOGR,3,BOGR,
6/20/2023,26E,4,3,18,22,BOGR,6,BOGR,16,BOGR,4,BOGR,
6/20/2023,26E,4,3,21,14,BOGR,5,BOGR,14,BOGR,2,BOGR,
6/20/2023,26E,4,3,24,14,BOGR,6,BOGR,16,BOGR,2,BOGR,
6/20/2023,26E,4,4,3,14,BOGR,4,BOGR,10,BOGR,1,BOGR,
6/20/2023,26E,4,4,6,14,BOGR,4,EREF,16,BOGR,2,BOGR,
6/20/2023,26E,4,4,9,16,BOGR,5,BOGR,18,BOGR,3,BOGR,
6/20/2023,26E,4,4,12,10,BOGR,3,THFI,16,BOGR,3,BOGR,
6/20/2023,26E,4,4,15,18,PSTE,5,BOGR,17,BOGR,2,BOGR,
6/20/2023,26E,4,4,18,13,BOGR,4,BOGR,10,BOGR,1,BOGR,
6/20/2023,26E,4,4,21,13,BOGR,0,BARE,18,BOGR,2,BOGR,
6/20/2023,26E,4,4,24,12,BOGR,1,BOGR,10,BOGR,4,BOGR,
6/21/2023,26W,1,1,3,20,BOGR,11,BOGR,24,BOGR,3,BOGR,
6/21/2023,26W,1,1,6,19,BOGR,2,BOGR,15,BOGR,1,BOGR,
6/21/2023,26W,1,1,9,16,BOGR,5,BOGR,19,BOGR,4,BOGR,
6/21/2023,26W,1,1,12,24,BOGR,5,BOGR,32,SPCR,6,BOGR,
6/21/2023,26W,1,1,15,38,PASM,7,BOGR,18,BOGR,4,BOGR,
6/21/2023,26W,1,1,18,18,BOGR,6,BOGR,22,BOGR,3,BOGR,
6/21/2023,26W,1,1,21,32,BOGR,6,BOGR,30,BOGR,7,BOGR,
6/21/2023,26W,1,1,24,16,BOGR,4,BOGR,22,BOGR,5,BOGR,
6/21/2023,26W,1,2,3,28,SPCR,1,BOGR,10,BOGR,2,BOGR,
6/21/2023,26W,1,2,6,20,BOGR,2,LEDE,30,PASM,8,OPPO,
6/21/2023,26W,1,2,9,20,BOGR,3,BOGR,32,SPCR,9,BOGR,
6/21/2023,26W,1,2,12,22,BOGR,3,BOGR,26,BOGR,2,BOGR,
6/21/2023,26W,1,2,15,20,SAIB,2,PASM,16,PASM,2,PASM,
6/21/2023,26W,1,2,18,19,BOGR,2,BOGR,30,PASM,2,PASM,
6/21/2023,26W,1,2,21,15,BOGR,8,CRMI,16,BOGR,2,BOGR,
6/21/2023,26W,1,2,24,13,BOGR,4,OPPO,23,BOGR,5,OPPO,
6/21/2023,26W,1,3,3,24,BOGR,6,BOGR,14,BOGR,3,BOGR,
6/21/2023,26W,1,3,6,26,BOGR,6,BOGR,23,BOGR,7,BOGR,
6/21/2023,26W,1,3,9,19,BOGR,4,BOGR,20,BOGR,6,OPPO,
6/21/2023,26W,1,3,12,40,SAIB,8,SAIB,20,BOGR,5,BOGR,
6/21/2023,26W,1,3,15,22,BOGR,7,BOGR,21,BOGR,4,BOGR,
6/21/2023,26W,1,3,18,27,PASM,6,PASM,19,THFI,1,PASM,
6/21/2023,26W,1,3,21,16,PASM,2,BOGR,20,THFI,4,BOGR,
6/21/2023,26W,1,3,24,19,THFI,3,BUDA,22,THFI,7,BUDA,
6/21/2023,26W,1,4,3,22,BOGR,3,BOGR,20,BOGR,2,BOGR,
6/21/2023,26W,1,4,6,18,BOGR,12,OPPO,14,BOGR,2,BOGR,
6/21/2023,26W,1,4,9,24,BOGR,2,BOGR,24,BOGR,4,BOGR,
6/21/2023,26W,1,4,12,19,BOGR,1,BOGR,31,BOGR,5,BOGR,
6/21/2023,26W,1,4,15,22,BOGR,4,OPPO,26,BOGR,8,BOGR,
6/21/2023,26W,1,4,18,23,BOGR,5,BOGR,16,BOGR,3,BOGR,
6/21/2023,26W,1,4,21,34,BOGR,13,PASM,62,PASM,13,PASM,
6/21/2023,26W,1,4,24,15,BOGR,7,BOGR,30,BOGR,6,BOGR,
6/21/2023,26W,2,1,3,18,SAIB,4,BOGR,18,BOGR,5,BOGR,
6/21/2023,26W,2,1,6,12,BOGR,1,SPCR,20,SAIB,8,SAIB,
6/21/2023,26W,2,1,9,4,BOGR,1,BOGR,16,BOGR,1,BOGR,
6/21/2023,26W,2,1,12,26,BOGR,4,BOGR,28,BOGR,4,BOGR,
6/21/2023,26W,2,1,15,13,BOGR,3,BOGR,18,BOGR,2,BOGR,
6/21/2023,26W,2,1,18,14,BOGR,3,BOGR,17,BOGR,2,BOGR,
6/21/2023,26W,2,1,21,24,BOGR,3,BOGR,21,BOGR,7,BOGR,
6/21/2023,26W,2,1,24,28,BOGR,7,SAIB,58,PASM,3,BOGR,
6/21/2023,26W,2,2,3,34,PASM,5,BOGR,18,BOGR,3,BOGR,
6/21/2023,26W,2,2,6,25,SAIB,5,BOGR,22,BOGR,3,BOGR,
6/21/2023,26W,2,2,9,22,BOGR,4,BOGR,28,BOGR,1,BOGR,
6/21/2023,26W,2,2,12,29,BOGR,5,BOGR,26,BOGR,4,BOGR,
6/21/2023,26W,2,2,15,23,BOGR,3,BOGR,26,BOGR,5,BOGR,
6/21/2023,26W,2,2,18,21,BOGR,7,BOGR,22,BOGR,6,BOGR,
6/21/2023,26W,2,2,21,31,BOGR,7,BOGR,27,BOGR,3,BOGR,
6/21/2023,26W,2,2,24,76,PASM,18,THFI,61,PASM,4,VUOC,
6/21/2023,26W,2,3,3,30,PASM,6,PASM,29,PASM,5,BOGR,
6/21/2023,26W,2,3,6,24,ARFR,5,BOGR,25,SAIB,19,SAIB,
6/21/2023,26W,2,3,9,58,PASM,9,MILI,18,BOGR,4,BOGR,
6/21/2023,26W,2,3,12,64,PASM,6,PASM,76,PASM,10,PASM,
6/21/2023,26W,2,3,15,66,PASM,4,PASM,72,HECO,12,PASM,
6/21/2023,26W,2,3,18,78,PASM,10,SPCO,78,HECO,5,PASM,
6/21/2023,26W,2,3,21,70,PASM,1,PASM,76,PASM,9,PASM,
6/21/2023,26W,2,3,24,32,PASM,1,PASM,29,PASM,9,PASM,
6/21/2023,26W,2,4,3,22,SAIB,3,SAIB,19,PASM,6,SAIB,
6/21/2023,26W,2,4,6,42,PASM,6,PASM,26,BOGR,2,OPPO,
6/21/2023,26W,2,4,9,20,BOGR,5,OPPO,12,GUSA,4,GUSA,
6/21/2023,26W,2,4,12,50,HECO,7,GUSA,20,SAIB,2,SAIB,
6/21/2023,26W,2,4,15,28,SAIB,5,SAIB,16,PASM,5,ASOX,
6/21/2023,26W,2,4,18,18,BOGR,6,BOGR,38,CHLE,2,SAIB,
6/21/2023,26W,2,4,21,11,PASM,2,BOGR,29,PASM,4,BOGR,
6/21/2023,26W,2,4,24,20,BOGR,4,BOGR,14,BOGR,4,BOGR,
6/22/2023,26W,3,1,3,28,BOGR,3,BOGR,24,BOGR,4,BOGR,
6/22/2023,26W,3,1,6,20,BOGR,6,BOGR,21,BOGR,7,BOGR,
6/22/2023,26W,3,1,9,34,SPCR,8,BOGR,31,SAIB,4,SAIB,
6/22/2023,26W,3,1,12,18,BOGR,7,SPCO,34,SPCR,9,SPCO,
6/22/2023,26W,3,1,15,16,BOGR,5,BOGR,14,BOGR,2,BOGR,
6/22/2023,26W,3,1,18,72,PASM,1,PASM,72,HECO,8,PASM,
6/22/2023,26W,3,1,21,90+,HECO,72,HECO,88,HECO,14,HECO,
6/22/2023,26W,3,1,24,86,HECO,8,CRMI,56,HECO,5,BOGR,
6/22/2023,26W,3,2,3,23,SAIB,8,SAIB,22,BOGR,8,BOGR,
6/22/2023,26W,3,2,6,18,BOGR,5,BOGR,18,BOGR,3,BOGR,
6/22/2023,26W,3,2,9,18,BOGR,2,BOGR,42,BOGR,5,BOGR,
6/22/2023,26W,3,2,12,22,BOGR,2,BOGR,18,BOGR,4,BOGR,
6/22/2023,26W,3,2,15,16,BOGR,2,BOGR,14,BOGR,4,BOGR,
6/22/2023,26W,3,2,18,26,THFI,3,BOGR,29,THFI,7,BOGR,
6/22/2023,26W,3,2,21,30,THFI,6,THFI,35,ELEL,8,ELEL,
6/22/2023,26W,3,2,24,20,THFI,7,BOGR,27,BOGR,5,BOGR,
6/22/2023,26W,3,3,3,13,BOGR,5,BOGR,18,BOGR,5,BOGR,
6/22/2023,26W,3,3,6,12,BOGR,4,BOGR,28,BOGR,9,SPCO,
6/22/2023,26W,3,3,9,18,BOGR,4,BOGR,16,BOGR,4,BOGR,
6/22/2023,26W,3,3,12,32,SAIB,7,BOGR,22,BOGR,2,BOGR,
6/22/2023,26W,3,3,15,34,BOGR,5,BOGR,32,BOGR,4,BOGR,
6/22/2023,26W,3,3,18,16,BOGR,2,BOGR,22,BOGR,6,BOGR,
6/22/2023,26W,3,3,21,14,BOGR,1,BOGR,19,BOGR,8,SPCO,
6/22/2023,26W,3,3,24,27,BOGR,3,BOGR,18,BOGR,5,BOGR,
6/22/2023,26W,3,4,3,19,SAIB,6,BOGR,20,BOGR,2,BOGR,
6/22/2023,26W,3,4,6,90+,HECO,4,BOGR,56,HECO,9,BOGR,
6/22/2023,26W,3,4,9,16,BOGR,2,BOGR,24,BOGR,4,BOGR,
6/22/2023,26W,3,4,12,22,BOGR,5,BOGR,25,BOGR,4,BOGR,
6/22/2023,26W,3,4,15,26,BOGR,9,BOGR,18,BOGR,6,BOGR,
6/22/2023,26W,3,4,18,29,BOGR,9,BOGR,20,BOGR,10,BOGR,
6/22/2023,26W,3,4,21,84,HECO,14,ELEL,44,CHLE,4,BOGR,
6/22/2023,26W,3,4,24,90+,HECO,16,HECO,90+,HECO,3,HECO,
6/22/2023,26W,4,1,3,90,HECO,23,HECO,84,HECO,27,HECO,
6/22/2023,26W,4,1,6,58,HECO,2,BOGR,90,HECO,24,HECO,
6/22/2023,26W,4,1,9,90,HECO,14,HECO,74,HECO,11,HECO,
6/22/2023,26W,4,1,12,86,HECO,11,HECO,90,HECO,11,HECO,
6/22/2023,26W,4,1,15,90,HECO,10,HECO,90,HECO,16,HECO,
6/22/2023,26W,4,1,18,90,HECO,3,BOGR,90,HECO,13,BOGR,
6/22/2023,26W,4,1,21,18,BOGR,3,BOGR,44,HECO,7,BOGR,
6/22/2023,26W,4,1,24,90,HECO,11,HECO,76,HECO,6,BOGR,
6/22/2023,26W,4,2,3,90,HECO,10,HECO,90,HECO,10,BOGR,
6/22/2023,26W,4,2,6,90,HECO,2,BOGR,28,BOGR,10,ELEL,
6/22/2023,26W,4,2,9,70,HECO,12,ELEL,78,HECO,10,BRTE,
6/22/2023,26W,4,2,12,90,HECO,59,HECO,90,HECO,64,HECO,
6/22/2023,26W,4,2,15,90,HECO,32,HECO,90,HECO,13,HECO,
6/22/2023,26W,4,2,18,90,HECO,6,HECO,82,HECO,7,BOGR,
6/22/2023,26W,4,2,21,89,HECO,17,HECO,74,HECO,6,BOGR,
6/22/2023,26W,4,2,24,90,HECO,3,HECO,84,HECO,11,HECO,
6/22/2023,26W,4,3,3,62,CHLE,7,OPPO,82,HECO,6,BOGR,
6/22/2023,26W,4,3,6,34,BOGR,8,SPCO,24,BOGR,10,BOGR,
6/22/2023,26W,4,3,9,26,BOGR,9,SPCO,34,SPCR,8,ELEL,
6/22/2023,26W,4,3,12,18,BOGR,5,BOGR,18,BOGR,6,BOGR,
6/22/2023,26W,4,3,15,34,BOGR,8,BOGR,24,BOGR,6,BOGR,
6/22/2023,26W,4,3,18,22,BOGR,5,BOGR,54,PASM,6,BOGR,
6/22/2023,26W,4,3,21,26,BOGR,7,BOGR,46,PASM,5,BOGR,
6/22/2023,26W,4,3,24,74,HECO,6,BOGR,32,ELEL,11,ELEL,
6/22/2023,26W,4,4,3,14,BOGR,2,BOGR,21,BOGR,1,BOGR,
6/22/2023,26W,4,4,6,30,BOGR,5,BOGR,29,BOGR,7,BOGR,
6/22/2023,26W,4,4,9,20,BOGR,5,OPPO,30,BOGR,4,OPPO,
6/22/2023,26W,4,4,12,23,BOGR,5,BOGR,18,BOGR,5,BOGR,
6/22/2023,26W,4,4,15,32,ELEL,10,OPPO,26,BOGR,5,BOGR,
6/22/2023,26W,4,4,18,26,BOGR,4,BOGR,23,BOGR,4,BOGR,
6/22/2023,26W,4,4,21,17,BOGR,5,BOGR,26,BOGR,5,BOGR,
6/22/2023,26W,4,4,24,29,BOGR,4,BOGR,27,BOGR,5,BOGR,
6/20/2023,28N,3,1,3,22,PASM,4,SPCO,29,SPCR,4,SAIB,
6/20/2023,28N,3,1,6,16,PASM,2,SAIB,32,HECO,9,SAIB,
6/20/2023,28N,3,1,9,12,SAIB,1,BUDA,12,SAIB,2,BUDA,
6/20/2023,28N,3,1,12,23,SAIB,2,SAIB,26,PASM,9,SAIB,
6/20/2023,28N,3,1,15,28,PASM,2,PASM,64,PASM,2,PASM,
6/20/2023,28N,3,1,18,14,BUDA,2,BUDA,13,SAIB,2,SAIB,
6/20/2023,28N,3,1,21,23,PASM,2,PASM,41,HECO,2,PASM,
6/20/2023,28N,3,1,24,28,HECO,4,SAIB,41,HECO,1,HECO,
6/20/2023,28N,3,3,3,48,HECO,9,HECO,64,HECO,9,HECO,
6/20/2023,28N,3,3,6,68,HECO,5,HECO,63,HECO,5,HECO,
6/20/2023,28N,3,3,9,29,HECO,3,HECO,60,HECO,11,HECO,
6/20/2023,28N,3,3,12,28,HECO,2,BUDA,36,HECO,2,BUDA,
6/20/2023,28N,3,3,15,34,HECO,2,BOGR,19,HECO,2,SAIB,
6/20/2023,28N,3,3,18,45,HECO,5,SAIB,37,SAIB,3,SAIB,
6/20/2023,28N,3,3,21,35,HECO,4,SAIB,54,HECO,5,HECO,
6/20/2023,28N,3,3,24,46,HECO,1,HECO,52,HECO,4,HECO,
6/2/2023,2930,2,1,3,30,PASM,3,PASM,24,PASM,3,CHLE,
