Year,SamplingDate,Season,Pasture,Plot,Transect,Distance,High East,EastHighSpp,Low East,EastLowSpp,High West,WestHighSpp,Low West,WestLowSpp,MeanHigh,MeanLow
2021,10/20/2021,fall,19N,2,3,3,32,heco,2,bogr,32,heco,2,heco,32,2
2021,10/20/2021,fall,19N,2,3,6,27,bogr,3,bogr,34,heco,5,heco,30.5,4
2021,10/20/2021,fall,19N,2,3,9,16,eref,2,eref,18,eref,5,eref,17,3.5
2021,10/20/2021,fall,19N,2,3,12,25,heco,2,heco,35,heco,1,heco,30,1.5
2021,10/20/2021,fall,19N,2,3,15,35,heco,3,bogr,18,chle,2,bogr,26.5,2.5
2021,10/20/2021,fall,19N,2,3,18,34,heco,3,heco,20,atca,1,chle,27,2
2021,10/20/2021,fall,19N,2,3,21,8,heco,2,heco,20,bogr,3,bogr,14,2.5
2021,10/20/2021,fall,19N,2,3,24,24,heco,2,heco,38,heco,4,heco,31,3
2021,10/20/2021,fall,19N,2,4,3,41,heco,3,heco,30,chle,5,chle,35.5,4
2021,10/20/2021,fall,19N,2,4,6,55,pasm,3,chle,34,chle,2,chle,44.5,2.5
2021,10/20/2021,fall,19N,2,4,9,50,heco,3,heco,54,chle,2,chle,52,2.5
2021,10/20/2021,fall,19N,2,4,12,31,heco,2,chle,34,chle,2,chle,32.5,2
2021,10/20/2021,fall,19N,2,4,15,28,heco,2,heco,53,heco,2,heco,40.5,2
2021,10/20/2021,fall,19N,2,4,18,45,heco,2,heco,13,chle,1,oppo,29,1.5
2021,10/20/2021,fall,19N,2,4,21,54,heco,2,heco,9,bogr,2,bogr,31.5,2
2021,10/20/2021,fall,19N,2,4,24,51,heco,3,oppo,33,bogr,2,bogr,42,2.5
2021,10/20/2021,fall,19N,3,1,3,41,heco,1,heco,66,heco,2,chle,53.5,1.5
2021,10/20/2021,fall,19N,3,1,6,66,heco,3,heco,74,heco,2,heco,70,2.5
2021,10/20/2021,fall,19N,3,1,9,56,heco,10,heco,70,heco,2,heco,63,6
2021,10/20/2021,fall,19N,3,1,12,62,heco,1,heco,70,heco,2,heco,66,1.5
2021,10/20/2021,fall,19N,3,1,15,56,heco,3,oppo,72,heco,2,oppo,64,2.5
2021,10/20/2021,fall,19N,3,1,18,55,heco,4,heco,66,heco,4,heco,60.5,4
2021,10/20/2021,fall,19N,3,1,21,64,heco,4,heco,62,heco,3,chle,63,3.5
2021,10/20/2021,fall,19N,3,1,24,21,heco,4,chle,32,heco,3,chle,26.5,3.5
2021,10/20/2021,fall,19N,3,2,3,16,pasm,2,pasm,20,pasm,1,pasm,18,1.5
2021,10/20/2021,fall,19N,3,2,6,20,chle,1,chle,30,pasm,1,pasm,25,1
2021,10/20/2021,fall,19N,3,2,9,54,atca,10,atca,14,chle,1,chle,34,5.5
2021,10/20/2021,fall,19N,3,2,12,34,pasm,3,pasm,16,chle,1,chle,25,2
2021,10/20/2021,fall,19N,3,2,15,20,pasm,1,chle,34,pasm,2,pasm,27,1.5
2021,10/20/2021,fall,19N,3,2,18,41,atca,2,atca,32,pasm,1,pasm,36.5,1.5
2021,10/20/2021,fall,19N,3,2,21,8,chle,1,chle,7,chle,1,chle,7.5,1
2021,10/20/2021,fall,19N,3,2,24,14,pasm,1,pasm,8,chle,1,chle,11,1
2021,10/20/2021,fall,19N,3,3,3,42,heco,2,heco,30,heco,4,heco,36,3
2021,10/20/2021,fall,19N,3,3,6,42,heco,3,heco,70,heco,3,heco,56,3
2021,10/20/2021,fall,19N,3,3,9,12,chle,0,chle,9,chle,2,chle,10.5,1
2021,10/20/2021,fall,19N,3,3,12,16,heco,2,heco,38,heco,2,heco,27,2
2021,10/20/2021,fall,19N,3,3,15,58,heco,2,heco,62,heco,9,heco,60,5.5
2021,10/20/2021,fall,19N,3,3,18,58,heco,3,heco,78,heco,4,heco,68,3.5
2021,10/20/2021,fall,19N,3,3,21,90,heco,1,heco,86,heco,2,oppo,88,1.5
2021,10/20/2021,fall,19N,3,3,24,57,heco,3,heco,90,heco,7,heco,73.5,5
2021,10/20/2021,fall,19N,3,4,3,14,pasm,1,bogr,14,chle,2,bogr,14,1.5
2021,10/20/2021,fall,19N,3,4,6,31,pasm,1,pasm,30,pasm,2,pasm,30.5,1.5
2021,10/20/2021,fall,19N,3,4,9,20,bogr,2,bogr,42,pasm,2,pasm,31,2
2021,10/20/2021,fall,19N,3,4,12,3,bogr,0,bogr,36,pasm,3,pasm,19.5,1.5
2021,10/20/2021,fall,19N,3,4,15,20,bogr,1,bogr,8,chle,1,chle,14,1
2021,10/20/2021,fall,19N,3,4,18,19,pasm,1,pasm,20,pasm,2,pasm,19.5,1.5
2021,10/20/2021,fall,19N,3,4,21,14,pasm,1,pasm,11,pasm,1,pasm,12.5,1
2021,10/20/2021,fall,19N,3,4,24,12,bogr,2,bogr,8,bogr,1,bogr,10,1.5
2021,10/6/2021,fall,25SE,3,1,3,35,PASM,1,PASM,28,BOGR,0,bare,31.5,0.5
2021,10/6/2021,fall,25SE,3,1,6,34,HECO,2,PASM,39,PASM,4,PASM,36.5,3
2021,10/6/2021,fall,25SE,3,1,9,23,HECO,2,HECO,35,BOGR,4,BOGR,29,3
2021,10/6/2021,fall,25SE,3,1,12,34,BOGR,5,BOGR,33,BOGR,3,BOGR,33.5,4
2021,10/6/2021,fall,25SE,3,1,15,24,PASM,2,VUOC,46,PASM,3,BOGR,35,2.5
2021,10/6/2021,fall,25SE,3,1,18,28,BOGR,6,eref,28,BOGR,0,bare,28,3
2021,10/6/2021,fall,25SE,3,1,21,31,BOGR,5,BOGR,34,BOGR,4,BOGR,32.5,4.5
2021,10/6/2021,fall,25SE,3,1,24,20,BOGR,1,BOGR,24,SPCR,6,ELEL,22,3.5
2021,10/6/2021,fall,25SE,3,2,3,6,PIOP,2,BOGR,3,BOGR,1,BOGR,4.5,1.5
2021,10/6/2021,fall,25SE,3,2,6,18,BOGR,1,BOGR,23,PASM,1,BOGR,20.5,1
2021,10/6/2021,fall,25SE,3,2,9,35,BOGR,1,BOGR,28,PASM,1,BOGR,31.5,1
2021,10/6/2021,fall,25SE,3,2,12,18,PASM,4,HECO,28,PASM,1,PASM,23,2.5
2021,10/6/2021,fall,25SE,3,2,15,24,PASM,1,PASM,24,PASM,1,PASM,24,1
2021,10/6/2021,fall,25SE,3,2,18,15,BOGR,1,BOGR,21,BOGR,3,oppo,18,2
2021,10/6/2021,fall,25SE,3,2,21,31,PASM,1,BOGR,26,BOGR,3,BOGR,28.5,2
2021,10/6/2021,fall,25SE,3,2,24,13,BOGR,1,BOGR,27,BOGR,5,BOGR,20,3
2021,10/6/2021,fall,25SE,3,3,3,18,PASM,1,PASM,13,PASM,1,PASM,15.5,1
2021,10/6/2021,fall,25SE,3,3,6,18,BOGR,1,BOGR,17,PASM,2,PASM,17.5,1.5
2021,10/6/2021,fall,25SE,3,3,9,15,PASM,3,OPPO,13,PASM,1,PASM,14,2
2021,10/6/2021,fall,25SE,3,3,12,24,BOGR,3,BUDA,31,BOGR,2,BUDA,27.5,2.5
2021,10/6/2021,fall,25SE,3,3,15,23,BOGR,2,BUDA,1,BOGR,0,bare,12,1
2021,10/6/2021,fall,25SE,3,3,18,14,PASM,2,BOGR,28,BOGR,3,BOGR,21,2.5
2021,10/6/2021,fall,25SE,3,3,21,28,BOGR,2,BOGR,35,PASM,1,BOGR,31.5,1.5
2021,10/6/2021,fall,25SE,3,3,24,27,BOGR,3,BOGR,27,PASM,2,PASM,27,2.5
2021,10/6/2021,fall,25SE,3,4,3,62,PASM,2,PASM,37,PASM,1,PASM,49.5,1.5
2021,10/6/2021,fall,25SE,3,4,6,23,PASM,2,PASM,25,ARPU,1,PASM,24,1.5
2021,10/6/2021,fall,25SE,3,4,9,38,PASM,3,PASM,33,PASM,4,PASM,35.5,3.5
2021,10/6/2021,fall,25SE,3,4,12,20,BOGR,2,BOGR,30,BOGR,2,ARPU,25,2
2021,10/6/2021,fall,25SE,3,4,15,19,BOGR,1,BUDA,26,BOGR,1,BUDA,22.5,1
2021,10/6/2021,fall,25SE,3,4,18,32,BOGR,3,BOGR,34,BOGR,5,BUDA,33,4
2021,10/6/2021,fall,25SE,3,4,21,35,BOGR,2,BUDA,24,BOGR,3,BUDA,29.5,2.5
2021,10/4/2021,fall,25SE,3,4,24,21,BOGR,2,BUDA,8,BOGR,3,BUDA,14.5,2.5
2021,10/4/2021,fall,25SE,4,1,3,22,BOGR,3,BUDA,17,BOGR,3,BUDA,19.5,3
2021,10/4/2021,fall,25SE,4,1,6,33,BOGR,3,BOGR,30,BOGR,2,BOGR,31.5,2.5
2021,10/4/2021,fall,25SE,4,1,9,30,BOGR,2,BUDA,30,BOGR,3,BUDA,30,2.5
2021,10/4/2021,fall,25SE,4,1,12,38,BOGR,3,BOGR,22,BOGR,3,BUDA,30,3
2021,10/4/2021,fall,25SE,4,1,15,26,BOGR,0,bare,27,BOGR,2,BOGR,26.5,1
2021,10/4/2021,fall,25SE,4,1,18,27,BOGR,3,BOGR,18,BOGR,2,BOGR,22.5,2.5
2021,10/4/2021,fall,25SE,4,1,21,40,BOGR,3,BOGR,7,BOGR,3,BUDA,23.5,3
2021,10/4/2021,fall,25SE,4,1,24,31,BOGR,3,BUDA,36,BOGR,5,BOGR,33.5,4
2021,10/4/2021,fall,25SE,4,2,3,32,BOGR,3,BOGR,38,BOGR,2,BOGR,35,2.5
2021,10/4/2021,fall,25SE,4,2,6,21,BOGR,1,BOGR,37,BOGR,3,BOGR,29,2
2021,10/4/2021,fall,25SE,4,2,9,38,BOGR,2,BOGR,24,BOGR,1,BOGR,31,1.5
2021,10/4/2021,fall,25SE,4,2,12,35,BOGR,3,BOGR,35,BOGR,3,BOGR,35,3
2021,10/4/2021,fall,25SE,4,2,15,30,BOGR,1,BOGR,32,BOGR,2,BOGR,31,1.5
2021,10/4/2021,fall,25SE,4,2,18,31,BOGR,1,BOGR,22,BOGR,2,BOGR,26.5,1.5
2021,10/4/2021,fall,25SE,4,2,21,29,BOGR,1,BOGR,4,BOGR,1,BUDA,16.5,1
2021,10/4/2021,fall,25SE,4,2,24,10,BOGR,1,BOGR,30,BOGR,4,BOGR,20,2.5
2021,10/4/2021,fall,25SE,4,3,3,33,BOGR,1,BOGR,20,BOGR,2,BOGR,26.5,1.5
2021,10/4/2021,fall,25SE,4,3,6,24,BOGR,2,BOGR,43,BOGR,1,BUDA,33.5,1.5
2021,10/4/2021,fall,25SE,4,3,9,31,BOGR,2,BUDA,6,BUDA,3,BOGR,18.5,2.5
2021,10/4/2021,fall,25SE,4,3,12,24,BOGR,3,BOGR,30,BOGR,3,BUDA,27,3
2021,10/4/2021,fall,25SE,4,3,15,21,BOGR,2,BUDA,30,BOGR,1,BUDA,25.5,1.5
2021,10/4/2021,fall,25SE,4,3,18,27,BOGR,3,BOGR,36,BOGR,1,BOGR,31.5,2
2021,10/4/2021,fall,25SE,4,3,21,32,BOGR,2,BOGR,38,BOGR,3,BOGR,35,2.5
2021,10/4/2021,fall,25SE,4,3,24,41,BOGR,1,BUDA,24,BOGR,2,BUDA,32.5,1.5
2021,10/4/2021,fall,25SE,4,4,3,26,BOGR,2,BUDA,38,BOGR,2,BUDA,32,2
2021,10/4/2021,fall,25SE,4,4,6,20,BOGR,2,BUDA,4,BUDA,3,BUDA,12,2.5
2021,10/4/2021,fall,25SE,4,4,9,19,BOGR,3,BUDA,5,BUDA,3,BUDA,12,3
2021,10/4/2021,fall,25SE,4,4,12,20,BOGR,2,BUDA,28,BOGR,2,BUDA,24,2
2021,10/4/2021,fall,25SE,4,4,15,31,BOGR,2,BOGR,7,BOGR,3,BUDA,19,2.5
2021,10/4/2021,fall,25SE,4,4,18,34,BOGR,2,BUDA,36,BOGR,5,BUDA,35,3.5
2021,10/4/2021,fall,25SE,4,4,21,25,BOGR,2,BOGR,42,BOGR,2,BOGR,33.5,2
2021,10/4/2021,fall,25SE,4,4,24,22,PASM,1,PASM,18,PASM,3,PASM,20,2
2021,10/5/1931,fall,18S,1,1,3,48,BOGR,6,BOGR,24,BOGR,5,CRMI,36,5.5
2021,10/5/1931,fall,18S,1,1,6,28,HECO,10,ATCA,36,SIAL,6,BOGR,32,8
2021,10/5/1931,fall,18S,1,1,9,57,CHLE,3,HECO,27,BOGR,7,BOGR,42,5
2021,10/5/1931,fall,18S,1,1,12,55,ATCA,25,ATCA,38,SPCR,10,SAIB,46.5,17.5
2021,10/5/1931,fall,18S,1,1,15,30,BOGR,4,BOGR,50,SPCR,6,BOGR,40,5
2021,10/5/1931,fall,18S,1,1,18,50,CHLE,4,BOGR,27,SPCR,5,BOGR,38.5,4.5
2021,10/5/1931,fall,18S,1,1,21,39,CHLE,3,BOGR,35,SIAL,7,CHLE,37,5
2021,10/5/1931,fall,18S,1,1,24,52,CHLE,5,OPPO,46,SPCR,3,SPCR,49,4
2021,10/5/1931,fall,18S,1,2,3,74,HECO,19,HECO,56,HECO,19,HECO,65,19
2021,10/5/1931,fall,18S,1,2,6,85,HECO,22,HECO,90,ATCA,43,ATCA,87.5,32.5
2021,10/5/1931,fall,18S,1,2,9,78,HECO,34,ATCA,42,SIAL,7,CHLE,60,20.5
2021,10/5/1931,fall,18S,1,2,12,90,HECO,30,ATCA,90,HECO,21,ATCA,90,25.5
2021,10/5/1931,fall,18S,1,2,15,60,ATCA,25,ATCA,84,HECO,30,ATCA,72,27.5
2021,10/5/1931,fall,18S,1,2,18,90,HECO,46,ATCA,90,HECO,38,HECO,90,42
2021,10/5/1931,fall,18S,1,2,21,46,HECO,11,HECO,81,HECO,5,HECO,63.5,8
2021,10/5/1931,fall,18S,1,2,24,78,ATCA,25,ATCA,86,HECO,27,HECO,82,26
2021,10/5/1931,fall,18S,1,3,3,32,CHLE,1,BOGR,38,HECO,6,HECO,35,3.5
2021,10/5/1931,fall,18S,1,3,6,15,HECO,2,HECO,34,HECO,8,HECO,24.5,5
2021,10/5/1931,fall,18S,1,3,9,55,ATCA,10,ATCA,45,SIAL,9,BOGR,50,9.5
2021,10/5/1931,fall,18S,1,3,12,44,ATCA,4,ATCA,30,HECO,23,ATCA,37,13.5
2021,10/5/1931,fall,18S,1,3,15,45,HECO,2,HECO,28,SPCR,3,CRMI,36.5,2.5
2021,10/5/1931,fall,18S,1,3,18,49,HECO,4,EREF,42,CHLE,7,BOGR,45.5,5.5
2021,10/5/1931,fall,18S,1,3,21,90,HECO,42,ATCA,86,SPCR,33,ATCA,88,37.5
2021,10/5/1931,fall,18S,1,3,24,55,CHLE,2,HECO,46,SIAL,6,SAIB,50.5,4
2021,10/5/1931,fall,18S,1,4,3,80,HECO,60,ATCA,55,HECO,10,HECO,67.5,35
2021,10/5/1931,fall,18S,1,4,6,58,HECO,23,ATCA,60,HECO,16,HECO,59,19.5
2021,10/5/1931,fall,18S,1,4,9,74,HECO,36,ATCA,35,HECO,12,HECO,54.5,24
2021,10/5/1931,fall,18S,1,4,12,74,ATCA,44,ATCA,64,HECO,16,HECO,69,30
2021,10/5/1931,fall,18S,1,4,15,76,HECO,8,ATCA,52,HECO,11,CHLE,64,9.5
2021,10/5/1931,fall,18S,1,4,18,52,SPCR,4,HECO,82,HECO,10,HECO,67,7
2021,10/5/1931,fall,18S,1,4,21,40,HECO,12,ATCA,46,HECO,6,CHLE,43,9
2021,10/5/1931,fall,18S,1,4,24,72,HECO,4,CHLE,46,HECO,14,CRMI,59,9
2021,10/5/1931,fall,18S,2,1,3,45,HECO,6,HECO,64,SIAL,4,HECO,54.5,5
2021,10/5/1931,fall,18S,2,1,6,50,HECO,2,CHLE,33,HECO,8,HECO,41.5,5
2021,10/5/1931,fall,18S,2,1,9,80,CHLE,2,SAIB,54,HECO,4,HECO,67,3
2021,10/5/1931,fall,18S,2,1,12,86,SPCR,8,SPCR,48,HECO,6,HECO,67,7
2021,10/5/1931,fall,18S,2,1,15,45,BOGR,5,EREF,58,CHLE,7,BOGR,51.5,6
2021,10/5/1931,fall,18S,2,1,18,48,HECO,6,HECO,69,SIAL,5,HECO,58.5,5.5
2021,10/5/1931,fall,18S,2,1,21,53,CHLE,1,EREF,31,HECO,1,BOGR,42,1
2021,10/5/1931,fall,18S,2,1,24,38,HECO,4,HECO,78,HECO,7,BOGR,58,5.5
2021,10/5/1931,fall,18S,2,2,3,46,SIAL,24,SIAL,51,HECO,9,SIAL,48.5,16.5
2021,10/5/1931,fall,18S,2,2,6,83,HECO,16,SIAL,68,HECO,19,ATCA,75.5,17.5
2021,10/5/1931,fall,18S,2,2,9,31,SPCR,7,CHLE,70,HECO,30,SIAL,50.5,18.5
2021,10/5/1931,fall,18S,2,2,12,85,HECO,11,HECO,73,HECO,30,HECO,79,20.5
2021,10/5/1931,fall,18S,2,2,15,90,ATCA,80,ATCA,38,HECO,10,CHLE,64,45
2021,10/5/1931,fall,18S,2,2,18,39,SPCR,20,BOGR,35,SIAL,11,CHLE,37,15.5
2021,10/5/1931,fall,18S,2,2,21,48,CHLE,39,ATCA,68,HECO,15,HECO,58,27
2021,10/5/1931,fall,18S,2,2,24,60,HECO,15,HECO,69,HECO,30,SAIB,64.5,22.5
2021,10/5/1931,fall,18S,2,3,3,54,SIAL,6,HECO,73,HECO,9,SAIB,63.5,7.5
2021,10/5/1931,fall,18S,2,3,6,48,HECO,18,CHLE,55,CHLE,10,CHLE,51.5,14
2021,10/5/1931,fall,18S,2,3,9,63,SPCR,12,HECO,22,HECO,5,HECO,42.5,8.5
2021,10/5/1931,fall,18S,2,3,12,54,HECO,4,CHLE,35,CHLE,2,HECO,44.5,3
2021,10/5/1931,fall,18S,2,3,15,49,ATCA,4,HECO,46,CHLE,5,CHLE,47.5,4.5
2021,10/5/1931,fall,18S,2,3,18,40,SPCR,10,HECO,42,PASM,17,HECO,41,13.5
2021,10/5/1931,fall,18S,2,3,21,50,CHLE,9,HECO,40,HECO,10,HECO,45,9.5
2021,10/5/1931,fall,18S,2,3,24,35,HECO,17,SAIB,44,CHLE,8,CHLE,39.5,12.5
2021,10/5/1931,fall,18S,2,4,3,34,PASM,2,ATCA,86,ATCA,7,OPPO,60,4.5
2021,10/5/1931,fall,18S,2,4,6,26,CHLE,2,HECO,67,HECO,5,PASM,46.5,3.5
2021,10/5/1931,fall,18S,2,4,9,77,ATCA,49,HECO,28,HECO,4,HECO,52.5,26.5
2021,10/5/1931,fall,18S,2,4,12,44,CHLE,1,SAIB,47,SAIB,5,PASM,45.5,3
2021,10/5/1931,fall,18S,2,4,15,65,HECO,5,ATCA,66,ATCA,8,SAIB,65.5,6.5
2021,10/5/1931,fall,18S,2,4,18,52,ATCA,10,PASM,39,PASM,4,PASM,45.5,7
2021,10/5/1931,fall,18S,2,4,21,90,HECO,4,HECO,83,HECO,5,HECO,86.5,4.5
2021,10/5/1931,fall,18S,2,4,24,69,ATCA,48,CHLE,31,CHLE,2,CHLE,50,25
2021,10/5/1931,fall,18S,3,1,3,54,PASM,9,PASM,35,PASM,2,BOGR,44.5,5.5
2021,10/5/1931,fall,18S,3,1,6,43,PASM,18,ATCA,25,CHLE,11,CHLE,34,14.5
2021,10/5/1931,fall,18S,3,1,9,42,ATCA,6,ATCA,58,PASM,29,ATCA,50,17.5
2021,10/5/1931,fall,18S,3,1,12,60,ATCA,19,PASM,90,PASM,50,ATCA,75,34.5
2021,10/5/1931,fall,18S,3,1,15,57,PASM,2,PASM,47,PASM,5,PASM,52,3.5
2021,10/5/1931,fall,18S,3,1,18,62,ATCA,36,ATCA,54,ATCA,16,ATCA,58,26
2021,10/5/1931,fall,18S,3,1,21,58,ATCA,39,ATCA,35,PASM,4,PASM,46.5,21.5
2021,10/5/1931,fall,18S,3,1,24,78,HECO,6,HECO,50,HECO,5,PASM,64,5.5
2021,10/5/1931,fall,18S,3,2,3,62,HECO,12,HECO,90,HECO,9,ATCA,76,10.5
2021,10/5/1931,fall,18S,3,2,6,90,HECO,14,CHLE,90,HECO,58,ATCA,90,36
2021,10/5/1931,fall,18S,3,2,9,62,SIAL,27,SIAL,90,HECO,6,CHLE,76,16.5
2021,10/5/1931,fall,18S,3,2,12,90,HECO,12,SIAL,90,HECO,33,ATCA,90,22.5
2021,10/5/1931,fall,18S,3,2,15,58,HECO,17,ATCA,71,HECO,12,HECO,64.5,14.5
2021,10/5/1931,fall,18S,3,2,18,68,SIAL,32,ATCA,86,SIAL,54,SIAL,77,43
2021,10/5/1931,fall,18S,3,2,21,88,HECO,28,HECO,70,HECO,19,SIAL,79,23.5
2021,10/5/1931,fall,18S,3,2,24,90,HECO,52,ATCA,88,HECO,39,ATCA,89,45.5
2021,10/5/1931,fall,18S,3,3,3,20,HECO,9,HECO,90,HECO,3,HECO,55,6
2021,10/5/1931,fall,18S,3,3,6,59,PASM,7,HECO,78,HECO,27,HECO,68.5,17
2021,10/5/1931,fall,18S,3,3,9,90,SAIB,37,SAIB,58,SPCR,4,SAIB,74,20.5
2021,10/5/1931,fall,18S,3,3,12,66,HECO,28,SAIB,55,SPCR,3,PASM,60.5,15.5
2021,10/5/1931,fall,18S,3,3,15,63,SAIB,26,SAIB,40,SPCR,8,PASM,51.5,17
2021,10/5/1931,fall,18S,3,3,18,47,SPCR,13,PASM,46,SPCR,8,PASM,46.5,10.5
2021,10/5/1931,fall,18S,3,3,21,48,PASM,19,PASM,62,SIAL,22,SIAL,55,20.5
2021,10/5/1931,fall,18S,3,3,24,42,PASM,10,PASM,28,PASM,4,PASM,35,7
2021,10/5/1931,fall,18S,3,4,3,30,CHLE,8,CHLE,44,CHLE,25,CHLE,37,16.5
2021,10/5/1931,fall,18S,3,4,6,63,HECO,10,HECO,66,HECO,21,HECO,64.5,15.5
2021,10/5/1931,fall,18S,3,4,9,49,CHLE,10,CHLE,72,HECO,11,HECO,60.5,10.5
2021,10/5/1931,fall,18S,3,4,12,38,CHLE,10,CHLE,60,HECO,10,CHLE,49,10
2021,10/5/1931,fall,18S,3,4,15,70,HECO,10,CHLE,82,HECO,16,HECO,76,13
2021,10/5/1931,fall,18S,3,4,18,80,HECO,16,HECO,90,HECO,18,HECO,85,17
2021,10/5/1931,fall,18S,3,4,21,70,CHLE,7,HECO,90,HECO,6,HECO,80,6.5
2021,10/5/1931,fall,18S,3,4,24,62,HEPE,9,HECO,87,ATCA,20,ATCA,74.5,14.5
2021,10/5/1931,fall,18S,4,1,3,26,CHLE,6,CHLE,19,CHLE,1,CHLE,22.5,3.5
2021,10/5/1931,fall,18S,4,1,6,42,PASM,1,PASM,43,PASM,3,PASM,42.5,2
2021,10/5/1931,fall,18S,4,1,9,42,PASM,6,PASM,38,PASM,3,PASM,40,4.5
2021,10/5/1931,fall,18S,4,1,12,10,PASM,5,EREF,31,PASM,1,EREF,20.5,3
2021,10/5/1931,fall,18S,4,1,15,25,HECO,4,CHLE,13,HECO,1,CRMI,19,2.5
2021,10/5/1931,fall,18S,4,1,18,79,HECO,9,HECO,22,PASM,1,PASM,50.5,5
2021,10/5/1931,fall,18S,4,1,21,66,HECO,13,HECO,63,HECO,3,HECO,64.5,8
2021,10/5/1931,fall,18S,4,1,24,32,PASM,6,EREF,50,HECO,13,HECO,41,9.5
2021,10/5/1931,fall,18S,4,2,3,86,HECO,3,HECO,70,HECO,39,ATCA,78,21
2021,10/5/1931,fall,18S,4,2,6,72,HECO,8,CHLE,90,HECO,12,HECO,81,10
2021,10/5/1931,fall,18S,4,2,9,71,ATCA,50,ATCA,90,SIAL,70,ATCA,80.5,60
2021,10/5/1931,fall,18S,4,2,12,72,HECO,18,HECO,65,HECO,18,CHLE,68.5,18
2021,10/5/1931,fall,18S,4,2,15,90,HECO,29,HECO,90,HECO,17,CHLE,90,23
2021,10/5/1931,fall,18S,4,2,18,58,HECO,8,HECO,67,HECO,15,HECO,62.5,11.5
2021,10/5/1931,fall,18S,4,2,21,36,CHLE,7,CHLE,80,HECO,15,CHLE,58,11
2021,10/5/1931,fall,18S,4,2,24,42,CHLE,8,CHLE,79,HECO,12,HECO,60.5,10
2021,10/5/1931,fall,18S,4,3,3,38,PASM,3,CHLE,45,PASM,1,CHLE,41.5,2
2021,10/5/1931,fall,18S,4,3,6,53,HECO,5,CHLE,22,PASM,3,PASM,37.5,4
2021,10/5/1931,fall,18S,4,3,9,70,HECO,4,PASM,83,HECO,3,PASM,76.5,3.5
2021,10/5/1931,fall,18S,4,3,12,59,HECO,1,CHLE,64,HECO,4,PASM,61.5,2.5
2021,10/5/1931,fall,18S,4,3,15,53,CHLE,5,CHLE,72,ATCA,26,ATCA,62.5,15.5
2021,10/5/1931,fall,18S,4,3,18,66,CHLE,7,LYJU,84,HECO,5,OPPO,75,6
2021,10/5/1931,fall,18S,4,3,21,48,HECO,1,PASM,80,HECO,8,HECO,64,4.5
2021,10/5/1931,fall,18S,4,3,24,66,HECO,11,CHLE,90,HECO,1,BOGR,78,6
2021,10/5/1931,fall,18S,4,4,3,84,HECO,3,HECO,75,HECO,8,ATCA,79.5,5.5
2021,10/5/1931,fall,18S,4,4,6,90,HECO,11,HECO,90,HECO,7,ATCA,90,9
2021,10/5/1931,fall,18S,4,4,9,90,HECO,5,CHLE,82,ATCA,60,ATCA,86,32.5
2021,10/5/1931,fall,18S,4,4,12,75,HECO,17,ATCA,90,HECO,3,SIAL,82.5,10
2021,10/5/1931,fall,18S,4,4,15,68,SIAL,5,HECO,82,HECO,7,SIAL,75,6
2021,10/5/1931,fall,18S,4,4,18,59,HEPE,10,CHLE,82,HECO,3,CHLE,70.5,6.5
2021,10/5/1931,fall,18S,4,4,21,43,HECO,5,SIAL,90,HECO,5,ATCA,66.5,5
2021,10/5/1931,fall,18S,4,4,24,64,HECO,5,CHLE,77,ATCA,45,ATCA,70.5,25
2021,10/5/1931,fall,18S,5,1,3,35,SPCR,3,BOGR,36,SPCR,6,CADU,35.5,4.5
2021,10/5/1931,fall,18S,5,1,6,60,SPCR,7,HASP,33,SPCR,5,BOGR,46.5,6
2021,10/5/1931,fall,18S,5,1,9,31,SPCR,2,BOGR,34,CHLE,5,BOGR,32.5,3.5
2021,10/5/1931,fall,18S,5,1,12,46,CHLE,8,BOGR,35,BOGR,5,BOGR,40.5,6.5
2021,10/5/1931,fall,18S,5,1,15,20,SPCR,6,BOGR,38,SPCR,5,BOGR,29,5.5
2021,10/5/1931,fall,18S,5,1,18,29,BOGR,6,BOGR,61,SPCR,11,SPCR,45,8.5
2021,10/5/1931,fall,18S,5,1,21,50,BOGR,9,BOGR,38,BOGR,11,BOGR,44,10
2021,10/5/1931,fall,18S,5,1,24,59,SPCR,10,PASM,64,SPCR,12,SPCR,61.5,11
2021,10/5/1931,fall,18S,5,2,3,34,CHLE,11,CHLE,41,SIAL,1,CHLE,37.5,6
2021,10/5/1931,fall,18S,5,2,6,45,SPCR,11,CHLE,57,SIAL,1,CHLE,51,6
2021,10/5/1931,fall,18S,5,2,9,53,SPCR,10,SPCR,72,SPCR,6,SPCR,62.5,8
2021,10/5/1931,fall,18S,5,2,12,50,SPCR,17,THME,80,SPCR,15,SPCR,65,16
2021,10/5/1931,fall,18S,5,2,15,47,SPCR,7,BOGR,64,CHLE,7,SPCR,55.5,7
2021,10/5/1931,fall,18S,5,2,18,49,SPCR,11,SPCR,52,SPCR,11,SPCR,50.5,11
2021,10/5/1931,fall,18S,5,2,21,60,SPCR,7,SPCR,51,SIAL,7,SPCR,55.5,7
2021,10/5/1931,fall,18S,5,2,24,50,SPCR,20,SPCR,42,SPCR,5,SPCR,46,12.5
2021,10/5/1931,fall,18S,5,3,3,32,SPCR,4,SPCR,34,SPCR,5,LYJU,33,4.5
2021,10/5/1931,fall,18S,5,3,6,43,SPCR,5,BOGR,38,SPCR,4,BOGR,40.5,4.5
2021,10/5/1931,fall,18S,5,3,9,47,SIAL,3,SAIB,16,SPCR,1,BOGR,31.5,2
