Date,Pasture,Treatment,Ecosite,Plot,Transect,Distance,High East,Low East,Spp East,High West,Low West,Spp West,MeanHigh,MeanLow,Screen1,Screen2,Low1,Low2,MeanLow(forage)
10/7/2019,7NW,TGM,Salt Flat,5,4,21,22,2,bogr,9,3,pasm,15.5,2.5,0,0,2,3,2.5
10/7/2019,7NW,TGM,Salt Flat,5,4,24,10,2,disp,38,5,disp,24,3.5,0,0,2,5,3.5
10/7/2019,7NW,TGM,Salt Flat,6,1,3,18,2,pasm,17,5,pasm,17.5,3.5,0,0,2,5,3.5
10/7/2019,7NW,TGM,Salt Flat,6,1,6,31,2,pasm,28,3,pasm,29.5,2.5,0,0,2,3,2.5
10/7/2019,7NW,TGM,Salt Flat,6,1,9,26,3,pasm,24,3,pasm,25,3,0,0,3,3,3
10/7/2019,7NW,TGM,Salt Flat,6,1,12,36,2,pasm,19,2,pasm,27.5,2,0,0,2,2,2
10/7/2019,7NW,TGM,Salt Flat,6,1,15,24,3,pasm,26,2,pasm,25,2.5,0,0,3,2,2.5
10/7/2019,7NW,TGM,Salt Flat,6,1,18,22,3,pasm,12,1,pasm,17,2,0,0,3,1,2
10/7/2019,7NW,TGM,Salt Flat,6,1,21,12,3,oppo,22,4,oppo,17,3.5,1,1,,,
10/7/2019,7NW,TGM,Salt Flat,6,1,24,18,2,bogr,13,1,pasm,15.5,1.5,0,0,2,1,1.5
10/7/2019,7NW,TGM,Salt Flat,6,2,3,31,4,pasm,29,7,pasm,30,5.5,0,0,4,7,5.5
10/7/2019,7NW,TGM,Salt Flat,6,2,6,27,4,pasm,34,11,pasm,30.5,7.5,0,0,4,11,7.5
10/7/2019,7NW,TGM,Salt Flat,6,2,9,32,2,pasm,32,9,pasm,32,5.5,0,0,2,9,5.5
10/7/2019,7NW,TGM,Salt Flat,6,2,12,24,2,pasm,17,7,pasm,20.5,4.5,0,0,2,7,4.5
10/7/2019,7NW,TGM,Salt Flat,6,2,15,20,2,pasm,39,9,pasm,29.5,5.5,0,0,2,9,5.5
10/7/2019,7NW,TGM,Salt Flat,6,2,18,35,5,pasm,22,5,pasm,28.5,5,0,0,5,5,5
10/7/2019,7NW,TGM,Salt Flat,6,2,21,31,5,arfr,31,3,pasm,31,4,1,0,,3,3
10/7/2019,7NW,TGM,Salt Flat,6,2,24,22,4,pasm,38,9,pasm,30,6.5,0,0,4,9,6.5
10/7/2019,7NW,TGM,Salt Flat,6,3,3,23,2,pasm,21,2,pasm,22,2,0,0,2,2,2
10/7/2019,7NW,TGM,Salt Flat,6,3,6,32,3,oppo,14,2,pasm,23,2.5,1,0,,2,2
10/7/2019,7NW,TGM,Salt Flat,6,3,9,22,4,bogr,44,25,atca,33,14.5,0,1,4,,4
10/7/2019,7NW,TGM,Salt Flat,6,3,12,8,1,bogr,22,5,oppo,15,3,0,1,1,,1
10/7/2019,7NW,TGM,Salt Flat,6,3,15,18,2,bogr,28,10,atca,23,6,0,1,2,,2
10/7/2019,7NW,TGM,Salt Flat,6,3,18,6,2,bogr,12,3,spco,9,2.5,0,0,2,3,2.5
10/7/2019,7NW,TGM,Salt Flat,6,3,21,4,2,bogr,26,2,bogr,15,2,0,0,2,2,2
10/7/2019,7NW,TGM,Salt Flat,6,3,24,5,2,bogr,7,2,bogr,6,2,0,0,2,2,2
10/7/2019,7NW,TGM,Salt Flat,6,4,3,28,9,pasm,27,9,pasm,27.5,9,0,0,9,9,9
10/7/2019,7NW,TGM,Salt Flat,6,4,6,24,3,pasm,25,9,pasm,24.5,6,0,0,3,9,6
10/7/2019,7NW,TGM,Salt Flat,6,4,9,27,5,pasm,49,6,spai,38,5.5,0,0,5,6,5.5
10/7/2019,7NW,TGM,Salt Flat,6,4,12,28,6,spai,29,11,pasm,28.5,8.5,0,0,6,11,8.5
10/7/2019,7NW,TGM,Salt Flat,6,4,15,30,6,spai,27,7,pasm,28.5,6.5,0,0,6,7,6.5
10/7/2019,7NW,TGM,Salt Flat,6,4,18,19,1,pasm,27,9,pasm,23,5,0,0,1,9,5
10/7/2019,7NW,TGM,Salt Flat,6,4,21,26,2,pasm,28,5,pasm,27,3.5,0,0,2,5,3.5
10/7/2019,7NW,TGM,Salt Flat,6,4,24,28,2,pasm,38,9,pasm,33,5.5,0,0,2,9,5.5
10/7/2019,5E,TGM,Upland,1,1,3,14,6,krla,16,9,krla,15,7.5,0,0,6,9,7.5
10/7/2019,5E,TGM,Upland,1,1,6,16,2,eref,18,2,krla,17,2,1,0,,2,2
10/7/2019,5E,TGM,Upland,1,1,9,12,2,oppo,11,3,krla,11.5,2.5,1,0,,3,3
10/7/2019,5E,TGM,Upland,1,1,12,6,2,bogr,17,1,bogr,11.5,1.5,0,0,2,1,1.5
10/7/2019,5E,TGM,Upland,1,1,15,8,2,bogr,9,1,bogr,8.5,1.5,0,0,2,1,1.5
10/7/2019,5E,TGM,Upland,1,1,18,21,2,oppo,22,7,eref,21.5,4.5,1,1,,,
10/7/2019,5E,TGM,Upland,1,1,21,4,1,bogr,16,4,bogr,10,2.5,0,0,1,4,2.5
10/7/2019,5E,TGM,Upland,1,1,24,8,2,bogr,3,2,bogr,5.5,2,0,0,2,2,2
10/7/2019,5E,TGM,Upland,1,2,3,17,2,bogr,22,2,eref,19.5,2,0,1,2,,2
10/7/2019,5E,TGM,Upland,1,2,6,29,3,pasm,36,1,atca,32.5,2,0,1,3,,3
10/7/2019,5E,TGM,Upland,1,2,9,11,2,bogr,19,2,pasm,15,2,0,0,2,2,2
10/7/2019,5E,TGM,Upland,1,2,12,28,4,pasm,8,1,pasm,18,2.5,0,0,4,1,2.5
10/7/2019,5E,TGM,Upland,1,2,15,30,1,pasm,16,2,pasm,23,1.5,0,0,1,2,1.5
10/7/2019,5E,TGM,Upland,1,2,18,18,2,eref,22,1,pasm,20,1.5,1,0,,1,1
10/7/2019,5E,TGM,Upland,1,2,21,21,2,pasm,35,2,bogr,28,2,0,0,2,2,2
10/7/2019,5E,TGM,Upland,1,2,24,61,2,atca,32,3,pasm,46.5,2.5,1,0,,3,3
10/7/2019,5E,TGM,Upland,1,3,3,48,25,atca,24,9,atca,36,17,1,1,,,
10/7/2019,5E,TGM,Upland,1,3,6,14,1,crmi,25,2,eref,19.5,1.5,0,1,1,,1
10/7/2019,5E,TGM,Upland,1,3,9,22,4,pasm,38,4,pasm,30,4,0,0,4,4,4
10/7/2019,5E,TGM,Upland,1,3,12,16,2,pasm,15,4,pasm,15.5,3,0,0,2,4,3
10/7/2019,5E,TGM,Upland,1,3,15,15,2,crmi,21,2,bogr,18,2,0,0,2,2,2
10/7/2019,5E,TGM,Upland,1,3,18,24,3,crmi,6,3,crmi,15,3,0,0,3,3,3
10/7/2019,5E,TGM,Upland,1,3,21,20,3,crmi,29,9,krla,24.5,6,0,0,3,9,6
10/7/2019,5E,TGM,Upland,1,3,24,21,11,atca,10,1,bogr,15.5,6,1,0,,1,1
10/7/2019,5E,TGM,Upland,1,4,3,20,2,krla,30,4,krla,25,3,0,0,2,4,3
10/7/2019,5E,TGM,Upland,1,4,6,24,2,pasm,27,2,pasm,25.5,2,0,0,2,2,2
10/7/2019,5E,TGM,Upland,1,4,9,45,6,pasm,27,2,pasm,36,4,0,0,6,2,4
10/7/2019,5E,TGM,Upland,1,4,12,14,4,pasm,31,3,pasm,22.5,3.5,0,0,4,3,3.5
10/7/2019,5E,TGM,Upland,1,4,15,19,2,eref,22,2,pasm,20.5,2,1,0,,2,2
10/7/2019,5E,TGM,Upland,1,4,18,28,2,pasm,23,4,pasm,25.5,3,0,0,2,4,3
10/7/2019,5E,TGM,Upland,1,4,21,26,2,eref,19,4,pasm,22.5,3,1,0,,4,4
10/7/2019,5E,TGM,Upland,1,4,24,24,3,bogr,23,1,pasm,23.5,2,0,0,3,1,2
10/7/2019,5E,TGM,Upland,2,1,3,44,9,atca,20,2,arfr,32,5.5,1,1,,,
10/7/2019,5E,TGM,Upland,2,1,6,24,3,pasm,26,2,pasm,25,2.5,0,0,3,2,2.5
10/7/2019,5E,TGM,Upland,2,1,9,24,2,pasm,33,5,arfr,28.5,3.5,0,1,2,,2
10/7/2019,5E,TGM,Upland,2,1,12,19,1,pasm,37,4,atca,28,2.5,0,1,1,,1
10/7/2019,5E,TGM,Upland,2,1,15,6,2,bogr,8,1,bogr,7,1.5,0,0,2,1,1.5
10/7/2019,5E,TGM,Upland,2,1,18,20,2,arfr,20,2,eref,20,2,1,1,,,
10/7/2019,5E,TGM,Upland,2,1,21,8,2,bogr,24,1,arfr,16,1.5,0,1,2,,2
10/7/2019,5E,TGM,Upland,2,1,24,13,2,arfr,22,3,arfr,17.5,2.5,1,1,,,
10/7/2019,5E,TGM,Upland,2,2,3,22,2,crmi,20,2,pasm,21,2,0,0,2,2,2
10/7/2019,5E,TGM,Upland,2,2,6,13,4,bogr,6,2,bogr,9.5,3,0,0,4,2,3
10/7/2019,5E,TGM,Upland,2,2,9,6,2,bogr,12,1,eref,9,1.5,0,1,2,,2
10/7/2019,5E,TGM,Upland,2,2,12,7,1,bogr,8,2,bogr,7.5,1.5,0,0,1,2,1.5
10/7/2019,5E,TGM,Upland,2,2,15,13,2,bogr,3,2,bogr,8,2,0,0,2,2,2
10/7/2019,5E,TGM,Upland,2,2,18,22,18,atca,20,2,oppo,21,10,1,1,,,
10/7/2019,5E,TGM,Upland,2,2,21,29,2,pasm,24,2,pasm,26.5,2,0,0,2,2,2
10/7/2019,5E,TGM,Upland,2,2,24,48,6,pasm,33,4,pasm,40.5,5,0,0,6,4,5
10/7/2019,5E,TGM,Upland,2,3,3,16,2,arfr,6,1,gusa,11,1.5,1,1,,,
10/7/2019,5E,TGM,Upland,2,3,6,20,1,elel,17,2,elel,18.5,1.5,0,0,1,2,1.5
10/7/2019,5E,TGM,Upland,2,3,9,28,2,bogr,8,4,bogr,18,3,0,0,2,4,3
10/7/2019,5E,TGM,Upland,2,3,12,12,1,elel,2,1,bogr,7,1,0,0,1,1,1
10/7/2019,5E,TGM,Upland,2,3,15,6,2,bogr,12,3,bogr,9,2.5,0,0,2,3,2.5
10/7/2019,5E,TGM,Upland,2,3,18,25,2,arfr,16,2,arfr,20.5,2,1,1,,,
10/7/2019,5E,TGM,Upland,2,3,21,28,2,atca,16,1,arfr,22,1.5,1,1,,,
10/7/2019,5E,TGM,Upland,2,3,24,24,4,arfr,62,50,atca,43,27,1,1,,,
10/7/2019,5E,TGM,Upland,2,4,3,22,2,pasm,25,2,pasm,23.5,2,0,0,2,2,2
10/7/2019,5E,TGM,Upland,2,4,6,4,2,bogr,8,2,bogr,6,2,0,0,2,2,2
10/7/2019,5E,TGM,Upland,2,4,9,18,2,pasm,31,1,crmi,24.5,1.5,0,0,2,1,1.5
10/7/2019,5E,TGM,Upland,2,4,12,4,1,bogr,10,2,bogr,7,1.5,0,0,1,2,1.5
10/7/2019,5E,TGM,Upland,2,4,15,21,2,bogr,34,5,oppo,27.5,3.5,0,1,2,,2
10/7/2019,5E,TGM,Upland,2,4,18,17,1,pasm,18,3,oppo,17.5,2,0,1,1,,1
10/7/2019,5E,TGM,Upland,2,4,21,29,2,pasm,40,2,pasm,34.5,2,0,0,2,2,2
10/7/2019,5E,TGM,Upland,2,4,24,32,1,pasm,35,2,pasm,33.5,1.5,0,0,1,2,1.5
10/8/2019,5E,TGM,Upland,3,1,3,24,0,pasm,30,0,oppo,27,0,0,1,0,,0
10/8/2019,5E,TGM,Upland,3,1,6,38,3,pasm,36,3,pasm,37,3,0,0,3,3,3
10/8/2019,5E,TGM,Upland,3,1,9,4,2,pasm,29,1,pasm,16.5,1.5,0,0,2,1,1.5
10/8/2019,5E,TGM,Upland,3,1,12,12,3,pasm,39,2,pasm,25.5,2.5,0,0,3,2,2.5
10/8/2019,5E,TGM,Upland,3,1,15,39,11,pasm,32,5,pasm,35.5,8,0,0,11,5,8
10/8/2019,5E,TGM,Upland,3,1,18,37,19,atca,26,2,pasm,31.5,10.5,1,0,,2,2
10/8/2019,5E,TGM,Upland,3,1,21,26,1,pasm,28,5,pasm,27,3,0,0,1,5,3
10/8/2019,5E,TGM,Upland,3,1,24,30,5,pasm,36,3,pasm,33,4,0,0,5,3,4
10/8/2019,5E,TGM,Upland,3,2,3,4,1,bogr,3,2,bogr,3.5,1.5,0,0,1,2,1.5
10/8/2019,5E,TGM,Upland,3,2,6,8,2,bogr,29,2,atca,18.5,2,0,1,2,,2
10/8/2019,5E,TGM,Upland,3,2,9,4,1,bogr,8,4,bogr,6,2.5,0,0,1,4,2.5
10/8/2019,5E,TGM,Upland,3,2,12,12,1,bogr,24,1,atca,18,1,0,1,1,,1
10/8/2019,5E,TGM,Upland,3,2,15,22,5,atca,1,0,bogr,11.5,2.5,1,0,,0,0
10/8/2019,5E,TGM,Upland,3,2,18,24,2,pasm,24,0,pasm,24,1,0,0,2,0,1
10/8/2019,5E,TGM,Upland,3,2,21,26,3,pasm,28,2,pasm,27,2.5,0,0,3,2,2.5
10/8/2019,5E,TGM,Upland,3,2,24,20,4,pasm,5,1,oppo,12.5,2.5,0,1,4,,4
10/8/2019,5E,TGM,Upland,3,3,3,38,5,atca,18,3,pasm,28,4,1,0,,3,3
10/8/2019,5E,TGM,Upland,3,3,6,29,1,pasm,28,8,pasm,28.5,4.5,0,0,1,8,4.5
10/8/2019,5E,TGM,Upland,3,3,9,47,3,pasm,63,5,atca,55,4,0,1,3,,3
10/8/2019,5E,TGM,Upland,3,3,12,66,2,pasm,36,4,pasm,51,3,0,0,2,4,3
10/8/2019,5E,TGM,Upland,3,3,15,31,2,pasm,37,3,pasm,34,2.5,0,0,2,3,2.5
10/8/2019,5E,TGM,Upland,3,3,18,28,2,pasm,34,6,pasm,31,4,0,0,2,6,4
10/8/2019,5E,TGM,Upland,3,3,21,35,3,pasm,18,2,pasm,26.5,2.5,0,0,3,2,2.5
10/8/2019,5E,TGM,Upland,3,3,24,5,3,oppo,4,2,bogr,4.5,2.5,1,0,,2,2
10/8/2019,5E,TGM,Upland,3,4,3,14,4,arfr,15,2,lare,14.5,3,1,0,,2,2
10/8/2019,5E,TGM,Upland,3,4,6,18,2,pasm,26,3,oppo,22,2.5,0,1,2,,2
10/8/2019,5E,TGM,Upland,3,4,9,24,2,pasm,24,2,crmi,24,2,0,0,2,2,2
10/8/2019,5E,TGM,Upland,3,4,12,16,1,oppo,12,1,pasm,14,1,1,0,,1,1
10/8/2019,5E,TGM,Upland,3,4,15,16,1,bogr,6,4,oppo,11,2.5,0,1,1,,1
10/8/2019,5E,TGM,Upland,3,4,18,7,1,bogr,19,2,oppo,13,1.5,0,1,1,,1
10/8/2019,5E,TGM,Upland,3,4,21,6,1,bogr,12,3,oppo,9,2,0,1,1,,1
10/8/2019,5E,TGM,Upland,3,4,24,6,1,bogr,16,4,atca,11,2.5,0,1,1,,1
10/1/2019,15E,TGM,Upland,2,1,3,18,3,VUOC,14,2,BOGR,16,2.5,1,0,,2,2
10/1/2019,15E,TGM,Upland,2,1,6,22,4,PASM,25,10,ARFR,23.5,7,0,1,4,,4
10/1/2019,15E,TGM,Upland,2,1,9,32,4,PASM,32,4,VUOC,32,4,0,1,4,,4
10/1/2019,15E,TGM,Upland,2,1,12,16,6,VUOC,14,3,PASM,15,4.5,1,0,,3,3
10/1/2019,15E,TGM,Upland,2,1,15,12,2,BOGR,16,3,VUOC,14,2.5,0,1,2,,2
10/1/2019,15E,TGM,Upland,2,1,18,19,5,VUOC,16,0,VUOC,17.5,2.5,1,1,,,
10/1/2019,15E,TGM,Upland,2,1,21,20,3,BOGR,30,6,PASM,25,4.5,0,0,3,6,4.5
10/1/2019,15E,TGM,Upland,2,1,24,14,4,CRMI,12,5,CRMI,13,4.5,0,0,4,5,4.5
10/1/2019,15E,TGM,Upland,2,2,3,26,3,VUOC,18,2,VUOC,22,2.5,1,1,,,
10/1/2019,15E,TGM,Upland,2,2,6,16,3,BOGR,14,2,BOGR,15,2.5,0,0,3,2,2.5
10/1/2019,15E,TGM,Upland,2,2,9,5,3,BOGR,11,8,ERNA,8,5.5,0,0,3,8,5.5
10/1/2019,15E,TGM,Upland,2,2,12,4,2,BOGR,5,1,BOGR,4.5,1.5,0,0,2,1,1.5
10/1/2019,15E,TGM,Upland,2,2,15,8,2,BOGR,8,2,VUOC,8,2,0,1,2,,2
10/1/2019,15E,TGM,Upland,2,2,18,15,1,BOGR,10,3,BOGR,12.5,2,0,0,1,3,2
10/1/2019,15E,TGM,Upland,2,2,21,6,2,VUOC,10,3,BOGR,8,2.5,1,0,,3,3
10/1/2019,15E,TGM,Upland,2,2,24,10,2,VUOC,7,2,VUOC,8.5,2,1,1,,,
10/1/2019,15E,TGM,Upland,2,3,3,19,3,BOGR,45,4,PASM,32,3.5,0,0,3,4,3.5
10/1/2019,15E,TGM,Upland,2,3,6,11,3,BOGR,3,1,BOGR,7,2,0,0,3,1,2
10/1/2019,15E,TGM,Upland,2,3,9,25,4,BOGR,20,3,PASM,22.5,3.5,0,0,4,3,3.5
10/1/2019,15E,TGM,Upland,2,3,12,21,4,BOGR,8,1,CRMI,14.5,2.5,0,0,4,1,2.5
10/1/2019,15E,TGM,Upland,2,3,15,36,6,ARFR,12,4,PLPA,24,5,1,0,,4,4
10/1/2019,15E,TGM,Upland,2,3,18,6,2,BOGR,21,2,ARPU,13.5,2,0,0,2,2,2
10/1/2019,15E,TGM,Upland,2,3,21,20,3,BOGR,3,1,BOGR,11.5,2,0,0,3,1,2
10/1/2019,15E,TGM,Upland,2,3,24,5,3,BOGR,20,3,BOGR,12.5,3,0,0,3,3,3
10/1/2019,15E,TGM,Upland,2,4,3,20,6,VUOC,22,5,PASM,21,5.5,1,0,,5,5
10/1/2019,15E,TGM,Upland,2,4,6,23,10,PASM,22,2,VUOC,22.5,6,0,1,10,,10
10/1/2019,15E,TGM,Upland,2,4,9,30,2,CRMI,11,2,CRMI,20.5,2,0,0,2,2,2
10/1/2019,15E,TGM,Upland,2,4,12,33,10,PASM,30,6,PASM,31.5,8,0,0,10,6,8
10/1/2019,15E,TGM,Upland,2,4,15,7,3,BOGR,3,1,BOGR,5,2,0,0,3,1,2
10/1/2019,15E,TGM,Upland,2,4,18,8,3,BOGR,14,2,VUOC,11,2.5,0,1,3,,3
10/1/2019,15E,TGM,Upland,2,4,21,3,1,BOGR,6,2,BOGR,4.5,1.5,0,0,1,2,1.5
10/1/2019,15E,TGM,Upland,2,4,24,4,3,BOGR,6,2,BOGR,5,2.5,0,0,3,2,2.5
10/2/2019,22W,PDOG,Upland,1,1,3,23,3,PASM,23,1,PASM,23,2,0,0,3,1,2
10/2/2019,22W,PDOG,Upland,1,1,6,16,3,PASM,23,2,PASM,19.5,2.5,0,0,3,2,2.5
10/2/2019,22W,PDOG,Upland,1,1,9,4,1,BOGR,20,3,BOGR,12,2,0,0,1,3,2
10/2/2019,22W,PDOG,Upland,1,1,12,24,2,PASM,19,7,PASM,21.5,4.5,0,0,2,7,4.5
10/2/2019,22W,PDOG,Upland,1,1,15,20,2,PASM,25,3,PASM,22.5,2.5,0,0,2,3,2.5
10/2/2019,22W,PDOG,Upland,1,1,18,29,4,GUSA,36,6,PASM,32.5,5,1,0,,6,6
10/2/2019,22W,PDOG,Upland,1,1,21,16,2,PASM,21,4,PASM,18.5,3,0,0,2,4,3
10/2/2019,22W,PDOG,Upland,1,1,24,21,11,GUSA,19,12,GUSA,20,11.5,1,1,,,
10/2/2019,22W,PDOG,Upland,1,2,3,9,3,PASM,9,1,BOGR,9,2,0,0,3,1,2
10/2/2019,22W,PDOG,Upland,1,2,6,5,1,BOGR,19,1,PASM,12,1,0,0,1,1,1
10/2/2019,22W,PDOG,Upland,1,2,9,6,1,PASM,3,1,BOGR,4.5,1,0,0,1,1,1
10/2/2019,22W,PDOG,Upland,1,2,12,12,2,PLPA,9,1,VUOC,10.5,1.5,0,1,2,,2
10/2/2019,22W,PDOG,Upland,1,2,15,0,1,BOGR,3,1,BOGR,1.5,1,0,0,1,1,1
10/2/2019,22W,PDOG,Upland,1,2,18,1,1,BOGR,14,1,PASM,7.5,1,0,0,1,1,1
10/2/2019,22W,PDOG,Upland,1,2,21,3,2,BOGR,7,1,BOGR,5,1.5,0,0,2,1,1.5
10/2/2019,22W,PDOG,Upland,1,2,24,5,3,BOGR,5,1,BOGR,5,2,0,0,3,1,2
10/2/2019,22W,PDOG,Upland,1,3,3,0,0,Bare,0,0,Bare,0,0,0,0,0,0,0
10/2/2019,22W,PDOG,Upland,1,3,6,5,2,PASM,2,2,BUDA,3.5,2,0,0,2,2,2
10/2/2019,22W,PDOG,Upland,1,3,9,9,1,PASM,12,1,PASM,10.5,1,0,0,1,1,1
10/2/2019,22W,PDOG,Upland,1,3,12,5,1,BUDA,12,1,BUDA,8.5,1,0,0,1,1,1
10/2/2019,22W,PDOG,Upland,1,3,15,4,0,PLPA,13,0,CRMI,8.5,0,0,0,0,0,0
10/2/2019,22W,PDOG,Upland,1,3,18,3,1,CRMI,5,3,CRMI,4,2,0,0,1,3,2
10/2/2019,22W,PDOG,Upland,1,3,21,10,2,BUDA,8,2,BUDA,9,2,0,0,2,2,2
10/2/2019,22W,PDOG,Upland,1,3,24,9,3,BUDA,15,3,BUDA,12,3,0,0,3,3,3
10/2/2019,22W,PDOG,Upland,1,4,3,4,2,BUDA,2,1,BUDA,3,1.5,0,0,2,1,1.5
10/2/2019,22W,PDOG,Upland,1,4,6,9,2,BOGR,4,2,BUDA,6.5,2,0,0,2,2,2
10/2/2019,22W,PDOG,Upland,1,4,9,1,0,BOGR,0,0,Bare,0.5,0,0,0,0,0,0
10/2/2019,22W,PDOG,Upland,1,4,12,14,6,BOGR,9,2,BOGR,11.5,4,0,0,6,2,4
10/2/2019,22W,PDOG,Upland,1,4,15,11,8,SPCO,4,1,BOGR,7.5,4.5,0,0,8,1,4.5
10/2/2019,22W,PDOG,Upland,1,4,18,9,2,CRMI,7,,CRMI,8,2,0,0,2,0,1
10/2/2019,22W,PDOG,Upland,1,4,21,5,3,BOGR,16,,BOGR,10.5,3,0,0,3,0,1.5
10/2/2019,22W,PDOG,Upland,1,4,24,9,6,PLPA,9,,LEDE,9,6,0,0,6,0,3
10/2/2019,22W,PDOG,Upland,2,1,3,4,0,CHLE,11,3,GUSA,7.5,1.5,0,1,0,,0
10/2/2019,22W,PDOG,Upland,2,1,6,5,0,PASM,2,1,BUDA,3.5,0.5,0,0,0,1,0.5
10/2/2019,22W,PDOG,Upland,2,1,9,7,3,BUDA,3,2,BUDA,5,2.5,0,0,3,2,2.5
10/2/2019,22W,PDOG,Upland,2,1,12,13,4,EREF,9,3,BUDA,11,3.5,1,0,,3,3
10/2/2019,22W,PDOG,Upland,2,1,15,7,1,BUDA,4,1,BUDA,5.5,1,0,0,1,1,1
10/2/2019,22W,PDOG,Upland,2,1,18,5,2,BUDA,24,3,PASM,14.5,2.5,0,0,2,3,2.5
10/2/2019,22W,PDOG,Upland,2,1,21,12,0,PASM,12,1,BUDA,12,0.5,0,0,0,1,0.5
10/2/2019,22W,PDOG,Upland,2,1,24,3,1,BUDA,9,3,PASM,6,2,0,0,1,3,2
10/2/2019,22W,PDOG,Upland,2,2,3,13,2,PLPA,15,3,PASM,14,2.5,0,0,2,3,2.5
10/2/2019,22W,PDOG,Upland,2,2,6,6,0,CRMI,5,1,CRMI,5.5,0.5,0,0,0,1,0.5
10/2/2019,22W,PDOG,Upland,2,2,9,15,4,CRMI,17,4,PASM,16,4,0,0,4,4,4
10/2/2019,22W,PDOG,Upland,2,2,12,3,1,BUDA,13,2,PASM,8,1.5,0,0,1,2,1.5
10/2/2019,22W,PDOG,Upland,2,2,15,19,2,PASM,13,1,PASM,16,1.5,0,0,2,1,1.5
10/2/2019,22W,PDOG,Upland,2,2,18,14,3,PASM,6,0,PASM,10,1.5,0,0,3,0,1.5
10/2/2019,22W,PDOG,Upland,2,2,21,3,0,PLPA,6,3,BOGR,4.5,1.5,0,0,0,3,1.5
10/2/2019,22W,PDOG,Upland,2,2,24,5,1,PASM,21,2,VUOC,13,1.5,0,1,1,,1
10/2/2019,22W,PDOG,Upland,2,3,3,15,3,PASM,18,2,PASM,16.5,2.5,0,0,3,2,2.5
10/2/2019,22W,PDOG,Upland,2,3,6,8,2,PASM,12,2,PASM,10,2,0,0,2,2,2
10/2/2019,22W,PDOG,Upland,2,3,9,13,2,BUDA,19,3,PASM,16,2.5,0,0,2,3,2.5
10/2/2019,22W,PDOG,Upland,2,3,12,13,3,VUOC,9,3,CRMI,11,3,1,0,,3,3
10/2/2019,22W,PDOG,Upland,2,3,15,5,1,BUDA,8,1,BUDA,6.5,1,0,0,1,1,1
10/2/2019,22W,PDOG,Upland,2,3,18,3,3,BUDA,4,2,CRMI,3.5,2.5,0,0,3,2,2.5
10/2/2019,22W,PDOG,Upland,2,3,21,13,2,BUDA,12,1,BUDA,12.5,1.5,0,0,2,1,1.5
10/2/2019,22W,PDOG,Upland,2,3,24,12,1,BUDA,11,2,BUDA,11.5,1.5,0,0,1,2,1.5
10/2/2019,22W,PDOG,Upland,2,4,3,3,1,BUDA,0,0,Bare,1.5,0.5,0,0,1,0,0.5
10/2/2019,22W,PDOG,Upland,2,4,6,12,5,BOGR,1,0,BUDA,6.5,2.5,0,0,5,0,2.5
10/2/2019,22W,PDOG,Upland,2,4,9,11,3,BOGR,18,1,BUDA,14.5,2,0,0,3,1,2
10/2/2019,22W,PDOG,Upland,2,4,12,6,3,BUDA,4,3,BUDA,5,3,0,0,3,3,3
10/2/2019,22W,PDOG,Upland,2,4,15,19,3,BOGR,7,3,BOGR,13,3,0,0,3,3,3
10/2/2019,22W,PDOG,Upland,2,4,18,11,2,BOGR,9,2,BOGR,10,2,0,0,2,2,2
10/2/2019,22W,PDOG,Upland,2,4,21,10,1,BUDA,8,2,BOGR,9,1.5,0,0,1,2,1.5
10/2/2019,22W,PDOG,Upland,2,4,24,12,1,BOGR,4,0,BUDA,8,0.5,0,0,1,0,0.5
10/2/2019,22W,PDOG,Upland,3,1,3,10,2,OPPO,3,1,BUDA,6.5,1.5,1,0,,1,1
10/2/2019,22W,PDOG,Upland,3,1,6,0,0,Bare,0,0,BARE,0,0,0,0,0,0,0
10/2/2019,22W,PDOG,Upland,3,1,9,4,0,SPCO,5,0,BUDA,4.5,0,0,0,0,0,0
10/2/2019,22W,PDOG,Upland,3,1,12,7,1,BUDA,7,4,BUDA,7,2.5,0,0,1,4,2.5
10/2/2019,22W,PDOG,Upland,3,1,15,11,2,CRMI,9,2,VUOC,10,2,0,1,2,,2
10/2/2019,22W,PDOG,Upland,3,1,18,12,1,CRMI,11,3,CRMI,11.5,2,0,0,1,3,2
10/2/2019,22W,PDOG,Upland,3,1,21,11,2,PASM,15,4,PASM,13,3,0,0,2,4,3
10/2/2019,22W,PDOG,Upland,3,1,24,12,3,PASM,15,6,CRMI,13.5,4.5,0,0,3,6,4.5
10/2/2019,22W,PDOG,Upland,3,2,3,4,1,PASM,16,2,PASM,10,1.5,0,0,1,2,1.5
10/2/2019,22W,PDOG,Upland,3,2,6,3,1,BUDA,4,1,BUDA,3.5,1,0,0,1,1,1
10/2/2019,22W,PDOG,Upland,3,2,9,7,1,BUDA,5,1,BUDA,6,1,0,0,1,1,1
10/2/2019,22W,PDOG,Upland,3,2,12,9,3,ARFR,1,1,BUDA,5,2,1,0,,1,1
10/2/2019,22W,PDOG,Upland,3,2,15,5,1,BUDA,3,2,BUDA,4,1.5,0,0,1,2,1.5
10/2/2019,22W,PDOG,Upland,3,2,18,3,1,BUDA,5,2,CRMI,4,1.5,0,0,1,2,1.5
10/2/2019,22W,PDOG,Upland,3,2,21,2,1,BUDA,7,1,CRMI,4.5,1,0,0,1,1,1
