Date,Pasture,Plot,Transect , Distance,East-High,East-High-Spp,East-Low,East-Low-Spp,West-High,West-High-Sp,West-Low,West-Low-Spp,MeanHigh,MeanLow
6/11/2021,20NW,1,3,12,23,HECO,1,CRMI,50,HECO,2,HECO,36.5,1.5
6/11/2021,20NW,1,3,15,45,HECO,1,OPPO,31,HECO,1,CADU,38,1
6/11/2021,20NW,1,3,18,46,HECO,1,HECO,22,HECO,1,HECO,34,1
6/11/2021,20NW,1,3,21,10,CADU,1,CADU,18,HECO,1,HECO,14,1
6/11/2021,20NW,1,3,24,16,HECO,1,CADU,9,CADU,1,CADU,12.5,1
6/11/2021,20NW,1,4,3,36,HECO,4,OPPO,18,HECO,2,HECO,27,3
6/11/2021,20NW,1,4,6,36,HECO,5,CRMI,12,BOGR,1,BOGR,24,3
6/11/2021,20NW,1,4,9,39,HECO,1,CADU,26,HECO,2,HECO,32.5,1.5
6/11/2021,20NW,1,4,12,34,HECO,2,LEDE,15,HECO,1,HEAN,24.5,1.5
6/11/2021,20NW,1,4,15,13,HECO,1,ARPU,22,HECO,2,HECO,17.5,1.5
6/11/2021,20NW,1,4,18,19,HEAN,5,HEAN,15,HECO,3,HEAN,17,4
6/11/2021,20NW,1,4,21,40,HECO,2,HECO,7,BOGR,1,BOGR,23.5,1.5
6/11/2021,20NW,1,4,24,19,HECO,2,HECO,14,HECO,2,HECO,16.5,2
6/11/2021,20NW,2,1,3,5,CRMI,4,CRMI,10,PASM,4,CRMI,7.5,4
6/11/2021,20NW,2,1,6,50,HECO,9,HECO,43,HECO,1,HECO,46.5,5
6/11/2021,20NW,2,1,9,60,HECO,9,VUOC,43,HECO,5,VUOC,51.5,7
6/11/2021,20NW,2,1,12,36,HECO,4,VUOC,43,HECO,4,PASM,39.5,4
6/11/2021,20NW,2,1,15,60,HECO,8,VUOC,38,HECO,6,VUOC,49,7
6/11/2021,20NW,2,1,18,56,HECO,2,VUOC,36,HECO,4,VUOC,46,3
6/11/2021,20NW,2,1,21,49,HECO,2,VUOC,36,HECO,3,CRMI,42.5,2.5
6/11/2021,20NW,2,1,24,52,HECO,9,VUOC,60,HECO,4,VUOC,56,6.5
6/11/2021,20NW,2,2,3,19,CHLE,2,BOGR,40,HECO,2,HEVI,29.5,2
6/11/2021,20NW,2,2,6,37,CHLE,5,CHLE,44,HECO,3,HECO,40.5,4
6/11/2021,20NW,2,2,9,40,HECO,3,CHLE,30,HECO,1,HECO,35,2
6/11/2021,20NW,2,2,12,32,HECO,1,HECO,34,HECO,0,CHLE,33,0.5
6/11/2021,20NW,2,2,15,22,HECO,0,HECO,21,HECO,2,HEAN,21.5,1
6/11/2021,20NW,2,2,18,34,HECO,1,CHLE,46,HECO,2,HECO,40,1.5
6/11/2021,20NW,2,2,21,52,HECO,1,HECO,32,HECO,1,HECO,42,1
6/11/2021,20NW,2,2,24,25,HECO,4,CHLE,29,HECO,1,HECO,27,2.5
6/11/2021,20NW,2,3,3,42,PASM,1,CRMI,24,PASM,2,PASM,33,1.5
6/11/2021,20NW,2,3,6,61,HECO,2,HECO,40,HECO,2,SPCO,50.5,2
6/11/2021,20NW,2,3,9,21,HECO,2,CADU,16,CADU,1,CADU,18.5,1.5
6/11/2021,20NW,2,3,12,12,CADU,1,CADU,21,PASM,1,CADU,16.5,1
6/11/2021,20NW,2,3,15,64,PASM,4,PASM,31,PASM,2,PASM,47.5,3
6/11/2021,20NW,2,3,18,62,HECO,4,PASM,36,HECO,1,HECO,49,2.5
6/11/2021,20NW,2,3,21,50,HECO,3,PASM,28,LEDE,3,PASM,39,3
6/11/2021,20NW,2,3,24,44,HECO,9,CHLE,36,HECO,5,HECO,40,7
6/11/2021,20NW,2,4,3,20,PSTE,2,PSTE,30,HECO,1,HECO,25,1.5
6/11/2021,20NW,2,4,6,32,CHLE,5,OPPO,56,HECO,6,OPPO,44,5.5
6/11/2021,20NW,2,4,9,25,CHLE,1,HECO,44,HECO,9,CHLE,34.5,5
6/11/2021,20NW,2,4,12,37,HECO,1,CHLE,45,HECO,6,LUPU,41,3.5
6/11/2021,20NW,2,4,15,21,HECO,2,CHLE,34,HECO,3,CHLE,27.5,2.5
6/11/2021,20NW,2,4,18,32,HECO,2,HECO,24,HECO,5,PSTE,28,3.5
6/11/2021,20NW,2,4,21,50,HECO,10,PSTE,34,HECO,1,HECO,42,5.5
6/11/2021,20NW,2,4,24,32,HECO,1,LEDE,31,CHLE,2,CHLE,31.5,1.5
6/11/2021,20NW,3,1,3,11,VUOC,3,VUOC,14,VUOC,1,VUOC,12.5,2
6/11/2021,20NW,3,1,6,12,VUOC,2,VUOC,16,VUOC,1,VUOC,14,1.5
6/11/2021,20NW,3,1,9,23,LEDE,3,VUOC,26,EREF,15,EREF,24.5,9
6/11/2021,20NW,3,1,12,14,VUOC,2,VUOC,15,VUOC,1,VUOC,14.5,1.5
6/11/2021,20NW,3,1,15,15,VUOC,0,VUOC,14,PSTE,3,PSTE,14.5,1.5
6/11/2021,20NW,3,1,18,16,VUOC,2,VUOC,25,PSTE,1,VUOC,20.5,1.5
6/11/2021,20NW,3,1,21,20,PSTE,4,SPCO,13,PSTE,2,VUOC,16.5,3
6/11/2021,20NW,3,1,24,34,PSTE,3,CRMI,18,PSTE,2,BOGR,26,2.5
6/11/2021,20NW,3,2,3,12,CADU,1,CADU,8,CADU,1,CADU,10,1
6/11/2021,20NW,3,2,6,14,PASM,1,PASM,18,HECO,1,PASM,16,1
6/11/2021,20NW,3,2,9,36,HECO,1,SPCR,13,VUOC,1,PASM,24.5,1
6/11/2021,20NW,3,2,12,35,HECO,2,HECO,29,HECO,3,HECO,32,2.5
6/11/2021,20NW,3,2,15,28,HECO,1,HECO,34,HECO,4,HECO,31,2.5
6/11/2021,20NW,3,2,18,34,HECO,2,HECO,40,HECO,3,SPCR,37,2.5
6/11/2021,20NW,3,2,21,34,HECO,1,HECO,26,HECO,1,HECO,30,1
6/11/2021,20NW,3,2,24,51,HECO,3,HECO,21,PSTE,1,PASM,36,2
6/11/2021,20NW,3,3,3,54,HECO,1,HECO,39,HECO,1,HECO,46.5,1
6/11/2021,20NW,3,3,6,31,HECO,1,HECO,29,HECO,2,HECO,30,1.5
6/11/2021,20NW,3,3,9,44,HECO,1,HECO,34,HECO,7,HECO,39,4
6/11/2021,20NW,3,3,12,36,HECO,1,HECO,18,HECO,1,HECO,27,1
6/11/2021,20NW,3,3,15,14,HECO,1,HECO,20,HECO,1,HECO,17,1
6/11/2021,20NW,3,3,18,20,HECO,1,VUOC,14,HECO,1,HECO,17,1
6/11/2021,20NW,3,3,21,13,VUOC,1,VUOC,22,HECO,1,VUOC,17.5,1
6/11/2021,20NW,3,3,24,45,HECO,4,HECO,28,HECO,1,VUOC,36.5,2.5
6/11/2021,20NW,3,4,3,62,HECO,4,HECO,42,HECO,3,PASM,52,3.5
6/11/2021,20NW,3,4,6,34,PASM,1,PASM,34,PASM,1,PASM,34,1
6/11/2021,20NW,3,4,9,36,HECO,1,PASM,36,HECO,3,PASM,36,2
6/11/2021,20NW,3,4,12,41,HECO,1,PASM,66,HECO,4,HECO,53.5,2.5
6/11/2021,20NW,3,4,15,62,HECO,1,HECO,28,HECO,3,CRMI,45,2
6/11/2021,20NW,3,4,18,50,HECO,8,PSTE,29,HECO,4,HECO,39.5,6
6/11/2021,20NW,3,4,21,37,HECO,1,VUOC,54,HECO,1,VUOC,45.5,1
6/14/2021,20NW,3,4,24,50,HECO,1,HECO,60,HECO,1,HECO,55,1
6/14/2021,20NW,4,1,3,49,HECO,1,PSTE,43,HECO,4,VUOC,46,2.5
6/14/2021,20NW,4,1,6,14,VUOC,1,VUOC,16,HECO,5,PSTE,15,3
6/14/2021,20NW,4,1,9,27,HECO,2,BOGR,12,VUOC,4,VUOC,19.5,3
6/14/2021,20NW,4,1,12,27,HECO,1,BOGR,41,HECO,2,VUOC,34,1.5
6/14/2021,20NW,4,1,15,41,HECO,1,BOGR,54,HECO,4,VUOC,47.5,2.5
6/14/2021,20NW,4,1,18,49,HECO,1,LYJU,46,HECO,4,BOGR,47.5,2.5
6/14/2021,20NW,4,1,21,46,HECO,1,HECO,42,HECO,2,HECO,44,1.5
6/14/2021,20NW,4,1,24,61,HECO,1,HECO,43,HECO,1,PSTE,52,1
6/14/2021,20NW,4,2,3,52,HECO,2,HECO,63,HECO,4,HECO,57.5,3
6/14/2021,20NW,4,2,6,51,HECO,1,CRMI,42,HECO,5,HECO,46.5,3
6/14/2021,20NW,4,2,9,50,HECO,1,HECO,65,HECO,10,HECO,57.5,5.5
6/14/2021,20NW,4,2,12,11,SPCO,4,SPCO,22,HECO,1,BOGR,16.5,2.5
6/14/2021,20NW,4,2,15,42,HECO,2,ELEL,62,HECO,9,CRMI,52,5.5
6/14/2021,20NW,4,2,18,35,HECO,3,CRMI,46,HECO,5,CRMI,40.5,4
6/14/2021,20NW,4,2,21,50,HECO,2,CRMI,55,HECO,5,CRMI,52.5,3.5
6/14/2021,20NW,4,2,24,59,HECO,1,HECO,60,HECO,10,HECO,59.5,5.5
6/14/2021,20NW,4,3,3,33,HECO,1,HECO,45,HECO,5,HECO,39,3
6/14/2021,20NW,4,3,6,34,HECO,1,HECO,56,HECO,8,HECO,45,4.5
6/14/2021,20NW,4,3,9,47,HECO,2,HECO,36,HECO,1,HECO,41.5,1.5
6/14/2021,20NW,4,3,12,6,BOGR,1,BOGR,6,BOGR,2,BOGR,6,1.5
6/14/2021,20NW,4,3,15,8,BOGR,2,BOGR,9,BOGR,1,BOGR,8.5,1.5
6/14/2021,20NW,4,3,18,28,HECO,1,HECO,50,HECO,3,SPCR,39,2
6/14/2021,20NW,4,3,21,40,HECO,1,VUOC,26,HECO,2,CRMI,33,1.5
6/14/2021,20NW,4,3,24,45,HECO,2,HECO,38,HECO,3,HECO,41.5,2.5
6/14/2021,20NW,4,4,3,21,PASM,3,PASM,29,PSTE,3,VUOC,25,3
6/14/2021,20NW,4,4,6,35,PSTE,9,PSTE,20,PASM,3,PASM,27.5,6
6/14/2021,20NW,4,4,9,32,HECO,2,PASM,30,PSTE,9,PSTE,31,5.5
6/14/2021,20NW,4,4,12,20,PASM,1,PASM,8,BOGR,3, BOGR,14,2
6/14/2021,20NW,4,4,15,16,LYJU,1,LYJU,25,PSTE,2,PSTE,20.5,1.5
6/14/2021,20NW,4,4,18,6,BOGR,1,BOGR,6,PASM,1,CRMI,6,1
6/14/2021,20NW,4,4,21,9,BOGR,1,BOGR,14,PASM,1,PASM,11.5,1
6/14/2021,20NW,4,4,24,12,VUOC,4,SPCO,22,PASM,2,PASM,17,3
6/15/2021,20NW,5,1,3,20,PASM,2,VUOC,18,PASM,1,PASM,19,1.5
6/15/2021,20NW,5,1,6,14,DISP,1,DISP,12,DISP,1,DISP,13,1
6/15/2021,20NW,5,1,9,54,PASM,3,PASM,54,HECO,0,HECO,54,1.5
6/15/2021,20NW,5,1,12,42,HECO,6,HECO,43,HECO,7,HECO,42.5,6.5
6/15/2021,20NW,5,1,15,20,PASM,1,PASM,13,SPAI,1,DISP,16.5,1
6/15/2021,20NW,5,1,18,15,DISP,2,DISP,20,DISP,1,DISP,17.5,1.5
6/15/2021,20NW,5,1,21,16,PASM,2,SPAI,20,DISP,2,DISP,18,2
6/15/2021,20NW,5,1,24,22,PASM,5,SPAI,26,SPAI,4,SPAI,24,4.5
6/15/2021,20NW,5,2,3,22,PASM,2,PASM,20,HECO,3,SPAI,21,2.5
6/15/2021,20NW,5,2,6,28,SPAI,7,SPAI,30,SPAI,7,SPAI,29,7
6/15/2021,20NW,5,2,9,26,SPAI,8,SPAI,31,SPAI,17,SPAI,28.5,12.5
6/15/2021,20NW,5,2,12,13,SPAI,1,SPAI,26,SPAI,4,SPAI,19.5,2.5
6/15/2021,20NW,5,2,15,22,PASM,3,PASM,21,PASM,1,DISP,21.5,2
6/15/2021,20NW,5,2,18,23,PASM,1,PASM,26,PASM,1,PASM,24.5,1
6/15/2021,20NW,5,2,21,18,HECO,1,HECO,40,HECO,4,HECO,29,2.5
6/15/2021,20NW,5,2,24,23,DISP,0,SPAI,24,HECO,2,VUOC,23.5,1
6/15/2021,20NW,5,3,3,34,PASM,1,PASM,60,HECO,10,HECO,47,5.5
6/15/2021,20NW,5,3,6,31,HECO,4,EREF,31,PASM,4,PASM,31,4
6/15/2021,20NW,5,3,9,24,PASM,3,PASM,54,HECO,10,HECO,39,6.5
6/15/2021,20NW,5,3,12,34,HECO,5,HECO,30,PASM,3,PASM,32,4
6/15/2021,20NW,5,3,15,34,HECO,1,PASM,36,HECO,2,HECO,35,1.5
6/15/2021,20NW,5,3,18,30,PASM,5,SPAI,28,PASM,3,PASM,29,4
6/15/2021,20NW,5,3,21,18,PASM,1,PASM,32,PASM,3,SPAI,25,2
6/15/2021,20NW,5,3,24,16,PASM,1,PASM,42,PASM,4,DISP,29,2.5
6/15/2021,20NW,5,4,3,24,PASM,3,PASM,31,PASM,3,DISP,27.5,3
6/15/2021,20NW,5,4,6,22,PASM,5,PASM,26,PASM,5,PASM,24,5
6/15/2021,20NW,5,4,9,15,SPAI,5,SPAI,20,SPAI,5,SPAI,17.5,5
6/15/2021,20NW,5,4,12,30,PASM,5,SPAI,22,PASM,3,PASM,26,4
6/15/2021,20NW,5,4,15,17,SPAI,3,SPAI,18,SPAI,3,SPAI,17.5,3
6/15/2021,20NW,5,4,18,12,SPAI,1,SPAI,13,DISP,1,SPAI,12.5,1
6/15/2021,20NW,5,4,21,28,PASM,1,SPAI,16,SPAI,5,SPAI,22,3
6/15/2021,20NW,5,4,24,14,DISP,1,DISP,14,PASM,2,PASM,14,1.5
6/15/2021,20NW,6,1,3,16,SPAI,2,SPAI,29,PASM,3,SPAI,22.5,2.5
6/15/2021,20NW,6,1,6,30,SPAI,3,SPAI,22,PASM,4,PASM,26,3.5
6/15/2021,20NW,6,1,9,24,DISP,4,SPAI,26,PASM,5,PASM,25,4.5
6/15/2021,20NW,6,1,12,14,DISP,2,SPAI,26,PASM,3,BRTE,20,2.5
6/15/2021,20NW,6,1,15,28,PASM,5,SPAI,31,PASM,9,SPAI,29.5,7
6/15/2021,20NW,6,1,18,31,PASM,3,PASM,34,PASM,5,PASM,32.5,4
6/15/2021,20NW,6,1,21,28,BRTE,4,SPAI,34,PASM,6,OPPO,31,5
6/15/2021,20NW,6,1,24,21,SPAI,3,SPAI,22,PASM,2,PASM,21.5,2.5
6/15/2021,20NW,6,2,3,16,PASM,1,PASM,15,PASM,0,PASM,15.5,0.5
6/15/2021,20NW,6,2,6,11,PASM,1,PASM,17,PASM,1,PASM,14,1
6/15/2021,20NW,6,2,9,18,PASM,3,PASM,20,PASM,1,PASM,19,2
6/15/2021,20NW,6,2,12,28,PASM,1,PASM,18,PASM,2,PASM,23,1.5
6/15/2021,20NW,6,2,15,29,PASM,1,PASM,14,DISP,1,DISP,21.5,1
6/15/2021,20NW,6,2,18,21,PASM,2,PASM,20,PASM,1,PASM,20.5,1.5
6/15/2021,20NW,6,2,21,18,PASM,2,PASM,32,SPAI,3,SPAI,25,2.5
6/15/2021,20NW,6,2,24,28,PASM,8,PASM,22,PASM,5,PASM,25,6.5
6/15/2021,20NW,6,3,3,19,PASM,3,SPAI,12,EREF,1,DISP,15.5,2
6/15/2021,20NW,6,3,6,27,SPAI,2,SPAI,12,DISP,1,DISP,19.5,1.5
6/15/2021,20NW,6,3,9,33,PASM,2,PASM,22,PASM,2,PASM,27.5,2
6/15/2021,20NW,6,3,12,34,SPAI,7,SPAI,8,DISP,0,DISP,21,3.5
6/15/2021,20NW,6,3,15,20,DISP,2,DISP,18,DISP,3,DISP,19,2.5
6/15/2021,20NW,6,3,18,21,PASM,2,PASM,12,DISP,2,DISP,16.5,2
6/15/2021,20NW,6,3,21,13,PASM,1,PASM,18,PASM,1,PASM,15.5,1
6/15/2021,20NW,6,3,24,16,PASM,3,PASM,20,PASM,2,PASM,18,2.5
6/15/2021,20NW,6,4,3,26,HECO,2,SPAI,16,DISP,2,DISP,21,2
6/15/2021,20NW,6,4,6,12,PASM,2,DISP,11,DISP,0,DISP,11.5,1
6/15/2021,20NW,6,4,9,22,PASM,2,PASM,20,VUOC,2,PASM,21,2
6/15/2021,20NW,6,4,12,12,DISP,1,DISP,21,SPAI,3,SPAI,16.5,2
6/15/2021,20NW,6,4,15,24,PASM,1,DISP,23,SPAI,5,SPAI,23.5,3
6/15/2021,20NW,6,4,18,32,PASM,1,PASM,28,SPAI,1,SPAI,30,1
6/15/2021,20NW,6,4,21,42,PASM,3,SPCO,18,PASM,1,PASM,30,2
6/15/2021,20NW,6,4,24,7,PASM,1,CADU,24,PASM,1,PASM,15.5,1
6/11/2021,18S,1,1,3,20,ELEL,4,ELEL,19,LEDE,2,BOGR,19.5,3
6/11/2021,18S,1,1,6,14,BOGR,4,BOGR,14,BOGR,7,OPPO,14,5.5
6/11/2021,18S,1,1,9,12,SPCO,3,SPCO,23,HECO,1,BOGR,17.5,2
6/11/2021,18S,1,1,12,37,ATCA,15,ATCA,22,HECO,8,BOGR,29.5,11.5
6/11/2021,18S,1,1,15,14,BOGR,2,BOGR,15,HECO,3,OPPO,14.5,2.5
6/11/2021,18S,1,1,18,8,BOGR,1,BOGR,11,BOGR,1,SPCO,9.5,1
6/11/2021,18S,1,1,21,21,BOGR,1,OPPO,12,BOGR,3,OPPO,16.5,2
6/11/2021,18S,1,1,24,10,SPCO,4,SPCO,10,OPPO,5,OPPO,10,4.5
6/11/2021,18S,1,2,3,52,HECO,2,HECO,53,HECO,5,HECO,52.5,3.5
6/11/2021,18S,1,2,6,63,SIAL,17,ATCA,59,HECO,19,HECO,61,18
6/11/2021,18S,1,2,9,62,ATCA,10,ATCA,44,SIAL,2,CRMI,53,6
6/11/2021,18S,1,2,12,60,ATCA,18,ATCA,54,ATCA,28,ATCA,57,23
6/11/2021,18S,1,2,15,62,ATCA,16,ATCA,61,HECO,42,ATCA,61.5,29
6/11/2021,18S,1,2,18,59,ATCA,34,ATCA,63,HECO,21,HECO,61,27.5
6/11/2021,18S,1,2,21,42,HECO,1,HECO,51,HECO,9,HECO,46.5,5
6/11/2021,18S,1,2,24,66,HECO,6,PASM,71,SIAL,9,TRDU,68.5,7.5
6/11/2021,18S,1,3,3,41,HECO,9,CRMI,35,HECO,7,HECO,38,8
6/11/2021,18S,1,3,6,28,HECO,4,HECO,43,HECO,8,CHLE,35.5,6
6/11/2021,18S,1,3,9,26,ATCA,6,CRMI,27,HECO,5,CHLE,26.5,5.5
6/11/2021,18S,1,3,12,32,ATCA,1,ELEL,35,ATCA,16,ATCA,33.5,8.5
6/11/2021,18S,1,3,15,32,HECO,4,PASM,24,PASM,6,PASM,28,5
6/11/2021,18S,1,3,18,50,HECO,1,HECO,33,HECO,2,HECO,41.5,1.5
6/11/2021,18S,1,3,21,55,ATCA,3,ATCA,48,HECO,18,HECO,51.5,10.5
6/11/2021,18S,1,3,24,44,HECO,2,HECO,12,PASM,2,OEAL,28,2
6/11/2021,18S,1,4,3,60,ATCA,47,ATCA,51,HECO,2,HECO,55.5,24.5
6/11/2021,18S,1,4,6,61,HECO,18,ATCA,63,HECO,8,HECO,62,13
6/11/2021,18S,1,4,9,66,ATCA,48,ATCA,58,HECO,10,HECO,62,29
6/11/2021,18S,1,4,12,62,ATCA,16,ATCA,59,HECO,3,HECO,60.5,9.5
6/11/2021,18S,1,4,15,48,HECO,6,ATCA,40,HECO,2,HECO,44,4
6/11/2021,18S,1,4,18,48,HECO,2,HECO,65,HECO,11,HECO,56.5,6.5
6/11/2021,18S,1,4,21,46,ATCA,24,ATCA,63,HECO,4,LARE,54.5,14
6/11/2021,18S,1,4,24,52,HECO,1,HECO,55,HECO,6,HECO,53.5,3.5
6/15/2021,18S,2,1,3,59,HECO,1,HECO,59,HECO,6,HECO,59,3.5
6/15/2021,18S,2,1,6,28,HECO,2,VUOC,53,HECO,6,VUOC,40.5,4
6/15/2021,18S,2,1,9,41,HECO,1,VUOC,64,ATCA,7,HECO,52.5,4
6/15/2021,18S,2,1,12,61,HECO,10,HECO,61,HECO,4,HECO,61,7
6/15/2021,18S,2,1,15,43,HECO,2,HECO,46,HECO,7,HECO,44.5,4.5
6/15/2021,18S,2,1,18,47,HECO,4,HECO,61,HECO,13,HECO,54,8.5
6/15/2021,18S,2,1,21,34,HECO,1,HECO,52,HECO,1,HECO,43,1
6/15/2021,18S,2,1,24,62,HECO,2,SPCO,32,HECO,3,ELEL,47,2.5
6/15/2021,18S,2,2,3,66,SIAL,10,CHLE,44,SIAL,26,SIAL,55,18
6/15/2021,18S,2,2,6,76,HECO,4,HECO,61,HECO,1,HECO,68.5,2.5
6/15/2021,18S,2,2,9,62,HECO,6,CHLE,56,ATCA,33,ATCA,59,19.5
6/15/2021,18S,2,2,12,83,HECO,3,HECO,74,HECO,10,HECO,78.5,6.5
6/15/2021,18S,2,2,15,74,ATCA,61,ATCA,64,HECO,5,CHLE,69,33
6/15/2021,18S,2,2,18,49,HECO,2,CHLE,67,HECO,7,CHLE,58,4.5
6/15/2021,18S,2,2,21,58,HECO,10,CHLE,57,HECO,8,SIAL,57.5,9
6/15/2021,18S,2,2,24,61,HECO,2,HECO,77,HECO,3,HECO,69,2.5
6/15/2021,18S,2,3,3,47,HECO,3,HECO,46,HECO,2,CHLE,46.5,2.5
6/15/2021,18S,2,3,6,61,HECO,12,CHLE,52,HECO,9,HECO,56.5,10.5
6/15/2021,18S,2,3,9,39,CHLE,10,CHLE,57,HECO,19,HECO,48,14.5
6/15/2021,18S,2,3,12,47,HECO,2,CHLE,49,CHLE,3,CHLE,48,2.5
6/15/2021,18S,2,3,15,63,HECO,4,HECO,27,HECO,2,HECO,45,3
6/15/2021,18S,2,3,18,53,HECO,4,CHLE,46,HECO,3,CHLE,49.5,3.5
6/15/2021,18S,2,3,21,60,HECO,5,HECO,59,HECO,4,HECO,59.5,4.5
6/15/2021,18S,2,3,24,55,HECO,15,EREF,43,HECO,7,HECO,49,11
6/15/2021,18S,2,4,3,12,PASM,10,OPPO,39,ATCA,3,ATCA,25.5,6.5
6/15/2021,18S,2,4,6,24,PASM,1,PASM,60,HECO,5,HECO,42,3
6/15/2021,18S,2,4,9,55,ATCA,46,ATCA,46,HECO,7,ASOX,50.5,26.5
6/15/2021,18S,2,4,12,12,PASM,1,PASM,34,PASM,4,PASM,23,2.5
6/15/2021,18S,2,4,15,37,PASM,2,PASM,18,PASM,4,PASM,27.5,3
6/15/2021,18S,2,4,18,27,ATCA,5,PASM,35,PASM,3,ATCA,31,4
6/15/2021,18S,2,4,21,66,HECO,4,HECO,25,HECO,6,LARE,45.5,5
6/15/2021,18S,2,4,24,58,ATCA,39,ATCA,17,PASM,5,CRMI,37.5,22
6/14/2021,18S,3,1,3,27,PASM,10,PASM,43,PASM,6,PASM,35,8
6/14/2021,18S,3,1,6,46,ATCA,10,ATCA,18,CHLE,7,LARE,32,8.5
6/14/2021,18S,3,1,9,40,ATCA,1,PASM,44,PASM,23,ATCA,42,12
6/14/2021,18S,3,1,12,45,ATCA,7,PASM,68,PASM,41,ATCA,56.5,24
6/14/2021,18S,3,1,15,14,PASM,2,PASM,35,PASM,4,PASM,24.5,3
6/14/2021,18S,3,1,18,66,ATCA,10,PASM,26,SAIB,5,HECO,46,7.5
6/14/2021,18S,3,1,21,30,ATCA,16,ATCA,21,HECO,3,PASM,25.5,9.5
6/14/2021,18S,3,1,24,61,HECO,2,PASM,22,PASM,1,PASM,41.5,1.5
6/14/2021,18S,3,2,3,76,HECO,10,HECO,62,HECO,7,HECO,69,8.5
6/14/2021,18S,3,2,6,62,HECO,10,LARE,90,ATCA,70,ATCA,76,40
6/14/2021,18S,3,2,9,72,HECO,7,CHLE,43,SIAL,11,SIAL,57.5,9
6/14/2021,18S,3,2,12,82,HECO,21,ATCA,62,HECO,16,ATCA,72,18.5
6/14/2021,18S,3,2,15,90,ATCA,30,ATCA,80,HECO,10,HECO,85,20
6/14/2021,18S,3,2,18,36,HECO,3,CHLE,72,HECO,16,SIAL,54,9.5
6/14/2021,18S,3,2,21,79,ATCA,43,ATCA,64,HECO,2,HECO,71.5,22.5
6/14/2021,18S,3,2,24,53,HECO,3,HECO,62,SIAL,41,SIAL,57.5,22
6/14/2021,18S,3,3,3,62,HECO,4,HECO,44,HECO,1,PASM,53,2.5
6/14/2021,18S,3,3,6,58,HECO,1,PASM,64,HECO,21,HECO,61,11
6/14/2021,18S,3,3,9,20,HECO,8,OPPO,28,PASM,1,PASM,24,4.5
6/14/2021,18S,3,3,12,60,HECO,9,PASM,39,HECO,10,HECO,49.5,9.5
6/14/2021,18S,3,3,15,74,HECO,7,EREF,24,HECO,1,PASM,49,4
6/14/2021,18S,3,3,18,30,PASM,15,PASM,28,PASM,9,PASM,29,12
6/14/2021,18S,3,3,21,40,PASM,15,PASM,39,PASM,21,PASM,39.5,18
6/14/2021,18S,3,3,24,32,PASM,9,PASM,24,PASM,9,PASM,28,9
6/14/2021,18S,3,4,3,62,HECO,11,CHLE,60,HECO,22,HECO,61,16.5
6/14/2021,18S,3,4,6,78,HECO,10,CHLE,54,HECO,9,CHLE,66,9.5
6/14/2021,18S,3,4,9,27,CHLE,5,CHLE,50,CHLE,43,SIAL,38.5,24
6/14/2021,18S,3,4,12,26,CHLE,6,CHLE,55,HECO,13,LEDE,40.5,9.5
6/14/2021,18S,3,4,15,54,HECO,6,CHLE,71,HECO,22,HECO,62.5,14
6/14/2021,18S,3,4,18,20,HECO,30,ATCA,69,HECO,5,HECO,44.5,17.5
6/14/2021,18S,3,4,21,46,HECO,5,HECO,58,HECO,29,CHLE,52,17
6/14/2021,18S,3,4,24,47,HECO,8,OPPO,58,HECO,5,BOGR,52.5,6.5
6/14/2021,18S,4,1,3,24,CHLE,13,CHLE,27,CHLE,5,CHLE,25.5,9
6/14/2021,18S,4,1,6,24,PASM,2,PASM,32,PASM,3,PASM,28,2.5
6/14/2021,18S,4,1,9,27,PASM,5,PASM,24,PASM,2,PASM,25.5,3.5
6/14/2021,18S,4,1,12,21,PASM,5,HECO,10,CRMI,1,PASM,15.5,3
6/14/2021,18S,4,1,15,55,HECO,3,CRMI,56,HECO,9,CRMI,55.5,6
6/14/2021,18S,4,1,18,42,HECO,3,HECO,46,HECO,8,PASM,44,5.5
6/14/2021,18S,4,1,21,52,HECO,9,HECO,43,HECO,5,HECO,47.5,7
6/14/2021,18S,4,1,24,44,HECO,2,PASM,47,HECO,5,PASM,45.5,3.5
6/14/2021,18S,4,2,3,64,HECO,2,CHLE,78,HECO,24,ATCA,71,13
6/14/2021,18S,4,2,6,62,HECO,9,CHLE,75,HECO,10,HECO,68.5,9.5
6/14/2021,18S,4,2,9,67,ATCA,61,ATCA,73,SIAL,67,SIAL,70,64
6/14/2021,18S,4,2,12,77,HECO,6,HECO,61,HECO,28,HECO,69,17
6/14/2021,18S,4,2,15,75,HECO,10,HECO,50,SIAL,9,CHLE,62.5,9.5
6/14/2021,18S,4,2,18,51,HECO,4,LEDE,64,HECO,10,HECO,57.5,7
6/14/2021,18S,4,2,21,20,CHLE,6,CHLE,53,HECO,10,CHLE,36.5,8
6/14/2021,18S,4,2,24,58,HECO,6,CHLE,64,HECO,9,HECO,61,7.5
6/14/2021,18S,4,3,3,12,PASM,3,PASM,21,PASM,7,LARE,16.5,5
6/14/2021,18S,4,3,6,20,PASM,3,PASM,20,PASM,5,PASM,20,4
6/14/2021,18S,4,3,9,44,HECO,2,PASM,54,HECO,2,PASM,49,2
6/14/2021,18S,4,3,12,51,HECO,3,CHLE,26,PASM,3,PASM,38.5,3
6/14/2021,18S,4,3,15,17,LEDE,2,CHLE,20,atca,11,ATCA,18.5,6.5
