Year,Pasture,General Ecosite,Plot,Transect , Distance,East-High,East-Low,East-Spp,West-High,West-Low,West-Spp,Average High,Average Low,Notes
2015,20NW,Salt Flats,6,4,6,8,1,BOGR,38,5,PASM,23,3,
2015,20NW,Salt Flats,6,4,9,30,3,SPAI,52,9,BOGR,41,6,
2015,20NW,Salt Flats,6,4,12,22,3,BOGR,21,8,BOGR,21.5,5.5,
2015,20NW,Salt Flats,6,4,15,35,8,PASM,28,6,BOGR,31.5,7,
2015,20NW,Salt Flats,6,4,18,23,2,BOGR,23,6,SPAI,23,4,
2015,20NW,Salt Flats,6,4,21,22,5,PASM,25,4,BOGR,23.5,4.5,
2015,20NW,Salt Flats,6,4,24,30,11,PASM,31,9,BOGR,30.5,10,
2015,20SE,Plains,1,1,3,25,8,STCO,31,8,SPCR,28,8,
2015,20SE,Plains,1,1,6,29,8,STCO,31,12,SPCR,30,10,
2015,20SE,Plains,1,1,9,21,7,STCO,28,6,SPCR,24.5,6.5,
2015,20SE,Plains,1,1,12,46,9,SPCR,29,10,OPPO,37.5,9.5,
2015,20SE,Plains,1,1,15,14,5,SPCR,21,5,STCO,17.5,5,
2015,20SE,Plains,1,1,18,20,6,STCO,32,9,STCO,26,7.5,
2015,20SE,Plains,1,1,21,17,7,STCO,26,4,SPCR,21.5,5.5,
2015,20SE,Plains,1,1,24,31,16,SPCR,24,6,STCO,27.5,11,
2015,20SE,Plains,1,2,3,29,10,STCO,32,15,STCO,30.5,12.5,
2015,20SE,Plains,1,2,6,27,8,STCO,29,6,STCO,28,7,
2015,20SE,Plains,1,2,9,30,9,STCO,43,5,STCO,36.5,7,
2015,20SE,Plains,1,2,12,31,7,ARLO,50,9,LYJU,40.5,8,
2015,20SE,Plains,1,2,15,33,10,STCO,25,3,STCO,29,6.5,
2015,20SE,Plains,1,2,18,30,8,STCO,29,8,MEOF,29.5,8,
2015,20SE,Plains,1,2,21,24,3,ARLO,22,8,STCO,23,5.5,
2015,20SE,Plains,1,2,24,37,10,MEOF,46,17,STCO,41.5,13.5,
2015,20SE,Plains,1,3,3,26,7,STCO,32,15,STCO,29,11,
2015,20SE,Plains,1,3,6,49,11,MEOF,45,9,STCO,47,10,
2015,20SE,Plains,1,3,9,28,7,STCO,40,10,STCO,34,8.5,
2015,20SE,Plains,1,3,12,27,11,MEOF,49,11,SPCR,38,11,
2015,20SE,Plains,1,3,15,34,9,STCO,45,13,STCO,39.5,11,
2015,20SE,Plains,1,3,18,45,11,STCO,36,17,STCO,40.5,14,
2015,20SE,Plains,1,3,21,29,9,STCO,43,15,STCO,36,12,
2015,20SE,Plains,1,3,24,43,17,STCO,35,10,STCO,39,13.5,
2015,20SE,Plains,1,4,3,20,6,STCO,34,5,BOGR,27,5.5,
2015,20SE,Plains,1,4,6,30,7,STCO,28,13,STCO,29,10,
2015,20SE,Plains,1,4,9,25,7,STCO,36,13,STCO,30.5,10,
2015,20SE,Plains,1,4,12,26,10,MEOF,24,11,STCO,25,10.5,
2015,20SE,Plains,1,4,15,40,12,STCO,35,15,STCO,37.5,13.5,
2015,20SE,Plains,1,4,18,30,9,STCO,34,19,STCO,32,14,
2015,20SE,Plains,1,4,21,32,9,STCO,41,16,STCO,36.5,12.5,
2015,20SE,Plains,1,4,24,42,26,MEOF,44,11,STCO,43,18.5,
2015,20SE,Plains,2,1,3,38,19,STCO,21,9,STCO,29.5,14,
2015,20SE,Plains,2,1,6,38,14,STCO,31,11,STCO,34.5,12.5,
2015,20SE,Plains,2,1,9,32,11,STCO,40,11,STCO,36,11,
2015,20SE,Plains,2,1,12,24,14,STCO,22,4,STCO,23,9,
2015,20SE,Plains,2,1,15,40,12,STCO,33,10,STCO,36.5,11,
2015,20SE,Plains,2,1,18,35,9,STCO,32,6,STCO,33.5,7.5,
2015,20SE,Plains,2,1,21,22,5,SPCR,24,6,TROC,23,5.5,
2015,20SE,Plains,2,1,24,32,20,STCO,38,17,STCO,35,18.5,
2015,20SE,Plains,2,2,3,31,9,STCO,32,11,STCO,31.5,10,
2015,20SE,Plains,2,2,6,35,5,BOGR,36,11,STCO,35.5,8,
2015,20SE,Plains,2,2,9,32,36,ATCA,44,15,STCO,38,25.5,
2015,20SE,Plains,2,2,12,40,9,STCO,32,11,STCO,36,10,
2015,20SE,Plains,2,2,15,36,11,PASM,36,12,PASM,36,11.5,
2015,20SE,Plains,2,2,18,28,9,STCO,62,11,STCO,45,10,
2015,20SE,Plains,2,2,21,32,11,STCO,34,10,STCO,33,10.5,
2015,20SE,Plains,2,2,24,33,9,PASM,44,8,STCO,38.5,8.5,
2015,20SE,Plains,2,3,3,58,7,STCO,37,4,CAEL,47.5,5.5,
2015,20SE,Plains,2,3,6,36,11,STCO,32,11,STCO,34,11,
2015,20SE,Plains,2,3,9,48,12,STCO,31,12,STCO,39.5,12,
2015,20SE,Plains,2,3,12,42,15,STCO,34,9,STCO,38,12,
2015,20SE,Plains,2,3,15,34,6,STCO,36,6,STCO,35,6,
2015,20SE,Plains,2,3,18,37,11,STCO,28,3,STCO,32.5,7,
2015,20SE,Plains,2,3,21,26,9,STCO,33,8,STCO,29.5,8.5,
2015,20SE,Plains,2,3,24,31,8,STCO,42,5,STCO,36.5,6.5,
2015,20SE,Plains,2,4,3,38,13,STCO,35,19,STCO,36.5,16,
2015,20SE,Plains,2,4,6,39,11,STCO,20,10,MEOF,29.5,10.5,
2015,20SE,Plains,2,4,9,24,9,STCO,44,10,STCO,34,9.5,
2015,20SE,Plains,2,4,12,15,8,STCO,19,6,STCO,17,7,
2015,20SE,Plains,2,4,15,62,10,STCO,31,8,STCO,46.5,9,
2015,20SE,Plains,2,4,18,34,16,MEOF,32,14,STCO,33,15,
2015,20SE,Plains,2,4,21,36,20,STCO,43,14,STCO,39.5,17,
2015,20SE,Plains,2,4,24,34,10,MEOF,34,10,STCO,34,10,
2015,20SE,Plains,3,1,3,35,10,STCO,28,7,STCO,31.5,8.5,
2015,20SE,Plains,3,1,6,32,13,STCO,38,13,STCO,35,13,
2015,20SE,Plains,3,1,9,25,9,STCO,35,4,STCO,30,6.5,
2015,20SE,Plains,3,1,12,20,2,BOGR,46,6,STCO,33,4,
2015,20SE,Plains,3,1,15,28,5,OPPO,28,5,BOGR,28,5,
2015,20SE,Plains,3,1,18,30,1,BOGR,34,1,BOGR,32,1,
2015,20SE,Plains,3,1,21,26,5,MEOF,22,3,BOGR,24,4,
2015,20SE,Plains,3,1,24,24,6,STCO,44,8,BOGR,34,7,
2015,20SE,Plains,3,2,3,40,23,STCO,44,15,STCO,42,19,
2015,20SE,Plains,3,2,6,22,4,MEOF,31,7,STCO,26.5,5.5,
2015,20SE,Plains,3,2,9,20,4,BOGR,39,11,SPCR,29.5,7.5,
2015,20SE,Plains,3,2,12,44,9,SPCR,30,10,STCO,37,9.5,
2015,20SE,Plains,3,2,15,43,5,STCO,28,10,CAEL,35.5,7.5,
2015,20SE,Plains,3,2,18,21,8,CAEL,32,6,STCO,26.5,7,
2015,20SE,Plains,3,2,21,37,10,SPCR,24,9,STCO,30.5,9.5,
2015,20SE,Plains,3,2,24,38,10,STCO,36,12,SPCR,37,11,
2015,20SE,Plains,3,3,3,24,6,MEOF,36,14,STCO,30,10,
2015,20SE,Plains,3,3,6,21,5,STCO,38,2,STCO,29.5,3.5,
2015,20SE,Plains,3,3,9,31,12,STCO,52,10,STCO,41.5,11,
2015,20SE,Plains,3,3,12,52,13,CIUN,43,6,MEOF,47.5,9.5,
2015,20SE,Plains,3,3,15,31,10,STCO,35,7,STCO,33,8.5,
2015,20SE,Plains,3,3,18,36,5,STCO,33,10,STCO,34.5,7.5,
2015,20SE,Plains,3,3,21,33,16,MEOF,74,15,SPCR,53.5,15.5,
2015,20SE,Plains,3,3,24,38,17,STCO,36,3,MEOF,37,10,
2015,20SE,Plains,3,4,3,42,11,STCO,24,14,STCO,33,12.5,
2015,20SE,Plains,3,4,6,50,10,STCO,47,15,MEOF,48.5,12.5,
2015,20SE,Plains,3,4,9,34,16,MEOF,34,4,MEOF,34,10,
2015,20SE,Plains,3,4,12,38,10,MEOF,28,11,BOGR,33,10.5,
2015,20SE,Plains,3,4,15,34,9,MEOF,40,6,MEOF,37,7.5,
2015,20SE,Plains,3,4,18,22,9,BOGR,32,7,SIHY,27,8,
2015,20SE,Plains,3,4,21,46,9,STCO,45,15,STCO,45.5,12,
2015,20SE,Plains,3,4,24,18,2,BOGR,44,6,BOGR,31,4,
2015,20SE,Salt Flats,4,1,3,24,10,PASM,48,21,DISP,36,15.5,
2015,20SE,Salt Flats,4,1,6,18,6,DISP,29,7,DISP,23.5,6.5,
2015,20SE,Salt Flats,4,1,9,34,15,PASM,24,12,PASM,29,13.5,
2015,20SE,Salt Flats,4,1,12,40,13,DISP,34,16,PASM,37,14.5,
2015,20SE,Salt Flats,4,1,15,37,11,SD,38,18,DISP,37.5,14.5,
2015,20SE,Salt Flats,4,1,18,40,14,BOGR,33,12,VUOC,36.5,13,
2015,20SE,Salt Flats,4,1,21,30,13,DISP,19,8,BOGR,24.5,10.5,
2015,20SE,Salt Flats,4,1,24,34,5,VUOC,28,4,VUOC,31,4.5,
2015,20SE,Salt Flats,4,2,3,41,9,STCO,35,11,PASM,38,10,
2015,20SE,Salt Flats,4,2,6,28,11,PASM,42,12,PASM,35,11.5,
2015,20SE,Salt Flats,4,2,9,29,10,PASM,34,12,PASM,31.5,11,
2015,20SE,Salt Flats,4,2,12,37,11,STCO,33,13,PASM,35,12,
2015,20SE,Salt Flats,4,2,15,34,9,VUOC,23,7,VUOC,28.5,8,
2015,20SE,Salt Flats,4,2,18,30,7,STCO,41,12,STCO,35.5,9.5,
2015,20SE,Salt Flats,4,2,21,20,5,BOGR,39,12,PASM,29.5,8.5,
2015,20SE,Salt Flats,4,2,24,32,5,PASM,40,9,PASM,36,7,
2015,20SE,Salt Flats,4,3,3,30,10,DISP,34,14,DISP,32,12,
2015,20SE,Salt Flats,4,3,6,32,12,DISP,32,8,DISP,32,10,
2015,20SE,Salt Flats,4,3,9,24,12,DISP,24,8,DISP,24,10,
2015,20SE,Salt Flats,4,3,12,20,8,DISP,14,6,DISP,17,7,
2015,20SE,Salt Flats,4,3,15,31,10,DISP,34,20,DISP,32.5,15,
2015,20SE,Salt Flats,4,3,18,32,14,DISP,28,9,DISP,30,11.5,
2015,20SE,Salt Flats,4,3,21,28,12,DISP,22,6,DISP,25,9,
2015,20SE,Salt Flats,4,3,24,32,11,PASM,42,10,PASM,37,10.5,
2015,20SE,Salt Flats,4,4,3,28,11,DISP,48,14,DISP,38,12.5,
2015,20SE,Salt Flats,4,4,6,22,10,DISP,24,11,DISP,23,10.5,
2015,20SE,Salt Flats,4,4,9,34,15,PASM,32,18,DISP,33,16.5,
2015,20SE,Salt Flats,4,4,12,42,19,DISP,40,22,DISP,41,20.5,
2015,20SE,Salt Flats,4,4,15,32,10,PASM,28,10,DISP,30,10,
2015,20SE,Salt Flats,4,4,18,30,16,DISP,28,11,DISP,29,13.5,
2015,20SE,Salt Flats,4,4,21,58,13,DISP,76,22,DISP,67,17.5,
2015,20SE,Salt Flats,4,4,24,22,11,DISP,26,12,DISP,24,11.5,
2015,20SE,Salt Flats,5,1,3,27,4,SPCO,25,9,SPAI,26,6.5,
2015,20SE,Salt Flats,5,1,6,17,5,BOGR,30,8,BOGR,23.5,6.5,
2015,20SE,Salt Flats,5,1,9,18,3,STCO,28,8,LYJU,23,5.5,
2015,20SE,Salt Flats,5,1,12,13,5,BOGR,25,9,BOGR,19,7,
2015,20SE,Salt Flats,5,1,15,9,2,BOGR,11,6,BOGR,10,4,
2015,20SE,Salt Flats,5,1,18,12,6,BOGR,20,3,BOGR,16,4.5,
2015,20SE,Salt Flats,5,1,21,31,11,SPAI,33,6,SPAI,32,8.5,
2015,20SE,Salt Flats,5,1,24,30,12,SPAI,23,6,SPAI,26.5,9,
2015,20SE,Salt Flats,5,2,3,20,10,SPAI,40,9,TRDU,30,9.5,
2015,20SE,Salt Flats,5,2,6,23,5,PASM,56,16,PASM,39.5,10.5,
2015,20SE,Salt Flats,5,2,9,22,9,SPAI,55,5,SPAI,38.5,7,
2015,20SE,Salt Flats,5,2,12,23,7,STCO,47,9,PASM,35,8,
2015,20SE,Salt Flats,5,2,15,31,11,CAEL,30,9,BOGR,30.5,10,
2015,20SE,Salt Flats,5,2,18,24,7,SPAI,15,4,SPAI,19.5,5.5,
2015,20SE,Salt Flats,5,2,21,20,7,SPAI,20,2,SPAI,20,4.5,
2015,20SE,Salt Flats,5,2,24,33,12,SPAI,19,6,CAEL,26,9,
2015,20SE,Salt Flats,5,3,3,14,4,SPAI,19,7,SPAI,16.5,5.5,
2015,20SE,Salt Flats,5,3,6,5,3,SPAI,26,3,SPAI,15.5,3,
2015,20SE,Salt Flats,5,3,9,11,4,SPAI,15,8,SPAI,13,6,
2015,20SE,Salt Flats,5,3,12,15,9,SPAI,31,4,SPAI,23,6.5,
2015,20SE,Salt Flats,5,3,15,12,6,SPAI,24,8,BOGR,18,7,
2015,20SE,Salt Flats,5,3,18,16,5,SPAI,35,10,SPAI,25.5,7.5,
2015,20SE,Salt Flats,5,3,21,15,9,SPAI,25,6,BOGR,20,7.5,
2015,20SE,Salt Flats,5,3,24,15,9,BOGR,21,7,BOGR,18,8,
2015,20SE,Salt Flats,5,4,3,26,9,SPAI,16,9,SPAI,21,9,
2015,20SE,Salt Flats,5,4,6,35,10,SPAI,15,9,SPAI,25,9.5,
2015,20SE,Salt Flats,5,4,9,27,5,SPAI,20,7,SPAI,23.5,6,
2015,20SE,Salt Flats,5,4,12,31,11,SPAI,23,8,BOGR,27,9.5,
2015,20SE,Salt Flats,5,4,15,28,4,SPAI,25,9,SPAI,26.5,6.5,
2015,20SE,Salt Flats,5,4,18,24,12,PASM,29,13,PASM,26.5,12.5,
2015,20SE,Salt Flats,5,4,21,32,10,SPAI,37,12,SPAI,34.5,11,
2015,20SE,Salt Flats,5,4,24,29,5,SPAI,24,5,SPAI,26.5,5,
2015,20SE,Plains,6,1,3,15,4,ASOX,41,3,OPPO,28,3.5,
2015,20SE,Plains,6,1,6,37,4,ATCA,12,3,BOGR,24.5,3.5,
2015,20SE,Plains,6,1,9,25,1,OPPO,24,2,BOGR,24.5,1.5,
2015,20SE,Plains,6,1,12,28,2,BOGR,32,3,BOGR,30,2.5,
2015,20SE,Plains,6,1,15,22,5,BOGR,53,21,PASM,37.5,13,
2015,20SE,Plains,6,1,18,32,10,PASM,48,8,PASM,40,9,
2015,20SE,Plains,6,1,21,44,4,PASM,40,4,BOGR,42,4,
2015,20SE,Plains,6,1,24,30,10,EREF,44,4,PASM,37,7,
2015,20SE,Plains,6,2,3,31,5,BOGR,8,2,BOGR,19.5,3.5,
2015,20SE,Plains,6,2,6,6,2,BOGR,13,2,BOGR,9.5,2,
2015,20SE,Plains,6,2,9,23,5,BOGR,15,2,BOGR,19,3.5,
2015,20SE,Plains,6,2,12,12,5,BOGR,24,3,MUTO,18,4,
2015,20SE,Plains,6,2,15,22,4,STCO,28,8,STCO,25,6,
2015,20SE,Plains,6,2,18,32,15,STCO,30,10,STCO,31,12.5,
2015,20SE,Plains,6,2,21,23,6,BOGR,30,10,STCO,26.5,8,
2015,20SE,Plains,6,2,24,23,7,STCO,16,2,BOGR,19.5,4.5,
2015,20SE,Plains,6,3,3,12,3,BOGR,23,4,BOGR,17.5,3.5,
2015,20SE,Plains,6,3,6,27,5,BOGR,18,8,BOGR,22.5,6.5,
2015,20SE,Plains,6,3,9,39,8,STCO,18,2,ARLO,28.5,5,
2015,20SE,Plains,6,3,12,36,11,STCO,26,10,PASM,31,10.5,
2015,20SE,Plains,6,3,15,31,11,BOGR,28,6,BOGR,29.5,8.5,
2015,20SE,Plains,6,3,18,55,13,STCO,39,10,OPPO,47,11.5,
2015,20SE,Plains,6,3,21,34,4,BOGR,23,7,STCO,28.5,5.5,
2015,20SE,Plains,6,3,24,21,2,BOGR,33,2,BOGR,27,2,
2015,20SE,Plains,6,4,3,27,7,STCO,43,8,STCO,35,7.5,
2015,20SE,Plains,6,4,6,27,5,BOGR,20,2,BOGR,23.5,3.5,
2015,20SE,Plains,6,4,9,37,1,BOGR,30,5,BOGR,33.5,3,
2015,20SE,Plains,6,4,12,23,1,BOGR,29,5,BOGR,26,3,
2015,20SE,Plains,6,4,15,18,3,BOGR,18,2,BOGR,18,2.5,
2015,20SE,Plains,6,4,18,25,2,BOGR,27,5,BOGR,26,3.5,
2015,20SE,Plains,6,4,21,24,3,BOGR,27,1,BOGR,25.5,2,
2015,20SE,Plains,6,4,24,17,2,BOGR,25,5,BOGR,21,3.5,
2015,21N,Plains,1,1,3,32,7,PASM,24,8,PASM,28,7.5,
2015,21N,Plains,1,1,6,23,6,PASM,26,5,ARFR,24.5,5.5,
2015,21N,Plains,1,1,9,33,7,PASM,24,4,PASM,28.5,5.5,
2015,21N,Plains,1,1,12,10,5,OPPO,17,11,BOGR,13.5,8,
2015,21N,Plains,1,1,15,33,10,GUSA,6,3,BOGR,19.5,6.5,
2015,21N,Plains,1,1,18,21,4,BOGR,12,3,BOGR,16.5,3.5,
2015,21N,Plains,1,1,21,25,4,PASM,24,3,BOGR,24.5,3.5,
2015,21N,Plains,1,1,24,29,16,PASM,10,5,BOGR,19.5,10.5,
2015,21N,Plains,1,2,3,25,6,BOGR,20,6,OPPO,22.5,6,
2015,21N,Plains,1,2,6,11,6,BOGR,11,6,OPPO,11,6,
2015,21N,Plains,1,2,9,13,3,BUDA,18,5,BOGR,15.5,4,
2015,21N,Plains,1,2,12,10,3,BOGR,30,5,BOGR,20,4,
2015,21N,Plains,1,2,15,26,6,BOGR,21,9,SPCO,23.5,7.5,
2015,21N,Plains,1,2,18,19,5,STCO,26,5,BOGR,22.5,5,
2015,21N,Plains,1,2,21,20,5,BOGR,19,6,BOGR,19.5,5.5,
2015,21N,Plains,1,2,24,17,4,BOGR,13,5,BOGR,15,4.5,
2015,21N,Plains,1,3,3,28,4,BOGR,15,3,BOGR,21.5,3.5,
2015,21N,Plains,1,3,6,20,7,PASM,24,5,PASM,22,6,
2015,21N,Plains,1,3,9,27,7,RACO,20,8,RACO,23.5,7.5,
2015,21N,Plains,1,3,12,9,5,BOGR,8,3,BOGR,8.5,4,
2015,21N,Plains,1,3,15,8,2,BOGR,9,1,BOGR,8.5,1.5,
2015,21N,Plains,1,3,18,11,6,BOGR,11,5,BOGR,11,5.5,
2015,21N,Plains,1,3,21,15,6,BOGR,10,4,BOGR,12.5,5,
2015,21N,Plains,1,3,24,19,14,GUSA,9,4,BOGR,14,9,
2015,21N,Plains,1,4,3,24,9,SPCO,13,5,ARDR,18.5,7,
2015,21N,Plains,1,4,6,10,6,SPCO,32,5,BOGR,21,5.5,
2015,21N,Plains,1,4,9,17,6,BOGR,12,4,SPCO,14.5,5,
2015,21N,Plains,1,4,12,15,5,BOGR,19,7,EREF,17,6,
2015,21N,Plains,1,4,15,20,6,CHVI,18,7,CHVI,19,6.5,
2015,21N,Plains,1,4,18,13,8,DEPE,13,8,CHVI,13,8,
2015,21N,Plains,1,4,21,11,6,CHVI,4,3,CHVI,7.5,4.5,
2015,21N,Plains,1,4,24,12,6,CHVI,19,2,SPCO,15.5,4,
2015,21N,Plains,2,1,3,7,3,BOGR,3,3,SPCO,5,3,
2015,21N,Plains,2,1,6,19,4,BOGR,20,5,BOGR,19.5,4.5,
2015,21N,Plains,2,1,9,23,5,BOGR,27,4,BOGR,25,4.5,
2015,21N,Plains,2,1,12,16,6,BOGR,16,5,SPCO,16,5.5,
2015,21N,Plains,2,1,15,16,6,GUSA,27,5,GUSA,21.5,5.5,
2015,21N,Plains,2,1,18,22,6,BOGR,13,4,PASM,17.5,5,
2015,21N,Plains,2,1,21,12,5,BOGR,15,4,BOGR,13.5,4.5,
2015,21N,Plains,2,1,24,37,17,GUSA,11,5,OPPO,24,11,
2015,21N,Plains,2,2,3,12,5,BOGR,19,4,BOGR,15.5,4.5,
2015,21N,Plains,2,2,6,17,5,BOGR,25,6,BOGR,21,5.5,
2015,21N,Plains,2,2,9,40,6,BOGR,20,6,BOGR,30,6,
2015,21N,Plains,2,2,12,25,4,BOGR,15,5,BOGR,20,4.5,
2015,21N,Plains,2,2,15,21,9,BOGR,13,5,BOGR,17,7,
2015,21N,Plains,2,2,18,11,4,BOGR,20,0,BOGR,15.5,2,
2015,21N,Plains,2,2,21,16,5,BOGR,28,5,BOGR,22,5,
2015,21N,Plains,2,2,24,19,8,BOGR,25,8,BOGR,22,8,
2015,21N,Plains,2,3,3,15,5,BOGR,13,6,BOGR,14,5.5,
2015,21N,Plains,2,3,6,27,6,BOGR,9,5,BOGR,18,5.5,
2015,21N,Plains,2,3,9,13,7,BOGR,11,3,BOGR,12,5,
2015,21N,Plains,2,3,12,28,10,PIOP,25,10,PASM,26.5,10,
2015,21N,Plains,2,3,15,26,6,GUSA,21,4,BOGR,23.5,5,
2015,21N,Plains,2,3,18,12,8,GUSA,14,5,BOGR,13,6.5,
2015,21N,Plains,2,3,21,14,5,BOGR,19,3,BOGR,16.5,4,
2015,21N,Plains,2,3,24,7,3,BOGR,12,1,BOGR,9.5,2,
2015,21N,Plains,2,4,3,21,5,BOGR,22,4,BOGR,21.5,4.5,
2015,21N,Plains,2,4,6,8,3,BOGR,10,3,BOGR,9,3,
2015,21N,Plains,2,4,9,20,6,PASM,11,4,OPPO,15.5,5,
2015,21N,Plains,2,4,12,5,1,BOGR,9,3,BOGR,7,2,
2015,21N,Plains,2,4,15,21,6,BOGR,10,3,BOGR,15.5,4.5,
2015,21N,Plains,2,4,18,28,4,BOGR,11,3,BOGR,19.5,3.5,
2015,21N,Plains,2,4,21,13,3,BOGR,27,4,BOGR,20,3.5,
2015,21N,Plains,2,4,24,17,4,BOGR,17,4,SPCO,17,4,
2015,21N,Plains,3,1,3,15,6,BOGR,9,4,GUSA,12,5,
2015,21N,Plains,3,1,6,11,4,BOGR,15,4,BOGR,13,4,
2015,21N,Plains,3,1,9,11,4,BOGR,9,3,BOGR,10,3.5,
2015,21N,Plains,3,1,12,13,6,BOGR,5,2,BOGR,9,4,
2015,21N,Plains,3,1,15,8,5,BOGR,12,5,BOGR,10,5,
2015,21N,Plains,3,1,18,11,3,BOGR,11,4,BOGR,11,3.5,
2015,21N,Plains,3,1,21,15,3,BOGR,11,3,BOGR,13,3,
2015,21N,Plains,3,1,24,17,5,BOGR,2,2,BOGR,9.5,3.5,
2015,21N,Plains,3,2,3,30,3,BOGR,16,7,BOGR,23,5,
2015,21N,Plains,3,2,6,20,7,BOGR,28,4,BOGR,24,5.5,
2015,21N,Plains,3,2,9,24,6,STCO,21,7,SIHY,22.5,6.5,
2015,21N,Plains,3,2,12,11,5,SIHY,15,8,BOGR,13,6.5,
2015,21N,Plains,3,2,15,23,11,SIHY,27,7,STCO,25,9,
2015,21N,Plains,3,2,18,16,3,BOGR,11,5,BOGR,13.5,4,
2015,21N,Plains,3,2,21,14,5,BOGR,35,10,STCO,24.5,7.5,
2015,21N,Plains,3,2,24,19,7,SIHY,12,6,SIHY,15.5,6.5,
2015,21N,Plains,3,3,3,22,5,BOGR,14,3,BOGR,18,4,
2015,21N,Plains,3,3,6,21,8,THFI,21,4,BOGR,21,6,
2015,21N,Plains,3,3,9,16,5,BOGR,14,2,BOGR,15,3.5,
2015,21N,Plains,3,3,12,20,5,BOGR,1,1,BOGR,10.5,3,
2015,21N,Plains,3,3,15,18,13,THFI,13,5,BOGR,15.5,9,
2015,21N,Plains,3,3,18,12,4,BOGR,14,3,BOGR,13,3.5,
2015,21N,Plains,3,3,21,16,10,CAEL,12,4,BOGR,14,7,
2015,21N,Plains,3,3,24,26,10,SPCO,20,6,STCO,23,8,
2015,21N,Plains,3,4,3,30,6,PASM,25,4,LEDE,27.5,5,
2015,21N,Plains,3,4,6,11,5,GUSA,22,7,PASM,16.5,6,
2015,21N,Plains,3,4,9,31,15,SIHY,20,6,BOGR,25.5,10.5,
2015,21N,Plains,3,4,12,27,13,SIHY,20,5,BOGR,23.5,9,
2015,21N,Plains,3,4,15,36,12,SIHY,45,24,PASM,40.5,18,
2015,21N,Plains,3,4,18,30,11,BRTE,28,9,PASM,29,10,
2015,21N,Plains,3,4,21,29,8,OPPO,18,7,BOGR,23.5,7.5,
2015,21N,Plains,3,4,24,33,9,BOGR,35,4,BOGR,34,6.5,
2015,21N,Plains,4,1,3,36,9,STCO,24,10,THFI,30,9.5,
2015,21N,Plains,4,1,6,22,6,BOGR,26,11,BOGR,24,8.5,
2015,21N,Plains,4,1,9,22,5,BOGR,18,6,THFI,20,5.5,
2015,21N,Plains,4,1,12,31,11,PASM,36,12,PASM,33.5,11.5,
2015,21N,Plains,4,1,15,35,7,MILI,38,12,MILI,36.5,9.5,
2015,21N,Plains,4,1,18,28,11,PASM,33,11,MILI,30.5,11,
2015,21N,Plains,4,1,21,41,20,PASM,34,10,PASM,37.5,15,
2015,21N,Plains,4,1,24,28,9,PASM,18,5,PASM,23,7,
2015,21N,Plains,4,2,3,24,10,PASM,22,4,PASM,23,7,
2015,21N,Plains,4,2,6,42,22,PASM,30,11,PASM,36,16.5,
2015,21N,Plains,4,2,9,30,12,PASM,28,5,PASM,29,8.5,
2015,21N,Plains,4,2,12,36,9,PASM,21,7,PASM,28.5,8,
2015,21N,Plains,4,2,15,31,7,PASM,29,11,PASM,30,9,
2015,21N,Plains,4,2,18,19,7,SIHY,16,5,BOGR,17.5,6,
2015,21N,Plains,4,2,21,25,10,BOGR,26,8,BOGR,25.5,9,
2015,21N,Plains,4,2,24,28,7,BOGR,34,7,BOGR,31,7,
2015,21N,Plains,4,3,3,22,2,BOGR,24,6,BOGR,23,4,
2015,21N,Plains,4,3,6,10,4,BOGR,14,5,BOGR,12,4.5,
2015,21N,Plains,4,3,9,21,7,BOGR,18,6,BOGR,19.5,6.5,
2015,21N,Plains,4,3,12,15,5,BOGR,11,4,BOGR,13,4.5,
2015,21N,Plains,4,3,15,28,16,THFI,24,2,SIHY,26,9,
2015,21N,Plains,4,3,18,24,6,BOGR,12,4,BOGR,18,5,
2015,21N,Plains,4,3,21,20,3,BOGR,19,6,BOGR,19.5,4.5,
2015,21N,Plains,4,3,24,20,4,BOGR,20,4,SPCO,20,4,
2015,21N,Plains,4,4,3,16,8,BOGR,20,6,BOGR,18,7,
2015,21N,Plains,4,4,6,23,7,BOGR,25,8,BOGR,24,7.5,
2015,21N,Plains,4,4,9,17,7,BOGR,26,7,BOGR,21.5,7,
2015,21N,Plains,4,4,12,14,5,THFI,8,3,BOGR,11,4,
2015,21N,Plains,4,4,15,14,3,BOGR,28,3,BOGR,21,3,
2015,21N,Plains,4,4,18,10,5,BOGR,14,5,BOGR,12,5,
2015,21N,Plains,4,4,21,10,3,BOGR,22,2,BOGR,16,2.5,
2015,21N,Plains,4,4,24,14,4,BOGR,15,3,BOGR,14.5,3.5,
2015,22E,Plains,1,1,3,38,17,PASM,31,11,PASM,34.5,14,
2015,22E,Plains,1,1,6,28,12,PASM,35,12,PASM,31.5,12,
2015,22E,Plains,1,1,9,34,7,PASM,32,18,PASM,33,12.5,
2015,22E,Plains,1,1,12,36,15,PASM,36,2,PASM,36,8.5,
2015,22E,Plains,1,1,15,32,14,PASM,35,9,PASM,33.5,11.5,
2015,22E,Plains,1,1,18,38,17,PASM,36,3,PASM,37,10,
2015,22E,Plains,1,1,21,34,21,PASM,33,18,PASM,33.5,19.5,
2015,22E,Plains,1,1,24,31,6,PASM,19,11,PASM,25,8.5,
2015,22E,Plains,1,2,3,42,35,ATCA,31,11,PASM,36.5,23,
2015,22E,Plains,1,2,6,25,5,PASM,22,2,PASM,23.5,3.5,
