date,Pasture,Biomass_kg_ha,Year,Source
2017-01-07,18S,529.6942,2017,HLS
2017-01-08,18S,527.10443,2017,HLS
2017-01-09,18S,524.48035,2017,HLS
2017-01-10,18S,521.82556,2017,HLS
2017-01-11,18S,519.14343,2017,HLS
2017-01-12,18S,516.43787,2017,HLS
2017-01-13,18S,513.7127,2017,HLS
2017-01-14,18S,510.97217,2017,HLS
2017-01-15,18S,508.22046,2017,HLS
2017-01-16,18S,505.46234,2017,HLS
2017-01-17,18S,502.70242,2017,HLS
2017-01-18,18S,499.94574,2017,HLS
2017-01-19,18S,497.14456,2017,HLS
2017-01-20,18S,494.31372,2017,HLS
2017-01-21,18S,491.46783,2017,HLS
2017-01-22,18S,488.62137,2017,HLS
2017-01-23,18S,485.75372,2017,HLS
2017-01-24,18S,482.88925,2017,HLS
2017-01-25,18S,480.03326,2017,HLS
2017-01-26,18S,477.1911,2017,HLS
2017-01-27,18S,474.3678,2017,HLS
2017-01-28,18S,471.56827,2017,HLS
2017-01-29,18S,468.79706,2017,HLS
2017-01-30,18S,466.05856,2017,HLS
2017-01-31,18S,463.35696,2017,HLS
2017-02-01,18S,460.69635,2017,HLS
2017-02-02,18S,458.08032,2017,HLS
2017-02-03,18S,455.5124,2017,HLS
2017-02-04,18S,452.99594,2017,HLS
2017-02-05,18S,450.53394,2017,HLS
2017-02-06,18S,448.1294,2017,HLS
2017-02-07,18S,445.7848,2017,HLS
2017-02-08,18S,443.50262,2017,HLS
2017-02-09,18S,441.28494,2017,HLS
2017-02-10,18S,439.13388,2017,HLS
2017-02-11,18S,437.05115,2017,HLS
2017-02-12,18S,435.03824,2017,HLS
2017-02-13,18S,433.09647,2017,HLS
2017-02-14,18S,431.22693,2017,HLS
2017-02-15,18S,429.4305,2017,HLS
2017-02-16,18S,427.70776,2017,HLS
2017-02-17,18S,426.05914,2017,HLS
2017-02-18,18S,424.48492,2017,HLS
2017-02-19,18S,422.9741,2017,HLS
2017-02-20,18S,421.52466,2017,HLS
2017-02-21,18S,420.13434,2017,HLS
2017-02-22,18S,418.8006,2017,HLS
2017-02-23,18S,417.5205,2017,HLS
2017-02-24,18S,416.29105,2017,HLS
2017-02-25,18S,415.10883,2017,HLS
2017-02-26,18S,413.97003,2017,HLS
2017-02-27,18S,412.87085,2017,HLS
2017-02-28,18S,411.807,2017,HLS
2017-03-01,18S,410.78253,2017,HLS
2017-03-02,18S,409.79413,2017,HLS
2017-03-03,18S,408.83813,2017,HLS
2017-03-04,18S,407.91077,2017,HLS
2017-03-05,18S,407.0077,2017,HLS
2017-03-06,18S,406.12482,2017,HLS
2017-03-07,18S,405.25745,2017,HLS
2017-03-08,18S,404.3377,2017,HLS
2017-03-09,18S,403.37192,2017,HLS
2017-03-10,18S,402.3655,2017,HLS
2017-03-11,18S,401.32364,2017,HLS
2017-03-12,18S,400.25052,2017,HLS
2017-03-13,18S,399.14993,2017,HLS
2017-03-14,18S,398.02496,2017,HLS
2017-03-15,18S,396.87808,2017,HLS
2017-03-16,18S,395.71106,2017,HLS
2017-03-17,18S,394.48486,2017,HLS
2017-03-18,18S,393.2071,2017,HLS
2017-03-19,18S,391.94724,2017,HLS
2017-03-20,18S,390.72134,2017,HLS
2017-03-21,18S,389.545,2017,HLS
2017-03-22,18S,388.43323,2017,HLS
2017-03-23,18S,387.4004,2017,HLS
2017-03-24,18S,386.4421,2017,HLS
2017-03-25,18S,385.56876,2017,HLS
2017-03-26,18S,384.79007,2017,HLS
2017-03-27,18S,384.1151,2017,HLS
2017-03-28,18S,383.5523,2017,HLS
2017-03-29,18S,383.10947,2017,HLS
2017-03-30,18S,382.79376,2017,HLS
2017-03-31,18S,382.61163,2017,HLS
2017-04-01,18S,382.56894,2017,HLS
2017-04-02,18S,382.6489,2017,HLS
2017-04-03,18S,382.8599,2017,HLS
2017-04-04,18S,383.20972,2017,HLS
2017-04-05,18S,383.70523,2017,HLS
2017-04-06,18S,384.35257,2017,HLS
2017-04-07,18S,385.15704,2017,HLS
2017-04-08,18S,386.12323,2017,HLS
2017-04-09,18S,387.2549,2017,HLS
2017-04-10,18S,388.55505,2017,HLS
2017-04-11,18S,390.02585,2017,HLS
2017-04-12,18S,391.66867,2017,HLS
2017-04-13,18S,393.48416,2017,HLS
2017-04-14,18S,395.4122,2017,HLS
2017-04-15,18S,397.46234,2017,HLS
2017-04-16,18S,399.64346,2017,HLS
2017-04-17,18S,401.96277,2017,HLS
2017-04-18,18S,404.46478,2017,HLS
2017-04-19,18S,407.14786,2017,HLS
2017-04-20,18S,410.0093,2017,HLS
2017-04-21,18S,413.04556,2017,HLS
2017-04-22,18S,416.25223,2017,HLS
2017-04-23,18S,419.62387,2017,HLS
2017-04-24,18S,423.15414,2017,HLS
2017-04-25,18S,426.8359,2017,HLS
2017-04-26,18S,430.66083,2017,HLS
2017-04-27,18S,434.62,2017,HLS
2017-04-28,18S,438.70334,2017,HLS
2017-04-29,18S,442.89987,2017,HLS
2017-04-30,18S,447.19775,2017,HLS
2017-05-01,18S,451.5842,2017,HLS
2017-05-02,18S,456.04562,2017,HLS
2017-05-03,18S,460.56723,2017,HLS
2017-05-04,18S,465.16605,2017,HLS
2017-05-05,18S,469.81985,2017,HLS
2017-05-06,18S,474.58035,2017,HLS
2017-05-07,18S,479.43585,2017,HLS
2017-05-08,18S,484.37442,2017,HLS
2017-05-09,18S,489.38364,2017,HLS
2017-05-10,18S,494.45096,2017,HLS
2017-05-11,18S,499.5489,2017,HLS
2017-05-12,18S,504.66672,2017,HLS
2017-05-13,18S,509.79333,2017,HLS
2017-05-14,18S,514.9172,2017,HLS
2017-05-15,18S,520.07416,2017,HLS
2017-05-16,18S,525.2597,2017,HLS
2017-05-17,18S,530.46893,2017,HLS
2017-05-18,18S,535.6969,2017,HLS
2017-05-19,18S,540.9385,2017,HLS
2017-05-20,18S,546.1884,2017,HLS
2017-05-21,18S,551.4411,2017,HLS
2017-05-22,18S,556.69104,2017,HLS
2017-05-23,18S,561.93243,2017,HLS
2017-05-24,18S,567.17706,2017,HLS
2017-05-25,18S,572.41547,2017,HLS
2017-05-26,18S,577.63837,2017,HLS
2017-05-27,18S,582.83655,2017,HLS
2017-05-28,18S,588.0006,2017,HLS
2017-05-29,18S,593.1209,2017,HLS
2017-05-30,18S,598.1881,2017,HLS
2017-05-31,18S,603.2371,2017,HLS
2017-06-01,18S,608.2593,2017,HLS
2017-06-02,18S,613.24603,2017,HLS
2017-06-03,18S,618.1033,2017,HLS
2017-06-04,18S,622.83813,2017,HLS
2017-06-05,18S,627.52545,2017,HLS
2017-06-06,18S,632.1596,2017,HLS
2017-06-07,18S,636.73517,2017,HLS
2017-06-08,18S,641.2468,2017,HLS
2017-06-09,18S,645.6894,2017,HLS
2017-06-10,18S,650.05743,2017,HLS
2017-06-11,18S,654.3462,2017,HLS
2017-06-12,18S,658.62164,2017,HLS
2017-06-13,18S,662.89026,2017,HLS
2017-06-14,18S,667.1592,2017,HLS
2017-06-15,18S,671.4511,2017,HLS
2017-06-16,18S,675.7257,2017,HLS
2017-06-17,18S,679.9819,2017,HLS
2017-06-18,18S,684.20746,2017,HLS
2017-06-19,18S,688.4035,2017,HLS
2017-06-20,18S,692.5714,2017,HLS
2017-06-21,18S,696.7129,2017,HLS
2017-06-22,18S,700.82983,2017,HLS
2017-06-23,18S,704.9243,2017,HLS
2017-06-24,18S,708.99884,2017,HLS
2017-06-25,18S,713.05585,2017,HLS
2017-06-26,18S,717.0985,2017,HLS
2017-06-27,18S,721.12976,2017,HLS
2017-06-28,18S,725.1532,2017,HLS
2017-06-29,18S,729.17224,2017,HLS
2017-06-30,18S,733.1909,2017,HLS
2017-07-01,18S,737.21344,2017,HLS
2017-07-02,18S,741.20557,2017,HLS
2017-07-03,18S,745.1657,2017,HLS
2017-07-04,18S,749.0924,2017,HLS
2017-07-05,18S,753.0081,2017,HLS
2017-07-06,18S,756.90717,2017,HLS
2017-07-07,18S,760.77716,2017,HLS
2017-07-08,18S,764.6167,2017,HLS
2017-07-09,18S,768.4385,2017,HLS
2017-07-10,18S,772.2411,2017,HLS
2017-07-11,18S,776.02344,2017,HLS
2017-07-12,18S,779.7844,2017,HLS
2017-07-13,18S,783.5234,2017,HLS
2017-07-14,18S,787.2401,2017,HLS
2017-07-15,18S,790.93414,2017,HLS
2017-07-16,18S,794.60596,2017,HLS
2017-07-17,18S,798.2557,2017,HLS
2017-07-18,18S,801.884,2017,HLS
2017-07-19,18S,805.4918,2017,HLS
2017-07-20,18S,809.0804,2017,HLS
2017-07-21,18S,812.651,2017,HLS
2017-07-22,18S,816.1844,2017,HLS
2017-07-23,18S,819.71674,2017,HLS
2017-07-24,18S,823.2397,2017,HLS
2017-07-25,18S,826.7461,2017,HLS
2017-07-26,18S,830.2285,2017,HLS
2017-07-27,18S,833.68024,2017,HLS
2017-07-28,18S,837.0948,2017,HLS
2017-07-29,18S,840.44464,2017,HLS
2017-07-30,18S,843.7093,2017,HLS
2017-07-31,18S,846.8818,2017,HLS
2017-08-01,18S,850.0573,2017,HLS
2017-08-02,18S,853.2458,2017,HLS
2017-08-03,18S,856.3776,2017,HLS
2017-08-04,18S,859.4512,2017,HLS
2017-08-05,18S,862.4653,2017,HLS
2017-08-06,18S,865.41907,2017,HLS
2017-08-07,18S,868.31195,2017,HLS
2017-08-08,18S,871.0921,2017,HLS
2017-08-09,18S,873.76886,2017,HLS
2017-08-10,18S,876.3514,2017,HLS
2017-08-11,18S,878.8487,2017,HLS
2017-08-12,18S,881.27014,2017,HLS
2017-08-13,18S,883.6071,2017,HLS
2017-08-14,18S,885.86566,2017,HLS
2017-08-15,18S,888.0456,2017,HLS
2017-08-16,18S,890.16724,2017,HLS
2017-08-17,18S,892.2857,2017,HLS
2017-08-18,18S,894.40173,2017,HLS
2017-08-19,18S,896.5166,2017,HLS
2017-08-20,18S,898.6316,2017,HLS
2017-08-21,18S,900.74805,2017,HLS
2017-08-22,18S,902.8678,2017,HLS
2017-08-23,18S,904.9928,2017,HLS
2017-08-24,18S,907.1324,2017,HLS
2017-08-25,18S,909.2875,2017,HLS
2017-08-26,18S,911.45953,2017,HLS
2017-08-27,18S,913.65015,2017,HLS
2017-08-28,18S,915.8612,2017,HLS
2017-08-29,18S,918.0948,2017,HLS
2017-08-30,18S,920.3533,2017,HLS
2017-08-31,18S,922.6392,2017,HLS
2017-09-01,18S,924.95557,2017,HLS
2017-09-02,18S,927.2772,2017,HLS
2017-09-03,18S,929.6029,2017,HLS
2017-09-04,18S,931.9396,2017,HLS
2017-09-05,18S,934.28455,2017,HLS
2017-09-06,18S,936.63806,2017,HLS
2017-09-07,18S,938.9998,2017,HLS
2017-09-08,18S,941.76013,2017,HLS
2017-09-09,18S,944.50085,2017,HLS
2017-09-10,18S,947.2175,2017,HLS
2017-09-11,18S,949.9064,2017,HLS
2017-09-12,18S,952.56396,2017,HLS
2017-09-13,18S,955.18713,2017,HLS
2017-09-14,18S,957.7728,2017,HLS
2017-09-15,18S,960.3192,2017,HLS
2017-09-16,18S,962.87,2017,HLS
2017-09-17,18S,965.41547,2017,HLS
2017-09-18,18S,967.94635,2017,HLS
2017-09-19,18S,970.45447,2017,HLS
2017-09-20,18S,972.88776,2017,HLS
2017-09-21,18S,975.2323,2017,HLS
2017-09-22,18S,977.47424,2017,HLS
2017-09-23,18S,979.70123,2017,HLS
2017-09-24,18S,981.8824,2017,HLS
2017-09-25,18S,983.9879,2017,HLS
2017-09-26,18S,985.9892,2017,HLS
2017-09-27,18S,987.8717,2017,HLS
2017-09-28,18S,989.611,2017,HLS
2017-09-29,18S,991.1839,2017,HLS
2017-09-30,18S,992.56805,2017,HLS
2017-10-01,18S,993.7428,2017,HLS
2017-10-02,18S,994.68805,2017,HLS
2017-10-03,18S,995.3851,2017,HLS
2017-10-04,18S,995.81635,2017,HLS
2017-10-05,18S,995.96564,2017,HLS
2017-10-06,18S,995.87836,2017,HLS
2017-10-07,18S,995.55035,2017,HLS
2017-10-08,18S,994.9787,2017,HLS
2017-10-09,18S,994.16205,2017,HLS
2017-10-10,18S,993.10046,2017,HLS
2017-10-11,18S,991.7959,2017,HLS
2017-10-12,18S,990.25073,2017,HLS
2017-10-13,18S,988.4777,2017,HLS
2017-10-14,18S,986.48376,2017,HLS
2017-10-15,18S,984.22314,2017,HLS
2017-10-16,18S,981.83685,2017,HLS
2017-10-17,18S,979.3025,2017,HLS
2017-10-18,18S,976.4567,2017,HLS
2017-10-19,18S,973.30756,2017,HLS
2017-10-20,18S,969.8632,2017,HLS
2017-10-21,18S,966.0826,2017,HLS
2017-10-22,18S,961.9776,2017,HLS
2017-10-23,18S,957.5679,2017,HLS
2017-10-24,18S,952.87396,2017,HLS
2017-10-25,18S,947.91724,2017,HLS
2017-10-26,18S,942.72003,2017,HLS
2017-10-27,18S,937.30524,2017,HLS
2017-10-28,18S,931.697,2017,HLS
2017-10-29,18S,925.9198,2017,HLS
2017-10-30,18S,919.9993,2017,HLS
2017-10-31,18S,913.9619,2017,HLS
2017-11-01,18S,907.8349,2017,HLS
2017-11-02,18S,901.5714,2017,HLS
2017-11-03,18S,895.2138,2017,HLS
2017-11-04,18S,888.8047,2017,HLS
2017-11-05,18S,882.38696,2017,HLS
2017-11-06,18S,875.54224,2017,HLS
2017-11-07,18S,868.6433,2017,HLS
2017-11-08,18S,861.72577,2017,HLS
2017-11-09,18S,854.82513,2017,HLS
2017-11-10,18S,847.9773,2017,HLS
2017-11-11,18S,841.2179,2017,HLS
2017-11-12,18S,834.62024,2017,HLS
2017-11-13,18S,828.2136,2017,HLS
2017-11-14,18S,821.973,2017,HLS
2017-11-15,18S,815.7989,2017,HLS
2017-11-16,18S,809.734,2017,HLS
2017-11-17,18S,803.8198,2017,HLS
2017-11-18,18S,798.09735,2017,HLS
2017-11-19,18S,792.60657,2017,HLS
2017-11-20,18S,787.3871,2017,HLS
2017-11-21,18S,782.35767,2017,HLS
2017-11-22,18S,777.5519,2017,HLS
2017-11-23,18S,772.98425,2017,HLS
2017-11-24,18S,768.66797,2017,HLS
2017-11-25,18S,764.615,2017,HLS
2017-11-26,18S,760.8358,2017,HLS
2017-11-27,18S,757.3399,2017,HLS
2017-11-28,18S,754.135,2017,HLS
2017-11-29,18S,751.22784,2017,HLS
2017-11-30,18S,748.62396,2017,HLS
2017-12-01,18S,746.32745,2017,HLS
2017-12-02,18S,744.341,2017,HLS
2017-12-03,18S,742.6662,2017,HLS
2017-12-04,18S,741.3032,2017,HLS
2017-12-05,18S,740.2891,2017,HLS
2017-12-06,18S,739.61456,2017,HLS
2017-12-07,18S,739.26965,2017,HLS
2017-12-08,18S,739.2426,2017,HLS
2017-12-09,18S,739.5213,2017,HLS
2017-12-10,18S,740.0783,2017,HLS
2017-12-11,18S,740.9014,2017,HLS
2017-12-12,18S,742.01,2017,HLS
2017-12-13,18S,743.3839,2017,HLS
2017-12-14,18S,744.8553,2017,HLS
2017-12-15,18S,746.3722,2017,HLS
2017-12-16,18S,748.0507,2017,HLS
2017-12-17,18S,749.90625,2017,HLS
2017-12-18,18S,751.9024,2017,HLS
2017-12-19,18S,754.06256,2017,HLS
2017-12-20,18S,756.35876,2017,HLS
2017-12-21,18S,758.7629,2017,HLS
2017-12-22,18S,761.2469,2017,HLS
2017-12-23,18S,763.7819,2017,HLS
2017-12-24,18S,766.3395,2017,HLS
2017-12-25,18S,768.8904,2017,HLS
2017-12-26,18S,771.4057,2017,HLS
2017-12-27,18S,773.856,2017,HLS
2017-12-28,18S,776.21173,2017,HLS
2017-12-29,18S,778.44305,2017,HLS
2017-12-30,18S,780.5199,2017,HLS
2017-12-31,18S,782.5007,2017,HLS
2018-01-01,18S,770.6465,2018,HLS
2018-01-02,18S,769.69574,2018,HLS
2018-01-03,18S,768.5674,2018,HLS
2018-01-04,18S,767.25793,2018,HLS
2018-01-05,18S,765.7727,2018,HLS
2018-01-06,18S,764.11053,2018,HLS
2018-01-07,18S,762.2708,2018,HLS
2018-01-08,18S,760.2535,2018,HLS
2018-01-09,18S,758.0992,2018,HLS
2018-01-10,18S,755.8065,2018,HLS
2018-01-11,18S,753.37085,2018,HLS
2018-01-12,18S,750.7883,2018,HLS
2018-01-13,18S,748.05914,2018,HLS
2018-01-14,18S,745.18176,2018,HLS
2018-01-15,18S,742.1554,2018,HLS
2018-01-16,18S,738.97986,2018,HLS
2018-01-17,18S,735.6563,2018,HLS
2018-01-18,18S,732.1862,2018,HLS
2018-01-19,18S,728.59216,2018,HLS
2018-01-20,18S,724.8709,2018,HLS
2018-01-21,18S,721.02277,2018,HLS
2018-01-22,18S,717.0491,2018,HLS
2018-01-23,18S,712.9518,2018,HLS
2018-01-24,18S,708.734,2018,HLS
2018-01-25,18S,704.40015,2018,HLS
2018-01-26,18S,699.9549,2018,HLS
2018-01-27,18S,695.4043,2018,HLS
2018-01-28,18S,690.75525,2018,HLS
2018-01-29,18S,686.0157,2018,HLS
2018-01-30,18S,681.19434,2018,HLS
2018-01-31,18S,676.24994,2018,HLS
2018-02-01,18S,671.2022,2018,HLS
2018-02-02,18S,666.0586,2018,HLS
2018-02-03,18S,660.8407,2018,HLS
2018-02-04,18S,655.5677,2018,HLS
2018-02-05,18S,650.2645,2018,HLS
2018-02-06,18S,644.95056,2018,HLS
2018-02-07,18S,639.63873,2018,HLS
2018-02-08,18S,634.2784,2018,HLS
2018-02-09,18S,628.8704,2018,HLS
2018-02-10,18S,623.44354,2018,HLS
2018-02-11,18S,617.92804,2018,HLS
2018-02-12,18S,612.33655,2018,HLS
2018-02-13,18S,606.61163,2018,HLS
2018-02-14,18S,600.7965,2018,HLS
2018-02-15,18S,594.9172,2018,HLS
2018-02-16,18S,588.9988,2018,HLS
2018-02-17,18S,583.06573,2018,HLS
2018-02-18,18S,577.0484,2018,HLS
2018-02-19,18S,570.986,2018,HLS
2018-02-20,18S,564.9161,2018,HLS
2018-02-21,18S,558.8746,2018,HLS
2018-02-22,18S,552.8962,2018,HLS
2018-02-23,18S,547.0138,2018,HLS
2018-02-24,18S,541.25916,2018,HLS
2018-02-25,18S,535.6624,2018,HLS
2018-02-26,18S,530.25214,2018,HLS
2018-02-27,18S,525.0555,2018,HLS
2018-02-28,18S,520.098,2018,HLS
2018-03-01,18S,515.42474,2018,HLS
2018-03-02,18S,511.06143,2018,HLS
2018-03-03,18S,507.03284,2018,HLS
2018-03-04,18S,503.36212,2018,HLS
2018-03-05,18S,500.07135,2018,HLS
2018-03-06,18S,497.1808,2018,HLS
2018-03-07,18S,494.7097,2018,HLS
2018-03-08,18S,492.67575,2018,HLS
2018-03-09,18S,491.04773,2018,HLS
2018-03-10,18S,489.83276,2018,HLS
2018-03-11,18S,489.03665,2018,HLS
2018-03-12,18S,488.66333,2018,HLS
2018-03-13,18S,488.71533,2018,HLS
2018-03-14,18S,489.1933,2018,HLS
2018-03-15,18S,490.09653,2018,HLS
2018-03-16,18S,491.4224,2018,HLS
2018-03-17,18S,493.16684,2018,HLS
2018-03-18,18S,495.32413,2018,HLS
2018-03-19,18S,497.8632,2018,HLS
2018-03-20,18S,500.67413,2018,HLS
2018-03-21,18S,503.75964,2018,HLS
2018-03-22,18S,507.12027,2018,HLS
2018-03-23,18S,510.75394,2018,HLS
2018-03-24,18S,514.6564,2018,HLS
2018-03-25,18S,518.8237,2018,HLS
2018-03-26,18S,523.24646,2018,HLS
2018-03-27,18S,527.91266,2018,HLS
2018-03-28,18S,532.80817,2018,HLS
2018-03-29,18S,537.9162,2018,HLS
2018-03-30,18S,543.23846,2018,HLS
2018-03-31,18S,548.8106,2018,HLS
2018-04-01,18S,554.6098,2018,HLS
2018-04-02,18S,560.61774,2018,HLS
2018-04-03,18S,566.8106,2018,HLS
2018-04-04,18S,573.1656,2018,HLS
2018-04-05,18S,579.6513,2018,HLS
2018-04-06,18S,586.2203,2018,HLS
2018-04-07,18S,592.85077,2018,HLS
2018-04-08,18S,599.59985,2018,HLS
2018-04-09,18S,606.45123,2018,HLS
2018-04-10,18S,613.3873,2018,HLS
2018-04-11,18S,620.389,2018,HLS
2018-04-12,18S,627.4501,2018,HLS
2018-04-13,18S,634.6278,2018,HLS
2018-04-14,18S,641.9087,2018,HLS
2018-04-15,18S,649.2782,2018,HLS
2018-04-16,18S,656.7207,2018,HLS
2018-04-17,18S,664.2193,2018,HLS
2018-04-18,18S,671.8661,2018,HLS
2018-04-19,18S,679.7156,2018,HLS
2018-04-20,18S,687.75586,2018,HLS
2018-04-21,18S,695.9751,2018,HLS
2018-04-22,18S,704.36127,2018,HLS
2018-04-23,18S,712.902,2018,HLS
2018-04-24,18S,721.5848,2018,HLS
2018-04-25,18S,730.3971,2018,HLS
2018-04-26,18S,739.42847,2018,HLS
2018-04-27,18S,748.64777,2018,HLS
2018-04-28,18S,758.2439,2018,HLS
2018-04-29,18S,767.99066,2018,HLS
2018-04-30,18S,777.8485,2018,HLS
2018-05-01,18S,787.778,2018,HLS
2018-05-02,18S,797.74146,2018,HLS
2018-05-03,18S,807.7015,2018,HLS
2018-05-04,18S,817.69293,2018,HLS
2018-05-05,18S,827.6675,2018,HLS
2018-05-06,18S,837.57837,2018,HLS
2018-05-07,18S,847.42645,2018,HLS
2018-05-08,18S,857.1592,2018,HLS
2018-05-09,18S,866.72546,2018,HLS
2018-05-10,18S,876.076,2018,HLS
2018-05-11,18S,885.163,2018,HLS
2018-05-12,18S,893.94025,2018,HLS
2018-05-13,18S,902.36304,2018,HLS
2018-05-14,18S,910.53503,2018,HLS
2018-05-15,18S,918.3884,2018,HLS
2018-05-16,18S,925.782,2018,HLS
2018-05-17,18S,932.66675,2018,HLS
2018-05-18,18S,939.11096,2018,HLS
2018-05-19,18S,945.0885,2018,HLS
2018-05-20,18S,950.5757,2018,HLS
2018-05-21,18S,955.55164,2018,HLS
2018-05-22,18S,959.99805,2018,HLS
2018-05-23,18S,963.8958,2018,HLS
2018-05-24,18S,967.11884,2018,HLS
2018-05-25,18S,969.6764,2018,HLS
2018-05-26,18S,971.5703,2018,HLS
2018-05-27,18S,972.8153,2018,HLS
2018-05-28,18S,973.4035,2018,HLS
2018-05-29,18S,973.3942,2018,HLS
2018-05-30,18S,972.9645,2018,HLS
2018-05-31,18S,971.8641,2018,HLS
2018-06-01,18S,970.1198,2018,HLS
2018-06-02,18S,967.7601,2018,HLS
2018-06-03,18S,964.80634,2018,HLS
2018-06-04,18S,961.3155,2018,HLS
2018-06-05,18S,957.2583,2018,HLS
2018-06-06,18S,952.6865,2018,HLS
2018-06-07,18S,947.6539,2018,HLS
2018-06-08,18S,942.1653,2018,HLS
2018-06-09,18S,936.2857,2018,HLS
2018-06-10,18S,930.07263,2018,HLS
2018-06-11,18S,923.588,2018,HLS
2018-06-12,18S,916.8951,2018,HLS
2018-06-13,18S,910.132,2018,HLS
2018-06-14,18S,903.3505,2018,HLS
2018-06-15,18S,896.5899,2018,HLS
2018-06-16,18S,889.9072,2018,HLS
2018-06-17,18S,883.2947,2018,HLS
2018-06-18,18S,876.7784,2018,HLS
2018-06-19,18S,870.412,2018,HLS
2018-06-20,18S,864.25745,2018,HLS
2018-06-21,18S,858.36865,2018,HLS
2018-06-22,18S,852.80084,2018,HLS
2018-06-23,18S,847.683,2018,HLS
2018-06-24,18S,842.93756,2018,HLS
2018-06-25,18S,838.5899,2018,HLS
2018-06-26,18S,834.4052,2018,HLS
2018-06-27,18S,830.554,2018,HLS
2018-06-28,18S,827.08545,2018,HLS
2018-06-29,18S,824.00745,2018,HLS
2018-06-30,18S,821.32837,2018,HLS
2018-07-01,18S,819.05115,2018,HLS
2018-07-02,18S,817.10156,2018,HLS
2018-07-03,18S,815.5501,2018,HLS
2018-07-04,18S,814.3809,2018,HLS
2018-07-05,18S,813.5236,2018,HLS
2018-07-06,18S,812.95447,2018,HLS
2018-07-07,18S,812.64996,2018,HLS
2018-07-08,18S,812.60046,2018,HLS
2018-07-09,18S,812.7802,2018,HLS
2018-07-10,18S,813.18164,2018,HLS
2018-07-11,18S,813.77606,2018,HLS
2018-07-12,18S,814.36273,2018,HLS
2018-07-13,18S,814.8817,2018,HLS
2018-07-14,18S,815.36847,2018,HLS
2018-07-15,18S,815.7786,2018,HLS
2018-07-16,18S,816.0714,2018,HLS
2018-07-17,18S,816.2062,2018,HLS
2018-07-18,18S,816.0932,2018,HLS
2018-07-19,18S,815.7001,2018,HLS
2018-07-20,18S,814.9937,2018,HLS
2018-07-21,18S,813.9411,2018,HLS
2018-07-22,18S,812.64166,2018,HLS
2018-07-23,18S,811.0645,2018,HLS
2018-07-24,18S,809.21124,2018,HLS
2018-07-25,18S,807.0749,2018,HLS
2018-07-26,18S,804.62933,2018,HLS
2018-07-27,18S,801.8176,2018,HLS
2018-07-28,18S,798.43604,2018,HLS
2018-07-29,18S,794.71674,2018,HLS
2018-07-30,18S,790.6597,2018,HLS
2018-07-31,18S,786.26575,2018,HLS
2018-08-01,18S,781.5453,2018,HLS
2018-08-02,18S,776.5009,2018,HLS
2018-08-03,18S,771.2157,2018,HLS
2018-08-04,18S,765.675,2018,HLS
2018-08-05,18S,759.90125,2018,HLS
2018-08-06,18S,753.9761,2018,HLS
2018-08-07,18S,747.9326,2018,HLS
2018-08-08,18S,741.79376,2018,HLS
2018-08-09,18S,735.59235,2018,HLS
2018-08-10,18S,729.36224,2018,HLS
2018-08-11,18S,723.067,2018,HLS
2018-08-12,18S,716.7235,2018,HLS
2018-08-13,18S,710.3665,2018,HLS
2018-08-14,18S,704.018,2018,HLS
2018-08-15,18S,697.7005,2018,HLS
2018-08-16,18S,691.4636,2018,HLS
2018-08-17,18S,685.3609,2018,HLS
2018-08-18,18S,679.25323,2018,HLS
2018-08-19,18S,673.25494,2018,HLS
2018-08-20,18S,667.4055,2018,HLS
2018-08-21,18S,661.6578,2018,HLS
2018-08-22,18S,656.03735,2018,HLS
2018-08-23,18S,650.57,2018,HLS
2018-08-24,18S,645.27893,2018,HLS
2018-08-25,18S,640.1895,2018,HLS
2018-08-26,18S,635.28503,2018,HLS
2018-08-27,18S,630.6058,2018,HLS
2018-08-28,18S,626.16534,2018,HLS
2018-08-29,18S,621.92993,2018,HLS
2018-08-30,18S,617.9234,2018,HLS
2018-08-31,18S,614.0824,2018,HLS
2018-09-01,18S,610.46094,2018,HLS
2018-09-02,18S,607.0584,2018,HLS
2018-09-03,18S,603.8733,2018,HLS
2018-09-04,18S,600.9034,2018,HLS
2018-09-05,18S,598.12915,2018,HLS
2018-09-06,18S,595.54425,2018,HLS
2018-09-07,18S,593.12036,2018,HLS
2018-09-08,18S,590.8459,2018,HLS
2018-09-09,18S,588.70795,2018,HLS
2018-09-10,18S,586.69763,2018,HLS
2018-09-11,18S,584.801,2018,HLS
2018-09-12,18S,583.0066,2018,HLS
2018-09-13,18S,581.2988,2018,HLS
2018-09-14,18S,579.6614,2018,HLS
2018-09-15,18S,578.13416,2018,HLS
2018-09-16,18S,576.7082,2018,HLS
2018-09-17,18S,575.37354,2018,HLS
2018-09-18,18S,574.11993,2018,HLS
2018-09-19,18S,572.9435,2018,HLS
2018-09-20,18S,571.85266,2018,HLS
2018-09-21,18S,570.914,2018,HLS
2018-09-22,18S,570.10297,2018,HLS
2018-09-23,18S,569.3074,2018,HLS
2018-09-24,18S,568.526,2018,HLS
2018-09-25,18S,567.7574,2018,HLS
2018-09-26,18S,566.99915,2018,HLS
2018-09-27,18S,566.24866,2018,HLS
2018-09-28,18S,565.50336,2018,HLS
2018-09-29,18S,564.75916,2018,HLS
2018-09-30,18S,564.01117,2018,HLS
2018-10-01,18S,563.25397,2018,HLS
2018-10-02,18S,562.5182,2018,HLS
2018-10-03,18S,561.8032,2018,HLS
2018-10-04,18S,561.10785,2018,HLS
