date,Pasture,Biomass_kg_ha_std,Year,Source
2002-04-05,19NW,170.91922,2002,LMF
2002-04-06,19NW,169.5073,2002,LMF
2002-04-07,19NW,168.2416,2002,LMF
2002-04-08,19NW,167.03413,2002,LMF
2002-04-09,19NW,165.85452,2002,LMF
2002-04-10,19NW,164.67763,2002,LMF
2002-04-11,19NW,163.54547,2002,LMF
2002-04-12,19NW,162.44566,2002,LMF
2002-04-13,19NW,161.39153,2002,LMF
2002-04-14,19NW,160.28221,2002,LMF
2002-04-15,19NW,159.1242,2002,LMF
2002-04-16,19NW,157.92068,2002,LMF
2002-04-17,19NW,156.79544,2002,LMF
2002-04-18,19NW,155.74603,2002,LMF
2002-04-19,19NW,154.73529,2002,LMF
2002-04-20,19NW,153.79689,2002,LMF
2002-04-21,19NW,152.92566,2002,LMF
2002-04-22,19NW,152.18214,2002,LMF
2002-04-23,19NW,151.50702,2002,LMF
2002-04-24,19NW,150.85388,2002,LMF
2002-04-25,19NW,150.22049,2002,LMF
2002-04-26,19NW,149.59407,2002,LMF
2002-04-27,19NW,149.03848,2002,LMF
2002-04-28,19NW,148.46815,2002,LMF
2002-04-29,19NW,147.85619,2002,LMF
2002-04-30,19NW,147.2046,2002,LMF
2002-05-01,19NW,146.56049,2002,LMF
2002-05-02,19NW,145.93417,2002,LMF
2002-05-03,19NW,145.358,2002,LMF
2002-05-04,19NW,144.89774,2002,LMF
2002-05-05,19NW,144.67833,2002,LMF
2002-05-06,19NW,144.73424,2002,LMF
2002-05-07,19NW,145.07088,2002,LMF
2002-05-08,19NW,145.58975,2002,LMF
2002-05-09,19NW,146.28552,2002,LMF
2002-05-10,19NW,147.15933,2002,LMF
2002-05-11,19NW,148.21994,2002,LMF
2002-05-12,19NW,149.4042,2002,LMF
2002-05-13,19NW,150.54346,2002,LMF
2002-05-14,19NW,151.55374,2002,LMF
2002-05-15,19NW,152.37462,2002,LMF
2002-05-16,19NW,152.94254,2002,LMF
2002-05-17,19NW,153.17873,2002,LMF
2002-05-18,19NW,153.0643,2002,LMF
2002-05-19,19NW,152.56567,2002,LMF
2002-05-20,19NW,151.74121,2002,LMF
2002-05-21,19NW,150.66705,2002,LMF
2002-05-22,19NW,149.3803,2002,LMF
2002-05-23,19NW,147.9555,2002,LMF
2002-05-24,19NW,146.46962,2002,LMF
2002-05-25,19NW,145.01244,2002,LMF
2002-05-26,19NW,143.63351,2002,LMF
2002-05-27,19NW,142.32565,2002,LMF
2002-05-28,19NW,141.1681,2002,LMF
2002-05-29,19NW,140.35017,2002,LMF
2002-05-30,19NW,139.9409,2002,LMF
2002-05-31,19NW,139.98892,2002,LMF
2002-06-01,19NW,140.37886,2002,LMF
2002-06-02,19NW,141.08182,2002,LMF
2002-06-03,19NW,142.0714,2002,LMF
2002-06-04,19NW,143.2545,2002,LMF
2002-06-05,19NW,144.53914,2002,LMF
2002-06-06,19NW,145.77103,2002,LMF
2002-06-07,19NW,146.88075,2002,LMF
2002-06-08,19NW,147.82181,2002,LMF
2002-06-09,19NW,148.55994,2002,LMF
2002-06-10,19NW,148.94513,2002,LMF
2002-06-11,19NW,148.98993,2002,LMF
2002-06-12,19NW,148.72374,2002,LMF
2002-06-13,19NW,148.18243,2002,LMF
2002-06-14,19NW,147.33983,2002,LMF
2002-06-15,19NW,146.21825,2002,LMF
2002-06-16,19NW,144.8304,2002,LMF
2002-06-17,19NW,143.2307,2002,LMF
2002-06-18,19NW,141.44571,2002,LMF
2002-06-19,19NW,139.49019,2002,LMF
2002-06-20,19NW,137.41924,2002,LMF
2002-06-21,19NW,135.26297,2002,LMF
2002-06-22,19NW,133.04514,2002,LMF
2002-06-23,19NW,130.78728,2002,LMF
2002-06-24,19NW,128.52937,2002,LMF
2002-06-25,19NW,126.26425,2002,LMF
2002-06-26,19NW,124.0288,2002,LMF
2002-06-27,19NW,121.905304,2002,LMF
2002-06-28,19NW,120.013695,2002,LMF
2002-06-29,19NW,118.394165,2002,LMF
2002-06-30,19NW,117.158134,2002,LMF
2002-07-01,19NW,116.27211,2002,LMF
2002-07-02,19NW,115.67278,2002,LMF
2002-07-03,19NW,115.27536,2002,LMF
2002-07-04,19NW,115.09075,2002,LMF
2002-07-05,19NW,115.1483,2002,LMF
2002-07-06,19NW,115.43424,2002,LMF
2002-07-07,19NW,115.9644,2002,LMF
2002-07-08,19NW,116.68516,2002,LMF
2002-07-09,19NW,117.63775,2002,LMF
2002-07-10,19NW,118.846016,2002,LMF
2002-07-11,19NW,120.39546,2002,LMF
2002-07-12,19NW,122.2317,2002,LMF
2002-07-13,19NW,124.31269,2002,LMF
2002-07-14,19NW,126.604645,2002,LMF
2002-07-15,19NW,129.02322,2002,LMF
2002-07-16,19NW,131.58965,2002,LMF
2002-07-17,19NW,134.28568,2002,LMF
2002-07-18,19NW,137.06972,2002,LMF
2002-07-19,19NW,139.88712,2002,LMF
2002-07-20,19NW,142.69933,2002,LMF
2002-07-21,19NW,145.39236,2002,LMF
2002-07-22,19NW,147.85173,2002,LMF
2002-07-23,19NW,150.02591,2002,LMF
2002-07-24,19NW,151.93085,2002,LMF
2002-07-25,19NW,153.70366,2002,LMF
2002-07-26,19NW,155.30447,2002,LMF
2002-07-27,19NW,156.50041,2002,LMF
2002-07-28,19NW,157.3159,2002,LMF
2002-07-29,19NW,157.93259,2002,LMF
2002-07-30,19NW,158.41585,2002,LMF
2002-07-31,19NW,158.82184,2002,LMF
2002-08-01,19NW,159.11311,2002,LMF
2002-08-02,19NW,159.35765,2002,LMF
2002-08-03,19NW,159.6088,2002,LMF
2002-08-04,19NW,159.83858,2002,LMF
2002-08-05,19NW,160.03549,2002,LMF
2002-08-06,19NW,160.22975,2002,LMF
2002-08-07,19NW,160.39616,2002,LMF
2002-08-08,19NW,160.49799,2002,LMF
2002-08-09,19NW,160.51718,2002,LMF
2002-08-10,19NW,160.41331,2002,LMF
2002-08-11,19NW,160.1771,2002,LMF
2002-08-12,19NW,159.65842,2002,LMF
2002-08-13,19NW,158.77818,2002,LMF
2002-08-14,19NW,157.32532,2002,LMF
2002-08-15,19NW,155.29523,2002,LMF
2002-08-16,19NW,152.81212,2002,LMF
2002-08-17,19NW,150.29192,2002,LMF
2002-08-18,19NW,147.82536,2002,LMF
2002-08-19,19NW,145.45059,2002,LMF
2002-08-20,19NW,143.22758,2002,LMF
2002-08-21,19NW,141.25708,2002,LMF
2002-08-22,19NW,139.68982,2002,LMF
2002-08-23,19NW,138.62106,2002,LMF
2002-08-24,19NW,138.05367,2002,LMF
2002-08-25,19NW,137.9824,2002,LMF
2002-08-26,19NW,138.46565,2002,LMF
2002-08-27,19NW,139.45831,2002,LMF
2002-08-28,19NW,140.92197,2002,LMF
2002-08-29,19NW,142.82025,2002,LMF
2002-08-30,19NW,145.07816,2002,LMF
2002-08-31,19NW,147.56245,2002,LMF
2002-09-01,19NW,150.12248,2002,LMF
2002-09-02,19NW,152.64224,2002,LMF
2002-09-03,19NW,155.01115,2002,LMF
2002-09-04,19NW,157.18947,2002,LMF
2002-09-05,19NW,159.21463,2002,LMF
2002-09-06,19NW,161.0492,2002,LMF
2002-09-07,19NW,162.6141,2002,LMF
2002-09-08,19NW,163.85132,2002,LMF
2002-09-09,19NW,164.74466,2002,LMF
2002-09-10,19NW,165.61029,2002,LMF
2002-09-11,19NW,166.47536,2002,LMF
2002-09-12,19NW,167.32634,2002,LMF
2002-09-13,19NW,168.16946,2002,LMF
2002-09-14,19NW,169.00778,2002,LMF
2002-09-15,19NW,169.89212,2002,LMF
2002-09-16,19NW,170.80408,2002,LMF
2002-09-17,19NW,171.69908,2002,LMF
2002-09-18,19NW,172.51767,2002,LMF
2002-09-19,19NW,173.2487,2002,LMF
2002-09-20,19NW,173.83177,2002,LMF
2002-09-21,19NW,174.25519,2002,LMF
2002-09-22,19NW,174.48422,2002,LMF
2002-09-23,19NW,174.54726,2002,LMF
2002-09-24,19NW,174.43857,2002,LMF
2002-09-25,19NW,174.18282,2002,LMF
2002-09-26,19NW,173.8334,2002,LMF
2002-09-27,19NW,173.4956,2002,LMF
2002-09-28,19NW,173.26384,2002,LMF
2002-09-29,19NW,173.21619,2002,LMF
2002-09-30,19NW,173.4128,2002,LMF
2002-10-01,19NW,173.76534,2002,LMF
2002-10-02,19NW,174.27687,2002,LMF
2002-10-03,19NW,174.92921,2002,LMF
2002-10-04,19NW,175.65218,2002,LMF
2002-10-05,19NW,176.3877,2002,LMF
2002-10-06,19NW,177.13097,2002,LMF
2002-10-07,19NW,177.81662,2002,LMF
2002-10-08,19NW,178.40338,2002,LMF
2002-10-09,19NW,178.9284,2002,LMF
2002-10-10,19NW,179.38075,2002,LMF
2002-10-11,19NW,179.78731,2002,LMF
2002-10-12,19NW,180.15613,2002,LMF
2002-10-13,19NW,180.50687,2002,LMF
2002-10-14,19NW,180.82567,2002,LMF
2002-10-15,19NW,181.13284,2002,LMF
2002-10-16,19NW,181.46683,2002,LMF
2002-10-17,19NW,181.84987,2002,LMF
2002-10-18,19NW,182.28993,2002,LMF
2002-10-19,19NW,182.80846,2002,LMF
2002-10-20,19NW,183.40587,2002,LMF
2002-10-21,19NW,184.11246,2002,LMF
2002-10-22,19NW,184.93909,2002,LMF
2002-10-23,19NW,185.8052,2002,LMF
2002-10-24,19NW,186.671,2002,LMF
2002-10-25,19NW,187.56366,2002,LMF
2002-10-26,19NW,188.48843,2002,LMF
2002-10-27,19NW,189.43265,2002,LMF
2002-10-28,19NW,190.3341,2002,LMF
2002-10-29,19NW,191.24646,2002,LMF
2002-10-30,19NW,192.16841,2002,LMF
2002-10-31,19NW,193.08826,2002,LMF
2002-11-01,19NW,194.01901,2002,LMF
2002-11-02,19NW,194.98097,2002,LMF
2002-11-03,19NW,195.97707,2002,LMF
2002-11-04,19NW,197.03304,2002,LMF
2002-11-05,19NW,198.14798,2002,LMF
2002-11-06,19NW,199.37506,2002,LMF
2002-11-07,19NW,200.6934,2002,LMF
2002-11-08,19NW,202.14024,2002,LMF
2002-11-09,19NW,203.73578,2002,LMF
2002-11-10,19NW,205.56847,2002,LMF
2002-11-11,19NW,207.60516,2002,LMF
2002-11-12,19NW,209.81659,2002,LMF
2002-11-13,19NW,212.17812,2002,LMF
2002-11-14,19NW,214.67407,2002,LMF
2002-11-15,19NW,217.30458,2002,LMF
2002-11-16,19NW,220.03242,2002,LMF
2002-11-17,19NW,222.80771,2002,LMF
2002-11-18,19NW,225.59798,2002,LMF
2002-11-19,19NW,228.41049,2002,LMF
2002-11-20,19NW,231.1751,2002,LMF
2002-11-21,19NW,233.8557,2002,LMF
2002-11-22,19NW,236.42783,2002,LMF
2002-11-23,19NW,238.36357,2002,LMF
2002-11-24,19NW,240.59865,2002,LMF
2002-11-25,19NW,242.10788,2002,LMF
2002-11-26,19NW,243.29686,2002,LMF
2002-11-27,19NW,244.60054,2002,LMF
2002-11-28,19NW,245.5566,2002,LMF
2002-11-29,19NW,246.14378,2002,LMF
2002-11-30,19NW,246.77058,2002,LMF
2002-12-01,19NW,246.94153,2002,LMF
2002-12-02,19NW,246.16092,2002,LMF
2002-12-03,19NW,245.37575,2002,LMF
2002-12-04,19NW,243.58086,2002,LMF
2002-12-05,19NW,241.30727,2002,LMF
2002-12-06,19NW,238.5772,2002,LMF
2002-12-07,19NW,235.51382,2002,LMF
2002-12-08,19NW,232.22507,2002,LMF
2002-12-09,19NW,228.86472,2002,LMF
2002-12-10,19NW,225.54018,2002,LMF
2002-12-11,19NW,222.5913,2002,LMF
2002-12-12,19NW,220.08028,2002,LMF
2002-12-13,19NW,218.046,2002,LMF
2002-12-14,19NW,216.5019,2002,LMF
2002-12-15,19NW,215.43526,2002,LMF
2002-12-16,19NW,214.80806,2002,LMF
2002-12-17,19NW,214.55927,2002,LMF
2002-12-18,19NW,214.60852,2002,LMF
2002-12-19,19NW,214.86076,2002,LMF
2002-12-20,19NW,215.21144,2002,LMF
2002-12-21,19NW,215.55228,2002,LMF
2002-12-22,19NW,215.77692,2002,LMF
2002-12-23,19NW,215.7869,2002,LMF
2002-12-24,19NW,215.49773,2002,LMF
2002-12-25,19NW,214.84555,2002,LMF
2002-12-26,19NW,212.50246,2002,LMF
2002-12-27,19NW,210.55978,2002,LMF
2002-12-28,19NW,207.32336,2002,LMF
2002-12-29,19NW,204.85703,2002,LMF
2002-12-30,19NW,199.53471,2002,LMF
2002-12-31,19NW,195.98323,2002,LMF
2003-01-01,19NW,215.28004,2003,LMF
2003-01-02,19NW,213.24872,2003,LMF
2003-01-03,19NW,212.5673,2003,LMF
2003-01-04,19NW,212.95103,2003,LMF
2003-01-05,19NW,214.18921,2003,LMF
2003-01-06,19NW,216.13792,2003,LMF
2003-01-07,19NW,218.70837,2003,LMF
2003-01-08,19NW,221.8534,2003,LMF
2003-01-09,19NW,225.55408,2003,LMF
2003-01-10,19NW,229.80722,2003,LMF
2003-01-11,19NW,234.61426,2003,LMF
2003-01-12,19NW,239.97246,2003,LMF
2003-01-13,19NW,245.86797,2003,LMF
2003-01-14,19NW,252.27132,2003,LMF
2003-01-15,19NW,259.1347,2003,LMF
2003-01-16,19NW,266.39117,2003,LMF
2003-01-17,19NW,273.95523,2003,LMF
2003-01-18,19NW,281.72437,2003,LMF
2003-01-19,19NW,289.58105,2003,LMF
2003-01-20,19NW,297.39545,2003,LMF
2003-01-21,19NW,305.0274,2003,LMF
2003-01-22,19NW,312.32916,2003,LMF
2003-01-23,19NW,319.147,2003,LMF
2003-01-24,19NW,321.75272,2003,LMF
2003-01-25,19NW,323.27997,2003,LMF
2003-01-26,19NW,323.65787,2003,LMF
2003-01-27,19NW,322.84937,2003,LMF
2003-01-28,19NW,320.844,2003,LMF
2003-01-29,19NW,317.63458,2003,LMF
2003-01-30,19NW,313.15457,2003,LMF
2003-01-31,19NW,307.44125,2003,LMF
2003-02-01,19NW,299.9449,2003,LMF
2003-02-02,19NW,291.23282,2003,LMF
2003-02-03,19NW,280.98117,2003,LMF
2003-02-04,19NW,270.53098,2003,LMF
2003-02-05,19NW,259.22366,2003,LMF
2003-02-06,19NW,247.27316,2003,LMF
2003-02-07,19NW,234.20073,2003,LMF
2003-02-08,19NW,221.13428,2003,LMF
2003-02-09,19NW,208.95032,2003,LMF
2003-02-10,19NW,197.114,2003,LMF
2003-02-11,19NW,185.77588,2003,LMF
2003-02-12,19NW,175.8458,2003,LMF
2003-02-13,19NW,167.08589,2003,LMF
2003-02-14,19NW,159.63321,2003,LMF
2003-02-15,19NW,153.76695,2003,LMF
2003-02-16,19NW,148.55495,2003,LMF
2003-02-17,19NW,144.58696,2003,LMF
2003-02-18,19NW,141.7207,2003,LMF
2003-02-19,19NW,139.67088,2003,LMF
2003-02-20,19NW,138.16042,2003,LMF
2003-02-21,19NW,137.11241,2003,LMF
2003-02-22,19NW,136.23865,2003,LMF
2003-02-23,19NW,135.41933,2003,LMF
2003-02-24,19NW,134.623,2003,LMF
2003-02-25,19NW,133.85933,2003,LMF
2003-02-26,19NW,133.01025,2003,LMF
2003-02-27,19NW,131.99359,2003,LMF
2003-02-28,19NW,130.83513,2003,LMF
2003-03-01,19NW,129.43065,2003,LMF
2003-03-02,19NW,127.74606,2003,LMF
2003-03-03,19NW,125.81017,2003,LMF
2003-03-04,19NW,123.69374,2003,LMF
2003-03-05,19NW,121.45596,2003,LMF
2003-03-06,19NW,119.16602,2003,LMF
2003-03-07,19NW,116.72184,2003,LMF
2003-03-08,19NW,114.139,2003,LMF
2003-03-09,19NW,111.542534,2003,LMF
2003-03-10,19NW,109.06163,2003,LMF
2003-03-11,19NW,106.634415,2003,LMF
2003-03-12,19NW,104.34015,2003,LMF
2003-03-13,19NW,102.30358,2003,LMF
2003-03-14,19NW,100.58264,2003,LMF
2003-03-15,19NW,99.22513,2003,LMF
2003-03-16,19NW,98.01055,2003,LMF
2003-03-17,19NW,97.54407,2003,LMF
2003-03-18,19NW,97.68944,2003,LMF
2003-03-19,19NW,98.43586,2003,LMF
2003-03-20,19NW,99.74112,2003,LMF
2003-03-21,19NW,100.90958,2003,LMF
2003-03-22,19NW,103.00445,2003,LMF
2003-03-23,19NW,105.795944,2003,LMF
2003-03-24,19NW,109.65079,2003,LMF
2003-03-25,19NW,114.41609,2003,LMF
2003-03-26,19NW,119.90513,2003,LMF
2003-03-27,19NW,126.870865,2003,LMF
2003-03-28,19NW,134.68352,2003,LMF
2003-03-29,19NW,143.4706,2003,LMF
2003-03-30,19NW,153.20616,2003,LMF
2003-03-31,19NW,163.67136,2003,LMF
2003-04-01,19NW,174.87936,2003,LMF
2003-04-02,19NW,186.64546,2003,LMF
2003-04-03,19NW,198.83394,2003,LMF
2003-04-04,19NW,211.20705,2003,LMF
2003-04-05,19NW,223.83278,2003,LMF
2003-04-06,19NW,236.57314,2003,LMF
2003-04-07,19NW,249.13528,2003,LMF
2003-04-08,19NW,261.3602,2003,LMF
2003-04-09,19NW,272.74442,2003,LMF
2003-04-10,19NW,283.001,2003,LMF
2003-04-11,19NW,292.01166,2003,LMF
2003-04-12,19NW,299.6489,2003,LMF
2003-04-13,19NW,305.70154,2003,LMF
2003-04-14,19NW,309.87976,2003,LMF
2003-04-15,19NW,312.27545,2003,LMF
2003-04-16,19NW,312.95026,2003,LMF
2003-04-17,19NW,311.8935,2003,LMF
2003-04-18,19NW,309.04517,2003,LMF
2003-04-19,19NW,304.45007,2003,LMF
2003-04-20,19NW,298.11887,2003,LMF
2003-04-21,19NW,290.19626,2003,LMF
2003-04-22,19NW,280.8461,2003,LMF
2003-04-23,19NW,270.27142,2003,LMF
2003-04-24,19NW,258.7549,2003,LMF
2003-04-25,19NW,246.78838,2003,LMF
2003-04-26,19NW,234.54884,2003,LMF
2003-04-27,19NW,222.23364,2003,LMF
2003-04-28,19NW,210.05643,2003,LMF
2003-04-29,19NW,198.24286,2003,LMF
2003-04-30,19NW,186.98267,2003,LMF
2003-05-01,19NW,176.4476,2003,LMF
2003-05-02,19NW,166.76434,2003,LMF
2003-05-03,19NW,157.9053,2003,LMF
2003-05-04,19NW,149.88158,2003,LMF
2003-05-05,19NW,142.72653,2003,LMF
2003-05-06,19NW,136.49464,2003,LMF
2003-05-07,19NW,131.24132,2003,LMF
2003-05-08,19NW,126.989525,2003,LMF
2003-05-09,19NW,123.70169,2003,LMF
2003-05-10,19NW,121.330864,2003,LMF
2003-05-11,19NW,119.83141,2003,LMF
2003-05-12,19NW,119.101906,2003,LMF
2003-05-13,19NW,119.02734,2003,LMF
2003-05-14,19NW,119.43731,2003,LMF
2003-05-15,19NW,120.186005,2003,LMF
2003-05-16,19NW,121.15777,2003,LMF
2003-05-17,19NW,122.23377,2003,LMF
2003-05-18,19NW,123.34009,2003,LMF
2003-05-19,19NW,124.472565,2003,LMF
2003-05-20,19NW,125.531166,2003,LMF
2003-05-21,19NW,126.500916,2003,LMF
2003-05-22,19NW,127.38968,2003,LMF
2003-05-23,19NW,128.15445,2003,LMF
2003-05-24,19NW,128.88095,2003,LMF
2003-05-25,19NW,129.58574,2003,LMF
2003-05-26,19NW,130.27846,2003,LMF
2003-05-27,19NW,130.91428,2003,LMF
2003-05-28,19NW,131.50562,2003,LMF
2003-05-29,19NW,132.10582,2003,LMF
2003-05-30,19NW,132.72281,2003,LMF
2003-05-31,19NW,133.41853,2003,LMF
2003-06-01,19NW,134.25134,2003,LMF
2003-06-02,19NW,135.19365,2003,LMF
2003-06-03,19NW,136.24503,2003,LMF
2003-06-04,19NW,137.42862,2003,LMF
2003-06-05,19NW,138.74962,2003,LMF
2003-06-06,19NW,140.21065,2003,LMF
2003-06-07,19NW,141.83247,2003,LMF
2003-06-08,19NW,143.53465,2003,LMF
2003-06-09,19NW,145.2588,2003,LMF
2003-06-10,19NW,147.05322,2003,LMF
2003-06-11,19NW,148.88632,2003,LMF
2003-06-12,19NW,150.72733,2003,LMF
2003-06-13,19NW,152.49928,2003,LMF
2003-06-14,19NW,154.155,2003,LMF
2003-06-15,19NW,155.63338,2003,LMF
2003-06-16,19NW,156.87679,2003,LMF
2003-06-17,19NW,157.85788,2003,LMF
2003-06-18,19NW,158.54872,2003,LMF
2003-06-19,19NW,158.9671,2003,LMF
2003-06-20,19NW,159.09198,2003,LMF
2003-06-21,19NW,158.94128,2003,LMF
2003-06-22,19NW,158.49571,2003,LMF
2003-06-23,19NW,157.82079,2003,LMF
2003-06-24,19NW,156.95401,2003,LMF
2003-06-25,19NW,155.94806,2003,LMF
2003-06-26,19NW,154.8426,2003,LMF
2003-06-27,19NW,153.65488,2003,LMF
2003-06-28,19NW,152.4063,2003,LMF
2003-06-29,19NW,151.16214,2003,LMF
2003-06-30,19NW,149.95271,2003,LMF
2003-07-01,19NW,148.79562,2003,LMF
2003-07-02,19NW,147.71,2003,LMF
2003-07-03,19NW,146.68082,2003,LMF
2003-07-04,19NW,145.71973,2003,LMF
2003-07-05,19NW,144.82391,2003,LMF
2003-07-06,19NW,143.98695,2003,LMF
2003-07-07,19NW,143.2265,2003,LMF
2003-07-08,19NW,142.53467,2003,LMF
2003-07-09,19NW,141.91422,2003,LMF
2003-07-10,19NW,141.35748,2003,LMF
2003-07-11,19NW,140.89449,2003,LMF
2003-07-12,19NW,140.52333,2003,LMF
2003-07-13,19NW,140.25032,2003,LMF
2003-07-14,19NW,140.074,2003,LMF
2003-07-15,19NW,139.97037,2003,LMF
2003-07-16,19NW,139.91484,2003,LMF
2003-07-17,19NW,139.90175,2003,LMF
2003-07-18,19NW,139.92044,2003,LMF
2003-07-19,19NW,140.00745,2003,LMF
2003-07-20,19NW,140.15977,2003,LMF
2003-07-21,19NW,140.37135,2003,LMF
2003-07-22,19NW,140.64664,2003,LMF
2003-07-23,19NW,140.9785,2003,LMF
2003-07-24,19NW,141.34671,2003,LMF
2003-07-25,19NW,141.76207,2003,LMF
2003-07-26,19NW,142.2121,2003,LMF
2003-07-27,19NW,142.68784,2003,LMF
2003-07-28,19NW,143.21225,2003,LMF
2003-07-29,19NW,143.7882,2003,LMF
2003-07-30,19NW,144.4272,2003,LMF
2003-07-31,19NW,145.12418,2003,LMF
2003-08-01,19NW,145.87454,2003,LMF
2003-08-02,19NW,146.69522,2003,LMF
2003-08-03,19NW,147.58025,2003,LMF
2003-08-04,19NW,148.52261,2003,LMF
2003-08-05,19NW,149.50433,2003,LMF
2003-08-06,19NW,150.54536,2003,LMF
2003-08-07,19NW,151.64693,2003,LMF
2003-08-08,19NW,152.84798,2003,LMF
2003-08-09,19NW,154.13445,2003,LMF
2003-08-10,19NW,155.51352,2003,LMF
2003-08-11,19NW,156.99193,2003,LMF
2003-08-12,19NW,158.58405,2003,LMF
2003-08-13,19NW,160.26974,2003,LMF
2003-08-14,19NW,162.02199,2003,LMF
2003-08-15,19NW,163.80731,2003,LMF
2003-08-16,19NW,165.59435,2003,LMF
2003-08-17,19NW,167.35765,2003,LMF
2003-08-18,19NW,169.06747,2003,LMF
2003-08-19,19NW,170.7143,2003,LMF
2003-08-20,19NW,172.27092,2003,LMF
2003-08-21,19NW,173.73976,2003,LMF
2003-08-22,19NW,175.10876,2003,LMF
2003-08-23,19NW,176.36304,2003,LMF
2003-08-24,19NW,177.49275,2003,LMF
2003-08-25,19NW,178.4915,2003,LMF
2003-08-26,19NW,179.40147,2003,LMF
2003-08-27,19NW,180.22331,2003,LMF
2003-08-28,19NW,180.98929,2003,LMF
2003-08-29,19NW,181.71596,2003,LMF
2003-08-30,19NW,182.44463,2003,LMF
2003-08-31,19NW,183.19206,2003,LMF
2003-09-01,19NW,183.97533,2003,LMF
2003-09-02,19NW,184.77725,2003,LMF
2003-09-03,19NW,185.53197,2003,LMF
2003-09-04,19NW,186.19385,2003,LMF
2003-09-05,19NW,186.69016,2003,LMF
2003-09-06,19NW,186.98412,2003,LMF
2003-09-07,19NW,187.05841,2003,LMF
2003-09-08,19NW,186.86615,2003,LMF
2003-09-09,19NW,186.39677,2003,LMF
2003-09-10,19NW,185.65152,2003,LMF
2003-09-11,19NW,184.64171,2003,LMF
2003-09-12,19NW,183.40991,2003,LMF
2003-09-13,19NW,181.99924,2003,LMF
2003-09-14,19NW,180.4917,2003,LMF
2003-09-15,19NW,178.98581,2003,LMF
2003-09-16,19NW,177.57112,2003,LMF
2003-09-17,19NW,176.3526,2003,LMF
2003-09-18,19NW,175.43446,2003,LMF
2003-09-19,19NW,174.9136,2003,LMF
2003-09-20,19NW,174.82233,2003,LMF
2003-09-21,19NW,175.17943,2003,LMF
2003-09-22,19NW,175.93939,2003,LMF
2003-09-23,19NW,177.0233,2003,LMF
2003-09-24,19NW,178.3728,2003,LMF
2003-09-25,19NW,179.89452,2003,LMF
2003-09-26,19NW,181.51874,2003,LMF
2003-09-27,19NW,183.1609,2003,LMF
2003-09-28,19NW,184.7544,2003,LMF
2003-09-29,19NW,186.27525,2003,LMF
2003-09-30,19NW,187.69641,2003,LMF
2003-10-01,19NW,189.01135,2003,LMF
2003-10-02,19NW,190.23297,2003,LMF
2003-10-03,19NW,191.33931,2003,LMF
2003-10-04,19NW,192.37956,2003,LMF
2003-10-05,19NW,193.37376,2003,LMF
2003-10-06,19NW,194.37907,2003,LMF
2003-10-07,19NW,195.48688,2003,LMF
2003-10-08,19NW,196.7669,2003,LMF
2003-10-09,19NW,198.28824,2003,LMF
2003-10-10,19NW,200.09193,2003,LMF
2003-10-11,19NW,202.20026,2003,LMF
2003-10-12,19NW,204.60495,2003,LMF
2003-10-13,19NW,207.31284,2003,LMF
2003-10-14,19NW,210.28242,2003,LMF
2003-10-15,19NW,213.47708,2003,LMF
2003-10-16,19NW,216.82455,2003,LMF
2003-10-17,19NW,220.21606,2003,LMF
2003-10-18,19NW,223.59644,2003,LMF
2003-10-19,19NW,226.87743,2003,LMF
2003-10-20,19NW,229.96634,2003,LMF
2003-10-21,19NW,232.79465,2003,LMF
2003-10-22,19NW,235.25275,2003,LMF
2003-10-23,19NW,237.16188,2003,LMF
2003-10-24,19NW,238.5227,2003,LMF
2003-10-25,19NW,239.355,2003,LMF
2003-10-26,19NW,239.74496,2003,LMF
2003-10-27,19NW,239.78867,2003,LMF
2003-10-28,19NW,239.5246,2003,LMF
2003-10-29,19NW,239.05476,2003,LMF
2003-10-30,19NW,238.49333,2003,LMF
2003-10-31,19NW,237.95906,2003,LMF
2003-11-01,19NW,237.59552,2003,LMF
2003-11-02,19NW,237.52911,2003,LMF
2003-11-03,19NW,237.86023,2003,LMF
2003-11-04,19NW,238.63344,2003,LMF
2003-11-05,19NW,239.94241,2003,LMF
2003-11-06,19NW,241.82674,2003,LMF
2003-11-07,19NW,244.31021,2003,LMF
2003-11-08,19NW,247.36641,2003,LMF
2003-11-09,19NW,250.92102,2003,LMF
2003-11-10,19NW,254.90154,2003,LMF
2003-11-11,19NW,259.13736,2003,LMF
2003-11-12,19NW,263.52472,2003,LMF
2003-11-13,19NW,268.18146,2003,LMF
2003-11-14,19NW,273.06497,2003,LMF
2003-11-15,19NW,278.115,2003,LMF
2003-11-16,19NW,283.31625,2003,LMF
2003-11-17,19NW,288.58728,2003,LMF
2003-11-18,19NW,293.87183,2003,LMF
2003-11-19,19NW,299.1511,2003,LMF
2003-11-20,19NW,304.36066,2003,LMF
2003-11-21,19NW,309.40378,2003,LMF
2003-11-22,19NW,314.2154,2003,LMF
2003-11-23,19NW,318.74402,2003,LMF
2003-11-24,19NW,322.9245,2003,LMF
2003-11-25,19NW,326.66953,2003,LMF
2003-11-26,19NW,329.88437,2003,LMF
2003-11-27,19NW,332.52975,2003,LMF
2003-11-28,19NW,334.5933,2003,LMF
2003-11-29,19NW,336.17148,2003,LMF
2003-11-30,19NW,337.17133,2003,LMF
2003-12-01,19NW,337.5948,2003,LMF
2003-12-02,19NW,337.486,2003,LMF
2003-12-03,19NW,336.8675,2003,LMF
